year,season,league_name,week,team_1,team_2,Blue,Red,MH,PB,Start,Post,HL,MVP,set_number
2019.0,summer,LEC,1,G2,SPY,G2,SPY,http://matchhistory.na.leagueoflegends.com/en/#match-details/ESPORTSTMNT04/970306?gameHash=ae9603eb10a18832,https://www.youtube.com/watch?v=gvFx-7oeDZw#t=1m30s,https://www.youtube.com/watch?v=gvFx-7oeDZw#t=9m13s,https://www.youtube.com/watch?v=gvFx-7oeDZw#t=31m15s,https://www.youtube.com/watch?v=TmpXvJu5JNo#t=10s,Jankos,1.0
2019.0,summer,LEC,1,VIT,OG,OG,VIT,https://matchhistory.euw.leagueoflegends.com/de/#match-details/ESPORTSTMNT04/970340?gameHash=fb3326c8f82bb372&tab=overview,https://www.youtube.com/watch?v=8Y3Qey8LU8I#t=12m37s,https://www.youtube.com/watch?v=8Y3Qey8LU8I#t=19m46s,https://www.youtube.com/watch?v=8Y3Qey8LU8I#t=46m54s,https://www.youtube.com/watch?v=WNDccsU_-3U#t=10s,Patrik,1.0
2019.0,summer,LEC,1,RGE,MSF,RGE,MSF,http://matchhistory.na.leagueoflegends.com/en/#match-details/ESPORTSTMNT04/970352?gameHash=8073f2d938751bb4,https://www.youtube.com/watch?v=ppGij_x2Utk#t=8m37s,https://www.youtube.com/watch?v=ppGij_x2Utk#t=16m14s,https://www.youtube.com/watch?v=ppGij_x2Utk#t=43m10s,https://www.youtube.com/watch?v=4khXfzBt0D4#t=10s,Hans Sama,1.0
2019.0,summer,LEC,1,FNC,SK,FNC,SK,http://matchhistory.na.leagueoflegends.com/en/#match-details/ESPORTSTMNT04/970364?gameHash=99c7623674ebcce2,https://www.youtube.com/watch?v=TKvWJkro2Lg#t=10m41s,https://www.youtube.com/watch?v=TKvWJkro2Lg#t=17m38s,https://www.youtube.com/watch?v=TKvWJkro2Lg#t=47m59s,https://www.youtube.com/watch?v=eGZ5eJvitqU#t=10s,Rekkles,1.0
2019.0,summer,LEC,1,S04,XL,S04,XL,http://matchhistory.na.leagueoflegends.com/en/#match-details/ESPORTSTMNT04/970378?gameHash=b0df758ab7c6639f,https://www.youtube.com/watch?v=ibBYp-MTRfA&#t=8m39s,https://www.youtube.com/watch?v=ibBYp-MTRfA&#t=15m20s,https://www.youtube.com/watch?v=ibBYp-MTRfA&#t=57m15s,https://www.youtube.com/watch?v=Oa9ipHPmAc8#t=10s,Trick,1.0
2019.0,summer,LEC,1,XL,RGE,XL,RGE,http://matchhistory.na.leagueoflegends.com/en/#match-details/ESPORTSTMNT04/970435?gameHash=56123b4676b64f54,https://youtu.be/nFW1j_xdAWw?t=76,https://youtu.be/nFW1j_xdAWw?t=656,https://youtu.be/nFW1j_xdAWw?t=3005,https://www.youtube.com/watch?v=XD9bVfeDO3k,Vander,1.0
2019.0,summer,LEC,1,SK,S04,SK,S04,http://matchhistory.na.leagueoflegends.com/en/#match-details/ESPORTSTMNT04/970456?gameHash=264c191539d82883,https://youtu.be/-IL0Z3aGrIk?t=317,https://youtu.be/-IL0Z3aGrIk?t=767,https://youtu.be/-IL0Z3aGrIk?t=2782,https://www.youtube.com/watch?v=bwiyd3qJw5Y,Crownshot,1.0
2019.0,summer,LEC,1,SPY,VIT,SPY,VIT,http://matchhistory.na.leagueoflegends.com/en/#match-details/ESPORTSTMNT04/970463?gameHash=9a6a3ab16ef4ef9e,https://youtu.be/Ns3D8MjaHig?t=568,https://youtu.be/Ns3D8MjaHig?t=1134,https://youtu.be/Ns3D8MjaHig?t=2747,https://www.youtube.com/watch?v=P_D_u888G2Q,Vizicsacsi,1.0
2019.0,summer,LEC,1,MSF,FNC,MSF,FNC,http://matchhistory.na.leagueoflegends.com/en/#match-details/ESPORTSTMNT04/970468?gameHash=5cc1b97b6ea3548a,https://youtu.be/JPs00-ozMh4?t=562,https://youtu.be/JPs00-ozMh4?t=984,https://youtu.be/JPs00-ozMh4?t=3360,https://www.youtube.com/watch?v=0FxOpwt1s1E,Broxah,1.0
2019.0,summer,LEC,1,OG,G2,OG,G2,http://matchhistory.na.leagueoflegends.com/en/#match-details/ESPORTSTMNT04/970478?gameHash=d4eb18188ec747c6,https://youtu.be/pdmri1Q8hX4?t=84,https://youtu.be/pdmri1Q8hX4?t=531,https://youtu.be/pdmri1Q8hX4?t=2626,https://www.youtube.com/watch?v=ekbK754qCgA,Perkz,1.0
