year,season,league_name,week,team_1,team_2,Vod,set_number
2017.0,spring,CBLOL,1,kStars,PNG,http://www.youtube.com/watch?v=3t16wD6ooDk,1.0
2017.0,spring,CBLOL,1,,,http://www.youtube.com/watch?v=CrrudmNPpJw,2.0
2017.0,spring,CBLOL,1,ITZ,CNB,http://www.youtube.com/watch?v=6uAGOLXAm3c,1.0
2017.0,spring,CBLOL,1,,,http://www.youtube.com/watch?v=g-NAZV82Kl8,2.0
2017.0,spring,CBLOL,1,OPK,KBM,http://www.youtube.com/watch?v=bpj0XgMk7r0,1.0
2017.0,spring,CBLOL,1,,,http://www.youtube.com/watch?v=2N9cm4jx3R4,2.0
2017.0,spring,CBLOL,1,RBRV,RED,http://www.youtube.com/watch?v=m_F911OR-3Y,1.0
2017.0,spring,CBLOL,1,,,http://www.youtube.com/watch?v=1nggjcPov2E,2.0
2017.0,spring,CBLOL,2,RED,ITZ,https://www.youtube.com/watch?v=TNF-RlSEcdg,1.0
2017.0,spring,CBLOL,2,,,https://www.youtube.com/watch?v=wOQmvoEJA3M#t=7s,2.0
2017.0,spring,CBLOL,2,RBRV,kStars,https://www.youtube.com/watch?v=VNK8XxgANic#t=5s,1.0
2017.0,spring,CBLOL,2,,,https://www.youtube.com/watch?v=pCU1KhnWdX8#t=5s,2.0
2017.0,spring,CBLOL,2,KBM,CNB,https://www.youtube.com/watch?v=HBzPQRshxbM,1.0
2017.0,spring,CBLOL,2,,,https://www.youtube.com/watch?v=PPM_MxC6xZM#t=7s,2.0
2017.0,spring,CBLOL,2,OPK,PNG,https://www.youtube.com/watch?v=ITDjtsR-gVo#t=3s,1.0
2017.0,spring,CBLOL,2,,,https://www.youtube.com/watch?v=uJ1UIVjCCwI#t=8s,2.0
2017.0,spring,CBLOL,3,CNB,PNG,http://www.youtube.com/watch?v=XQxWVsoGeDA&t=36s,1.0
2017.0,spring,CBLOL,3,,,http://www.youtube.com/watch?v=XOwQ6gAysak&t=32s,2.0
2017.0,spring,CBLOL,3,RED,KBM,http://www.youtube.com/watch?v=5prX9JWL_8U&t=1m58s,1.0
2017.0,spring,CBLOL,3,,,http://www.youtube.com/watch?v=KyGp8EXLoLg&t=36s,2.0
2017.0,spring,CBLOL,3,RBRV,ITZ,http://www.youtube.com/watch?v=R7ib0xbAzWo&t=34s,1.0
2017.0,spring,CBLOL,3,,,http://www.youtube.com/watch?v=c1OC-Rz-iEk&t=33s,2.0
2017.0,spring,CBLOL,3,kStars,OPK,http://www.youtube.com/watch?v=Y6kPHrDexRE&t=34s,1.0
2017.0,spring,CBLOL,3,,,http://www.youtube.com/watch?v=H7pKS7SC4HE&t=46s,2.0
2017.0,spring,CBLOL,4,OPK,RBRV,http://www.youtube.com/watch?v=VTJguiylR0Y,1.0
2017.0,spring,CBLOL,4,,,http://www.youtube.com/watch?v=2Wpn0kVQMqk,2.0
2017.0,spring,CBLOL,4,RED,CNB,http://www.youtube.com/watch?v=ICDN0bJklOg,1.0
2017.0,spring,CBLOL,4,,,http://www.youtube.com/watch?v=BcRqylmZ2l0,2.0
2017.0,spring,CBLOL,4,kStars,KBM,http://www.youtube.com/watch?v=EkpmBVYIp9U,1.0
2017.0,spring,CBLOL,4,,,http://www.youtube.com/watch?v=kstysMp5SbA,2.0
2017.0,spring,CBLOL,4,ITZ,PNG,http://www.youtube.com/watch?v=1Yf1p1sg1MA,1.0
2017.0,spring,CBLOL,4,,,http://www.youtube.com/watch?v=nr-WiNJixQ4,2.0
2017.0,spring,CBLOL,5,ITZ,kStars,http://www.youtube.com/watch?v=cE4JnlRastk,1.0
2017.0,spring,CBLOL,5,,,http://www.youtube.com/watch?v=LsPNdIPLXEM,2.0
2017.0,spring,CBLOL,5,CNB,RBRV,http://www.youtube.com/watch?v=_vaGjqz1l1g,1.0
2017.0,spring,CBLOL,5,,,http://www.youtube.com/watch?v=pXh3x71fuKE,2.0
2017.0,spring,CBLOL,5,OPK,RED,http://www.youtube.com/watch?v=l3MBnA5_xe4,1.0
2017.0,spring,CBLOL,5,,,http://www.youtube.com/watch?v=cHcpp_s4lv4,2.0
2017.0,spring,CBLOL,5,PNG,KBM,http://www.youtube.com/watch?v=LaKxI1cttsI,1.0
2017.0,spring,CBLOL,5,,,http://www.youtube.com/watch?v=1Kp233DKqa4,2.0
2017.0,spring,CBLOL,6,PNG,RED,http://www.youtube.com/watch?v=uw1tCbr8L6s,1.0
2017.0,spring,CBLOL,6,,,http://www.youtube.com/watch?v=fz5Tv_iqAC4,2.0
2017.0,spring,CBLOL,6,ITZ,OPK,http://www.youtube.com/watch?v=MkMPwl3IR8c,1.0
2017.0,spring,CBLOL,6,,,http://www.youtube.com/watch?v=jlkl7XkFpLM,2.0
2017.0,spring,CBLOL,6,KBM,RBRV,http://www.youtube.com/watch?v=ndQWu3sQq9M,1.0
2017.0,spring,CBLOL,6,,,http://www.youtube.com/watch?v=TjQcs4ZSlWw,2.0
2017.0,spring,CBLOL,6,CNB,kStars,http://www.youtube.com/watch?v=ORp6mD38NWQ,1.0
2017.0,spring,CBLOL,6,,,http://www.youtube.com/watch?v=1PYSTb53EMM,2.0
2017.0,spring,CBLOL,7,KBM,ITZ,http://www.youtube.com/watch?v=e9I00fvucWQ,1.0
2017.0,spring,CBLOL,7,,,http://www.youtube.com/watch?v=u0Dg8b3T1Ks,2.0
2017.0,spring,CBLOL,7,CNB,OPK,http://www.youtube.com/watch?v=as_fJZaNNqA,1.0
2017.0,spring,CBLOL,7,,,http://www.youtube.com/watch?v=n7m2BRjy4m8,2.0
2017.0,spring,CBLOL,7,PNG,RBRV,http://www.youtube.com/watch?v=6-ZXtwzTDvY,1.0
2017.0,spring,CBLOL,7,,,http://www.youtube.com/watch?v=fFxcePr2iD4,2.0
2017.0,spring,CBLOL,7,kStars,RED,http://www.youtube.com/watch?v=Tt92aTGWJeU,1.0
2017.0,spring,CBLOL,7,,,http://www.youtube.com/watch?v=LoT9hmwVKQ4,2.0
