year,season,league_name,week,team_1,team_2,Vod,set_number
2017.0,spring,LCK,1,ROX,KT,http://www.youtube.com/watch?v=KRzM1EcWdFc,1.0
2017.0,spring,LCK,1,,,http://www.youtube.com/watch?v=wZjUTpZ_xmM,2.0
2017.0,spring,LCK,1,LZ,SSG,http://www.youtube.com/watch?v=p7qYIIdFeII,1.0
2017.0,spring,LCK,1,,,http://www.youtube.com/watch?v=SPU8ggenOFE,2.0
2017.0,spring,LCK,1,,,http://www.youtube.com/watch?v=YGULHYT7Cr0,3.0
2017.0,spring,LCK,1,JAG,SKT,http://www.youtube.com/watch?v=EK_OcjKN5ZA,1.0
2017.0,spring,LCK,1,,,http://www.youtube.com/watch?v=qqpg9QYVeBA,2.0
2017.0,spring,LCK,1,MVP,bbq,http://www.youtube.com/watch?v=KcPdJCMGS9g,1.0
2017.0,spring,LCK,1,,,http://www.youtube.com/watch?v=zJ1OnpbNwwk,2.0
2017.0,spring,LCK,1,,,http://www.youtube.com/watch?v=zWtIGTk-QVQ,3.0
2017.0,spring,LCK,1,AF,SSG,http://www.youtube.com/watch?v=x628ao1ZI0k,1.0
2017.0,spring,LCK,1,,,http://www.youtube.com/watch?v=P7PngMd942Y,2.0
2017.0,spring,LCK,1,,,http://www.youtube.com/watch?v=JDDi68kBX3k,3.0
2017.0,spring,LCK,1,ROX,KDM,http://www.youtube.com/watch?v=YQEhNjJu6Qc,1.0
2017.0,spring,LCK,1,,,http://www.youtube.com/watch?v=JJ0OVPKb7Fc,2.0
2017.0,spring,LCK,1,,,http://www.youtube.com/watch?v=xoU5j85Z0ag,3.0
2017.0,spring,LCK,1,bbq,KT,http://www.youtube.com/watch?v=2aF5J7yAdJE,1.0
2017.0,spring,LCK,1,,,http://www.youtube.com/watch?v=PeaMuWUZYC4,2.0
2017.0,spring,LCK,1,LZ,JAG,http://www.youtube.com/watch?v=LJLU23aPVEw,1.0
2017.0,spring,LCK,1,,,http://www.youtube.com/watch?v=NVcUg6FPEN4,2.0
2017.0,spring,LCK,1,,,http://www.youtube.com/watch?v=KXPRyyJFaAg,3.0
2017.0,spring,LCK,1,MVP,AF,http://www.youtube.com/watch?v=GBkG57bCteQ,1.0
2017.0,spring,LCK,1,,,http://www.youtube.com/watch?v=q8m1BCFWuaI,2.0
2017.0,spring,LCK,1,,,http://www.youtube.com/watch?v=DC__jGqs9-Y,3.0
2017.0,spring,LCK,1,KDM,SKT,http://www.youtube.com/watch?v=mUigOU7plNI,1.0
2017.0,spring,LCK,1,,,http://www.youtube.com/watch?v=O5R0l-OYAfE,2.0
2017.0,spring,LCK,2,SKT,ROX,http://www.youtube.com/watch?v=5BYsDgPIaEg,1.0
2017.0,spring,LCK,2,,,http://www.youtube.com/watch?v=80c94meYcNY,2.0
2017.0,spring,LCK,2,SSG,MVP,http://www.youtube.com/watch?v=NNkOEmwAM1k,1.0
2017.0,spring,LCK,2,,,http://www.youtube.com/watch?v=ADIWCJXv7mY,2.0
2017.0,spring,LCK,2,LZ,KT,http://www.youtube.com/watch?v=l1ul85mXOzg,1.0
2017.0,spring,LCK,2,,,http://www.youtube.com/watch?v=F7SyQF0IXxg,2.0
2017.0,spring,LCK,2,bbq,JAG,http://www.youtube.com/watch?v=0d5FYabYnZk,1.0
2017.0,spring,LCK,2,,,http://www.youtube.com/watch?v=-bqkrm-yOec,2.0
2017.0,spring,LCK,3,KDM,LZ,http://www.youtube.com/watch?v=JQOUQuIKljA,1.0
2017.0,spring,LCK,3,,,http://www.youtube.com/watch?v=E2uK-kKiCfU,2.0
2017.0,spring,LCK,3,KT,AF,http://www.youtube.com/watch?v=c0xXnioTrKQ,1.0
2017.0,spring,LCK,3,,,http://www.youtube.com/watch?v=XJxAHfaG1E0,2.0
2017.0,spring,LCK,3,,,http://www.youtube.com/watch?v=IHHjJlCxNr0,3.0
2017.0,spring,LCK,3,bbq,KDM,http://www.youtube.com/watch?v=DrvIKlZiQLA,1.0
2017.0,spring,LCK,3,,,http://www.youtube.com/watch?v=3DA_AZMUz0w,2.0
2017.0,spring,LCK,3,AF,JAG,http://www.youtube.com/watch?v=URoH3iUBGI8,1.0
2017.0,spring,LCK,3,,,http://www.youtube.com/watch?v=MpqVw5RAfvQ,2.0
2017.0,spring,LCK,3,SSG,ROX,http://www.youtube.com/watch?v=W46BZakrWm8,1.0
2017.0,spring,LCK,3,,,http://www.youtube.com/watch?v=QpK0ua9eyHI,2.0
2017.0,spring,LCK,3,,,http://www.youtube.com/watch?v=9Xc5VDW8ONs,3.0
2017.0,spring,LCK,3,SKT,MVP,http://www.youtube.com/watch?v=RmQBS1NBkj8,1.0
2017.0,spring,LCK,3,,,http://www.youtube.com/watch?v=TJkMhaUjUsw,2.0
2017.0,spring,LCK,4,AF,ROX,http://www.youtube.com/watch?v=djYrJTI0k50,1.0
2017.0,spring,LCK,4,,,http://www.youtube.com/watch?v=C4wOS6iCe6k,2.0
2017.0,spring,LCK,4,,,http://www.youtube.com/watch?v=d7QiJLfi8TM,3.0
2017.0,spring,LCK,4,SSG,KDM,http://www.youtube.com/watch?v=PfNsozcJ5k4,1.0
2017.0,spring,LCK,4,,,http://www.youtube.com/watch?v=nShuirvXwZ4,2.0
2017.0,spring,LCK,4,bbq,LZ,http://www.youtube.com/watch?v=4ezg0aBLxx8,1.0
2017.0,spring,LCK,4,,,http://www.youtube.com/watch?v=ajFtDefVNmI,2.0
2017.0,spring,LCK,4,KT,JAG,http://www.youtube.com/watch?v=pIzL-cQhSBk,1.0
2017.0,spring,LCK,4,,,http://www.youtube.com/watch?v=EmwuDrP2jvw,2.0
2017.0,spring,LCK,4,MVP,KDM,http://www.youtube.com/watch?v=JdygqCG4_CI,1.0
2017.0,spring,LCK,4,,,http://www.youtube.com/watch?v=sxgk_djGzRM,2.0
2017.0,spring,LCK,4,,,http://www.youtube.com/watch?v=YuswALjIWvg,3.0
2017.0,spring,LCK,4,AF,SKT,http://www.youtube.com/watch?v=bgDi6Ytr2t8,1.0
2017.0,spring,LCK,4,,,http://www.youtube.com/watch?v=WTUsrRp0YpU,2.0
2017.0,spring,LCK,4,KT,SSG,http://www.youtube.com/watch?v=jqrf610nluo,1.0
2017.0,spring,LCK,4,,,http://www.youtube.com/watch?v=nAWd2SmCn6Y,2.0
2017.0,spring,LCK,4,ROX,LZ,http://www.youtube.com/watch?v=LYreYa3GsS8,1.0
2017.0,spring,LCK,4,,,http://www.youtube.com/watch?v=tLQHyipsdHk,2.0
2017.0,spring,LCK,4,,,http://www.youtube.com/watch?v=VJ8H1lLA148,3.0
2017.0,spring,LCK,4,SKT,bbq,http://www.youtube.com/watch?v=JP0V5tufMHA,1.0
2017.0,spring,LCK,4,,,http://www.youtube.com/watch?v=4c_MQtX-KZA,2.0
2017.0,spring,LCK,4,JAG,MVP,http://www.youtube.com/watch?v=E09R6VLEdkI,1.0
2017.0,spring,LCK,4,,,http://www.youtube.com/watch?v=3xLZ_h_idCs,2.0
2017.0,spring,LCK,4,,,http://www.youtube.com/watch?v=rG-Adb5OisM,3.0
2017.0,spring,LCK,5,MVP,KT,http://www.youtube.com/watch?v=zcoRzUXMFpo,1.0
2017.0,spring,LCK,5,,,http://www.youtube.com/watch?v=S3L9cH7-bO8,2.0
2017.0,spring,LCK,5,LZ,SKT,http://www.youtube.com/watch?v=ksmiYC7vWrI,1.0
2017.0,spring,LCK,5,,,http://www.youtube.com/watch?v=P7qp60XusPA,2.0
2017.0,spring,LCK,5,,,http://www.youtube.com/watch?v=F6paLJp5S0Y,3.0
2017.0,spring,LCK,5,KDM,JAG,http://www.youtube.com/watch?v=WtKqdN2k9VA,1.0
2017.0,spring,LCK,5,,,http://www.youtube.com/watch?v=mo9-Vxn6n7s,2.0
2017.0,spring,LCK,5,,,http://www.youtube.com/watch?v=BM4hYvMDNSs,3.0
2017.0,spring,LCK,5,bbq,AF,http://www.youtube.com/watch?v=NhYz7cA-8UE,1.0
2017.0,spring,LCK,5,,,http://www.youtube.com/watch?v=XRS6lq_h9M4,2.0
2017.0,spring,LCK,5,SKT,SSG,http://www.youtube.com/watch?v=GxLRimpeVgs,1.0
2017.0,spring,LCK,5,,,http://www.youtube.com/watch?v=MMFXF1j8tBg,2.0
2017.0,spring,LCK,5,ROX,MVP,http://www.youtube.com/watch?v=-rA3VyDDKzM,1.0
2017.0,spring,LCK,5,,,http://www.youtube.com/watch?v=HynW1lvMZlo,2.0
2017.0,spring,LCK,5,LZ,AF,http://www.youtube.com/watch?v=pxX-F9oj0W8,1.0
2017.0,spring,LCK,5,,,http://www.youtube.com/watch?v=lvOlvvpEESY,2.0
2017.0,spring,LCK,5,KDM,KT,http://www.youtube.com/watch?v=2p1lnSIzllw,1.0
2017.0,spring,LCK,5,,,http://www.youtube.com/watch?v=R3X4aIiT2ls,2.0
