year,season,league_name,week,team_1,team_2,Blue,Red,MH,PB,Start,HL,set_number
2020.0,spring,TPL_a,6,SUP.A,5R.A,5R.A,SUP.A,https://matchhistory.na.leagueoflegends.com/en/#match-details/ESPORTSTMNT04/1140087?gameHash=4bd351527e2a7fdb&tab=overview,https://youtu.be/C9eBpbqwTYs?t=1,https://youtu.be/C9eBpbqwTYs?t=441,https://www.youtube.com/watch?v=LfYz6oDCHHY,1.0
2020.0,spring,TPL_a,6,FB.A,RY.A,RY.A,FB.A,https://matchhistory.na.leagueoflegends.com/en/#match-details/ESPORTSTMNT04/1140095?gameHash=7b0eca6305f7a118&tab=overview,https://youtu.be/u6WqPRmhnt4?t=1,https://youtu.be/u6WqPRmhnt4?t=497,https://www.youtube.com/watch?v=cp2bdfyzfp8,1.0
2020.0,spring,TPL_a,6,IWC.A,AUR.A,AUR.A,IWC.A,https://matchhistory.na.leagueoflegends.com/en/#match-details/ESPORTSTMNT04/1140099?gameHash=b35bccba032e1433&tab=overview,https://youtu.be/QAy_b939SyI?t=1,https://youtu.be/QAy_b939SyI?t=425,https://www.youtube.com/watch?v=zYdqA9OqaQ8,1.0
2020.0,spring,TPL_a,6,DP.A,BJK.A,BJK.A,DP.A,https://matchhistory.na.leagueoflegends.com/en/#match-details/ESPORTSTMNT04/1140100?gameHash=221ad1af696083cd&tab=overview,https://youtu.be/wp_PN9f9mds?t=1,https://youtu.be/wp_PN9f9mds?t=397,https://www.youtube.com/watch?v=GnyK5rdAVsw,1.0
2020.0,spring,TPL_a,7,AUR.A,DP.A,DP.A,AUR.A,https://matchhistory.na.leagueoflegends.com/en/#match-details/ESPORTSTMNT05/1440383?gameHash=69e4cdc6091f15e8&tab=overview,,,https://youtu.be/S-xmQzGBi6Y?t=1,1.0
2020.0,spring,TPL_a,7,IWC.A,SUP.A,SUP.A,IWC.A,https://matchhistory.na.leagueoflegends.com/en/#match-details/ESPORTSTMNT05/1440386?gameHash=e5007f74492f72b7&tab=overview,,,https://youtu.be/KmgsKmhOJxo?t=1,1.0
2020.0,spring,TPL_a,7,RY.A,GAL.A,GAL.A,RY.A,https://matchhistory.na.leagueoflegends.com/en/#match-details/ESPORTSTMNT05/1440388?gameHash=fefce4842fa5d59e&tab=overview,,,https://youtu.be/RRTUAJgcf0k?t=1,1.0
2020.0,spring,TPL_a,7,BJK.A,FB.A,BJK.A,FB.A,https://matchhistory.na.leagueoflegends.com/en/#match-details/ESPORTSTMNT05/1440391?gameHash=a8ca0386aa052fc7&tab=overview,,,https://youtu.be/A8cR7NJnixc?t=1,1.0
2020.0,spring,TPL_a,7,IWC.A,GAL.A,IWC.A,GAL.A,https://matchhistory.na.leagueoflegends.com/en/#match-details/ESPORTSTMNT05/1430366?gameHash=6fcd998c653c5b95&tab=overview,,,https://youtu.be/JLaPFPQKyMM?t=1,1.0
2020.0,spring,TPL_a,7,AUR.A,BJK.A,BJK.A,AUR.A,https://matchhistory.na.leagueoflegends.com/en/#match-details/ESPORTSTMNT05/1430370?gameHash=d03511d0309082c2&tab=overview,,,https://youtu.be/T_v2nkymyg8?t=1,1.0
2020.0,spring,TPL_a,7,SUP.A,FB.A,FB.A,SUP.A,https://matchhistory.na.leagueoflegends.com/en/#match-details/ESPORTSTMNT05/1440413?gameHash=730cc4c879ef9ecb&tab=overview,,,https://youtu.be/lIJ8qfBwyac?t=1,1.0
2020.0,spring,TPL_a,7,RY.A,5R.A,5R.A,RY.A,https://matchhistory.na.leagueoflegends.com/en/#match-details/ESPORTSTMNT05/1430378?gameHash=dd80ad3fb7b9af16&tab=overview,,,https://youtu.be/6PKxaLpT47s?t=1,1.0
2020.0,spring,TPL_a,8,BJK.A,IWC.A,IWC.A,BJK.A,https://matchhistory.na.leagueoflegends.com/en/#match-details/ESPORTSTMNT06/1180387?gameHash=2fa16e877445c85c&tab=overview,,,https://youtu.be/Gzn1ljaxFdU?t=1,1.0
2020.0,spring,TPL_a,8,FB.A,DP.A,DP.A,FB.A,https://matchhistory.na.leagueoflegends.com/en/#match-details/ESPORTSTMNT06/1180393?gameHash=1b1e485c985b39bb&tab=overview,,,https://youtu.be/ZVQS7wwOpNs?t=1,1.0
2020.0,spring,TPL_a,8,5R.A,AUR.A,AUR.A,5R.A,https://matchhistory.na.leagueoflegends.com/en/#match-details/ESPORTSTMNT06/1180398?gameHash=9da47e5b2f3e6be3&tab=overview,,,https://youtu.be/YkkUZbkTTwY?t=1,1.0
2020.0,spring,TPL_a,8,GAL.A,SUP.A,SUP.A,GAL.A,https://matchhistory.na.leagueoflegends.com/en/#match-details/ESPORTSTMNT06/1180414?gameHash=c664e8d7de41daa0&tab=overview,,,https://youtu.be/eyVCuwuyGvI?t=1,1.0
2020.0,spring,TPL_a,8,DP.A,RY.A,RY.A,DP.A,https://matchhistory.na.leagueoflegends.com/en/#match-details/ESPORTSTMNT06/1180430?gameHash=41245aa1981ce3d2&tab=overview,,,https://youtu.be/U2HntVgJjjU?t=1,1.0
2020.0,spring,TPL_a,8,AUR.A,GAL.A,GAL.A,AUR.A,https://matchhistory.na.leagueoflegends.com/en/#match-details/ESPORTSTMNT06/1180437?gameHash=1e38dfa76787a74a&tab=overview,,,https://youtu.be/HH3mls4em7M?t=1,1.0
2020.0,spring,TPL_a,8,IWC.A,FB.A,FB.A,IWC.A,https://matchhistory.na.leagueoflegends.com/en/#match-details/ESPORTSTMNT06/1180440?gameHash=85a834770c9c5a29&tab=overview,,,https://youtu.be/BnvkB_xu3_s?t=1,1.0
2020.0,spring,TPL_a,8,5R.A,BJK.A,BJK.A,5R.A,https://matchhistory.na.leagueoflegends.com/en/#match-details/ESPORTSTMNT06/1180443?gameHash=1428ecb7ee791147&tab=overview,,,https://youtu.be/-M4XSRG5zto?t=1,1.0
