year,season,league_name,week,team_1,team_2,Blue,Red,MH,PB,Start,MVP,set_number
2019.0,spring,EM,1,MAD,DBL,DBL,MAD,http://matchhistory.na.leagueoflegends.com/en/#match-details/ESPORTSTMNT06/980040?gameHash=a8fb339a248c2af7,https://youtu.be/35cJiGV6scA?t=1,https://youtu.be/35cJiGV6scA?t=440,Munckizz,1.0
2019.0,spring,EM,1,CZV,MSFP,CZV,MSFP,http://matchhistory.na.leagueoflegends.com/en/#match-details/ESPORTSTMNT06/990030?gameHash=e1c3e6f939ad1038,https://youtu.be/AqjtpicMkDk?t=389,https://youtu.be/AqjtpicMkDk?t=859,,1.0
2019.0,spring,EM,1,NKI,DV1,DV1,NKI,http://matchhistory.na.leagueoflegends.com/en/#match-details/ESPORTSTMNT06/990035?gameHash=d435aebfa6e4306a,https://youtu.be/35cJiGV6scA?t=3706,https://youtu.be/35cJiGV6scA?t=4297,Agresivoo,1.0
2019.0,spring,EM,1,MSFP,MAD,MSFP,MAD,http://matchhistory.na.leagueoflegends.com/en/#match-details/ESPORTSTMNT06/990041?gameHash=6886292bda196135,https://youtu.be/35cJiGV6scA?t=7116,https://youtu.be/35cJiGV6scA?t=7580,Neon,1.0
2019.0,spring,EM,1,SKP,DBL,DBL,SKP,http://matchhistory.na.leagueoflegends.com/en/#match-details/ESPORTSTMNT06/990042?gameHash=c8969d2fdcb501e7,https://youtu.be/35cJiGV6scA?t=10529,https://youtu.be/35cJiGV6scA?t=11333,Sacre,1.0
2019.0,spring,EM,1,CZV,NKI,NKI,CZV,http://matchhistory.na.leagueoflegends.com/en/#match-details/ESPORTSTMNT06/990047?gameHash=fb758e076f81cae5,https://youtu.be/35cJiGV6scA?t=14478,https://youtu.be/35cJiGV6scA?t=15103,Shlatan,1.0
2019.0,spring,EM,1,SKP,MAD,MAD,SKP,http://matchhistory.na.leagueoflegends.com/en/#match-details/ESPORTSTMNT06/990050?gameHash=4a639d7e1c78cc98,https://youtu.be/35cJiGV6scA?t=17757,https://youtu.be/35cJiGV6scA?t=18316,Jenax,1.0
2019.0,spring,EM,2,MSFP,DV1,DV1,MSFP,http://matchhistory.na.leagueoflegends.com/en/#match-details/ESPORTSTMNT06/980079?gameHash=a2e73486e40b1e54,https://youtu.be/9tYo_DNjML4?t=2211,https://youtu.be/9tYo_DNjML4?t=2705,Matislaw,1.0
2019.0,spring,EM,2,SKP,NKI,SKP,NKI,http://matchhistory.na.leagueoflegends.com/en/#match-details/ESPORTSTMNT06/990054?gameHash=e9545364bc64d5f9,https://youtu.be/AEYMOGdjUtg?t=806,https://youtu.be/AEYMOGdjUtg?t=1146,,1.0
2019.0,spring,EM,2,CZV,DBL,DBL,CZV,http://matchhistory.na.leagueoflegends.com/en/#match-details/ESPORTSTMNT06/990055?gameHash=70c033b8a8f2223f,https://youtu.be/9tYo_DNjML4?t=5716,https://youtu.be/9tYo_DNjML4?t=6234,Yusa,1.0
2019.0,spring,EM,2,DV1,MAD,DV1,MAD,http://matchhistory.na.leagueoflegends.com/en/#match-details/ESPORTSTMNT06/990057?gameHash=1bf61579ee68b476,https://youtu.be/9tYo_DNjML4?t=9299,https://youtu.be/9tYo_DNjML4?t=9719,Yoppa,1.0
2019.0,spring,EM,2,MSFP,SKP,MSFP,SKP,http://matchhistory.na.leagueoflegends.com/en/#match-details/ESPORTSTMNT06/990064?gameHash=67a485202ee43617,https://youtu.be/9tYo_DNjML4?t=13247,https://youtu.be/9tYo_DNjML4?t=13841,Jenax,1.0
2019.0,spring,EM,2,NKI,DBL,NKI,DBL,http://matchhistory.na.leagueoflegends.com/en/#match-details/ESPORTSTMNT06/990065?gameHash=87623a874268cde2,https://youtu.be/9tYo_DNjML4?t=16584,https://youtu.be/9tYo_DNjML4?t=17088,Yusa,1.0
2019.0,spring,EM,2,CZV,DV1,DV1,CZV,http://matchhistory.na.leagueoflegends.com/en/#match-details/ESPORTSTMNT06/990066?gameHash=c74b030aedc4c3cb,https://youtu.be/9tYo_DNjML4?t=19921,https://youtu.be/9tYo_DNjML4?t=20409,Matislaw,1.0
2019.0,spring,EM,3,CZV,SKP,SKP,CZV,http://matchhistory.na.leagueoflegends.com/en/#match-details/ESPORTSTMNT06/980093?gameHash=d008dc1ebb45ec6b,https://youtu.be/Tr8m79k4olQ?t=2108,https://youtu.be/Tr8m79k4olQ?t=2656,Shlatan,1.0
2019.0,spring,EM,3,DV1,DBL,DBL,DV1,http://matchhistory.na.leagueoflegends.com/en/#match-details/ESPORTSTMNT06/990068?gameHash=0fcaec60c0bdb7e1,https://youtu.be/R96hl06le9M?t=1882,https://youtu.be/R96hl06le9M?t=2323,,1.0
2019.0,spring,EM,3,MSFP,NKI,MSFP,NKI,http://matchhistory.na.leagueoflegends.com/en/#match-details/ESPORTSTMNT06/990069?gameHash=8bc8b24321406f0a,https://youtu.be/Tr8m79k4olQ?t=5876,https://youtu.be/Tr8m79k4olQ?t=6461,LIDER,1.0
2019.0,spring,EM,3,CZV,MAD,CZV,MAD,http://matchhistory.na.leagueoflegends.com/en/#match-details/ESPORTSTMNT06/990070?gameHash=37f437dc6840e72e,https://youtu.be/Tr8m79k4olQ?t=8995,https://youtu.be/Tr8m79k4olQ?t=9620,Yoppa,1.0
2019.0,spring,EM,3,SKP,DV1,DV1,SKP,http://matchhistory.na.leagueoflegends.com/en/#match-details/ESPORTSTMNT06/990071?gameHash=a1b58af3873d63af,https://youtu.be/Tr8m79k4olQ?t=12703,https://youtu.be/Tr8m79k4olQ?t=13188,Sacre,1.0
2019.0,spring,EM,3,MSFP,DBL,DBL,MSFP,http://matchhistory.na.leagueoflegends.com/en/#match-details/ESPORTSTMNT06/990072?gameHash=55bfc025caafb985,https://youtu.be/Tr8m79k4olQ?t=17250,https://youtu.be/Tr8m79k4olQ?t=17778,LIDER,1.0
