year,season,league_name,week,team_1,team_2,Blue,Red,MH,PB,Start,set_number
2019.0,summer,LJL,1,AXZ,SG,SG,AXZ,https://matchhistory.na.leagueoflegends.com/en/#match-details/ESPORTSTMNT01/1144206?gameHash=62d0d78cd3a0a297&tab=overview,https://youtu.be/FfXc4sdbyYs?t=614,https://youtu.be/FfXc4sdbyYs?t=1671,1.0
2019.0,summer,LJL,1,AXZ,RJ,RJ,AXZ,https://matchhistory.na.leagueoflegends.com/en/#match-details/ESPORTSTMNT01/1144232?gameHash=62ea6ebd59c657ed&tab=overview,https://youtu.be/GDUNEcPPQC0?t=365,https://youtu.be/GDUNEcPPQC0?t=748,1.0
2019.0,summer,LJL,1,V3,RJ,V3,RJ,https://matchhistory.na.leagueoflegends.com/en/#match-details/ESPORTSTMNT01/1144257?gameHash=52c456d96d5cc621&tab=overview,https://youtu.be/S5ooO0Qv42M?t=488,https://youtu.be/S5ooO0Qv42M?t=894,1.0
2019.0,summer,LJL,1,V3,SG,V3,SG,https://matchhistory.na.leagueoflegends.com/en/#match-details/ESPORTSTMNT01/1144300?gameHash=281ff5d479430af2&tab=overview,https://youtu.be/XiB1xG6P7Ow?t=338,https://youtu.be/XiB1xG6P7Ow?t=846,1.0
2019.0,summer,LJL,1,DFM,BC,DFM,BC,https://matchhistory.na.leagueoflegends.com/en/#match-details/ESPORTSTMNT01/1144336?gameHash=58702dce8f74aebe&tab=overview,https://youtu.be/ZJqMhft-SJk?t=297,https://youtu.be/ZJqMhft-SJk?t=748,1.0
2019.0,summer,LJL,1,USG,BC,BC,USG,https://matchhistory.na.leagueoflegends.com/en/#match-details/ESPORTSTMNT01/1144374?gameHash=afec971e3a140c9c&tab=overview,https://youtu.be/953sNlGWjfo?t=322,https://youtu.be/953sNlGWjfo?t=776,1.0
2019.0,summer,LJL,1,USG,CGA,CGA,USG,https://matchhistory.na.leagueoflegends.com/en/#match-details/ESPORTSTMNT01/1144428?gameHash=ef3bed255212ed60&tab=overview,https://youtu.be/AIrCoLMixiQ?t=326,https://youtu.be/AIrCoLMixiQ?t=806,1.0
2019.0,summer,LJL,1,DFM,CGA,DFM,CGA,https://matchhistory.na.leagueoflegends.com/en/#match-details/ESPORTSTMNT01/1144463?gameHash=be5936feaf174367&tab=overview,https://youtu.be/siDTEJmUcOQ?t=476,https://youtu.be/siDTEJmUcOQ?t=908,1.0
2019.0,summer,LJL,2,USG,AXZ,USG,AXZ,https://matchhistory.na.leagueoflegends.com/en/#match-details/ESPORTSTMNT02/1092122?gameHash=b902bf0537d96f42&tab=overview,https://youtu.be/yJOmQEoTWqo?t=721,https://youtu.be/yJOmQEoTWqo?t=1410,1.0
2019.0,summer,LJL,2,V3,AXZ,V3,AXZ,https://matchhistory.na.leagueoflegends.com/en/#match-details/ESPORTSTMNT02/1092139?gameHash=c466bdfa91a83086&tab=overview,https://youtu.be/MnKfnlzswr4?t=292,https://youtu.be/MnKfnlzswr4?t=759,1.0
2019.0,summer,LJL,2,V3,DFM,V3,DFM,https://matchhistory.na.leagueoflegends.com/en/#match-details/ESPORTSTMNT02/1092152?gameHash=553897bf40fa102e&tab=overview,https://youtu.be/Hx78DFKY1T0?t=288,https://youtu.be/Hx78DFKY1T0?t=700,1.0
2019.0,summer,LJL,2,USG,DFM,USG,DFM,https://matchhistory.na.leagueoflegends.com/en/#match-details/ESPORTSTMNT02/1092208?gameHash=dd647f03f40630b6&tab=overview,https://youtu.be/RjoVF-OG8FU?t=276,https://youtu.be/RjoVF-OG8FU?t=712,1.0
2019.0,summer,LJL,2,CGA,BC,BC,CGA,https://matchhistory.na.leagueoflegends.com/en/#match-details/ESPORTSTMNT02/1092228?gameHash=5feeaa5a5136708a&tab=overview,https://youtu.be/1O9nxOxI-Pg?t=291,https://youtu.be/1O9nxOxI-Pg?t=696,1.0
2019.0,summer,LJL,2,CGA,SG,SG,CGA,https://matchhistory.na.leagueoflegends.com/en/#match-details/ESPORTSTMNT02/1092276?gameHash=da8c8618af92f844&tab=overview,https://youtu.be/cQJh005rGI8?t=419,https://youtu.be/cQJh005rGI8?t=838,1.0
2019.0,summer,LJL,2,RJ,SG,SG,RJ,https://matchhistory.na.leagueoflegends.com/en/#match-details/ESPORTSTMNT02/1092325?gameHash=c1ac68ab4708430e&tab=overview,https://youtu.be/jnWxBVBYbMo?t=418,https://youtu.be/jnWxBVBYbMo?t=756,1.0
2019.0,summer,LJL,2,RJ,BC,BC,RJ,https://matchhistory.na.leagueoflegends.com/en/#match-details/ESPORTSTMNT02/1092339?gameHash=709e4f83bc7a0daf&tab=overview,https://youtu.be/FlGvvOXwKck?t=337,https://youtu.be/FlGvvOXwKck?t=731,1.0
2019.0,summer,LJL,3,RJ,DFM,DFM,RJ,https://matchhistory.na.leagueoflegends.com/en/#match-details/ESPORTSTMNT02/1084870?gameHash=95289efc955fbd4f&tab=overview,https://youtu.be/lXmRvlsjlcU?t=681,https://youtu.be/lXmRvlsjlcU?t=1045,1.0
2019.0,summer,LJL,3,AXZ,DFM,DFM,AXZ,https://matchhistory.na.leagueoflegends.com/en/#match-details/ESPORTSTMNT02/1095213?gameHash=c7583aeaaeb4e677&tab=overview,https://youtu.be/mR0HenTEEic?t=290,https://youtu.be/mR0HenTEEic?t=814,1.0
2019.0,summer,LJL,3,AXZ,CGA,CGA,AXZ,https://matchhistory.na.leagueoflegends.com/en/#match-details/ESPORTSTMNT02/1095233?gameHash=e96ecfd81f8265a0&tab=overview,https://youtu.be/oIvuwB2zG7E?t=291,https://youtu.be/oIvuwB2zG7E?t=696,1.0
2019.0,summer,LJL,3,RJ,CGA,RJ,CGA,https://matchhistory.na.leagueoflegends.com/en/#match-details/ESPORTSTMNT02/1095276?gameHash=9380d7a776c507e6&tab=overview,https://youtu.be/c7bGVpJw1Wo?t=360,https://youtu.be/c7bGVpJw1Wo?t=779,1.0
2019.0,summer,LJL,3,V3,USG,V3,USG,https://matchhistory.na.leagueoflegends.com/en/#match-details/ESPORTSTMNT02/1095296?gameHash=351aa30907a16601&tab=overview,https://youtu.be/gegElTLLnyM?t=314,https://youtu.be/gegElTLLnyM?t=845,1.0
