year,season,league_name,week,team_1,team_2,Blue,Red,MH,PB,Start,HL,MVP,set_number
2019.0,summer,VCS,1,EVS,FTV,EVS,FTV,https://matchhistory.na.leagueoflegends.com/en/#match-details/ESPORTSTMNT02/1090911?gameHash=93fe03dedd7f235a&tab=overview,https://youtu.be/-pCUsj1q7lk?t=181,https://youtu.be/-pCUsj1q7lk?t=707,https://youtu.be/VCyffizBCuQ?t=8,Kuroko,1.0
2019.0,summer,VCS,1,,,FTV,EVS,https://matchhistory.na.leagueoflegends.com/en/#match-details/ESPORTSTMNT02/1090948?gameHash=8bfe4acc5594cc4d&tab=overview,https://youtu.be/dHvoREivChk?t=178,https://youtu.be/dHvoREivChk?t=691,https://youtu.be/xeiTywpti5Y?t=8,Divkid,2.0
2019.0,summer,VCS,1,,,EVS,FTV,https://matchhistory.na.leagueoflegends.com/en/#match-details/ESPORTSTMNT02/1090983?gameHash=5b0bcfc28b70f96f&tab=overview,https://youtu.be/T8RVYxxtW_8?t=798,https://youtu.be/T8RVYxxtW_8?t=1171,https://youtu.be/kvU-LOvObtc?t=8,Sorn,3.0
2019.0,summer,VCS,1,QG,DBL,QG,DBL,https://matchhistory.na.leagueoflegends.com/en/#match-details/ESPORTSTMNT02/1091003?gameHash=4389f336cc8971b8&tab=overview,https://youtu.be/-JTQDL5qFoE?t=326,https://youtu.be/-JTQDL5qFoE?t=802,https://youtu.be/j7M3Ad9u1Jc?t=8,Raizo,1.0
2019.0,summer,VCS,1,,,DBL,QG,https://matchhistory.na.leagueoflegends.com/en/#match-details/ESPORTSTMNT02/1091029?gameHash=9c1eed0dac3ad491&tab=overview,https://youtu.be/emHVwks1Dwo?t=189,https://youtu.be/emHVwks1Dwo?t=612,https://youtu.be/nivNUxbETtM?t=8,Raizo,2.0
2019.0,summer,VCS,1,FL,CES,FL,CES,https://matchhistory.na.leagueoflegends.com/en/#match-details/ESPORTSTMNT02/1081183?gameHash=d04142a088c14d42&tab=overview,https://youtu.be/Av4LHVId-pQ?t=296,https://youtu.be/Av4LHVId-pQ?t=858,https://youtu.be/9ad__00NMDA?t=8,Slayder,1.0
2019.0,summer,VCS,1,,,CES,FL,https://matchhistory.na.leagueoflegends.com/en/#match-details/ESPORTSTMNT02/1081203?gameHash=21ced9a9e1bf50cc&tab=overview,https://youtu.be/E29lEjC6QyA?t=169,https://youtu.be/E29lEjC6QyA?t=1010,https://youtu.be/Jr7lQcS1vRc?t=8,YiJin,2.0
2019.0,summer,VCS,1,LK,GAM,LK,GAM,https://matchhistory.na.leagueoflegends.com/en/#match-details/ESPORTSTMNT02/1081247?gameHash=aad6c50701bb6212&tab=overview,https://youtu.be/jeIU4ufImsw?t=355,https://youtu.be/jeIU4ufImsw?t=830,https://youtu.be/P5DDCaXqTsU?t=8,Celebrity,1.0
2019.0,summer,VCS,1,,,GAM,LK,https://matchhistory.na.leagueoflegends.com/en/#match-details/ESPORTSTMNT02/1081260?gameHash=0c4e5c7aac5cbd7f&tab=overview,https://youtu.be/r6gdDPOWnxk?t=244,https://youtu.be/r6gdDPOWnxk?t=715,https://youtu.be/lPq7q_fGml4?t=8,Celebrity,2.0
2019.0,summer,VCS,1,CES,LK,CES,LK,https://matchhistory.na.leagueoflegends.com/en/#match-details/ESPORTSTMNT02/1081649?gameHash=4681e3617cd54dfb&tab=overview,https://youtu.be/zv0hYqlDIO8?t=211,https://youtu.be/zv0hYqlDIO8?t=645,https://youtu.be/yaZ2abNkQzY?t=8,Artifact,1.0
