year,season,league_name,week,team_1,team_2,Vod,set_number
2017.0,spring,TCL,1,SUP,DP,http://www.youtube.com/watch?v=vYmftRfU9gc&t=4m6s,1.0
2017.0,spring,TCL,1,,,http://www.youtube.com/watch?v=ODmiyqWKK0Q&t=5m46s,2.0
2017.0,spring,TCL,1,GS,CEC,http://www.youtube.com/watch?v=ZUFHD9ONbx8&t=11m16s,1.0
2017.0,spring,TCL,1,,,http://www.youtube.com/watch?v=MNcS7ogsM4g&t=3m36s,2.0
2017.0,spring,TCL,1,GAL,FB,http://www.youtube.com/watch?v=UpjshuSJgPs&t=46m49s,1.0
2017.0,spring,TCL,1,,,http://www.youtube.com/watch?v=ya8VoKnlgRY&t=6m11s,2.0
2017.0,spring,TCL,1,HWA,AUR,http://www.youtube.com/watch?v=K6iaa4qwfWo&t=17m12s,1.0
2017.0,spring,TCL,1,,,http://www.youtube.com/watch?v=RS1RL3iUGoI&t=2m41s,2.0
2017.0,spring,TCL,1,CEC,GAL,http://www.youtube.com/watch?v=U8dO6RAFYoU&t=15m18s,1.0
2017.0,spring,TCL,1,,,http://www.youtube.com/watch?v=NXyVexwSJnw&t=4m7s,2.0
2017.0,spring,TCL,1,DP,GS,http://www.youtube.com/watch?v=a_Ht_iQOHWQ&t=5m38s,1.0
2017.0,spring,TCL,1,,,http://www.youtube.com/watch?v=R45DJQoBUPk&t=4m51s,2.0
2017.0,spring,TCL,1,SUP,HWA,http://www.youtube.com/watch?v=YWzx8DWeEEI&t=6m55s,1.0
2017.0,spring,TCL,1,,,http://www.youtube.com/watch?v=qVsITTa4CNs&t=5m44s,2.0
2017.0,spring,TCL,1,AUR,FB,http://www.youtube.com/watch?v=fw6sWTI-CLQ&t=10m39s,1.0
2017.0,spring,TCL,1,,,http://www.youtube.com/watch?v=ZfNuF6b9FZY&t=0m0s,2.0
2017.0,spring,TCL,2,GAL,AUR,http://www.youtube.com/watch?v=Y7HbgI7X0is&t=17m57s,1.0
2017.0,spring,TCL,2,,,http://www.youtube.com/watch?v=ClKcJbo2f5w&t=2m30s,2.0
2017.0,spring,TCL,2,FB,SUP,http://www.youtube.com/watch?v=M5xZzzP-uk8&t=20m34s,1.0
2017.0,spring,TCL,2,,,http://www.youtube.com/watch?v=6ctqctHTLhg&t=7m47s,2.0
2017.0,spring,TCL,2,HWA,GS,http://www.youtube.com/watch?v=YQWMbxoEx_o&t=10m48s,1.0
2017.0,spring,TCL,2,,,http://www.youtube.com/watch?v=diNoBmtwIaI&t=1m6s,2.0
2017.0,spring,TCL,2,CEC,DP,http://www.youtube.com/watch?v=qh_e3Nd1MT4&t=16m48s,1.0
2017.0,spring,TCL,2,,,http://www.youtube.com/watch?v=tov4Qajl63k&t=2m0s,2.0
2017.0,spring,TCL,2,GS,FB,http://www.youtube.com/watch?v=-HBrd7ZHETA&t=15m54s,1.0
2017.0,spring,TCL,2,,,http://www.youtube.com/watch?v=90Z66_Vj0es&t=2m45s,2.0
2017.0,spring,TCL,2,GAL,SUP,http://www.youtube.com/watch?v=nXPPgsCeQhI&t=5m7s,1.0
2017.0,spring,TCL,2,,,http://www.youtube.com/watch?v=9dSaqm1zDWA&t=0m46s,2.0
2017.0,spring,TCL,2,DP,HWA,http://www.youtube.com/watch?v=CQQxX2O6rHk&t=15m16s,1.0
2017.0,spring,TCL,2,,,http://www.youtube.com/watch?v=wv-wc22B3HQ&t=0m55s,2.0
2017.0,spring,TCL,2,AUR,CEC,http://www.youtube.com/watch?v=opsY4nom4gU&t=4m27s,1.0
2017.0,spring,TCL,2,,,http://www.youtube.com/watch?v=yYslf6zIFg4&t=0m37s,2.0
2017.0,spring,TCL,3,GS,GAL,http://www.youtube.com/watch?v=GDjK-qauwOQ&t=5m37s,1.0
2017.0,spring,TCL,3,,,http://www.youtube.com/watch?v=jQF7H7-1-nM&t=2m14s,2.0
2017.0,spring,TCL,3,FB,DP,http://www.youtube.com/watch?v=XdKTrzjdSoE&t=7m43s,1.0
2017.0,spring,TCL,3,,,http://www.youtube.com/watch?v=10x8lEjIy4s&t=17m25s,2.0
2017.0,spring,TCL,3,HWA,CEC,http://www.youtube.com/watch?v=CSnhdVQvEVU&t=9m33s,1.0
2017.0,spring,TCL,3,,,http://www.youtube.com/watch?v=UDxnfpJRCXs&t=1m16s,2.0
2017.0,spring,TCL,3,SUP,AUR,http://www.youtube.com/watch?v=RhNrzBUnMr4&t=16m35s,1.0
2017.0,spring,TCL,3,,,http://www.youtube.com/watch?v=AnHd9xmo7NM&t=0m42s,2.0
2017.0,spring,TCL,3,HWA,FB,http://www.youtube.com/watch?v=n8ImaR6A00U&t=5m17s,1.0
2017.0,spring,TCL,3,,,http://www.youtube.com/watch?v=wQxL1MjeiR8&t=3m42s,2.0
2017.0,spring,TCL,3,DP,GAL,http://www.youtube.com/watch?v=bvXCgzHpqJA&t=6m12s,1.0
2017.0,spring,TCL,3,,,http://www.youtube.com/watch?v=gIOid_qnFKw&t=2m11s,2.0
2017.0,spring,TCL,3,CEC,SUP,http://www.youtube.com/watch?v=0S6GTIaEhp0#t=138,1.0
2017.0,spring,TCL,3,,,http://www.youtube.com/watch?v=eyM9WCQEc2M&t=1m18s,2.0
2017.0,spring,TCL,3,GS,AUR,http://www.youtube.com/watch?v=ngoue3JWZnA&t=7m24s,1.0
2017.0,spring,TCL,3,,,http://www.youtube.com/watch?v=NjJHtstNNCg&t=0m59s,2.0
2017.0,spring,TCL,4,GAL,HWA,http://www.youtube.com/watch?v=3CJQK-KDIIo,1.0
2017.0,spring,TCL,4,,,http://www.youtube.com/watch?v=sCMUa_RNiXc,2.0
2017.0,spring,TCL,4,AUR,DP,http://www.youtube.com/watch?v=0wkQZvf-vYs,1.0
2017.0,spring,TCL,4,,,http://www.youtube.com/watch?v=dgMgqR170rg,2.0
2017.0,spring,TCL,4,CEC,FB,http://www.youtube.com/watch?v=td1uCnWXBO8,1.0
2017.0,spring,TCL,4,,,http://www.youtube.com/watch?v=IO0Y2LgKkqY,2.0
2017.0,spring,TCL,4,SUP,GS,http://www.youtube.com/watch?v=-sBIjA0_pBk#t=893,1.0
2017.0,spring,TCL,4,,,http://www.youtube.com/watch?v=TQHqKNwbbpM,2.0
2017.0,spring,TCL,4,FB,GAL,http://www.youtube.com/watch?v=pzxCa0xd3-g,1.0
2017.0,spring,TCL,4,,,http://www.youtube.com/watch?v=PXLpyvowV8c,2.0
2017.0,spring,TCL,4,AUR,HWA,http://www.youtube.com/watch?v=PezpKIWbgxE,1.0
2017.0,spring,TCL,4,,,http://www.youtube.com/watch?v=22TG3T4Gtz0,2.0
2017.0,spring,TCL,4,DP,SUP,http://www.youtube.com/watch?v=C7qCl9q76YE,1.0
2017.0,spring,TCL,4,,,http://www.youtube.com/watch?v=dMj1k3b6w1o,2.0
2017.0,spring,TCL,4,CEC,GS,http://www.youtube.com/watch?v=2lFm29NQuVQ,1.0
2017.0,spring,TCL,4,,,http://www.youtube.com/watch?v=lrULaVfGVGo#t=10927,2.0
2017.0,spring,TCL,5,GS,DP,http://www.youtube.com/watch?v=4o0eoC47yEs,1.0
2017.0,spring,TCL,5,,,http://www.youtube.com/watch?v=elD0Ko3yqko,2.0
2017.0,spring,TCL,5,GAL,CEC,http://www.youtube.com/watch?v=DLkM8Key63A,1.0
2017.0,spring,TCL,5,,,http://www.youtube.com/watch?v=hakYjXkJQMo,2.0
2017.0,spring,TCL,5,HWA,SUP,http://www.youtube.com/watch?v=Jf85Gfismv8,1.0
2017.0,spring,TCL,5,,,http://www.youtube.com/watch?v=8vkco0gH0Zg,2.0
2017.0,spring,TCL,5,FB,AUR,http://www.youtube.com/watch?v=8zL4MgbiWpk,1.0
2017.0,spring,TCL,5,,,http://www.youtube.com/watch?v=uPTyJ3-i_do,2.0
2017.0,spring,TCL,5,GS,HWA,http://www.youtube.com/watch?v=fN96Yx8PpiQ,1.0
2017.0,spring,TCL,5,,,http://www.youtube.com/watch?v=KkTKsW2RU_4,2.0
2017.0,spring,TCL,5,DP,CEC,http://www.youtube.com/watch?v=bO5E7Fb5Gqo,1.0
2017.0,spring,TCL,5,,,http://www.youtube.com/watch?v=wWTiINQe1hc,2.0
2017.0,spring,TCL,5,SUP,FB,http://www.youtube.com/watch?v=V_VaBaet0OY,1.0
2017.0,spring,TCL,5,,,http://www.youtube.com/watch?v=OBIGfxYkX6I,2.0
2017.0,spring,TCL,5,AUR,GAL,http://www.youtube.com/watch?v=vJW_JJNWHdY,1.0
2017.0,spring,TCL,5,,,http://www.youtube.com/watch?v=gEufQJrVSqo,2.0
2017.0,spring,TCL,6,CEC,AUR,http://www.youtube.com/watch?v=aOTNmT-Q2G0#t=2,1.0
2017.0,spring,TCL,6,,,http://www.youtube.com/watch?v=nuL89H6Hj3Y#t=1,2.0
2017.0,spring,TCL,6,HWA,DP,http://www.youtube.com/watch?v=6X01RMU41Mc#t=1,1.0
2017.0,spring,TCL,6,,,http://www.youtube.com/watch?v=7ZXjmRG6BUI#t=1,2.0
2017.0,spring,TCL,6,SUP,GAL,http://www.youtube.com/watch?v=v_zJ_Jy197g#t=1,1.0
2017.0,spring,TCL,6,,,http://www.youtube.com/watch?v=avrOlXbGSbo#t=1,2.0
2017.0,spring,TCL,6,FB,GS,http://www.youtube.com/watch?v=2s2iAwy_kDI#t=1,1.0
