year,season,league_name,week,team_1,team_2,Vod,set_number
2017.0,spring,BRCC,1,PRG,IDMP,http://www.youtube.com/watch?v=dGr_wG6J3eg,1.0
2017.0,spring,BRCC,1,,,http://www.youtube.com/watch?v=sL6oPCAYchg,2.0
2017.0,spring,BRCC,1,TShow,KEEP,http://www.youtube.com/watch?v=iLPhyMnSmvo,1.0
2017.0,spring,BRCC,1,,,http://www.youtube.com/watch?v=BV2Gh_60iEM,2.0
2017.0,spring,BRCC,1,INTZ G,HKS,http://www.youtube.com/watch?v=qI72ptecy1o,1.0
2017.0,spring,BRCC,1,,,http://www.youtube.com/watch?v=KrCp1Cfqajo,2.0
2017.0,spring,BRCC,2,KEEP,INTZ G,http://www.youtube.com/watch?v=oXOULiHlMyU,1.0
2017.0,spring,BRCC,2,,,http://www.youtube.com/watch?v=rQGKDpDlHB0,2.0
2017.0,spring,BRCC,2,HKS,IDMP,http://www.youtube.com/watch?v=DQGksJn-sYI,1.0
2017.0,spring,BRCC,2,,,http://www.youtube.com/watch?v=uE7Nhq1Ixcg,2.0
2017.0,spring,BRCC,2,TShow,PRG,http://www.youtube.com/watch?v=5fGlzbFnPBo,1.0
2017.0,spring,BRCC,2,,,http://www.youtube.com/watch?v=DQVFPIpVxpw,2.0
2017.0,spring,BRCC,3,IDMP,TShow,http://www.youtube.com/watch?v=DC4R1Od5wAQ,1.0
2017.0,spring,BRCC,3,,,http://www.youtube.com/watch?v=AGIsmu_xsIw,2.0
2017.0,spring,BRCC,3,HKS,KEEP,http://www.youtube.com/watch?v=s-i581-_E1c,1.0
2017.0,spring,BRCC,3,,,http://www.youtube.com/watch?v=iFPLppOU64E,2.0
2017.0,spring,BRCC,3,PRG,INTZ G,http://www.youtube.com/watch?v=OYccWA3pAbA,1.0
2017.0,spring,BRCC,3,,,http://www.youtube.com/watch?v=VlfKDwM2fn8,2.0
2017.0,spring,BRCC,4,PRG,HKS,http://www.youtube.com/watch?v=3NPvgq_6KM0,1.0
2017.0,spring,BRCC,4,,,http://www.youtube.com/watch?v=8FRUj9VMXww,2.0
2017.0,spring,BRCC,4,INTZ G,TShow,http://www.youtube.com/watch?v=JaNG2TfDEfY,1.0
2017.0,spring,BRCC,4,,,http://www.youtube.com/watch?v=w9ZW9GeYNZk,2.0
2017.0,spring,BRCC,4,IDMP,KEEP,http://www.youtube.com/watch?v=WzJWI00Bih0,1.0
2017.0,spring,BRCC,4,,,http://www.youtube.com/watch?v=1VTMBJfnER0,2.0
2017.0,spring,BRCC,5,INTZ G,IDMP,http://www.youtube.com/watch?v=g7FQ5MUM7f8,1.0
2017.0,spring,BRCC,5,,,http://www.youtube.com/watch?v=LbDYh6pTU6I,2.0
2017.0,spring,BRCC,5,KEEP,PRG,http://www.youtube.com/watch?v=N8Y-gG9fWKg,1.0
2017.0,spring,BRCC,5,,,http://www.youtube.com/watch?v=P9Z7Aa7KnM8,2.0
2017.0,spring,BRCC,5,HKS,TShow,http://www.youtube.com/watch?v=0_djiRsrRKI,1.0
2017.0,spring,BRCC,5,,,http://www.youtube.com/watch?v=pLZSZuQKODk,2.0
