year,season,league_name,week,team_1,team_2,Blue,Red,MH,PB,Start,MVP,set_number
2020.0,summer,LDL,1,TESC,OSE,OSE,TESC,https://lpl.qq.com/es/stats.shtml?bmid=6262,https://v.qq.com/x/page/l0980ljgm0q.html,https://v.qq.com/x/page/l0980ljgm0q.html?start=397,tanghulu,1.0
2020.0,summer,LDL,1,,,TESC,OSE,https://lpl.qq.com/es/stats.shtml?bmid=6262,https://v.qq.com/x/page/a0979cf1wpz.html,https://v.qq.com/x/page/a0979cf1wpz.html?start=387,AK,2.0
2020.0,summer,LDL,1,RYL,JNG,RYL,JNG,https://lpl.qq.com/es/stats.shtml?bmid=6263,https://v.qq.com/x/page/s0979oegy8s.html,https://v.qq.com/x/page/s0979oegy8s.html?start=319,Aria,1.0
2020.0,summer,LDL,1,,,RYL,JNG,https://lpl.qq.com/es/stats.shtml?bmid=6263,https://v.qq.com/x/page/a0979ohlo9p.html,https://v.qq.com/x/page/a0979ohlo9p.html?start=393,Yuekai,2.0
2020.0,summer,LDL,1,SNS,LGE,SNS,LGE,https://lpl.qq.com/es/stats.shtml?bmid=6264,https://v.qq.com/x/page/u0979fpro9w.html,https://v.qq.com/x/page/u0979fpro9w.html?start=389,Lilac,1.0
2020.0,summer,LDL,1,,,LGE,SNS,https://lpl.qq.com/es/stats.shtml?bmid=6264,https://v.qq.com/x/page/u0979fpsmq3.html,https://v.qq.com/x/page/u0979fpsmq3.html?start=415,Cruel,2.0
2020.0,summer,LDL,1,YM,LNGA,YM,LNGA,https://lpl.qq.com/es/stats.shtml?bmid=6265,https://v.qq.com/x/page/v0980d9gj6q.html,https://v.qq.com/x/page/v0980d9gj6q.html?start=368,xing,1.0
2020.0,summer,LDL,1,,,LNGA,YM,https://lpl.qq.com/es/stats.shtml?bmid=6265,https://v.qq.com/x/page/l0980nh3w2l.html,https://v.qq.com/x/page/l0980nh3w2l.html?start=388,badboy,2.0
2020.0,summer,LDL,1,LEG,AC,LEG,AC,https://lpl.qq.com/es/stats.shtml?bmid=6266,https://v.qq.com/x/page/j0980zsr5vc.html,https://v.qq.com/x/page/j0980zsr5vc.html?start=596,August,1.0
2020.0,summer,LDL,1,,,AC,LEG,https://lpl.qq.com/es/stats.shtml?bmid=6266,https://v.qq.com/x/page/v0980kntbfs.html,https://v.qq.com/x/page/v0980kntbfs.html?start=369,jkw,2.0
2020.0,summer,LDL,1,,,LEG,AC,https://lpl.qq.com/es/stats.shtml?bmid=6266,https://v.qq.com/x/page/a09807i6c0y.html,https://v.qq.com/x/page/a09807i6c0y.html?start=295,August,3.0
2020.0,summer,LDL,1,LGDY,SDX,LGDY,SDX,https://lpl.qq.com/es/stats.shtml?bmid=6267,https://v.qq.com/x/page/r0980nrrofz.html,https://v.qq.com/x/page/r0980nrrofz.html?start=334,Flora,1.0
2020.0,summer,LDL,1,,,LGDY,SDX,https://lpl.qq.com/es/stats.shtml?bmid=6267,https://v.qq.com/x/page/y0980wosae6.html,https://v.qq.com/x/page/y0980wosae6.html?start=410,Cult,2.0
2020.0,summer,LDL,1,BLGJ,RWS,RWS,BLGJ,https://lpl.qq.com/es/stats.shtml?bmid=6268,https://v.qq.com/x/page/u098037vmpx.html,https://v.qq.com/x/page/u098037vmpx.html?start=365,HwQ,1.0
2020.0,summer,LDL,1,,,RWS,BLGJ,https://lpl.qq.com/es/stats.shtml?bmid=6268,https://v.qq.com/x/page/f0980dimn1t.html,https://v.qq.com/x/page/f0980dimn1t.html?start=369,BoWen,2.0
2020.0,summer,LDL,1,WEA,VGP,WEA,VGP,https://lpl.qq.com/es/stats.shtml?bmid=6269,https://v.qq.com/x/page/n0980j870s8.html,https://v.qq.com/x/page/n0980j870s8.html?start=433,Noble,1.0
2020.0,summer,LDL,1,,,VGP,WEA,https://lpl.qq.com/es/stats.shtml?bmid=6269,https://v.qq.com/x/page/u0980w2nslq.html,https://v.qq.com/x/page/u0980w2nslq.html?start=385,Zhuo,2.0
2020.0,summer,LDL,1,,,WEA,VGP,https://lpl.qq.com/es/stats.shtml?bmid=6269,https://v.qq.com/x/page/y09800xqow1.html,https://v.qq.com/x/page/y09800xqow1.html?start=449,Jay,3.0
2020.0,summer,LDL,1,EDGY,WZ,WZ,EDGY,https://lpl.qq.com/es/stats.shtml?bmid=6270,https://v.qq.com/x/page/w09804to61y.html,https://v.qq.com/x/page/w09804to61y.html?start=434,0909,1.0
2020.0,summer,LDL,1,,,EDGY,WZ,https://lpl.qq.com/es/stats.shtml?bmid=6270,https://v.qq.com/x/page/y0980ucxg6o.html,https://v.qq.com/x/page/y0980ucxg6o.html?start=401,Sleepy,2.0
2020.0,summer,LDL,1,VTG,JDM,VTG,JDM,https://lpl.qq.com/es/stats.shtml?bmid=6271,https://v.qq.com/x/page/v09808aspg0.html,https://v.qq.com/x/page/v09808aspg0.html?start=390,Teeen,1.0
2020.0,summer,LDL,1,,,JDM,VTG,https://lpl.qq.com/es/stats.shtml?bmid=6271,https://v.qq.com/x/page/f09807q7sd6.html,https://v.qq.com/x/page/f09807q7sd6.html?start=402,Yueyue,2.0
2020.0,summer,LDL,1,LEG,87,LEG,87,https://lpl.qq.com/es/stats.shtml?bmid=6272,https://v.qq.com/x/page/j3078bs90tv.html,https://v.qq.com/x/page/j3078bs90tv.html?start=378,August,1.0
2020.0,summer,LDL,1,,,87,LEG,https://lpl.qq.com/es/stats.shtml?bmid=6272,https://v.qq.com/x/page/z3078kistti.html,https://v.qq.com/x/page/z3078kistti.html?start=456,ZBB,2.0
2020.0,summer,LDL,1,,,LEG,87,https://lpl.qq.com/es/stats.shtml?bmid=6272,https://v.qq.com/x/page/q3078wu6xkb.html,https://v.qq.com/x/page/q3078wu6xkb.html?start=327,Ch1rry,3.0
