year,season,league_name,week,team_1,team_2,Blue,Red,MH,PB,Start,Post,set_number
2019.0,spring,OPL,6,BMR,DW,BMR,DW,https://matchhistory.na.leagueoflegends.com/en/#match-details/ESPORTSTMNT02/1003936?gameHash=3c9d3452a796508b&tab=overview,https://youtu.be/ajDSyPWDMpw?t=1256,https://youtu.be/ajDSyPWDMpw?t=1648,https://youtu.be/ajDSyPWDMpw?t=3375,1.0
2019.0,spring,OPL,6,ORD,MMM,ORD,MMM,https://matchhistory.na.leagueoflegends.com/en/#match-details/ESPORTSTMNT02/1003964?gameHash=a2a500669761e460&tab=overview,https://youtu.be/bc6u0YLlMJ0?t=738,https://youtu.be/bc6u0YLlMJ0?t=1239,https://youtu.be/bc6u0YLlMJ0?t=3407,1.0
2019.0,spring,OPL,6,CHF,GRV,CHF,GRV,https://matchhistory.na.leagueoflegends.com/en/#match-details/ESPORTSTMNT02/1003985?gameHash=3056177924d08825&tab=overview,https://youtu.be/7Aoxu2NlNoo?t=890,https://youtu.be/7Aoxu2NlNoo?t=1359,https://youtu.be/7Aoxu2NlNoo?t=3590,1.0
2019.0,spring,OPL,6,AV,LGC,AV,LGC,https://matchhistory.na.leagueoflegends.com/en/#match-details/ESPORTSTMNT02/1004026?gameHash=f1ecb9dd0f96b736&tab=overview,https://youtu.be/bfF6xDBG3rk?t=937,https://youtu.be/bfF6xDBG3rk?t=1343,https://youtu.be/bfF6xDBG3rk?t=3833,1.0
2019.0,spring,OPL,6,BMR,ORD,BMR,ORD,https://matchhistory.na.leagueoflegends.com/en/#match-details/ESPORTSTMNT02/1004367?gameHash=94fe9abe5abff731&tab=overview,https://youtu.be/7gE_3tHxL3o?t=702,https://youtu.be/7gE_3tHxL3o?t=1058,https://youtu.be/7gE_3tHxL3o?t=2880,1.0
2019.0,spring,OPL,6,GRV,MMM,GRV,MMM,https://matchhistory.na.leagueoflegends.com/en/#match-details/ESPORTSTMNT02/1004393?gameHash=e8bf9ecbccc2abe8&tab=overview,https://youtu.be/gbhFUAZIsTM?t=664,https://youtu.be/gbhFUAZIsTM?t=1136,https://youtu.be/gbhFUAZIsTM?t=3173,1.0
2019.0,spring,OPL,6,CHF,AV,CHF,AV,https://matchhistory.na.leagueoflegends.com/en/#match-details/ESPORTSTMNT02/1004416?gameHash=7e7e77b9e235263f&tab=overview,https://youtu.be/4ihEU_-CNQ4?t=656,https://youtu.be/4ihEU_-CNQ4?t=1097,https://youtu.be/4ihEU_-CNQ4?t=3262,1.0
2019.0,spring,OPL,6,DW,LGC,DW,LGC,https://matchhistory.na.leagueoflegends.com/en/#match-details/ESPORTSTMNT02/1004435?gameHash=6f4adb6cb03ca12b&tab=overview,https://youtu.be/khjQrGS_CfE?t=678,https://youtu.be/khjQrGS_CfE?t=1088,https://youtu.be/khjQrGS_CfE?t=2930,1.0
2019.0,spring,OPL,7,BMR,MMM,BMR,MMM,https://matchhistory.na.leagueoflegends.com/en/#match-details/ESPORTSTMNT03/1031043?gameHash=eec3dbb360f2ef55&tab=overview,https://youtu.be/zmws2Rsd0p4?t=1399,https://youtu.be/zmws2Rsd0p4?t=1778,https://youtu.be/zmws2Rsd0p4?t=3415,1.0
2019.0,spring,OPL,7,ORD,CHF,ORD,CHF,https://matchhistory.na.leagueoflegends.com/en/#match-details/ESPORTSTMNT03/1031049?gameHash=0caf747312a9c410&tab=overview,https://youtu.be/duKWdjleNKQ?t=894,https://youtu.be/duKWdjleNKQ?t=1310,https://youtu.be/duKWdjleNKQ?t=2848,1.0
2019.0,spring,OPL,7,GRV,LGC,GRV,LGC,https://matchhistory.na.leagueoflegends.com/en/#match-details/ESPORTSTMNT03/1031070?gameHash=f94b44749eb6f681&tab=overview,https://youtu.be/WaQvjT4GJZ4?t=850,https://youtu.be/WaQvjT4GJZ4?t=1288,https://youtu.be/WaQvjT4GJZ4?t=3372,1.0
2019.0,spring,OPL,7,DW,AV,DW,AV,https://matchhistory.na.leagueoflegends.com/en/#match-details/ESPORTSTMNT03/1031101?gameHash=cd2f5f451e336493&tab=overview,https://youtu.be/VJoUgxaKQdA?t=823,https://youtu.be/VJoUgxaKQdA?t=1224,https://youtu.be/VJoUgxaKQdA?t=3420,1.0
2019.0,spring,OPL,7,GRV,BMR,GRV,BMR,https://matchhistory.na.leagueoflegends.com/en/#match-details/ESPORTSTMNT03/1031270?gameHash=b6184e1a548a1b75&tab=overview,https://youtu.be/UDFFmWp06cc?t=1572,https://youtu.be/UDFFmWp06cc?t=2045,https://youtu.be/UDFFmWp06cc?t=4005,1.0
2019.0,spring,OPL,7,ORD,DW,ORD,DW,https://matchhistory.na.leagueoflegends.com/en/#match-details/ESPORTSTMNT03/1031281?gameHash=73134c955aeb41ab&tab=overview,https://youtu.be/NmLKjW0O5fU?t=782,https://youtu.be/NmLKjW0O5fU?t=1460,https://youtu.be/NmLKjW0O5fU?t=3391,1.0
2019.0,spring,OPL,7,AV,MMM,AV,MMM,https://matchhistory.na.leagueoflegends.com/en/#match-details/ESPORTSTMNT03/1031293?gameHash=bf4e4bf4d39a5bca&tab=overview,https://youtu.be/C9XEpy2go7k?t=759,https://youtu.be/C9XEpy2go7k?t=1217,https://youtu.be/C9XEpy2go7k?t=3038,1.0
2019.0,spring,OPL,7,LGC,CHF,LGC,CHF,https://matchhistory.na.leagueoflegends.com/en/#match-details/ESPORTSTMNT03/1031332?gameHash=85a81ecc6c7d24ea&tab=overview,https://youtu.be/9sMNoVO-oAM?t=866,https://youtu.be/9sMNoVO-oAM?t=1302,https://youtu.be/9sMNoVO-oAM?t=2882,1.0
2019.0,spring,OPL,8,GRV,AV,GRV,AV,https://matchhistory.na.leagueoflegends.com/en/#match-details/ESPORTSTMNT03/1023237?gameHash=d75ede8c08a4fa92&tab=overview,https://youtu.be/hekbWV-a_Gg?t=1108,https://youtu.be/hekbWV-a_Gg?t=1585,https://youtu.be/hekbWV-a_Gg?t=3491,1.0
2019.0,spring,OPL,8,BMR,LGC,BMR,LGC,https://matchhistory.na.leagueoflegends.com/en/#match-details/ESPORTSTMNT03/1023255?gameHash=45b463a58327dbf2&tab=overview,https://youtu.be/-yiFEU9d2_8?t=731,https://youtu.be/-yiFEU9d2_8?t=1222,https://youtu.be/-yiFEU9d2_8?t=2662,1.0
2019.0,spring,OPL,8,MMM,DW,MMM,DW,https://matchhistory.na.leagueoflegends.com/en/#match-details/ESPORTSTMNT03/1023285?gameHash=84c95315cb523433&tab=overview,https://youtu.be/BATM7T8l_z0?t=903,https://youtu.be/BATM7T8l_z0?t=1408,https://youtu.be/BATM7T8l_z0?t=3024,1.0
2019.0,spring,OPL,8,CHF,ORD,CHF,ORD,https://matchhistory.na.leagueoflegends.com/en/#match-details/ESPORTSTMNT03/1023314?gameHash=43d40d6cb0f63eff&tab=overview,https://youtu.be/-T2cK26Hjic?t=737,https://youtu.be/-T2cK26Hjic?t=1178,https://youtu.be/-T2cK26Hjic?t=3178,1.0
2019.0,spring,OPL,8,MMM,AV,MMM,AV,https://matchhistory.na.leagueoflegends.com/en/#match-details/ESPORTSTMNT03/1033644?gameHash=97d2bbf1dd480b75&tab=overview,https://youtu.be/nWUlo3WO-dY?t=578,https://youtu.be/nWUlo3WO-dY?t=990,https://youtu.be/nWUlo3WO-dY?t=2860,1.0
2019.0,spring,OPL,8,ORD,LGC,ORD,LGC,https://matchhistory.na.leagueoflegends.com/en/#match-details/ESPORTSTMNT03/1033655?gameHash=eb634b3d3e434bc7&tab=overview,https://youtu.be/ZyZfi_Mv-uc?t=772,https://youtu.be/ZyZfi_Mv-uc?t=1196,https://youtu.be/ZyZfi_Mv-uc?t=3301,1.0
2019.0,spring,OPL,8,BMR,CHF,BMR,CHF,https://matchhistory.na.leagueoflegends.com/en/#match-details/ESPORTSTMNT03/1033671?gameHash=11f67cb27a1046ef&tab=overview,https://youtu.be/_XZk3YizBAo?t=764,https://youtu.be/_XZk3YizBAo?t=1174,https://youtu.be/_XZk3YizBAo?t=3308,1.0
2019.0,spring,OPL,8,GRV,DW,GRV,DW,https://matchhistory.na.leagueoflegends.com/en/#match-details/ESPORTSTMNT03/1033702?gameHash=0190d2c8d9e651a7&tab=overview,https://youtu.be/TpU4q-X4eKw?t=782,https://youtu.be/TpU4q-X4eKw?t=1190,https://youtu.be/TpU4q-X4eKw?t=2727,1.0
2019.0,spring,OPL,9,ORD,BMR,ORD,BMR,https://matchhistory.na.leagueoflegends.com/en/#match-details/ESPORTSTMNT01/1071078?gameHash=c53b8d85b6be5b4d&tab=overview,https://youtu.be/t8fZF9IXI0I?t=1963,https://youtu.be/t8fZF9IXI0I?t=2448,https://youtu.be/t8fZF9IXI0I?t=4001,1.0
2019.0,spring,OPL,9,MMM,GRV,MMM,GRV,https://matchhistory.na.leagueoflegends.com/en/#match-details/ESPORTSTMNT01/1071097?gameHash=a50c724e2a8b4918&tab=overview,https://youtu.be/fBZDOgtCqzo?t=1000,https://youtu.be/fBZDOgtCqzo?t=1527,https://youtu.be/fBZDOgtCqzo?t=3633,1.0
2019.0,spring,OPL,9,AV,DW,AV,DW,https://matchhistory.na.leagueoflegends.com/en/#match-details/ESPORTSTMNT01/1071121?gameHash=d7632cfd6aba97d4&tab=overview,https://youtu.be/Vd-X5q5MTRE?t=728,https://youtu.be/Vd-X5q5MTRE?t=1037,https://youtu.be/Vd-X5q5MTRE?t=2743,1.0
2019.0,spring,OPL,9,CHF,LGC,CHF,LGC,https://matchhistory.na.leagueoflegends.com/en/#match-details/ESPORTSTMNT01/1071154?gameHash=1f5cf4adad03779a&tab=overview,https://youtu.be/hbgcLbeDB8A?t=787,https://youtu.be/hbgcLbeDB8A?t=1230,https://youtu.be/hbgcLbeDB8A?t=2776,1.0
2019.0,spring,OPL,9,DW,BMR,DW,BMR,https://matchhistory.na.leagueoflegends.com/en/#match-details/ESPORTSTMNT01/1071448?gameHash=df6f222f1ca74144&tab=overview,https://youtu.be/zVtFnsZbSv8?t=500,https://youtu.be/zVtFnsZbSv8?t=879,https://youtu.be/zVtFnsZbSv8?t=2218,1.0
2019.0,spring,OPL,9,CHF,MMM,CHF,MMM,https://matchhistory.na.leagueoflegends.com/en/#match-details/ESPORTSTMNT01/1071455?gameHash=5fcca66ca139d5a8&tab=overview,https://youtu.be/U15j2VNQMuY?t=851,https://youtu.be/U15j2VNQMuY?t=1323,https://youtu.be/U15j2VNQMuY?t=3170,1.0
2019.0,spring,OPL,9,AV,ORD,AV,ORD,https://matchhistory.na.leagueoflegends.com/en/#match-details/ESPORTSTMNT01/1071471?gameHash=e6917578ebb08d70&tab=overview,https://youtu.be/lLu_GuowwWE?t=680,https://youtu.be/lLu_GuowwWE?t=1058,https://youtu.be/lLu_GuowwWE?t=2580,1.0
2019.0,spring,OPL,9,LGC,GRV,LGC,GRV,https://matchhistory.na.leagueoflegends.com/en/#match-details/ESPORTSTMNT01/1071506?gameHash=1644a3bd441fdabb&tab=overview,https://youtu.be/Cy_w6_MF3hA?t=681,https://youtu.be/Cy_w6_MF3hA?t=1149,https://youtu.be/Cy_w6_MF3hA?t=2951,1.0
2019.0,spring,OPL,10,AV,CHF,AV,CHF,https://matchhistory.na.leagueoflegends.com/en/#match-details/ESPORTSTMNT01/1083579?gameHash=9f52c518760db2da&tab=overview,https://youtu.be/TWhOTNSgf8U?t=1669,https://youtu.be/TWhOTNSgf8U?t=2037,https://youtu.be/TWhOTNSgf8U?t=3931,1.0
2019.0,spring,OPL,10,MMM,LGC,MMM,LGC,https://matchhistory.na.leagueoflegends.com/en/#match-details/ESPORTSTMNT01/1083613?gameHash=7eb7fd5c536aeeb5&tab=overview,https://youtu.be/t_kDnSvPL7A?t=792,https://youtu.be/t_kDnSvPL7A?t=1226,https://youtu.be/t_kDnSvPL7A?t=3418,1.0
2019.0,spring,OPL,10,BMR,AV,BMR,AV,https://matchhistory.na.leagueoflegends.com/en/#match-details/ESPORTSTMNT01/1073486?gameHash=2fb9ab8519cec2cb&tab=overview,https://youtu.be/fnTeSlGDTQA?t=631,https://youtu.be/fnTeSlGDTQA?t=1074,https://youtu.be/fnTeSlGDTQA?t=2894,1.0
2019.0,spring,OPL,10,ORD,MMM,ORD,MMM,https://matchhistory.na.leagueoflegends.com/en/#match-details/ESPORTSTMNT01/1073527?gameHash=b7195612f638b392&tab=overview,https://youtu.be/Zp8xin5eo1A?t=843,https://youtu.be/Zp8xin5eo1A?t=1341,https://youtu.be/Zp8xin5eo1A?t=3000,1.0
2019.0,spring,OPL,10,BMR,GRV,BMR,GRV,https://matchhistory.na.leagueoflegends.com/en/#match-details/ESPORTSTMNT01/1073561?gameHash=e6c50d9fd2bfccad&tab=overview,https://youtu.be/3dTPeQy3IVU?t=783,https://youtu.be/3dTPeQy3IVU?t=1204,https://youtu.be/3dTPeQy3IVU?t=2706,1.0
2019.0,spring,OPL,10,DW,ORD,DW,ORD,https://matchhistory.na.leagueoflegends.com/en/#match-details/ESPORTSTMNT01/1073577?gameHash=b4dbde6883690034&tab=overview,https://youtu.be/y7u4IoUdnM0?t=800,https://youtu.be/y7u4IoUdnM0?t=1237,https://youtu.be/y7u4IoUdnM0?t=2926,1.0
2019.0,spring,OPL,10,MMM,BMR,MMM,BMR,https://matchhistory.na.leagueoflegends.com/en/#match-details/ESPORTSTMNT01/1073806?gameHash=1c2c2da8af788fb5&tab=overview,https://youtu.be/X25Vk1JQ5p0?t=504,https://youtu.be/X25Vk1JQ5p0?t=1021,https://youtu.be/X25Vk1JQ5p0?t=2892,1.0
2019.0,spring,OPL,10,ORD,GRV,ORD,GRV,https://matchhistory.na.leagueoflegends.com/en/#match-details/ESPORTSTMNT01/1084105?gameHash=b45d58ace7ba80bc&tab=overview,https://youtu.be/fZJffeBdavA?t=678,https://youtu.be/fZJffeBdavA?t=1077,https://youtu.be/fZJffeBdavA?t=2810,1.0
2019.0,spring,OPL,10,LGC,DW,LGC,DW,https://matchhistory.na.leagueoflegends.com/en/#match-details/ESPORTSTMNT01/1084116?gameHash=90fae8e028830d36&tab=overview,https://youtu.be/adl8-K_4nMo?t=595,https://youtu.be/adl8-K_4nMo?t=1013,https://youtu.be/adl8-K_4nMo?t=3099,1.0
2019.0,spring,OPL,10,GRV,CHF,GRV,CHF,https://matchhistory.na.leagueoflegends.com/en/#match-details/ESPORTSTMNT01/1084147?gameHash=701a83cf62fc0630&tab=overview,https://youtu.be/uWoBxWxq580?t=569,https://youtu.be/uWoBxWxq580?t=1022,https://youtu.be/uWoBxWxq580?t=2692,1.0
2019.0,spring,OPL,10,LGC,AV,LGC,AV,https://matchhistory.na.leagueoflegends.com/en/#match-details/ESPORTSTMNT01/1084173?gameHash=b42295c3033d5b36&tab=overview,https://youtu.be/4BZqp0VWcdI?t=698,https://youtu.be/4BZqp0VWcdI?t=1098,https://youtu.be/4BZqp0VWcdI?t=2873,1.0
2019.0,spring,OPL,10,DW,CHF,DW,CHF,https://matchhistory.na.leagueoflegends.com/en/#match-details/ESPORTSTMNT01/1084206?gameHash=60baf9a60449c880&tab=overview,https://youtu.be/EhAkZPYDt5s?t=899,https://youtu.be/EhAkZPYDt5s?t=1343,https://youtu.be/EhAkZPYDt5s?t=3180,1.0
