year,season,league_name,week,team_1,team_2,Blue,Red,MH,PB,Start,Post,HL,MVP,set_number
2018.0,summer,LCS,1,TL,100,TL,100,https://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH1/1002620023?gameHash=d9c0185b9efc930d,https://www.youtube.com/watch?v=05_65WLyr8o&t=20m9s,https://www.youtube.com/watch?v=05_65WLyr8o&t=28m34s,https://www.youtube.com/watch?v=05_65WLyr8o&t=1hm47s,https://www.youtube.com/watch?v=DCfmk3h5htY,Doublelift,1.0
2018.0,summer,LCS,1,TSM,CLG,TSM,CLG,https://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH1/1002620033?gameHash=44b5e58b45f15691&tab=overview,https://www.youtube.com/watch?v=y0kxJ1AP9Ic&t=10m,https://www.youtube.com/watch?v=y0kxJ1AP9Ic&t=17m3s,https://www.youtube.com/watch?v=y0kxJ1AP9Ic&t=1h4m14s,https://www.youtube.com/watch?v=An4pAIdLd3k,Zven,1.0
2018.0,summer,LCS,1,CG,C9,CG,C9,https://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH1/1002620042?gameHash=8abc799e597702b5&tab=overview,https://www.youtube.com/watch?v=5MPV_I3ZPlA&t=2m51s,https://www.youtube.com/watch?v=5MPV_I3ZPlA&t=10m5s,https://www.youtube.com/watch?v=5MPV_I3ZPlA&t=47m48s,https://www.youtube.com/watch?v=t9u25r8Z0ek,LirA,1.0
2018.0,summer,LCS,1,FOX,FLY,FOX,FLY,https://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH1/1002620050?gameHash=de85d03a7dd62f0b&tab=overview,https://www.youtube.com/watch?v=SZGUQPhmaiU&t=2m56s,https://www.youtube.com/watch?v=SZGUQPhmaiU&t=9m32s,https://www.youtube.com/watch?v=SZGUQPhmaiU&t=37m19s,https://www.youtube.com/watch?v=VL04k_wrDyQ,Altec,1.0
2018.0,summer,LCS,1,GG,OPT,GG,OPT,https://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH1/1002620060?gameHash=bd131b5ce2b8c72d,https://www.youtube.com/watch?v=MTV9lDOH5FU&t=13s,https://www.youtube.com/watch?v=MTV9lDOH5FU&t=6m54s,,https://www.youtube.com/watch?v=0lF-gzjULTM,PowerOfEvil,1.0
2018.0,summer,LCS,1,TSM,FLY,TSM,FLY,https://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH1/1002620071?gameHash=78d33d1b841cf0f3&tab=overview,https://www.youtube.com/watch?v=F9c-MD18Wj4&t=15m7s,https://www.youtube.com/watch?v=F9c-MD18Wj4&t=22m22s,,https://www.youtube.com/watch?v=0_XHoIYFGLU,Hauntzer,1.0
2018.0,summer,LCS,1,TL,GG,TL,GG,https://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH1/1002620082?gameHash=a77fc9e4b098c43c&tab=overview,https://www.youtube.com/watch?v=7k2xH4E-Qvo&t=2m31s,https://www.youtube.com/watch?v=7k2xH4E-Qvo&t=9m51s,,https://www.youtube.com/watch?v=lQ6qW33cgzM,Contractz,1.0
2018.0,summer,LCS,1,CLG,100,CLG,100,https://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH1/1002620096?gameHash=2e09d39ee416acae&tab=overview,https://www.youtube.com/watch?v=GfoW060278c&t=5m,https://www.youtube.com/watch?v=GfoW060278c&t=11m49s,,https://www.youtube.com/watch?v=KgGf5zT7kiI,Darshan,1.0
2018.0,summer,LCS,1,CG,FOX,CG,FOX,,https://www.youtube.com/watch?v=HOfCKDVp0Iw&t=2m47s,https://www.youtube.com/watch?v=HOfCKDVp0Iw&t=10m23s,,https://www.youtube.com/watch?v=7cxDevXo4hM,Fenix,1.0
2018.0,summer,LCS,1,C9,OPT,C9,OPT,https://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH1/1002620109?gameHash=578dc37daf6f88ea&tab=overview,https://www.youtube.com/watch?v=YZhWvow98uY&t=8m23s,https://www.youtube.com/watch?v=YZhWvow98uY&t=15m36s,,https://www.youtube.com/watch?v=a-_Hh7feHk8,Licorice,1.0
2018.0,summer,LCS,2,CLG,TL,CLG,TL,https://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH1/1002650020?gameHash=3757493fa639ea67&tab=overview,https://www.youtube.com/watch?v=5uS-YDnOAOE&t=15m26s,https://www.youtube.com/watch?v=5uS-YDnOAOE&t=22m2s,,https://www.youtube.com/watch?v=Wr3kV5Lob_I,Doublelift,1.0
2018.0,summer,LCS,2,TSM,CG,TSM,CG,https://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH1/1002650030?gameHash=88b7a42587cfa8d7&tab=overview,https://www.youtube.com/watch?v=l26cW884MNQ&t=4m18s,https://www.youtube.com/watch?v=l26cW884MNQ&t=11m8s,,https://www.youtube.com/watch?v=SB1-Cj-EzXk,Hakuho,1.0
2018.0,summer,LCS,2,OPT,FOX,OPT,FOX,https://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH1/1002650038?gameHash=b1a08d272a115f1e,https://www.youtube.com/watch?v=Dwgf6yhR_Js&t=6m02s,https://www.youtube.com/watch?v=Dwgf6yhR_Js&t=13m13s,,https://www.youtube.com/watch?v=BGNZU3_d3cM,Allorim,1.0
2018.0,summer,LCS,2,100,FLY,100,FLY,https://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH1/1002650047?gameHash=e89394d43199d968&tab=overview,https://www.youtube.com/watch?v=DbxbKgCMgkc&t=3m55s,https://www.youtube.com/watch?v=DbxbKgCMgkc&t=11m6s,,https://www.youtube.com/watch?v=3uz5QBsppYw,Ssumday,1.0
2018.0,summer,LCS,2,GG,C9,GG,C9,https://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH1/1002650052?gameHash=fe30009fef6e1c37&tab=overview,https://www.youtube.com/watch?v=fiopZkfbMz0&t=2m31s,https://www.youtube.com/watch?v=fiopZkfbMz0&t=9m16s,,https://www.youtube.com/watch?v=skgQLAYyQZE,Deftly,1.0
2018.0,summer,LCS,2,FLY,OPT,FLY,OPT,https://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH1/1002650060?gameHash=ac8420e636e40171&tab=overview,https://www.youtube.com/watch?v=91gkPPpZ-mQ&t=10m23s,https://www.youtube.com/watch?v=91gkPPpZ-mQ&t=18m4s,,https://www.youtube.com/watch?v=1FI1YN3T_bg,Keane,1.0
2018.0,summer,LCS,2,C9,100,C9,100,https://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH1/1002650062?gameHash=fdc2db2dfca41bee&tab=overview,https://www.youtube.com/watch?v=qjaQ7q7RB9A&t=2m27s,https://www.youtube.com/watch?v=qjaQ7q7RB9A&t=10m32s,,https://www.youtube.com/watch?v=1Jpp6NGSMgI,Cody Sun,1.0
2018.0,summer,LCS,2,TL,TSM,TL,TSM,https://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH1/1002650069?gameHash=d83b7536b43340df,https://www.youtube.com/watch?v=SHbM-Nxokac&t=2m16s,https://www.youtube.com/watch?v=SHbM-Nxokac&t=11m1s,,https://www.youtube.com/watch?v=MEfUiJqlV0s,Olleh,1.0
2018.0,summer,LCS,2,CG,CLG,CG,CLG,https://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH1/1002650078?gameHash=dcd18ce1e7b5c5fd,https://www.youtube.com/watch?v=EOSDi_GQbHM&t=1m36s,https://www.youtube.com/watch?v=EOSDi_GQbHM&t=8m35s,,https://www.youtube.com/watch?v=7d8-xQSMwTs,Huhi,1.0
2018.0,summer,LCS,2,FOX,GG,FOX,GG,https://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH1/1002650084?gameHash=00479322cd576e03,https://www.youtube.com/watch?v=nwJzHGEIA4A&t=2m54s,https://www.youtube.com/watch?v=nwJzHGEIA4A&t=10m8s,,https://www.youtube.com/watch?v=6U-92V3-W6k,Altec,1.0
2018.0,summer,LCS,3,C9,TSM,C9,TSM,https://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH1/1002650111?gameHash=b6c015be941cff12&tab=overview,https://www.youtube.com/watch?v=dHVt_f3B7BU&t=13m13s,https://www.youtube.com/watch?v=dHVt_f3B7BU&t=18m57s,,https://www.youtube.com/watch?v=kVGTPTWHluU,Zven,1.0
2018.0,summer,LCS,3,TL,FOX,TL,FOX,https://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH1/1002650117?gameHash=e527912b956de52e&tab=overview,https://www.youtube.com/watch?v=fY-z--KuVz4&t=3m28s,https://www.youtube.com/watch?v=fY-z--KuVz4&t=10m12s,,https://www.youtube.com/watch?v=HYb-4yZL26Q,Doublelift,1.0
2018.0,summer,LCS,3,100,CG,100,CG,https://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH1/1002650123?gameHash=1ce841df8484bcd6&tab=overview,https://www.youtube.com/watch?v=2Y2HSoTfdRo&1=22m23s,https://www.youtube.com/watch?v=2Y2HSoTfdRo&1=10m4s,,https://www.youtube.com/watch?v=k7SU7G0JttE,Ssumday,1.0
2018.0,summer,LCS,3,FLY,GG,FLY,GG,https://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH1/1002650133?gameHash=72b92a3033d8996c&tab=overview,https://www.youtube.com/watch?v=ZUySeUC1yF0&t=2m39s,https://www.youtube.com/watch?v=ZUySeUC1yF0&t=9m18s,,https://www.youtube.com/watch?v=Lxwy-T3FBYU,Keane,1.0
2018.0,summer,LCS,3,OPT,CLG,OPT,CLG,https://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH1/1002650142?gameHash=c865846fd4e49e3b&tab=overview,https://www.youtube.com/watch?v=o0R6sBRNvjc&t1=2m5s,https://www.youtube.com/watch?v=o0R6sBRNvjc&t1=8m35s,,https://www.youtube.com/watch?v=KgCt15EtoUY,Darshan,1.0
2018.0,summer,LCS,3,GG,TSM,GG,TSM,https://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH1/1002650159?gameHash=511b7d6122f48680&tab=overview,https://www.youtube.com/watch?v=ipOTIIdyFO4&1=13m23s,https://www.youtube.com/watch?v=ipOTIIdyFO4&1=21m20s,,https://www.youtube.com/watch?v=aTXiduRTAew,Zven,1.0
2018.0,summer,LCS,3,CLG,FLY,CLG,FLY,https://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH1/1002650160?gameHash=855ef41927a459e3,https://www.youtube.com/watch?v=l9i6tPxcN04&1=2m10s,https://www.youtube.com/watch?v=l9i6tPxcN04&1=9m20s,,https://www.youtube.com/watch?v=HXv1D4RoaQ8,Santorin,1.0
2018.0,summer,LCS,3,CG,TL,CG,TL,https://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH1/1002650168?gameHash=9aee7f1f1a666283&tab=overview,https://www.youtube.com/watch?v=9IvBsuxEuco&1=2m48s,https://www.youtube.com/watch?v=9IvBsuxEuco&1=9m55s,,https://www.youtube.com/watch?v=nuzMRdEXoFA,Apollo,1.0
