year,season,league_name,week,team_1,team_2,Blue,Red,MH,PB,Start,Post,HL,MVP,set_number
2019.0,spring,LCS,1,TL,C9,TL,C9,https://matchhistory.euw.leagueoflegends.com/en/#match-details/ESPORTSTMNT02/992625?gameHash=76f99e0eb8658976,https://youtu.be/GRVmpo3nFRE?t=559,https://youtu.be/GRVmpo3nFRE?t=1071,https://youtu.be/GRVmpo3nFRE?t=3230,https://youtu.be/8D25OyQSRSw,Doublelift,1.0
2019.0,spring,LCS,1,100,TSM,100,TSM,https://matchhistory.euw.leagueoflegends.com/en/#match-details/ESPORTSTMNT02/992641?gameHash=19f754ef4c0360d7&tab=overview,https://youtu.be/mdEn--5ekC0?t=487,https://youtu.be/mdEn--5ekC0?t=913,https://youtu.be/mdEn--5ekC0?t=3088,https://youtu.be/NNpjsaPpIdw,Zven,1.0
2019.0,spring,LCS,1,CLG,OPT,CLG,OPT,https://matchhistory.euw.leagueoflegends.com/en/#match-details/ESPORTSTMNT02/992659?gameHash=4c30fc1e819c44c5&tab=overview,https://youtu.be/Mq2Y-AJclDA?t=214,https://youtu.be/Mq2Y-AJclDA?t=888,https://youtu.be/Mq2Y-AJclDA?t=3040,https://youtu.be/2WVMV5z5sBE,Crown,1.0
2019.0,spring,LCS,1,FLY,GG,FLY,GG,https://matchhistory.euw.leagueoflegends.com/en/#match-details/ESPORTSTMNT02/992680?gameHash=cc5f2236a04155c9&tab=overview,https://youtu.be/vc0DyAX77B0?t=301,https://youtu.be/vc0DyAX77B0?t=732,https://youtu.be/vc0DyAX77B0?t=2720,https://youtu.be/vbsA46yso9E,Pobelter,1.0
2019.0,spring,LCS,1,CG,FOX,CG,FOX,https://matchhistory.euw.leagueoflegends.com/en/#match-details/ESPORTSTMNT02/992686?gameHash=c1ea4090a2721bd8&tab=overview,https://youtu.be/mXoGe4TjsnU?t=333,https://youtu.be/mXoGe4TjsnU?t=783,https://youtu.be/mXoGe4TjsnU?t=3111,https://youtu.be/7dY5KB7VzsM,Damonte,1.0
2019.0,spring,LCS,1,OPT,FLY,FLY,OPT,https://matchhistory.euw.leagueoflegends.com/en/#match-details/ESPORTSTMNT02/992840?gameHash=c4e6e63002b4f673&tab=overview,https://youtu.be/REqLwYnZoKk?t=352,https://youtu.be/REqLwYnZoKk?t=745,https://youtu.be/REqLwYnZoKk?t=3132,https://www.youtube.com/watch?v=sN2Sr_JUPks,Pobelter,1.0
2019.0,spring,LCS,1,C9,100,C9,100,https://matchhistory.euw.leagueoflegends.com/en/#match-details/ESPORTSTMNT02/992857?gameHash=c01795b049af6210&tab=overview,https://youtu.be/oRaK1jd2j_0?t=114,https://youtu.be/oRaK1jd2j_0?t=580,https://youtu.be/oRaK1jd2j_0?t=2096,https://youtu.be/arUiTQkf1Xo,Nisqy,1.0
2019.0,spring,LCS,1,CLG,TL,TL,CLG,https://matchhistory.euw.leagueoflegends.com/en/#match-details/ESPORTSTMNT02/992872?gameHash=d9a025b9fbf854d8&tab=overview,https://youtu.be/4Pco2I2YqyE?t=150,https://youtu.be/4Pco2I2YqyE?t=584,https://youtu.be/4Pco2I2YqyE?t=2575,https://www.youtube.com/watch?v=0nbn0HPMPuk,CoreJJ,1.0
2019.0,spring,LCS,1,CG,TSM,CG,TSM,https://matchhistory.euw.leagueoflegends.com/en/#match-details/ESPORTSTMNT02/992889?gameHash=6239af7c6dd08664&tab=overview,https://youtu.be/BvIJJYrmJzM?t=362,https://youtu.be/BvIJJYrmJzM?t=779,https://youtu.be/BvIJJYrmJzM?t=2745,https://youtu.be/0s0k_pMA0n0,Damonte,1.0
2019.0,spring,LCS,1,FOX,GG,FOX,GG,https://matchhistory.euw.leagueoflegends.com/en/#match-details/ESPORTSTMNT02/992903?gameHash=ebca62b9526ace0e&tab=overview,https://youtu.be/WNoD2LneukI?t=138,https://youtu.be/WNoD2LneukI?t=527,https://youtu.be/WNoD2LneukI?t=2668,https://youtu.be/JA-samSZ6X4,Apollo,1.0
