year,season,league_name,week,team_1,team_2,Blue,Red,MH,PB,Start,HL,MVP,set_number
2020.0,summer,VCS,2,,,SGB,PER,http://matchhistory.na.leagueoflegends.com/en/#match-details/ESPORTSTMNT02/1384547?gameHash=435cfd127706cff5,https://youtu.be/FgbEwkR9VK4?t=202,https://youtu.be/FgbEwkR9VK4?t=694,https://www.youtube.com/watch?v=tFtP581DmkY,Hasmed,2.0
2020.0,summer,VCS,2,GAM,PER,GAM,PER,http://matchhistory.na.leagueoflegends.com/en/#match-details/ESPORTSTMNT02/1394712?gameHash=e26e17e87f38341e,https://youtu.be/PuHSfRivVT8?t=349,https://youtu.be/PuHSfRivVT8?t=855,https://www.youtube.com/watch?v=uWJj6wPSvhk,yT,1.0
2020.0,summer,VCS,2,,,PER,GAM,http://matchhistory.na.leagueoflegends.com/en/#match-details/ESPORTSTMNT02/1394734?gameHash=0d1a3e845b3c5513,https://youtu.be/kaKBiH28GwY?t=139,https://youtu.be/kaKBiH28GwY?t=526,https://www.youtube.com/watch?v=pdFaulIZShw,Bigkoro,2.0
2020.0,summer,VCS,2,TS,OPG,TS,OPG,http://matchhistory.na.leagueoflegends.com/en/#match-details/ESPORTSTMNT02/1394758?gameHash=d6c8dfa461a0dd95,https://youtu.be/shY5GBXGaLs?t=269,https://youtu.be/shY5GBXGaLs?t=721,https://www.youtube.com/watch?v=Q9aYzj1cjYc,Artifact,1.0
2020.0,summer,VCS,2,,,OPG,TS,http://matchhistory.na.leagueoflegends.com/en/#match-details/ESPORTSTMNT02/1394776?gameHash=fce1abc2a5809c5a,https://youtu.be/3sh8Fl_hMG8?t=122,https://youtu.be/3sh8Fl_hMG8?t=570,https://www.youtube.com/watch?v=tQe74fCkf9A,Coated,2.0
2020.0,summer,VCS,2,FL,SGB,FL,SGB,http://matchhistory.na.leagueoflegends.com/en/#match-details/ESPORTSTMNT02/1395057?gameHash=af2a108f248482d6,https://youtu.be/5n8UGHERzx4?t=405,https://youtu.be/5n8UGHERzx4?t=860,https://www.youtube.com/watch?v=7eUzZC2Rsu4,EGO,1.0
2020.0,summer,VCS,2,,,SGB,FL,http://matchhistory.na.leagueoflegends.com/en/#match-details/ESPORTSTMNT02/1395091?gameHash=2e0e45dcdebb1d4f,https://youtu.be/e3ebIbxYE9g?t=143,https://youtu.be/e3ebIbxYE9g?t=600,https://www.youtube.com/watch?v=KaQm1dXID2M,Slayder,2.0
2020.0,summer,VCS,2,CES,EVS,CES,EVS,http://matchhistory.na.leagueoflegends.com/en/#match-details/ESPORTSTMNT02/1395118?gameHash=b7ba872afd716ab0,https://youtu.be/OFMNlbzWFP0?t=274,https://youtu.be/OFMNlbzWFP0?t=752,https://www.youtube.com/watch?v=9nsJj_RV_BU,Artemis,1.0
2020.0,summer,VCS,2,,,EVS,CES,http://matchhistory.na.leagueoflegends.com/en/#match-details/ESPORTSTMNT02/1395132?gameHash=959c2bb193e877cd,https://youtu.be/av7Eaimk0eU?t=92,https://youtu.be/av7Eaimk0eU?t=556,https://www.youtube.com/watch?v=YaIJ4iL1NNQ,Xuhao,2.0
2020.0,summer,VCS,3,OPG,CES,OPG,CES,http://matchhistory.na.leagueoflegends.com/en/#match-details/ESPORTSTMNT03/1411285?gameHash=be1e1fbfa259e7b4,https://youtu.be/hYyLBNIgkTA?t=788,https://youtu.be/hYyLBNIgkTA?t=1200,https://www.youtube.com/watch?v=TVuyN5bZji4,Xuhao,1.0
2020.0,summer,VCS,3,,,CES,OPG,http://matchhistory.na.leagueoflegends.com/en/#match-details/ESPORTSTMNT03/1411286?gameHash=caedff8b238d9698,https://youtu.be/KhzQ30PyQNQ?t=122,https://youtu.be/KhzQ30PyQNQ?t=550,https://www.youtube.com/watch?v=Uj25h3-UPvU,Yado,2.0
2020.0,summer,VCS,3,SGB,GAM,SGB,GAM,http://matchhistory.na.leagueoflegends.com/en/#match-details/ESPORTSTMNT03/1411299?gameHash=5345d645571ce846,https://youtu.be/RojOKPS-x8k?t=342,https://youtu.be/RojOKPS-x8k?t=806,https://www.youtube.com/watch?v=uDwAF6X3-YU,Kiaya,1.0
2020.0,summer,VCS,3,,,GAM,SGB,http://matchhistory.na.leagueoflegends.com/en/#match-details/ESPORTSTMNT03/1411330?gameHash=c41f03647b33e98b,https://youtu.be/sELdaf43Hmo?t=176,https://youtu.be/sELdaf43Hmo?t=566,https://www.youtube.com/watch?v=e266hRkBKwo,Hasmed,2.0
2020.0,summer,VCS,3,,,SGB,GAM,http://matchhistory.na.leagueoflegends.com/en/#match-details/ESPORTSTMNT03/1411344?gameHash=03b6363d8171ff3e,https://youtu.be/ccKq4HcwKz8?t=133,https://youtu.be/ccKq4HcwKz8?t=601,https://www.youtube.com/watch?v=eGT-Z_UVJNk,Kiaya,3.0
2020.0,summer,VCS,3,PER,TS,PER,TS,http://matchhistory.na.leagueoflegends.com/en/#match-details/ESPORTSTMNT03/1401746?gameHash=a6f5b598583e6f42,https://youtu.be/z5f5x7-Tnaw?t=353,https://youtu.be/z5f5x7-Tnaw?t=842,https://youtu.be/vlRazh93YcE,Glory,1.0
2020.0,summer,VCS,3,,,TS,PER,http://matchhistory.na.leagueoflegends.com/en/#match-details/ESPORTSTMNT03/1401751?gameHash=2ed2f977771d2d65,https://youtu.be/nYlWtqBvk9M?t=134,https://youtu.be/nYlWtqBvk9M?t=557,https://youtu.be/hrCVe9U4Ce4,Coated,2.0
2020.0,summer,VCS,3,,,PER,TS,http://matchhistory.na.leagueoflegends.com/en/#match-details/ESPORTSTMNT03/1401768?gameHash=983fa424728aaa45,https://youtu.be/MWTjslW2U0A?t=109,https://youtu.be/MWTjslW2U0A?t=525,https://youtu.be/T6c2XG9YN7s,Celebrity,3.0
2020.0,summer,VCS,3,EVS,FL,EVS,FL,http://matchhistory.na.leagueoflegends.com/en/#match-details/ESPORTSTMNT03/1401793?gameHash=78463fed9e42ee99,https://youtu.be/xD4-CHq46N0?t=280,https://youtu.be/xD4-CHq46N0?t=756,https://youtu.be/rF5XYbZHeTU,Zeros,1.0
2020.0,summer,VCS,3,,,FL,EVS,http://matchhistory.na.leagueoflegends.com/en/#match-details/ESPORTSTMNT03/1401865?gameHash=e738794bbae9f15b,https://youtu.be/9rm0jSWdPAM?t=171,https://youtu.be/9rm0jSWdPAM?t=655,https://youtu.be/7-oKWH1XURA,Kati,2.0
2020.0,summer,VCS,3,,,EVS,FL,http://matchhistory.na.leagueoflegends.com/en/#match-details/ESPORTSTMNT03/1401897?gameHash=0167e2f44efeb56f,https://youtu.be/NIi9mMamFf8?t=143,https://youtu.be/NIi9mMamFf8?t=613,https://youtu.be/b47bVd8kHn8,Stark,3.0
2020.0,summer,VCS,3,EVS,OPG,EVS,OPG,http://matchhistory.na.leagueoflegends.com/en/#match-details/ESPORTSTMNT03/1411869?gameHash=a2d2a5370a71eaa8,https://youtu.be/Y2jGt7qr_5E?t=377,https://youtu.be/Y2jGt7qr_5E?t=791,https://www.youtube.com/watch?v=t8Nx4zBATtE,Zeros,1.0
2020.0,summer,VCS,3,,,OPG,EVS,http://matchhistory.na.leagueoflegends.com/en/#match-details/ESPORTSTMNT03/1411887?gameHash=297c0d94735b8360,https://youtu.be/iLHvw4VfG6U?t=107,https://youtu.be/iLHvw4VfG6U?t=477,https://www.youtube.com/watch?v=JPXFt2deRw0,Sorn,2.0
2020.0,summer,VCS,3,TS,SGB,TS,SGB,http://matchhistory.na.leagueoflegends.com/en/#match-details/ESPORTSTMNT03/1402150?gameHash=ac7244e06e400b28,https://youtu.be/nbiMwcYHY-U?t=344,https://youtu.be/nbiMwcYHY-U?t=829,https://www.youtube.com/watch?v=eNRcREqQ7t8,Venus,1.0
2020.0,summer,VCS,3,,,SGB,TS,http://matchhistory.na.leagueoflegends.com/en/#match-details/ESPORTSTMNT03/1402176?gameHash=e94fa0da1ad961a2,https://youtu.be/W1uTPGFtqos?t=446,https://youtu.be/W1uTPGFtqos?t=827,https://www.youtube.com/watch?v=ACePOR3lQWg,Coated,2.0
2020.0,summer,VCS,4,CES,PER,CES,PER,http://matchhistory.na.leagueoflegends.com/en/#match-details/ESPORTSTMNT03/1413833?gameHash=c04fe1335f29fc3d,https://youtu.be/O6Su_MpM45I?t=452,https://youtu.be/O6Su_MpM45I?t=743,https://www.youtube.com/watch?v=2emaRwydU40,Yado,1.0
2020.0,summer,VCS,4,,,PER,CES,http://matchhistory.na.leagueoflegends.com/en/#match-details/ESPORTSTMNT03/1413857?gameHash=7b1d1f39e8b2ab6a,https://youtu.be/FY1ohxa_GFE?t=167,https://youtu.be/FY1ohxa_GFE?t=623,https://www.youtube.com/watch?v=nWtAGYT7_Ok,Artemis,2.0
2020.0,summer,VCS,4,FL,GAM,FL,GAM,http://matchhistory.na.leagueoflegends.com/en/#match-details/ESPORTSTMNT03/1413882?gameHash=26d56ffc84aaa085,https://youtu.be/24jpMkD9UXg?t=293,https://youtu.be/24jpMkD9UXg?t=776,https://www.youtube.com/watch?v=dwL1PbbAvRc,Dia1,1.0
2020.0,summer,VCS,4,,,GAM,FL,http://matchhistory.na.leagueoflegends.com/en/#match-details/ESPORTSTMNT03/1413898?gameHash=5f32fcb53e318560,https://youtu.be/91_oTfOnV_Y?t=152,https://youtu.be/91_oTfOnV_Y?t=630,https://www.youtube.com/watch?v=yLU9j4lHGkE,Kati,2.0
2020.0,summer,VCS,4,,,FL,GAM,http://matchhistory.na.leagueoflegends.com/en/#match-details/ESPORTSTMNT03/1413907?gameHash=288f5314c608841a,https://youtu.be/xgsAgCplPak?t=110,https://youtu.be/xgsAgCplPak?t=600,https://www.youtube.com/watch?v=N4tNyuCUxaE,Palette,3.0
2020.0,summer,VCS,4,PER,EVS,PER,EVS,http://matchhistory.na.leagueoflegends.com/en/#match-details/ESPORTSTMNT03/1404461?gameHash=26137d1769448eac,https://youtu.be/pqa_BI1Xv1c?t=346,https://youtu.be/pqa_BI1Xv1c?t=805,https://www.youtube.com/watch?v=WffscR96Jss,Divkid,1.0
2020.0,summer,VCS,4,,,EVS,PER,http://matchhistory.na.leagueoflegends.com/en/#match-details/ESPORTSTMNT03/1404476?gameHash=9fcb878afc649296,https://youtu.be/63ZQABPtf-M?t=206,https://youtu.be/63ZQABPtf-M?t=639,https://www.youtube.com/watch?v=s-jZEc5lJYk,Sorn,2.0
2020.0,summer,VCS,4,SGB,CES,SGB,CES,http://matchhistory.na.leagueoflegends.com/en/#match-details/ESPORTSTMNT03/1404520?gameHash=1eff451da09bd1b8,https://youtu.be/ApzWV0w_1xc?t=310,https://youtu.be/ApzWV0w_1xc?t=754,https://www.youtube.com/watch?v=eKNRqVlivhs,Style,1.0
2020.0,summer,VCS,4,,,CES,SGB,http://matchhistory.na.leagueoflegends.com/en/#match-details/ESPORTSTMNT03/1404537?gameHash=a006e4d80e11b7d7,https://youtu.be/4O9cKBhs_SY?t=251,https://youtu.be/4O9cKBhs_SY?t=687,https://www.youtube.com/watch?v=oMqeW_aCnPY,Pun,2.0
2020.0,summer,VCS,4,,,SGB,CES,http://matchhistory.na.leagueoflegends.com/en/#match-details/ESPORTSTMNT03/1404551?gameHash=4bfdc832d7534538,https://youtu.be/EQeMKUR8fLw?t=130,https://youtu.be/EQeMKUR8fLw?t=528,https://www.youtube.com/watch?v=eMcefFjaj_s,Pun,3.0
