year,season,league_name,week,team_1,team_2,MVP,Blue,Red,MH,PB,Start,set_number
2018.0,spring,Challengers Korea,1,RSSG,BtC,Dove,RSSG,BtC,https://matchhistory.na.leagueoflegends.com/en/#match-details/ESPORTSTMNT06/540434?gameHash=86cf52270a25d2ad&tab=overview,https://youtube.com/watch?v=evhFO85tPYY&t=891,https://youtube.com/watch?v=evhFO85tPYY&t=1367,1.0
2018.0,spring,Challengers Korea,1,,,,BtC,RSSG,https://matchhistory.na.leagueoflegends.com/en/#match-details/ESPORTSTMNT06/540439?gameHash=165cde9dc4b85a86&tab=overview,https://youtube.com/watch?v=evhFO85tPYY&t=4746,https://youtube.com/watch?v=evhFO85tPYY&t=5201,2.0
2018.0,spring,Challengers Korea,1,GRF,APK,Rather,GRF,APK,https://matchhistory.na.leagueoflegends.com/en/#match-details/ESPORTSTMNT06/540441?gameHash=d30ec55f3cd23f8f&tab=overview,https://youtube.com/watch?v=oGwagjI6g60&t=256,https://youtube.com/watch?v=oGwagjI6g60&t=788,1.0
2018.0,spring,Challengers Korea,1,,,,APK,GRF,https://matchhistory.na.leagueoflegends.com/en/#match-details/ESPORTSTMNT06/540463?gameHash=1f0bba128a97b977&tab=overview,https://youtube.com/watch?v=oGwagjI6g60&t=3295,https://youtube.com/watch?v=oGwagjI6g60&t=3780,2.0
2018.0,spring,Challengers Korea,1,DWG,EEW,BeryL,DWG,EEW,https://matchhistory.na.leagueoflegends.com/en/#match-details/ESPORTSTMNT06/540514?gameHash=eb8a5a33c2bf25bd&tab=overview,https://youtube.com/watch?v=P2Wnl2tQFyM&t=617,https://youtube.com/watch?v=P2Wnl2tQFyM&t=1066,1.0
2018.0,spring,Challengers Korea,1,,,,EEW,DWG,https://matchhistory.na.leagueoflegends.com/en/#match-details/ESPORTSTMNT06/540520?gameHash=f2a8d31589f02515&tab=overview,https://youtube.com/watch?v=P2Wnl2tQFyM&t=4062,https://youtube.com/watch?v=P2Wnl2tQFyM&t=4433,2.0
2018.0,spring,Challengers Korea,1,,,,DWG,EEW,https://matchhistory.na.leagueoflegends.com/en/#match-details/ESPORTSTMNT06/540523?gameHash=72a12795a49a4000&tab=overview,https://youtube.com/watch?v=P2Wnl2tQFyM&t=7306,https://youtube.com/watch?v=P2Wnl2tQFyM&t=7656,3.0
2018.0,spring,Challengers Korea,1,RGA,ESS,Poss,RGA,ESS,https://matchhistory.na.leagueoflegends.com/en/#match-details/ESPORTSTMNT06/540532?gameHash=3c92b7b22a26dddb&tab=overview,https://youtube.com/watch?v=5dvZqmAgGGA&t=305,https://youtube.com/watch?v=5dvZqmAgGGA&t=721,1.0
2018.0,spring,Challengers Korea,1,,,,ESS,RGA,https://matchhistory.na.leagueoflegends.com/en/#match-details/ESPORTSTMNT06/540549?gameHash=829fc23207f151e2&tab=overview,https://youtube.com/watch?v=5dvZqmAgGGA&t=3481,https://youtube.com/watch?v=5dvZqmAgGGA&t=3957,2.0
2018.0,spring,Challengers Korea,2,EEW,BtC,Joker,EEW,BtC,https://matchhistory.na.leagueoflegends.com/en/#match-details/ESPORTSTMNT06/550694?gameHash=71fc875e9dda7163&tab=overview,https://youtube.com/watch?v=kKsMzeW-GmQ&t=410,https://youtube.com/watch?v=kKsMzeW-GmQ&t=859,1.0
2018.0,spring,Challengers Korea,2,,,,BtC,EEW,https://matchhistory.na.leagueoflegends.com/en/#match-details/ESPORTSTMNT06/550695?gameHash=27fd780045225e40&tab=overview,https://youtube.com/watch?v=kKsMzeW-GmQ&t=3966,https://youtube.com/watch?v=kKsMzeW-GmQ&t=4867,2.0
2018.0,spring,Challengers Korea,2,RSSG,RGA,Foy,RSSG,RGA,https://matchhistory.na.leagueoflegends.com/en/#match-details/ESPORTSTMNT06/550698?gameHash=23311a936c857bbe&tab=overview,https://youtube.com/watch?v=wKvvlgsDLwc&t=213,https://youtube.com/watch?v=wKvvlgsDLwc&t=695,1.0
2018.0,spring,Challengers Korea,2,,,,RGA,RSSG,https://matchhistory.na.leagueoflegends.com/en/#match-details/ESPORTSTMNT06/550717?gameHash=4be23514276407f5&tab=overview,https://youtube.com/watch?v=wKvvlgsDLwc&t=3988,https://youtube.com/watch?v=wKvvlgsDLwc&t=4477,2.0
2018.0,spring,Challengers Korea,2,DWG,ESS,Nuguri,DWG,ESS,https://matchhistory.na.leagueoflegends.com/en/#match-details/ESPORTSTMNT06/550902?gameHash=5d48d2d411ef33c7&tab=overview,https://youtube.com/watch?v=fdaenzz00us&t=448,https://youtube.com/watch?v=fdaenzz00us&t=848,1.0
2018.0,spring,Challengers Korea,2,,,,ESS,DWG,https://matchhistory.na.leagueoflegends.com/en/#match-details/ESPORTSTMNT06/550909?gameHash=7f2ddca2684346d7&tab=overview,https://youtube.com/watch?v=xjfxBWhlz_Q&t=88,https://youtube.com/watch?v=xjfxBWhlz_Q&t=525,2.0
2018.0,spring,Challengers Korea,2,RSSG,APK,Mizz,RSSG,APK,https://matchhistory.na.leagueoflegends.com/en/#match-details/ESPORTSTMNT06/550913?gameHash=da12a01315a025f1&tab=overview,https://youtube.com/watch?v=oZQMoGqVYnE&t=241,https://youtube.com/watch?v=oZQMoGqVYnE&t=685,1.0
2018.0,spring,Challengers Korea,2,,,,APK,RSSG,https://matchhistory.na.leagueoflegends.com/en/#match-details/ESPORTSTMNT06/540957?gameHash=e57733b5705c1779&tab=overview,https://youtube.com/watch?v=LzATIKcvWhg&t=60,https://youtube.com/watch?v=LzATIKcvWhg&t=506,2.0
2018.0,spring,Challengers Korea,2,BtC,GRF,Lehends,BtC,GRF,https://matchhistory.na.leagueoflegends.com/en/#match-details/ESPORTSTMNT06/541016?gameHash=160d848ffe07a59e&tab=overview,https://youtube.com/watch?v=JPck2A6cfnE&t=476,https://youtube.com/watch?v=JPck2A6cfnE&t=926,1.0
2018.0,spring,Challengers Korea,2,,,,GRF,BtC,https://matchhistory.na.leagueoflegends.com/en/#match-details/ESPORTSTMNT06/541022?gameHash=57e015b6a8bc99f6&tab=overview,https://youtube.com/watch?v=9Bste83l5gs&t=78,https://youtube.com/watch?v=9Bste83l5gs&t=586,2.0
2018.0,spring,Challengers Korea,2,RGA,EEW,WooFe,RGA,EEW,https://matchhistory.na.leagueoflegends.com/en/#match-details/ESPORTSTMNT06/541026?gameHash=68f03d38de6f75c8&tab=overview,https://youtube.com/watch?v=mxQNYzbnWCA&t=207,https://youtube.com/watch?v=mxQNYzbnWCA&t=685,1.0
2018.0,spring,Challengers Korea,2,,,,EEW,RGA,https://matchhistory.na.leagueoflegends.com/en/#match-details/ESPORTSTMNT06/551071?gameHash=171cb8b8a6fa4f13&tab=overview,https://youtube.com/watch?v=EAPmPKUSNsg&t=76,https://youtube.com/watch?v=EAPmPKUSNsg&t=545,2.0
2018.0,spring,Challengers Korea,3,APK,DWG,Nuguri,APK,DWG,https://matchhistory.na.leagueoflegends.com/en/#match-details/ESPORTSTMNT06/541204?gameHash=81085d572bacc54a&tab=overview,https://youtube.com/watch?v=F9-CHvtsvx4&t=418,https://youtube.com/watch?v=F9-CHvtsvx4&t=918,1.0
2018.0,spring,Challengers Korea,3,,,,DWG,APK,https://matchhistory.na.leagueoflegends.com/en/#match-details/ESPORTSTMNT06/541208?gameHash=053f23c8700ef063&tab=overview,https://youtube.com/watch?v=Bkj6kUx9Lok&t=68,https://youtube.com/watch?v=Bkj6kUx9Lok&t=538,2.0
2018.0,spring,Challengers Korea,3,BtC,ESS,Dasher,BtC,ESS,https://matchhistory.na.leagueoflegends.com/en/#match-details/ESPORTSTMNT06/541210?gameHash=de7e282013bf40d1&tab=overview,https://youtube.com/watch?v=YpKN57JmQ_I&t=206,https://youtube.com/watch?v=YpKN57JmQ_I&t=705,1.0
2018.0,spring,Challengers Korea,3,,,,ESS,BtC,https://matchhistory.na.leagueoflegends.com/en/#match-details/ESPORTSTMNT06/541229?gameHash=3d34a54cf35bff22&tab=overview,https://youtube.com/watch?v=EP44B2G_vi0&t=77,https://youtube.com/watch?v=EP44B2G_vi0&t=526,2.0
2018.0,spring,Challengers Korea,3,,,,BtC,ESS,https://matchhistory.na.leagueoflegends.com/en/#match-details/ESPORTSTMNT06/541241?gameHash=47b0aa45026943e6&tab=overview,https://youtube.com/watch?v=mCBIzVplmPI&t=56,https://youtube.com/watch?v=mCBIzVplmPI&t=455,3.0
2018.0,spring,Challengers Korea,3,GRF,RSSG,Lehends,GRF,RSSG,https://matchhistory.na.leagueoflegends.com/en/#match-details/ESPORTSTMNT06/551533?gameHash=e203716e7d8a2985&tab=overview,,,1.0
2018.0,spring,Challengers Korea,3,,,,RSSG,GRF,https://matchhistory.na.leagueoflegends.com/en/#match-details/ESPORTSTMNT06/551543?gameHash=0c3dcfc9e6063f96&tab=overview,,,2.0
2018.0,spring,Challengers Korea,3,ESS,EEW,Dasher,ESS,EEW,https://matchhistory.na.leagueoflegends.com/en/#match-details/ESPORTSTMNT06/551566?gameHash=635a6bbdabdbd65d&tab=overview,,,1.0
2018.0,spring,Challengers Korea,3,,,,EEW,ESS,https://matchhistory.na.leagueoflegends.com/en/#match-details/ESPORTSTMNT06/551569?gameHash=b5f0914272709b6e&tab=overview,,,2.0
2018.0,spring,Challengers Korea,3,APK,BtC,SoaR,APK,BtC,https://matchhistory.na.leagueoflegends.com/en/#match-details/ESPORTSTMNT06/551655?gameHash=c0409c6f030ca68d&tab=overview,https://youtube.com/watch?v=-2HBtRRPSno&t=445,https://youtube.com/watch?v=-2HBtRRPSno&t=877,1.0
2018.0,spring,Challengers Korea,3,,,,BtC,APK,https://matchhistory.na.leagueoflegends.com/en/#match-details/ESPORTSTMNT06/551659?gameHash=e42354bce12ab891&tab=overview,https://youtube.com/watch?v=Ko9XKtnCFXY&t=69,https://youtube.com/watch?v=Ko9XKtnCFXY&t=467,2.0
2018.0,spring,Challengers Korea,3,DWG,RGA,ShowMaker,DWG,RGA,https://matchhistory.na.leagueoflegends.com/en/#match-details/ESPORTSTMNT06/551664?gameHash=57cd4e2405e90e74&tab=overview,https://youtube.com/watch?v=cCUPFUQwELc&t=256,https://youtube.com/watch?v=cCUPFUQwELc&t=686,1.0
2018.0,spring,Challengers Korea,3,,,,RGA,DWG,https://matchhistory.na.leagueoflegends.com/en/#match-details/ESPORTSTMNT06/551679?gameHash=978717c16dc2e135&tab=overview,https://youtube.com/watch?v=MOJCOHmPuSQ&t=105,https://youtube.com/watch?v=MOJCOHmPuSQ&t=555,2.0
2018.0,spring,Challengers Korea,4,EEW,RSSG,Mephi,EEW,RSSG,https://matchhistory.na.leagueoflegends.com/en/#match-details/ESPORTSTMNT06/570035?gameHash=f6903826284a33b7&tab=overview,https://youtube.com/watch?v=eFLHuK4CtQs&t=629,https://youtube.com/watch?v=eFLHuK4CtQs&t=1088,1.0
2018.0,spring,Challengers Korea,4,,,,RSSG,EEW,https://matchhistory.na.leagueoflegends.com/en/#match-details/ESPORTSTMNT06/570039?gameHash=2f508b9ad556a3ce&tab=overview,https://youtube.com/watch?v=umabDdN1kr0&t=78,https://youtube.com/watch?v=umabDdN1kr0&t=488,2.0
2018.0,spring,Challengers Korea,4,GRF,DWG,Viper,GRF,DWG,https://matchhistory.na.leagueoflegends.com/en/#match-details/ESPORTSTMNT06/570045?gameHash=a8b10318a1f91b15&tab=overview,https://youtube.com/watch?v=Mqgl72Uvcn8&t=309,https://youtube.com/watch?v=Mqgl72Uvcn8&t=777,1.0
2018.0,spring,Challengers Korea,4,,,,DWG,GRF,https://matchhistory.na.leagueoflegends.com/en/#match-details/ESPORTSTMNT06/570063?gameHash=3a1a19b1cfa55003&tab=overview,https://youtube.com/watch?v=bH2S8oDcyk0&t=87,https://youtube.com/watch?v=bH2S8oDcyk0&t=597,2.0
