year,season,league_name,week,team_1,team_2,Blue,Red,MH,PB,Start,Post,set_number
2019.0,spring,LJL,2,RJ,SG,SG,RJ,https://matchhistory.na.leagueoflegends.com/en/#match-details/ESPORTSTMNT03/1000554?gameHash=311a5af3668f3446&tab=overview,https://youtu.be/qDP9hjI9XI4?t=309,https://youtu.be/qDP9hjI9XI4?t=711,https://youtu.be/qDP9hjI9XI4?t=2241,1.0
2019.0,spring,LJL,2,USG,BC,BC,USG,https://matchhistory.na.leagueoflegends.com/en/#match-details/ESPORTSTMNT03/1000563?gameHash=f342cc4a8557af42&tab=overview,https://youtu.be/RVZLBTqoXEs?t=322,https://youtu.be/RVZLBTqoXEs?t=789,https://youtu.be/RVZLBTqoXEs?t=2597,1.0
2019.0,spring,LJL,2,USG,DFM,DFM,USG,https://matchhistory.na.leagueoflegends.com/en/#match-details/ESPORTSTMNT03/1000588?gameHash=6d9daad578419139&tab=overview,https://youtu.be/J2HRP9KLjvk?t=396,https://youtu.be/J2HRP9KLjvk?t=810,https://youtu.be/J2HRP9KLjvk?t=2828,1.0
2019.0,spring,LJL,2,SG,CGA,SG,CGA,https://matchhistory.na.leagueoflegends.com/en/#match-details/ESPORTSTMNT03/1000649?gameHash=4b709acb8e3d6ccb&tab=overview,https://youtu.be/HgZiUBjt-88?t=432,https://youtu.be/HgZiUBjt-88?t=857,https://youtu.be/HgZiUBjt-88?t=2804,1.0
2019.0,spring,LJL,2,RJ,CGA,CGA,RJ,https://matchhistory.na.leagueoflegends.com/en/#match-details/ESPORTSTMNT03/1000655?gameHash=71efe9fa6aede822&tab=overview,https://youtu.be/L85beEe8VX4?t=306,https://youtu.be/L85beEe8VX4?t=770,https://youtu.be/L85beEe8VX4?t=2768,1.0
2019.0,spring,LJL,2,RJ,DFM,RJ,DFM,https://matchhistory.na.leagueoflegends.com/en/#match-details/ESPORTSTMNT03/1000662?gameHash=5ef6e5e1cceb84d2&tab=overview,https://youtu.be/6upRqKe6gjw?t=449,https://youtu.be/6upRqKe6gjw?t=837,https://youtu.be/6upRqKe6gjw?t=2456,1.0
2019.0,spring,LJL,3,AXZ,CGA,CGA,AXZ,https://matchhistory.na.leagueoflegends.com/en/#match-details/ESPORTSTMNT01/1051151?gameHash=45efb51ce696b73b&tab=overview,https://youtu.be/VNxQHS8IMmM?t=603,https://youtu.be/VNxQHS8IMmM?t=1147,https://youtu.be/VNxQHS8IMmM?t=2879,1.0
2019.0,spring,LJL,3,USG,CGA,USG,CGA,https://matchhistory.na.leagueoflegends.com/en/#match-details/ESPORTSTMNT01/1051168?gameHash=fc2ab7d0e6bbe993&tab=overview,https://youtu.be/gazGVNJWnsI?t=472,https://youtu.be/gazGVNJWnsI?t=1022,https://youtu.be/gazGVNJWnsI?t=2865,1.0
2019.0,spring,LJL,3,USG,V3,V3,USG,https://matchhistory.na.leagueoflegends.com/en/#match-details/ESPORTSTMNT01/1051182?gameHash=49ad4669d04e73b3&tab=overview,https://youtu.be/zs-OKF-mjj4?t=417,https://youtu.be/zs-OKF-mjj4?t=857,https://youtu.be/zs-OKF-mjj4?t=3018,1.0
2019.0,spring,LJL,3,RJ,V3,RJ,V3,https://matchhistory.na.leagueoflegends.com/en/#match-details/ESPORTSTMNT01/1051202?gameHash=5e1388804f9e1656&tab=overview,https://youtu.be/lrwdCHV4YXQ?t=368,https://youtu.be/lrwdCHV4YXQ?t=850,https://youtu.be/lrwdCHV4YXQ?t=2732,1.0
2019.0,spring,LJL,3,BC,RJ,BC,RJ,https://matchhistory.na.leagueoflegends.com/en/#match-details/ESPORTSTMNT01/1051208?gameHash=769f584d8a9c4278&tab=overview,https://youtu.be/0dq3s-SzFdk?t=420,https://youtu.be/0dq3s-SzFdk?t=903,https://youtu.be/0dq3s-SzFdk?t=3157,1.0
2019.0,spring,LJL,3,BC,SG,BC,SG,https://matchhistory.na.leagueoflegends.com/en/#match-details/ESPORTSTMNT01/1061413?gameHash=c7d12f1a9ce01e98&tab=overview,https://youtu.be/eu9zZCml6U4?t=538,https://youtu.be/eu9zZCml6U4?t=940,https://youtu.be/eu9zZCml6U4?t=3362,1.0
2019.0,spring,LJL,3,USG,AXZ,AXZ,USG,https://matchhistory.na.leagueoflegends.com/en/#match-details/ESPORTSTMNT01/1061436?gameHash=5c5a0d0df8cce93f&tab=overview,https://youtu.be/_k4RfjrgQ9g?t=341,https://youtu.be/_k4RfjrgQ9g?t=822,https://youtu.be/_k4RfjrgQ9g?t=3576,1.0
2019.0,spring,LJL,3,AXZ,DFM,AXZ,DFM,https://matchhistory.na.leagueoflegends.com/en/#match-details/ESPORTSTMNT01/1061469?gameHash=c575d9f81b3a4f2d&tab=overview,https://youtu.be/eTG0vUTd0_Q?t=303,https://youtu.be/eTG0vUTd0_Q?t=783,https://youtu.be/eTG0vUTd0_Q?t=2420,1.0
2019.0,spring,LJL,4,CGA,BC,CGA,BC,https://matchhistory.na.leagueoflegends.com/en/#match-details/ESPORTSTMNT01/1052971?gameHash=be398613baa8fa20&tab=overview,https://youtu.be/Wl01kU3mtVA?t=609,https://youtu.be/Wl01kU3mtVA?t=1097,https://youtu.be/Wl01kU3mtVA?t=2581,1.0
2019.0,spring,LJL,4,DFM,V3,DFM,V3,https://matchhistory.na.leagueoflegends.com/en/#match-details/ESPORTSTMNT01/1053017?gameHash=c1f2da208b995cb0&tab=overview,https://youtu.be/8JAZ9qSoowA?t=462,https://youtu.be/8JAZ9qSoowA?t=942,https://youtu.be/8JAZ9qSoowA?t=2482,1.0
2019.0,spring,LJL,4,DFM,SG,DFM,SG,https://matchhistory.na.leagueoflegends.com/en/#match-details/ESPORTSTMNT01/1053048?gameHash=77915ff2e7e232e8&tab=overview,https://youtu.be/Ybp0DG5n3IQ?t=308,https://youtu.be/Ybp0DG5n3IQ?t=812,https://youtu.be/Ybp0DG5n3IQ?t=2373,1.0
2019.0,spring,LJL,4,AXZ,BC,BC,AXZ,https://matchhistory.na.leagueoflegends.com/en/#match-details/ESPORTSTMNT01/1053059?gameHash=ce52719738a90244&tab=overview,https://youtu.be/FH8GFYqcOVo?t=319,https://youtu.be/FH8GFYqcOVo?t=808,https://youtu.be/FH8GFYqcOVo?t=3188,1.0
2019.0,spring,LJL,4,CGA,RJ,CGA,RJ,https://matchhistory.na.leagueoflegends.com/en/#match-details/ESPORTSTMNT01/1053077?gameHash=d79a4009ca425c0f&tab=overview,https://youtu.be/CIDjrTnTKWc?t=362,https://youtu.be/CIDjrTnTKWc?t=831,https://youtu.be/CIDjrTnTKWc?t=3311,1.0
2019.0,spring,LJL,4,AXZ,USG,USG,AXZ,https://matchhistory.na.leagueoflegends.com/en/#match-details/ESPORTSTMNT01/1053084?gameHash=73a1ad8dd17a1c74&tab=overview,https://youtu.be/RfP0V4LxMyM?t=400,https://youtu.be/RfP0V4LxMyM?t=991,https://youtu.be/RfP0V4LxMyM?t=2550,1.0
2019.0,spring,LJL,4,USG,RJ,USG,RJ,https://matchhistory.na.leagueoflegends.com/en/#match-details/ESPORTSTMNT01/1053107?gameHash=16ceb1acd68a2d50&tab=overview,https://youtu.be/Xlr4eUSFje0?t=337,https://youtu.be/Xlr4eUSFje0?t=823,https://youtu.be/Xlr4eUSFje0?t=3483,1.0
2019.0,spring,LJL,5,V3,SG,SG,V3,https://matchhistory.na.leagueoflegends.com/en/#match-details/ESPORTSTMNT02/1011578?gameHash=011f384e6ed19171&tab=overview,https://youtu.be/D2zaz7LMeIk?t=608,https://youtu.be/D2zaz7LMeIk?t=1157,https://youtu.be/D2zaz7LMeIk?t=2986,1.0
2019.0,spring,LJL,5,CGA,SG,CGA,SG,https://matchhistory.na.leagueoflegends.com/en/#match-details/ESPORTSTMNT02/1011594?gameHash=bee32b247f695096&tab=overview,https://youtu.be/TN8MHnOO_ls?t=376,https://youtu.be/TN8MHnOO_ls?t=835,https://youtu.be/TN8MHnOO_ls?t=2701,1.0
2019.0,spring,LJL,5,BC,USG,USG,BC,https://matchhistory.na.leagueoflegends.com/en/#match-details/ESPORTSTMNT02/1011616?gameHash=5b916d970ff163a5&tab=overview,https://youtu.be/rDlw7ht0RHA?t=458,https://youtu.be/rDlw7ht0RHA?t=937,https://youtu.be/rDlw7ht0RHA?t=3303,1.0
2019.0,spring,LJL,5,DFM,RJ,DFM,RJ,https://matchhistory.na.leagueoflegends.com/en/#match-details/ESPORTSTMNT02/1011892?gameHash=d9eeec9d02cb5a00&tab=overview,https://youtu.be/8OMX8mAJ3tE?t=488,https://youtu.be/8OMX8mAJ3tE?t=907,https://youtu.be/8OMX8mAJ3tE?t=2489,1.0
2019.0,spring,LJL,5,DFM,USG,DFM,USG,https://matchhistory.na.leagueoflegends.com/en/#match-details/ESPORTSTMNT02/1011913?gameHash=447792f677fc5200&tab=overview,https://youtu.be/zRf1FhI5I_4?t=334,https://youtu.be/zRf1FhI5I_4?t=826,https://youtu.be/zRf1FhI5I_4?t=3393,1.0
2019.0,spring,LJL,5,BC,CGA,BC,CGA,https://matchhistory.na.leagueoflegends.com/en/#match-details/ESPORTSTMNT02/1011942?gameHash=e5efedef1cfbf0c3&tab=overview,https://youtu.be/9Bsu85tqfpg?t=335,https://youtu.be/9Bsu85tqfpg?t=829,https://youtu.be/9Bsu85tqfpg?t=2886,1.0
2019.0,spring,LJL,5,BC,AXZ,BC,AXZ,https://matchhistory.na.leagueoflegends.com/en/#match-details/ESPORTSTMNT02/1011982?gameHash=e17c2fa40007e0d7&tab=overview,https://youtu.be/BimfBq15GQE?t=298,https://youtu.be/BimfBq15GQE?t=970,https://youtu.be/BimfBq15GQE?t=2771,1.0
2019.0,spring,LJL,5,V3,AXZ,AXZ,V3,https://matchhistory.na.leagueoflegends.com/en/#match-details/ESPORTSTMNT02/1012011?gameHash=0b37985a63c73147&tab=overview,https://youtu.be/aKX-e6w0E1E?t=356,https://youtu.be/aKX-e6w0E1E?t=867,https://youtu.be/aKX-e6w0E1E?t=3195,1.0
2019.0,spring,LJL,6,RJ,BC,RJ,BC,https://matchhistory.na.leagueoflegends.com/en/#match-details/ESPORTSTMNT02/1014880?gameHash=88c12efefcc6a6cc&tab=overview,https://youtu.be/anxoewHzkm4?t=678,https://youtu.be/anxoewHzkm4?t=1187,https://youtu.be/anxoewHzkm4?t=3022,1.0
2019.0,spring,LJL,6,SG,BC,SG,BC,https://matchhistory.na.leagueoflegends.com/en/#match-details/ESPORTSTMNT02/1014895?gameHash=0df7f41437117bac&tab=overview,https://youtu.be/6i8PMVVOwUU?t=360,https://youtu.be/6i8PMVVOwUU?t=869,https://youtu.be/6i8PMVVOwUU?t=3141,1.0
2019.0,spring,LJL,6,SG,RJ,RJ,SG,https://matchhistory.na.leagueoflegends.com/en/#match-details/ESPORTSTMNT02/1014915?gameHash=8648ea9f36e2823a&tab=overview,https://youtu.be/KoRiPuBh6uo?t=338,https://youtu.be/KoRiPuBh6uo?t=767,https://youtu.be/KoRiPuBh6uo?t=2411,1.0
2019.0,spring,LJL,6,DFM,AXZ,DFM,AXZ,https://matchhistory.na.leagueoflegends.com/en/#match-details/ESPORTSTMNT02/1014928?gameHash=86cc8449c5ba7854&tab=overview,https://youtu.be/9lcsvlNeuQI?t=478,https://youtu.be/9lcsvlNeuQI?t=1117,https://youtu.be/9lcsvlNeuQI?t=2722,1.0
2019.0,spring,LJL,6,CGA,AXZ,CGA,AXZ,https://matchhistory.na.leagueoflegends.com/en/#match-details/ESPORTSTMNT02/1014955?gameHash=f595eddd510e3fe0&tab=overview,https://youtu.be/yw9xw2VwtFs?t=407,https://youtu.be/yw9xw2VwtFs?t=853,https://youtu.be/yw9xw2VwtFs?t=2784,1.0
2019.0,spring,LJL,6,V3,DFM,DFM,V3,https://matchhistory.na.leagueoflegends.com/en/#match-details/ESPORTSTMNT02/1014970?gameHash=bd0909482f7dfd65&tab=overview,https://youtu.be/EAu92-Qo8r8?t=434,https://youtu.be/EAu92-Qo8r8?t=989,https://youtu.be/EAu92-Qo8r8?t=2871,1.0
2019.0,spring,LJL,6,CGA,USG,USG,CGA,https://matchhistory.na.leagueoflegends.com/en/#match-details/ESPORTSTMNT02/1014997?gameHash=a07ec2843b058ff9&tab=overview,https://youtu.be/mNbg7bD_mY4?t=407,https://youtu.be/mNbg7bD_mY4?t=1150,https://youtu.be/mNbg7bD_mY4?t=4942,1.0
2019.0,spring,LJL,7,AXZ,RJ,AXZ,RJ,https://matchhistory.na.leagueoflegends.com/en/#match-details/ESPORTSTMNT03/1031134?gameHash=7499093d90357183&tab=overview,https://youtu.be/zaPBR0bUrNM?t=685,https://youtu.be/zaPBR0bUrNM?t=1130,https://youtu.be/zaPBR0bUrNM?t=3371,1.0
2019.0,spring,LJL,7,AXZ,SG,AXZ,SG,https://matchhistory.na.leagueoflegends.com/en/#match-details/ESPORTSTMNT03/1031155?gameHash=e2ba6e5bdc2ebeca&tab=overview,https://youtu.be/g0ZIO0mtiGo?t=386,https://youtu.be/g0ZIO0mtiGo?t=825,https://youtu.be/g0ZIO0mtiGo?t=2562,1.0
2019.0,spring,LJL,7,SG,DFM,SG,DFM,https://matchhistory.na.leagueoflegends.com/en/#match-details/ESPORTSTMNT03/1031171?gameHash=f2839232a465ed7b&tab=overview,https://youtu.be/B1MWKXeojkg?t=477,https://youtu.be/B1MWKXeojkg?t=932,https://youtu.be/B1MWKXeojkg?t=3263,1.0
2019.0,spring,LJL,7,CGA,DFM,DFM,CGA,https://matchhistory.na.leagueoflegends.com/en/#match-details/ESPORTSTMNT03/1031311?gameHash=4553987e58cf4c24&tab=overview,https://youtu.be/dicG-s5f_R4?t=470,https://youtu.be/dicG-s5f_R4?t=954,https://youtu.be/dicG-s5f_R4?t=2507,1.0
2019.0,spring,LJL,7,BC,DFM,BC,DFM,https://matchhistory.na.leagueoflegends.com/en/#match-details/ESPORTSTMNT03/1021399?gameHash=9aa608f9ae830527&tab=overview,https://youtu.be/jVxOKB8Ol94?t=323,https://youtu.be/jVxOKB8Ol94?t=790,https://youtu.be/jVxOKB8Ol94?t=2497,1.0
2019.0,spring,LJL,7,BC,V3,BC,V3,https://matchhistory.na.leagueoflegends.com/en/#match-details/ESPORTSTMNT03/1021413?gameHash=a94e581d4c85064f&tab=overview,https://youtu.be/adpY-XdVSCU?t=597,https://youtu.be/adpY-XdVSCU?t=1125,https://youtu.be/adpY-XdVSCU?t=3602,1.0
2019.0,spring,LJL,7,CGA,V3,CGA,V3,https://matchhistory.na.leagueoflegends.com/en/#match-details/ESPORTSTMNT03/1021447?gameHash=e20ea31771ee20db&tab=overview,https://youtu.be/PopQpV8M-yk?t=354,https://youtu.be/PopQpV8M-yk?t=847,https://youtu.be/PopQpV8M-yk?t=3035,1.0
2019.0,spring,LJL,7,USG,SG,SG,USG,https://matchhistory.na.leagueoflegends.com/en/#match-details/ESPORTSTMNT03/1021479?gameHash=ca0212a6bf282381&tab=overview,https://youtu.be/wNz8-3F5_Uk?t=447,https://youtu.be/wNz8-3F5_Uk?t=1113,https://youtu.be/wNz8-3F5_Uk?t=3053,1.0
2019.0,spring,LJL,8,V3,USG,V3,USG,https://matchhistory.na.leagueoflegends.com/en/#match-details/ESPORTSTMNT03/1033990?gameHash=6264e125eed44fd8&tab=overview,https://youtu.be/-oL2Objxni8?t=629,https://youtu.be/-oL2Objxni8?t=1269,https://youtu.be/-oL2Objxni8?t=3272,1.0
2019.0,spring,LJL,8,V3,RJ,V3,RJ,https://matchhistory.na.leagueoflegends.com/en/#match-details/ESPORTSTMNT03/1023983?gameHash=7345d90e40dd4b93&tab=overview,https://youtu.be/5bsQbQgqEPU?t=480,https://youtu.be/5bsQbQgqEPU?t=953,https://youtu.be/5bsQbQgqEPU?t=2484,1.0
2019.0,spring,LJL,8,RJ,DFM,DFM,RJ,https://matchhistory.na.leagueoflegends.com/en/#match-details/ESPORTSTMNT03/1023994?gameHash=4a4a270cd4e6f64f&tab=overview,https://youtu.be/LRbyS1DVoYQ?t=356,https://youtu.be/LRbyS1DVoYQ?t=766,https://youtu.be/LRbyS1DVoYQ?t=2272,1.0
2019.0,spring,LJL,8,USG,CGA,CGA,USG,https://matchhistory.na.leagueoflegends.com/en/#match-details/ESPORTSTMNT03/1024017?gameHash=217a47f2fe68268f&tab=overview,https://youtu.be/-Zf6KP-4RkU?t=367,https://youtu.be/-Zf6KP-4RkU?t=1394,https://youtu.be/-Zf6KP-4RkU?t=3289,1.0
2019.0,spring,LJL,8,SG,CGA,SG,CGA,https://matchhistory.na.leagueoflegends.com/en/#match-details/ESPORTSTMNT03/1024039?gameHash=0d291801bc082967&tab=overview,https://youtu.be/yaw4z70QpO8?t=610,https://youtu.be/yaw4z70QpO8?t=1037,https://youtu.be/yaw4z70QpO8?t=3072,1.0
2019.0,spring,LJL,8,SG,BC,SG,BC,https://matchhistory.na.leagueoflegends.com/en/#match-details/ESPORTSTMNT03/1024055?gameHash=d9295faecdac43b7&tab=overview,https://youtu.be/YEW8tl7dT4U?t=311,https://youtu.be/YEW8tl7dT4U?t=822,https://youtu.be/YEW8tl7dT4U?t=3002,1.0
2019.0,spring,LJL,8,AXZ,BC,AXZ,BC,https://matchhistory.na.leagueoflegends.com/en/#match-details/ESPORTSTMNT03/1024088?gameHash=d26f2da02be55524&tab=overview,https://youtu.be/lL56B43KsB0?t=367,https://youtu.be/lL56B43KsB0?t=877,https://youtu.be/lL56B43KsB0?t=2463,1.0
2019.0,spring,LJL,8,AXZ,DFM,DFM,AXZ,https://matchhistory.na.leagueoflegends.com/en/#match-details/ESPORTSTMNT03/1024119?gameHash=a73a28c0f0f59f72&tab=overview,https://youtu.be/ettNR9qnKug?t=867,https://youtu.be/ettNR9qnKug?t=1317,https://youtu.be/ettNR9qnKug?t=3957,1.0
2019.0,spring,LJL,9,RJ,USG,RJ,USG,https://matchhistory.na.leagueoflegends.com/en/#match-details/ESPORTSTMNT01/1081141?gameHash=675fac0bd4ceef13&tab=overview,https://youtu.be/w7z3216awDg?t=660,https://youtu.be/w7z3216awDg?t=1168,https://youtu.be/w7z3216awDg?t=2667,1.0
2019.0,spring,LJL,9,USG,V3,V3,USG,https://matchhistory.na.leagueoflegends.com/en/#match-details/ESPORTSTMNT01/1081178?gameHash=c079a61dbff2e4e1&tab=overview,https://youtu.be/5SDGX7oQDuY?t=432,https://youtu.be/5SDGX7oQDuY?t=1049,https://youtu.be/5SDGX7oQDuY?t=2676,1.0
2019.0,spring,LJL,9,AXZ,V3,V3,AXZ,https://matchhistory.na.leagueoflegends.com/en/#match-details/ESPORTSTMNT01/1081200?gameHash=94ab2607e6a9e3c5&tab=overview,https://youtu.be/Yu27zihHU5g?t=288,https://youtu.be/Yu27zihHU5g?t=810,https://youtu.be/Yu27zihHU5g?t=2520,1.0
2019.0,spring,LJL,9,DFM,CGA,DFM,CGA,https://matchhistory.na.leagueoflegends.com/en/#match-details/ESPORTSTMNT01/1081238?gameHash=ce77b4a1ee0dd17a&tab=overview,https://youtu.be/efja8kQDunE?t=468,https://youtu.be/efja8kQDunE?t=950,https://youtu.be/efja8kQDunE?t=3104,1.0
2019.0,spring,LJL,9,SG,AXZ,AXZ,SG,https://matchhistory.na.leagueoflegends.com/en/#match-details/ESPORTSTMNT01/1081277?gameHash=f4576da1e6731f05&tab=overview,https://youtu.be/4jw24_yt4qc?t=539,https://youtu.be/4jw24_yt4qc?t=1036,https://youtu.be/4jw24_yt4qc?t=3571,1.0
2019.0,spring,LJL,9,RJ,BC,RJ,BC,https://matchhistory.jp.leagueoflegends.com/ja/#match-details/ESPORTSTMNT01/1071565?gameHash=36046f2b3ca107e5&tab=overview,https://youtu.be/-kwgeMrjKL4?t=598,https://youtu.be/-kwgeMrjKL4?t=1119,https://youtu.be/-kwgeMrjKL4?t=3188,1.0
2019.0,spring,LJL,9,V3,CGA,CGA,V3,https://matchhistory.jp.leagueoflegends.com/ja/#match-details/ESPORTSTMNT01/1081552?gameHash=9729b9a2f2a6690f&tab=overview,https://youtu.be/nZ4Zi-VRz18?t=370,https://youtu.be/nZ4Zi-VRz18?t=867,https://youtu.be/nZ4Zi-VRz18?t=3069,1.0
2019.0,spring,LJL,10,AXZ,USG,AXZ,USG,https://matchhistory.na.leagueoflegends.com/en/#match-details/ESPORTSTMNT01/1073044?gameHash=34a84c822326ecf3&tab=overview,https://youtu.be/5V1d70Rf25c?t=670,https://youtu.be/5V1d70Rf25c?t=1151,,1.0
2019.0,spring,LJL,10,BC,USG,BC,USG,https://matchhistory.na.leagueoflegends.com/en/#match-details/ESPORTSTMNT01/1073062?gameHash=253e09932a71ac71&tab=overview,https://youtu.be/9UnUwQq1rn4?t=350,https://youtu.be/9UnUwQq1rn4?t=809,,1.0
2019.0,spring,LJL,10,BC,DFM,DFM,BC,https://matchhistory.na.leagueoflegends.com/en/#match-details/ESPORTSTMNT01/1073098?gameHash=79e4e835dc0170a4&tab=overview,https://youtu.be/insIGToHE-4?t=739,https://youtu.be/insIGToHE-4?t=1665,,1.0
2019.0,spring,LJL,10,DFM,V3,DFM,V3,https://matchhistory.na.leagueoflegends.com/en/#match-details/ESPORTSTMNT01/1073130?gameHash=0fe6f9486143fd3c&tab=overview,https://youtu.be/Ariz0u4gyHg?t=599,https://youtu.be/Ariz0u4gyHg?t=1030,,1.0
2019.0,spring,LJL,10,RJ,CGA,CGA,RJ,https://matchhistory.na.leagueoflegends.com/en/#match-details/ESPORTSTMNT01/1073155?gameHash=1a237c0c1a6a1a85&tab=overview,https://youtu.be/285VShCeTRA?t=392,https://youtu.be/285VShCeTRA?t=877,,1.0
2019.0,spring,LJL,10,RJ,SG,SG,RJ,https://matchhistory.na.leagueoflegends.com/en/#match-details/ESPORTSTMNT01/1073198?gameHash=915ce59bff383904&tab=overview,https://youtu.be/3RQNCEM04O0?t=359,https://youtu.be/3RQNCEM04O0?t=848,,1.0
2019.0,spring,LJL,10,V3,SG,SG,V3,https://matchhistory.na.leagueoflegends.com/en/#match-details/ESPORTSTMNT01/1073228?gameHash=cd4a37cccb345da9&tab=overview,https://youtu.be/KZbrMBL6wN0?t=273,https://youtu.be/KZbrMBL6wN0?t=791,,1.0
2019.0,spring,LJL,11,V3,RJ,V3,RJ,https://matchhistory.na.leagueoflegends.com/en/#match-details/ESPORTSTMNT01/1083540?gameHash=fd881263a93938d3&tab=overview,https://youtu.be/W6SYIBUCt6c?t=491,https://youtu.be/W6SYIBUCt6c?t=1037,,1.0
2019.0,spring,LJL,11,AXZ,RJ,RJ,AXZ,https://matchhistory.na.leagueoflegends.com/en/#match-details/ESPORTSTMNT01/1083590?gameHash=4c57dbc5a5ed0f6c&tab=overview,https://youtu.be/YCLnF4bYu1U?t=440,https://youtu.be/YCLnF4bYu1U?t=888,,1.0
2019.0,spring,LJL,11,V3,BC,V3,BC,https://matchhistory.na.leagueoflegends.com/en/#match-details/ESPORTSTMNT01/1083617?gameHash=3951392af0c24320&tab=overview,https://youtu.be/J5A2g_x6EE0?t=314,https://youtu.be/J5A2g_x6EE0?t=840,,1.0
2019.0,spring,LJL,11,CGA,BC,CGA,BC,https://matchhistory.na.leagueoflegends.com/en/#match-details/ESPORTSTMNT01/1083669?gameHash=d4e7dd147dafb0e8&tab=overview,https://youtu.be/C9eLJ7DkFxc?t=350,https://youtu.be/C9eLJ7DkFxc?t=809,,1.0
2019.0,spring,LJL,11,CGA,AXZ,CGA,AXZ,https://matchhistory.na.leagueoflegends.com/en/#match-details/ESPORTSTMNT01/1083719?gameHash=353a7aeb13d14bbc&tab=overview,https://youtu.be/unGpyRQKjrw?t=363,https://youtu.be/unGpyRQKjrw?t=803,,1.0
2019.0,spring,LJL,11,USG,DFM,DFM,USG,https://matchhistory.na.leagueoflegends.com/en/#match-details/ESPORTSTMNT01/1083777?gameHash=405fa4e1ff4de565&tab=overview,https://youtu.be/5cxbBET3n-E?t=462,https://youtu.be/5cxbBET3n-E?t=943,,1.0
2019.0,spring,LJL,11,SG,DFM,DFM,SG,https://matchhistory.na.leagueoflegends.com/en/#match-details/ESPORTSTMNT01/1083815?gameHash=de52e2aed82cf29d&tab=overview,https://youtu.be/3rUFqEtpbM4?t=340,https://youtu.be/3rUFqEtpbM4?t=817,,1.0
