year,season,league_name,week,team_1,team_2,Blue,Red,MH,PB,Start,set_number
2017.0,summer,OCS,1,SNA,OLW,SNA,OLW,https://matchhistory.na.leagueoflegends.com/en/#match-details/ESPORTSTMNT02/230180?gameHash=fa1f4f62bde96e6f&tab=overview,http://www.youtube.com/watch?v=qhW6yJhKLXo#t=8,https://www.youtube.com/watch?v=qhW6yJhKLXo#t=672,1.0
2017.0,summer,OCS,1,ATH,ABY,ATH,ABY,https://matchhistory.na.leagueoflegends.com/en/#match-details/ESPORTSTMNT02/230191?gameHash=92538e9dd8228ea6&tab=overview,http://www.youtube.com/watch?v=88_uKfE3djI#t=10,https://www.youtube.com/watch?v=88_uKfE3djI#t=572,1.0
2017.0,summer,OCS,1,LX,CVD,,,,,,1.0
2017.0,summer,OCS,1,NX,LGG,NX,LGG,,http://www.youtube.com/watch?v=w2MLMYJf32Q#t=5,https://www.youtube.com/watch?v=w2MLMYJf32Q#t=695,1.0
2017.0,summer,OCS,2,LX,SNA,LX,SNA,https://matchhistory.na.leagueoflegends.com/en/#match-details/ESPORTSTMNT02/220563?gameHash=f7bc1b012fe4b55f&tab=overview,http://www.youtube.com/watch?v=NEkoYwjilvM#t=3,https://www.youtube.com/watch?v=NEkoYwjilvM#t=669,1.0
2017.0,summer,OCS,2,NX,ATH,NX,ATH,https://matchhistory.na.leagueoflegends.com/en/#match-details/ESPORTSTMNT02/220579?gameHash=56e2a6623d3b8ba9&tab=overview,http://www.youtube.com/watch?v=yybjkBN_H9U#t=5,https://www.youtube.com/watch?v=yybjkBN_H9U#t=651,1.0
2017.0,summer,OCS,2,LGG,OLW,LGG,OLW,https://matchhistory.na.leagueoflegends.com/en/#match-details/ESPORTSTMNT02/220587?gameHash=93eab5c76378b807&tab=overview,http://www.youtube.com/watch?v=d6jb1_vymzU#t=5,https://www.youtube.com/watch?v=d6jb1_vymzU#t=718,1.0
2017.0,summer,OCS,2,CVD,ABY,CVD,ABY,https://matchhistory.na.leagueoflegends.com/en/#match-details/ESPORTSTMNT02/220594?gameHash=63aacb4b19a6b780&tab=overview,http://www.youtube.com/watch?v=7TITGbzcdNI#t=68,https://www.youtube.com/watch?v=7TITGbzcdNI#t=751,1.0
2017.0,summer,OCS,3,SNA,CVD,SNA,CVD,https://matchhistory.na.leagueoflegends.com/en/#match-details/ESPORTSTMNT02/240018?gameHash=14999577405b8d6b&tab=overview,http://www.youtube.com/watch?v=D39Nzamhd9s#t=6,https://www.youtube.com/watch?v=D39Nzamhd9s#t=710,1.0
2017.0,summer,OCS,3,ABY,LGG,ABY,LGG,https://matchhistory.na.leagueoflegends.com/en/#match-details/ESPORTSTMNT02/240026?gameHash=0ec6e41d4a165cb7&tab=overview,http://www.youtube.com/watch?v=8zpS0_FCnh4#t=5,https://www.youtube.com/watch?v=8zpS0_FCnh4#t=694,1.0
2017.0,summer,OCS,3,OLW,NX,OLW,NX,https://matchhistory.na.leagueoflegends.com/en/#match-details/ESPORTSTMNT02/240037?gameHash=55048af47c00dca3&tab=overview,http://www.youtube.com/watch?v=sJWnnbn0R5I#t=13,https://www.youtube.com/watch?v=sJWnnbn0R5I#t=701,1.0
2017.0,summer,OCS,3,ATH,LX,ATH,LX,https://matchhistory.na.leagueoflegends.com/en/#match-details/ESPORTSTMNT02/240043?gameHash=de6947e578d29f63&tab=overview,http://go.twitch.tv/videos/162057811#t=2s,https://go.twitch.tv/videos/162057811?t=12m15s,1.0
2017.0,summer,OCS,4,NX,SNA,NX,SNA,https://matchhistory.na.leagueoflegends.com/en/#match-details/ESPORTSTMNT02/240209?gameHash=0ed41d127c2aa4a1&tab=overview,http://www.youtube.com/watch?v=Nbww_Fuyu1M#t=6,https://www.youtube.com/watch?v=Nbww_Fuyu1M#t=676,1.0
2017.0,summer,OCS,4,LGG,LX,LGG,LX,https://matchhistory.na.leagueoflegends.com/en/#match-details/ESPORTSTMNT02/240215?gameHash=183e228127d78c8e&tab=overview,http://www.youtube.com/watch?v=PxUnvTLtjiw#t=9,https://www.youtube.com/watch?v=PxUnvTLtjiw#t=642,1.0
2017.0,summer,OCS,4,CVD,ATH,CVD,ATH,https://matchhistory.na.leagueoflegends.com/en/#match-details/ESPORTSTMNT02/240225?gameHash=09ab0a8082c33f16&tab=overview,http://www.youtube.com/watch?v=yxRf0QSBd4E#t=9,https://www.youtube.com/watch?v=yxRf0QSBd4E#t=649,1.0
2017.0,summer,OCS,4,ABY,OLW,ABY,OLW,https://matchhistory.na.leagueoflegends.com/en/#match-details/ESPORTSTMNT02/240228?gameHash=f85acb0047456bd0&tab=overview,http://www.youtube.com/watch?v=1ttyX7_ks4M#t=7,https://www.youtube.com/watch?v=1ttyX7_ks4M#t=634,1.0
2017.0,summer,OCS,5,SNA,LGG,SNA,LGG,https://matchhistory.na.leagueoflegends.com/en/#match-details/ESPORTSTMNT02/260104?gameHash=c66fda1833a081ee&tab=overview,http://www.youtube.com/watch?v=GXGJ5zRX9uc#t=5,https://www.youtube.com/watch?v=GXGJ5zRX9uc#t=407,1.0
2017.0,summer,OCS,5,CVD,NX,CVD,NX,https://matchhistory.na.leagueoflegends.com/en/#match-details/ESPORTSTMNT02/260114?gameHash=135941c103204514&tab=overview,http://www.youtube.com/watch?v=gJvY3NFuwBE#t=9,https://www.youtube.com/watch?v=gJvY3NFuwBE#t=512,1.0
2017.0,summer,OCS,5,ABY,LX,ABY,LX,https://matchhistory.na.leagueoflegends.com/en/#match-details/ESPORTSTMNT02/260120?gameHash=e49e19b30f2f7fe5&tab=overview,http://www.youtube.com/watch?v=_L06OM-Vwpc#t=5,https://www.youtube.com/watch?v=_L06OM-Vwpc#t=414,1.0
2017.0,summer,OCS,5,OLW,ATH,OLW,ATH,https://matchhistory.na.leagueoflegends.com/en/#match-details/ESPORTSTMNT02/260124?gameHash=d82f0d5906b3a5c3&tab=overview,http://www.youtube.com/watch?v=E0d-RRzu3VM#t=4,https://www.youtube.com/watch?v=E0d-RRzu3VM#t=440,1.0
2017.0,summer,OCS,6,SNA,ABY,SNA,ABY,https://matchhistory.na.leagueoflegends.com/en/#match-details/ESPORTSTMNT02/260365?gameHash=284dad8945668e89&tab=overview,http://www.youtube.com/watch?v=sQcVMx2g5RE#t=11,https://www.youtube.com/watch?v=sQcVMx2g5RE#t=422,1.0
2017.0,summer,OCS,6,OLW,CVD,OLW,CVD,https://matchhistory.na.leagueoflegends.com/en/#match-details/ESPORTSTMNT02/260374?gameHash=cb47d248bf6badd6&tab=overview,http://www.youtube.com/watch?v=_CFbwfXfr_A#t=9,https://www.youtube.com/watch?v=_CFbwfXfr_A#t=463,1.0
2017.0,summer,OCS,6,ATH,LGG,ATH,LGG,https://matchhistory.na.leagueoflegends.com/en/#match-details/ESPORTSTMNT02/260379?gameHash=2eaa0c84df180e3d&tab=overview,http://www.youtube.com/watch?v=FVCpq-m_3HQ#t=8,https://www.youtube.com/watch?v=FVCpq-m_3HQ#t=383,1.0
2017.0,summer,OCS,6,LX,NX,LX,NX,https://matchhistory.na.leagueoflegends.com/en/#match-details/ESPORTSTMNT02/260385?gameHash=82aead19cb596ca2&tab=overview,http://www.youtube.com/watch?v=gSSBqOvKCYI#t=12,https://www.youtube.com/watch?v=gSSBqOvKCYI#t=478,1.0
2017.0,summer,OCS,7,ATH,SNA,ATH,SNA,https://matchhistory.na.leagueoflegends.com/en/#match-details/ESPORTSTMNT02/280061?gameHash=4bb94b55f0e3b8b4&tab=overview,http://www.youtube.com/watch?v=p0qpdyKW1ns#t=6,https://www.youtube.com/watch?v=p0qpdyKW1ns#t=445,1.0
2017.0,summer,OCS,7,LX,OLW,LX,OLW,https://matchhistory.na.leagueoflegends.com/en/#match-details/ESPORTSTMNT02/280073?gameHash=a61368f2791a0bc1&tab=overview,http://www.youtube.com/watch?v=nGl9xZU1ZnE#t=9,https://www.youtube.com/watch?v=nGl9xZU1ZnE#t=400,1.0
2017.0,summer,OCS,7,NX,ABY,NX,ABY,https://matchhistory.na.leagueoflegends.com/en/#match-details/ESPORTSTMNT02/280085?gameHash=d4e4ca2ef8910e8f&tab=overview,http://www.youtube.com/watch?v=K36qWz6PN6o#t=13,https://www.youtube.com/watch?v=K36qWz6PN6o#t=413,1.0
2017.0,summer,OCS,7,LGG,CVD,LGG,CVD,https://matchhistory.na.leagueoflegends.com/en/#match-details/ESPORTSTMNT02/280092?gameHash=283b718adfecf243&tab=overview,http://www.youtube.com/watch?v=G_GWMpk5yoY#t=5,https://www.youtube.com/watch?v=G_GWMpk5yoY#t=455,1.0
