year,season,league_name,week,team_1,team_2,Blue,Red,MH,PB,Start,set_number
2020.0,spring,DL,1,MCN,EZ,MCN,EZ,https://matchhistory.na.leagueoflegends.com/en/#match-details/ESPORTSTMNT01/1280429?gameHash=7e5fe6cf551a16c1&tab=overview,https://www.twitch.tv/videos/541142442?filter=archives&t=0h14m37s,https://www.twitch.tv/videos/541142442?filter=archives&t=0h21m41s,1.0
2020.0,spring,DL,1,TRL,PSV,PSV,TRL,https://matchhistory.na.leagueoflegends.com/en/#match-details/ESPORTSTMNT01/1270496?gameHash=acf1ca2f5c73ed43&tab=overview,https://www.twitch.tv/videos/541142442?filter=archives&t=1h7m43s,https://www.twitch.tv/videos/541142442?filter=archives&t=1h18m54s,1.0
2020.0,spring,DL,1,MCN,DYN,DYN,MCN,https://matchhistory.na.leagueoflegends.com/en/#match-details/ESPORTSTMNT01/1280509?gameHash=1e111c4f413cf1c3&tab=overview,https://www.twitch.tv/videos/541142442?filter=archives&t=2h20m49s,https://www.twitch.tv/videos/541142442?filter=archives&t=2h28m21s,1.0
2020.0,spring,DL,1,TRL,DK,TRL,DK,https://matchhistory.na.leagueoflegends.com/en/#match-details/ESPORTSTMNT01/1270542?gameHash=7b2ac0425eb48a2f&tab=overview,https://www.twitch.tv/videos/541143050?filter=archives&t=0h3m8s,https://www.twitch.tv/videos/541143050?filter=archives&t=0h13m18s,1.0
2020.0,spring,DL,2,PSV,DYN,DYN,PSV,https://matchhistory.na.leagueoflegends.com/en/#match-details/ESPORTSTMNT02/1271151?gameHash=bf67318f930a85e4&tab=overview,https://www.twitch.tv/videos/543323711?filter=archives&t=0h14m58s,https://www.twitch.tv/videos/543323711?filter=archives&t=0h23m39s,1.0
2020.0,spring,DL,2,EZ,DK,DK,EZ,https://matchhistory.na.leagueoflegends.com/en/#match-details/ESPORTSTMNT02/1271176?gameHash=d0ab2231e8c57b77&tab=overview,https://www.twitch.tv/videos/543323711?filter=archives&t=1h17m51s,https://www.twitch.tv/videos/543323711?filter=archives&t=1h30m5s,1.0
2020.0,spring,DL,2,PSV,MCN,PSV,MCN,https://matchhistory.na.leagueoflegends.com/en/#match-details/ESPORTSTMNT02/1271191?gameHash=a922f6e213e164a2&tab=overview,https://www.twitch.tv/videos/543323711?filter=archives&t=2h12m23s,https://www.twitch.tv/videos/543323711?filter=archives&t=2h24m14s,1.0
2020.0,spring,DL,2,EZ,TRL,EZ,TRL,https://matchhistory.na.leagueoflegends.com/en/#match-details/ESPORTSTMNT02/1271211?gameHash=dbea1ca3dfe1c8e6&tab=overview,https://www.twitch.tv/videos/543323711?filter=archives&t=3h14m28s,https://www.twitch.tv/videos/543323711?filter=archives&t=3h23m43s,1.0
2020.0,spring,DL,3,DYN,TRL,DYN,TRL,http://matchhistory.na.leagueoflegends.com/en/#match-details/ESPORTSTMNT01/1292537?gameHash=02a213ff430c07c2,https://www.twitch.tv/videos/546906000?filter=archives&t=0h14m3s,https://www.twitch.tv/videos/546906000?filter=archives&t=0h23m21s,1.0
2020.0,spring,DL,3,DK,MCN,MCN,DK,https://matchhistory.na.leagueoflegends.com/en/#match-details/ESPORTSTMNT01/1302373?gameHash=ff7f68ad9bf87a64&tab=overview,https://www.twitch.tv/videos/546906000?filter=archives&t=1h14m26s,https://www.twitch.tv/videos/546906000?filter=archives&t=1h24m51s,1.0
2020.0,spring,DL,3,DYN,EZ,DYN,EZ,https://matchhistory.na.leagueoflegends.com/en/#match-details/ESPORTSTMNT01/1302392?gameHash=8241536578795968&tab=overview,https://www.twitch.tv/videos/546906000?filter=archives&t=2h16m57s,https://www.twitch.tv/videos/546906000?filter=archives&t=2h26m1s,1.0
2020.0,spring,DL,3,DK,PSV,DK,PSV,https://matchhistory.na.leagueoflegends.com/en/#match-details/ESPORTSTMNT01/1302416?gameHash=bbe001acf88af44b&tab=overview,https://www.twitch.tv/videos/546906000?filter=archives&t=3h16m49s,https://www.twitch.tv/videos/546906000?filter=archives&t=3h24m44s,1.0
2020.0,spring,DL,4,MCN,TRL,MCN,TRL,https://matchhistory.na.leagueoflegends.com/en/#match-details/ESPORTSTMNT01/1305417?gameHash=34d97a711c9ff072&tab=overview,https://www.twitch.tv/videos/550745729?filter=archives&t=0h13m42s,https://www.twitch.tv/videos/550745729?filter=archives&t=0h22m22s,1.0
2020.0,spring,DL,4,DYN,DK,DK,DYN,https://matchhistory.na.leagueoflegends.com/en/#match-details/ESPORTSTMNT01/1295654?gameHash=a1872fa5ab78c04b&tab=overview,https://www.twitch.tv/videos/550745729?filter=archives&t=1h17m38s,https://www.twitch.tv/videos/550745729?filter=archives&t=1h26m41s,1.0
2020.0,spring,DL,4,EZ,PSV,EZ,PSV,https://matchhistory.na.leagueoflegends.com/en/#match-details/ESPORTSTMNT03/1325253?gameHash=30e6563f8574725d&tab=overview,https://www.twitch.tv/videos/569005836?filter=archives&t=3h3m37s,https://www.twitch.tv/videos/569005836?filter=archives&t=3h11m31s,1.0
2020.0,spring,DL,5,TRL,DK,TRL,DK,https://matchhistory.na.leagueoflegends.com/en/#match-details/ESPORTSTMNT02/1282242?gameHash=b344de57db4f52ae&tab=overview,https://www.twitch.tv/videos/557644023?filter=archives&t=0h12m40s,https://www.twitch.tv/videos/557644023?filter=archives&t=0h20m55s,1.0
