year,season,league_name,week,team_1,team_2,Blue,Red,MH,PB,Start,Post,HL,MVP,set_number
2019.0,summer,LCK,1,JAG,KT,JAG,KT,http://matchhistory.na.leagueoflegends.com/en/#match-details/ESPORTSTMNT01/1130750?gameHash=9f0a43d24356df20,https://youtu.be/9fPR1wwK6U4?t=1113,https://youtu.be/9fPR1wwK6U4?t=1573,https://youtu.be/9fPR1wwK6U4?t=3402,https://www.youtube.com/watch?v=EjOv4V3VSWE,Kingen,1.0
2019.0,summer,LCK,1,,,KT,JAG,http://matchhistory.na.leagueoflegends.com/en/#match-details/ESPORTSTMNT01/1130754?gameHash=5b453270cf3e854e,https://youtu.be/CFIjgsZhWis?t=50,https://youtu.be/CFIjgsZhWis?t=530,https://youtu.be/CFIjgsZhWis?t=2989,https://www.youtube.com/watch?v=qYltANlyTKQ,Kingen,2.0
2019.0,summer,LCK,1,GEN,DWG,GEN,DWG,http://matchhistory.na.leagueoflegends.com/en/#match-details/ESPORTSTMNT01/1130786?gameHash=704cc0966c3576ee,https://youtu.be/Amc6-LE_nBo?t=705,https://youtu.be/Amc6-LE_nBo?t=1074,https://youtu.be/Amc6-LE_nBo?t=3048,https://www.youtube.com/watch?v=3rcnfeuK7ow,Nuguri,1.0
2019.0,summer,LCK,1,,,DWG,GEN,http://matchhistory.na.leagueoflegends.com/en/#match-details/ESPORTSTMNT01/1130806?gameHash=db16f89e02a3a3da,https://youtu.be/HDht1NF6Esg?t=72,https://youtu.be/HDht1NF6Esg?t=521,https://youtu.be/HDht1NF6Esg?t=2502,https://www.youtube.com/watch?v=xetWLEPVTXw,Ruler,2.0
2019.0,summer,LCK,1,,,GEN,DWG,http://matchhistory.na.leagueoflegends.com/en/#match-details/ESPORTSTMNT01/1140917?gameHash=08da7cedf0dd954c,https://youtu.be/0D1-cCUX7fk?t=41,https://youtu.be/0D1-cCUX7fk?t=483,https://youtu.be/0D1-cCUX7fk?t=2564,https://www.youtube.com/watch?v=fHtocqdHeJc,Ruler,3.0
2019.0,summer,LCK,1,SB,HLE,SB,HLE,http://matchhistory.na.leagueoflegends.com/en/#match-details/ESPORTSTMNT01/1131058?gameHash=50596cf4782bcf22,https://youtu.be/qxX878WinCU?t=792,https://youtu.be/qxX878WinCU?t=1262,https://youtu.be/qxX878WinCU?t=3240,https://www.youtube.com/watch?v=53U7qN0X9io,Summit,1.0
2019.0,summer,LCK,1,,,HLE,SB,http://matchhistory.na.leagueoflegends.com/en/#match-details/ESPORTSTMNT01/1131097?gameHash=469713d74d8838e1,https://youtu.be/r1dKJapbyO8?t=457,https://youtu.be/r1dKJapbyO8?t=931,https://youtu.be/r1dKJapbyO8?t=2980,https://www.youtube.com/watch?v=WvYUcAUJ8Jc,Dove,2.0
2019.0,summer,LCK,1,GRF,AF,GRF,AF,http://matchhistory.na.leagueoflegends.com/en/#match-details/ESPORTSTMNT01/1131104?gameHash=18d0795fc1316ea8,https://youtu.be/umqoyqrbAJE?t=753,https://youtu.be/umqoyqrbAJE?t=1219,https://youtu.be/umqoyqrbAJE?t=3473,https://www.youtube.com/watch?v=YAs2ztdk1bg,Viper,1.0
2019.0,summer,LCK,1,,,AF,GRF,http://matchhistory.na.leagueoflegends.com/en/#match-details/ESPORTSTMNT01/1131131?gameHash=0ad450f8b3c2035f,https://youtu.be/ByiOIrEF3uI?t=58,https://youtu.be/ByiOIrEF3uI?t=496,https://youtu.be/ByiOIrEF3uI?t=3186,https://www.youtube.com/watch?v=G01WyzEYFUM,Ucal,2.0
2019.0,summer,LCK,1,,,GRF,AF,http://matchhistory.na.leagueoflegends.com/en/#match-details/ESPORTSTMNT01/1131144?gameHash=daf691d21c1c33c3,https://youtu.be/nntQ5aw88II?t=51,https://youtu.be/nntQ5aw88II?t=514,https://youtu.be/nntQ5aw88II?t=2131,https://www.youtube.com/watch?v=bEksPyE7kJA,Sword,3.0
2019.0,summer,LCK,1,SKT,JAG,SKT,JAG,https://matchhistory.na.leagueoflegends.com/en/#match-details/ESPORTSTMNT01/1141450?gameHash=58dca94464786d8e,https://youtu.be/tiHM5-H9vcg?t=777,https://youtu.be/tiHM5-H9vcg?t=1190,https://youtu.be/tiHM5-H9vcg?t=3922,https://www.youtube.com/watch?v=BSRxBL1HMEc,Khan,1.0
2019.0,summer,LCK,1,,,JAG,SKT,https://matchhistory.na.leagueoflegends.com/en/#match-details/ESPORTSTMNT01/1131400?gameHash=99d74be98c381955,https://youtu.be/G2D3SzLD00k?t=43,https://youtu.be/G2D3SzLD00k?t=595,https://youtu.be/G2D3SzLD00k?t=3168,https://www.youtube.com/watch?v=ErFVq8nuOuU,Malrang,2.0
2019.0,summer,LCK,1,,,SKT,JAG,https://matchhistory.na.leagueoflegends.com/en/#match-details/ESPORTSTMNT01/1131416?gameHash=7bba7ed7337865c9,https://youtu.be/aqH2LbBOnbc?t=42,https://youtu.be/aqH2LbBOnbc?t=568,https://youtu.be/aqH2LbBOnbc?t=2413,https://www.youtube.com/watch?v=Pb_IuTlQtCQ,Khan,3.0
2019.0,summer,LCK,1,KZ,GEN,KZ,GEN,https://matchhistory.euw.leagueoflegends.com/en/#match-details/ESPORTSTMNT01/1131423?gameHash=84af03e61a28d205&tab=overview,https://youtu.be/dl1DV8SWkt4?t=672,https://youtu.be/dl1DV8SWkt4?t=1047,https://youtu.be/dl1DV8SWkt4?t=2939,https://www.youtube.com/watch?v=CryWeKY7zZ0,Rascal,1.0
2019.0,summer,LCK,1,,,GEN,KZ,https://matchhistory.euw.leagueoflegends.com/en/#match-details/ESPORTSTMNT01/1131451?gameHash=1249bc31a95a126e&tab=overview,https://youtu.be/waWxbDKVflE?t=40,https://youtu.be/waWxbDKVflE?t=487,https://youtu.be/waWxbDKVflE?t=2069,https://www.youtube.com/watch?v=Iut_M9SIyp8,Rascal,2.0
2019.0,summer,LCK,1,HLE,KT,HLE,KT,https://matchhistory.euw.leagueoflegends.com/en/#match-details/ESPORTSTMNT01/1141728?gameHash=59d91e06cffed31b&tab=overview,https://youtu.be/-57MlWIysRM?t=757,https://youtu.be/-57MlWIysRM?t=1215,https://youtu.be/-57MlWIysRM?t=3197,https://www.youtube.com/watch?v=lgp9iIRbLP8,Lava,1.0
2019.0,summer,LCK,1,,,KT,HLE,https://matchhistory.euw.leagueoflegends.com/en/#match-details/ESPORTSTMNT01/1131604?gameHash=d30137a869bd1af5&tab=overview,https://youtu.be/q8iYY9ai0B0?t=210,https://youtu.be/q8iYY9ai0B0?t=762,https://youtu.be/q8iYY9ai0B0?t=3733,https://www.youtube.com/watch?v=jefvmzZVGNc,SoHwan,2.0
2019.0,summer,LCK,1,DWG,GRF,DWG,GRF,https://matchhistory.euw.leagueoflegends.com/en/#match-details/ESPORTSTMNT01/1131623?gameHash=a213dea6b42938f6&tab=overview,https://youtu.be/rWPnL2KQD_A?t=692,https://youtu.be/rWPnL2KQD_A?t=1200,https://youtu.be/rWPnL2KQD_A?t=2819,https://www.youtube.com/watch?v=VWC2gC19TXs,Chovy,1.0
2019.0,summer,LCK,1,,,GRF,DWG,https://matchhistory.euw.leagueoflegends.com/en/#match-details/ESPORTSTMNT01/1131632?gameHash=5d00a3996d22244b&tab=overview,https://youtu.be/A66lfUGymQc?t=94,https://youtu.be/A66lfUGymQc?t=544,https://youtu.be/A66lfUGymQc?t=2845,https://www.youtube.com/watch?v=K30Ru5a1Vbw,Tarzan,2.0
2019.0,summer,LCK,1,SB,KZ,SB,KZ,https://matchhistory.euw.leagueoflegends.com/en/#match-details/ESPORTSTMNT01/1131870?gameHash=29b86d69682ec769&tab=overview,https://youtu.be/fZRX-w9ND1Y?t=817,https://youtu.be/fZRX-w9ND1Y?t=1280,https://youtu.be/fZRX-w9ND1Y?t=3301,https://www.youtube.com/watch?v=wzZ8cMclfzs,Cuzz,1.0
2019.0,summer,LCK,1,,,KZ,SB,https://matchhistory.euw.leagueoflegends.com/en/#match-details/ESPORTSTMNT01/1131890?gameHash=2c22ec6020ca5b1d&tab=overview,https://youtu.be/5x_NbB08jvA?t=372,https://youtu.be/5x_NbB08jvA?t=869,https://youtu.be/5x_NbB08jvA?t=2470,https://www.youtube.com/watch?v=i_cN1cNMsVI,Cuzz,2.0
2019.0,summer,LCK,1,AF,SKT,AF,SKT,http://matchhistory.na.leagueoflegends.com/en/#match-details/ESPORTSTMNT01/1131894?gameHash=059bd8f2382d344a,https://youtu.be/zD2GmdXg88M?t=761,https://youtu.be/zD2GmdXg88M?t=1236,https://youtu.be/zD2GmdXg88M?t=3656,https://www.youtube.com/watch?v=aH745kuZAi4,Dread,1.0
2019.0,summer,LCK,1,,,SKT,AF,http://matchhistory.na.leagueoflegends.com/en/#match-details/ESPORTSTMNT01/1131926?gameHash=581058cba49151aa,https://youtu.be/zoJnAwpS_1U?t=70,https://youtu.be/zoJnAwpS_1U?t=498,https://youtu.be/zoJnAwpS_1U?t=2792,https://www.youtube.com/watch?v=4easjAvnrvY,Teddy,2.0
2019.0,summer,LCK,1,,,AF,SKT,http://matchhistory.na.leagueoflegends.com/en/#match-details/ESPORTSTMNT01/1131932?gameHash=e0cfb7c95900aef4,https://youtu.be/wV8-PLEHkvQ?t=68,https://youtu.be/wV8-PLEHkvQ?t=494,https://youtu.be/wV8-PLEHkvQ?t=2311,https://www.youtube.com/watch?v=BVlPitU2qZQ,Dread,3.0
2019.0,summer,LCK,2,HLE,AF,HLE,AF,http://matchhistory.na.leagueoflegends.com/en/#match-details/ESPORTSTMNT01/1132838?gameHash=d42ea8a7cee50f03,https://youtu.be/WbNUOPekHYs?t=1245,https://youtu.be/WbNUOPekHYs?t=1714,https://youtu.be/WbNUOPekHYs?t=3541,https://www.youtube.com/watch?v=h3YruX8MRnw,Dread,1.0
2019.0,summer,LCK,2,,,AF,HLE,http://matchhistory.na.leagueoflegends.com/en/#match-details/ESPORTSTMNT01/1132857?gameHash=3951976f801f9e2a,https://youtu.be/UKLr9-0dbZk?t=155,https://youtu.be/UKLr9-0dbZk?t=571,https://youtu.be/UKLr9-0dbZk?t=2459,https://www.youtube.com/watch?v=ddePdEnPVds,Kiin,2.0
2019.0,summer,LCK,2,GRF,SB,GRF,SB,http://matchhistory.na.leagueoflegends.com/en/#match-details/ESPORTSTMNT01/1132877?gameHash=35db8deeed49511d,https://youtu.be/osjI-H0mO4k?t=802,https://youtu.be/osjI-H0mO4k?t=1335,https://youtu.be/osjI-H0mO4k?t=3046,https://www.youtube.com/watch?v=h2F1RLgmPQI,Summit,1.0
2019.0,summer,LCK,2,,,SB,GRF,http://matchhistory.na.leagueoflegends.com/en/#match-details/ESPORTSTMNT01/1132935?gameHash=7b0c7356a22d0468,https://youtu.be/ZGOU1S1SPAs?t=55,https://youtu.be/ZGOU1S1SPAs?t=598,https://youtu.be/ZGOU1S1SPAs?t=2259,https://www.youtube.com/watch?v=_eG6vap0g4E,Lehends,2.0
2019.0,summer,LCK,2,,,GRF,SB,http://matchhistory.na.leagueoflegends.com/en/#match-details/ESPORTSTMNT01/1132954?gameHash=56d941e986d9613b,https://youtu.be/FH905rccHLo?t=51,https://youtu.be/FH905rccHLo?t=529,https://youtu.be/FH905rccHLo?t=1904,https://www.youtube.com/watch?v=kndLcaWrAp0,OnFleek,3.0
2019.0,summer,LCK,2,GEN,JAG,GEN,JAG,http://matchhistory.na.leagueoflegends.com/en/#match-details/ESPORTSTMNT01/1143282?gameHash=12075e5d60f42367,https://youtu.be/vmKRqxklCz4?t=1339,https://youtu.be/vmKRqxklCz4?t=1717,https://youtu.be/vmKRqxklCz4?t=3551,https://www.youtube.com/watch?v=dQjXV7p4Hp4,Life,1.0
2019.0,summer,LCK,2,,,JAG,GEN,http://matchhistory.na.leagueoflegends.com/en/#match-details/ESPORTSTMNT01/1143414?gameHash=5cb538d9c56631f3,https://youtu.be/zJGPrimTqBw?t=124,https://youtu.be/zJGPrimTqBw?t=559,https://youtu.be/zJGPrimTqBw?t=2481,https://www.youtube.com/watch?v=Ugpf7G8N8a8,Peanut,2.0
2019.0,summer,LCK,2,KZ,SKT,KZ,SKT,http://matchhistory.na.leagueoflegends.com/en/#match-details/ESPORTSTMNT01/1143433?gameHash=782e8815c2e14ef5,https://youtu.be/ux9fJ8cdcZM?t=675,https://youtu.be/ux9fJ8cdcZM?t=1122,https://youtu.be/ux9fJ8cdcZM?t=3206,https://www.youtube.com/watch?v=Gj3Tq6zoCWA,Tusin,1.0
2019.0,summer,LCK,2,,,SKT,KZ,http://matchhistory.na.leagueoflegends.com/en/#match-details/ESPORTSTMNT01/1143510?gameHash=4e8a95f030aba4d7,https://youtu.be/5qFH2HNx62A?t=33,https://youtu.be/5qFH2HNx62A?t=476,https://youtu.be/5qFH2HNx62A?t=2373,https://www.youtube.com/watch?v=NNFv2qZT0qo,Haru,2.0
2019.0,summer,LCK,2,,,KZ,SKT,http://matchhistory.na.leagueoflegends.com/en/#match-details/ESPORTSTMNT01/1143542?gameHash=deefc313b7bfccc5,https://youtu.be/HIGnthn72eg?t=42,https://youtu.be/HIGnthn72eg?t=449,https://youtu.be/HIGnthn72eg?t=2234,https://www.youtube.com/watch?v=67_gbDtloTY,Cuzz,3.0
2019.0,summer,LCK,2,KT,DWG,KT,DWG,http://matchhistory.na.leagueoflegends.com/en/#match-details/ESPORTSTMNT01/1133666?gameHash=dde8d9f8fa63ddf9,https://youtu.be/NIhs5bCtd1s?t=660,https://youtu.be/NIhs5bCtd1s?t=1106,https://youtu.be/NIhs5bCtd1s?t=3341,https://www.youtube.com/watch?v=jOI5h8Jwyc0,Score,1.0
2019.0,summer,LCK,2,,,DWG,KT,http://matchhistory.na.leagueoflegends.com/en/#match-details/ESPORTSTMNT01/1133768?gameHash=fd6307c758133e84,https://youtu.be/LVLF9A9ikf8?t=52,https://youtu.be/LVLF9A9ikf8?t=451,https://youtu.be/LVLF9A9ikf8?t=2017,https://www.youtube.com/watch?v=vDeVwHGuGBY,Nuguri,2.0
2019.0,summer,LCK,2,,,KT,DWG,http://matchhistory.na.leagueoflegends.com/en/#match-details/ESPORTSTMNT01/1133776?gameHash=5eb97652b1586c48,https://youtu.be/ekDitjtEXnQ?t=107,https://youtu.be/ekDitjtEXnQ?t=611,https://youtu.be/ekDitjtEXnQ?t=2636,https://www.youtube.com/watch?v=uO9xDPjgU_M,BeryL,3.0
2019.0,summer,LCK,2,GRF,HLE,GRF,HLE,http://matchhistory.na.leagueoflegends.com/en/#match-details/ESPORTSTMNT01/1133789?gameHash=396f036a5fe4637e,https://youtu.be/iwqHawxdEug?t=583,https://youtu.be/iwqHawxdEug?t=1119,https://youtu.be/iwqHawxdEug?t=2680,https://www.youtube.com/watch?v=r7XBUm8pZkk,Viper,1.0
2019.0,summer,LCK,2,,,HLE,GRF,http://matchhistory.na.leagueoflegends.com/en/#match-details/ESPORTSTMNT01/1133822?gameHash=889dd88752992607,https://youtu.be/HpXqA8_PyhE?t=37,https://youtu.be/HpXqA8_PyhE?t=526,https://youtu.be/HpXqA8_PyhE?t=2147,https://www.youtube.com/watch?v=FoTSa97LgAs,Chovy,2.0
2019.0,summer,LCK,2,AF,KZ,AF,KZ,http://matchhistory.na.leagueoflegends.com/en/#match-details/ESPORTSTMNT01/1144254?gameHash=bc40302a3daa8086,https://youtu.be/6bGIedMn35w?t=677,https://youtu.be/6bGIedMn35w?t=1081,https://youtu.be/6bGIedMn35w?t=2880,https://www.youtube.com/watch?v=0ZQLor6FlIo,Naehyun,1.0
2019.0,summer,LCK,2,,,KZ,AF,http://matchhistory.na.leagueoflegends.com/en/#match-details/ESPORTSTMNT01/1134136?gameHash=e4f8ec4fd68170b3,https://youtu.be/Ad2D6r8fUeY?t=60,https://youtu.be/Ad2D6r8fUeY?t=433,https://youtu.be/Ad2D6r8fUeY?t=1932,https://www.youtube.com/watch?v=-x-4p6NXcqo,Ucal,2.0
