year,season,league_name,week,team_1,team_2,Blue,Red,MH,Vod,PB,Start,set_number
2017.0,summer,OPL,4,SIN,ABY,SIN,ABY,http://matchhistory.oce.leagueoflegends.com/en/#match-details/ESPORTSTMNT03/260233?gameHash=cb883f5ed3bc597b&tab=overview,http://youtube.com/watch?v=DiSRgmIstZ8?t=10m45s,https://youtube.com/watch?v=DiSRgmIstZ8&t=10m45s,https://youtube.com/watch?v=DiSRgmIstZ8&t=16m27s,1.0
2017.0,summer,OPL,4,,,ABY,SIN,http://matchhistory.oce.leagueoflegends.com/en/#match-details/ESPORTSTMNT03/260238?gameHash=6aa95a72b02e5947&tab=overview,http://youtube.com/watch?v=_GNbMv0Lx8c?t=1m15s,https://youtube.com/watch?v=_GNbMv0Lx8c&t=1m15s,https://youtube.com/watch?v=_GNbMv0Lx8c&t=7m41s,2.0
2017.0,summer,OPL,4,,,SIN,ABY,http://matchhistory.oce.leagueoflegends.com/en/#match-details/ESPORTSTMNT03/260239?gameHash=a514419d3b065f9f&tab=overview,http://youtube.com/watch?v=Xwjy0H18hTQ?t=38s,https://youtube.com/watch?v=Xwjy0H18hTQ&t=38s,https://youtube.com/watch?v=Xwjy0H18hTQ&t=7m16s,3.0
2017.0,summer,OPL,5,DW,SIN,SIN,DW,http://matchhistory.oce.leagueoflegends.com/en/#match-details/ESPORTSTMNT03/280017?gameHash=f08f65733d2867a8&tab=overview,http://youtube.com/watch?v=8sR0Vg1B7oo?t=19m57s,https://youtube.com/watch?v=8sR0Vg1B7oo&t=19m57s,https://youtube.com/watch?v=8sR0Vg1B7oo&t=25m50s,1.0
2017.0,summer,OPL,5,,,DW,SIN,http://matchhistory.oce.leagueoflegends.com/en/#match-details/ESPORTSTMNT03/280021?gameHash=80fd9c83dfb4d019&tab=overview,http://youtube.com/watch?v=ToZEu_AidYg?t=7m48s,https://youtube.com/watch?v=ToZEu_AidYg&t=7m48s,https://youtube.com/watch?v=ToZEu_AidYg&t=13m13s,2.0
2017.0,summer,OPL,5,,,SIN,DW,http://matchhistory.oce.leagueoflegends.com/en/#match-details/ESPORTSTMNT03/280022?gameHash=f7afa5bf5fcea93c&tab=overview,http://youtube.com/watch?v=0MD1O9KeL2w?t=7m32s,https://youtube.com/watch?v=0MD1O9KeL2w&t=7m32s,https://youtube.com/watch?v=0MD1O9KeL2w&t=13m45s,3.0
2017.0,summer,OPL,5,LGC,CHF,CHF,LGC,http://matchhistory.oce.leagueoflegends.com/en/#match-details/ESPORTSTMNT03/280023?gameHash=a0630c4ece18178a&tab=overview,http://youtube.com/watch?v=8BaWNfb8ACc?t=15m48s,https://youtube.com/watch?v=8BaWNfb8ACc&t=15m48s,https://youtube.com/watch?v=8BaWNfb8ACc&t=23m18s,1.0
2017.0,summer,OPL,5,,,LGC,CHF,http://matchhistory.oce.leagueoflegends.com/en/#match-details/ESPORTSTMNT03/280031?gameHash=75f439f31b7c15e8&tab=overview,http://youtube.com/watch?v=8fTZhbDsBV4?t=7m17s,https://youtube.com/watch?v=8fTZhbDsBV4&t=7m17s,https://youtube.com/watch?v=8fTZhbDsBV4&t=14m45s,2.0
2017.0,summer,OPL,5,AV,ABY,ABY,AV,http://matchhistory.oce.leagueoflegends.com/en/#match-details/ESPORTSTMNT03/280035?gameHash=befcdccaedaabe92&tab=overview,http://youtube.com/watch?v=oSzV58FiNRM?t=14m16s,https://youtube.com/watch?v=oSzV58FiNRM&t=14m16s,https://youtube.com/watch?v=oSzV58FiNRM&t=21m15s,1.0
2017.0,summer,OPL,5,,,AV,ABY,http://matchhistory.oce.leagueoflegends.com/en/#match-details/ESPORTSTMNT03/280038?gameHash=c90038efb961a744&tab=overview,http://youtube.com/watch?v=quxDzeEwVY8?t=3m5s,https://youtube.com/watch?v=quxDzeEwVY8&t=3m5s,https://youtube.com/watch?v=quxDzeEwVY8&t=11m39s,2.0
2017.0,summer,OPL,5,,,ABY,AV,http://matchhistory.oce.leagueoflegends.com/en/#match-details/ESPORTSTMNT03/280039?gameHash=d0a1954b90c921db&tab=overview,http://youtube.com/watch?v=6YIVmuS8v9s?t=35s,https://youtube.com/watch?v=6YIVmuS8v9s&t=35s,https://youtube.com/watch?v=6YIVmuS8v9s&t=8m17s,3.0
2017.0,summer,OPL,5,RGC,SIN,RGC,SIN,http://matchhistory.oce.leagueoflegends.com/en/#match-details/ESPORTSTMNT03/280041?gameHash=dbae189b85fa2ae3&tab=overview,http://youtube.com/watch?v=21xKJNr0szQ?t=10m19s,https://youtube.com/watch?v=21xKJNr0szQ&t=10m19s,https://youtube.com/watch?v=21xKJNr0szQ&t=16m45s,1.0
2017.0,summer,OPL,5,,,SIN,RGC,http://matchhistory.oce.leagueoflegends.com/en/#match-details/ESPORTSTMNT03/280047?gameHash=e722e747377c16c3&tab=overview,http://youtube.com/watch?v=OLS3s3f3TM0?t=4m6s,https://youtube.com/watch?v=OLS3s3f3TM0&t=4m6s,https://youtube.com/watch?v=OLS3s3f3TM0&t=11m10s,2.0
2017.0,summer,OPL,5,RGC,tM,RGC,tM,http://matchhistory.oce.leagueoflegends.com/en/#match-details/ESPORTSTMNT03/280118?gameHash=629283debb5bf26a&tab=overview,http://youtube.com/watch?v=M7k0yxI5wKA?t=11m9s,https://youtube.com/watch?v=M7k0yxI5wKA&t=11m9s,https://youtube.com/watch?v=M7k0yxI5wKA&t=19m16s,1.0
2017.0,summer,OPL,5,,,tM,RGC,http://matchhistory.oce.leagueoflegends.com/en/#match-details/ESPORTSTMNT03/280125?gameHash=7503b6f46e08dae9&tab=overview,http://youtube.com/watch?v=k222X8pvhEg?t=3m29s,https://youtube.com/watch?v=k222X8pvhEg&t=3m29s,https://youtube.com/watch?v=k222X8pvhEg&t=11m16s,2.0
2017.0,summer,OPL,5,,,RGC,tM,http://matchhistory.oce.leagueoflegends.com/en/#match-details/ESPORTSTMNT03/280126?gameHash=9a4ae7e908453b60&tab=overview,http://youtube.com/watch?v=p5lKtSlt8Po?t=48s,https://youtube.com/watch?v=p5lKtSlt8Po&t=48s,https://youtube.com/watch?v=p5lKtSlt8Po&t=7m56s,3.0
2017.0,summer,OPL,5,LGC,ABY,LGC,ABY,http://matchhistory.oce.leagueoflegends.com/en/#match-details/ESPORTSTMNT03/280128?gameHash=5b0aaff8151da830&tab=overview,http://youtube.com/watch?v=tifUTeCY5gM?t=9m30s,https://youtube.com/watch?v=tifUTeCY5gM&t=9m30s,https://youtube.com/watch?v=tifUTeCY5gM&t=16m16s,1.0
2017.0,summer,OPL,5,,,ABY,LGC,http://matchhistory.oce.leagueoflegends.com/en/#match-details/ESPORTSTMNT03/280135?gameHash=2dab48c0c25fe5f2&tab=overview,http://youtube.com/watch?v=ZvutQFd2sSg?t=37s,https://youtube.com/watch?v=ZvutQFd2sSg&t=37s,https://youtube.com/watch?v=ZvutQFd2sSg&t=7m1s,2.0
2017.0,summer,OPL,6,AV,RGC,AV,RGC,http://matchhistory.oce.leagueoflegends.com/en/#match-details/ESPORTSTMNT03/280317?gameHash=e9846e6735e826f0&tab=overview,http://youtube.com/watch?v=_1H2SCSoShw?t=13m11s,https://youtube.com/watch?v=_1H2SCSoShw&t=13m11s,https://youtube.com/watch?v=_1H2SCSoShw&t=21m25s,1.0
2017.0,summer,OPL,6,,,RGC,AV,http://matchhistory.oce.leagueoflegends.com/en/#match-details/ESPORTSTMNT03/280325?gameHash=dd7bbdf617a97921&tab=overview,http://youtube.com/watch?v=CH6V8E6Xd9E?t=27s,https://youtube.com/watch?v=CH6V8E6Xd9E&t=27s,https://youtube.com/watch?v=CH6V8E6Xd9E&t=8m46s,2.0
2017.0,summer,OPL,6,LGC,DW,LGC,DW,http://matchhistory.oce.leagueoflegends.com/en/#match-details/ESPORTSTMNT03/280326?gameHash=4ee29eea96440aff&tab=overview,http://youtube.com/watch?v=IPg3yK7sRwY?t=11m16s,https://youtube.com/watch?v=IPg3yK7sRwY&t=11m16s,https://youtube.com/watch?v=IPg3yK7sRwY&t=17m49s,1.0
2017.0,summer,OPL,6,,,DW,LGC,http://matchhistory.oce.leagueoflegends.com/en/#match-details/ESPORTSTMNT03/280332?gameHash=15e7d9758533f368&tab=overview,http://youtube.com/watch?v=Ju_yPS7NgOs?t=56s,https://youtube.com/watch?v=Ju_yPS7NgOs&t=56s,https://youtube.com/watch?v=Ju_yPS7NgOs&t=7m38s,2.0
2017.0,summer,OPL,6,,,LGC,DW,http://matchhistory.oce.leagueoflegends.com/en/#match-details/ESPORTSTMNT03/280333?gameHash=7fb1bfb0ee8d9f09&tab=overview,http://youtube.com/watch?v=mSWDiTNNWuE?t=1m48s,https://youtube.com/watch?v=mSWDiTNNWuE&t=1m48s,https://youtube.com/watch?v=mSWDiTNNWuE&t=7m8s,3.0
2017.0,summer,OPL,6,tM,ABY,ABY,tM,http://matchhistory.oce.leagueoflegends.com/en/#match-details/ESPORTSTMNT03/280335?gameHash=1d3285c80db22fa7&tab=overview,http://youtube.com/watch?v=jxGQC48FUPs?t=12m46s,https://youtube.com/watch?v=jxGQC48FUPs&t=12m46s,https://youtube.com/watch?v=jxGQC48FUPs&t=21m30s,1.0
2017.0,summer,OPL,6,,,tM,ABY,http://matchhistory.oce.leagueoflegends.com/en/#match-details/ESPORTSTMNT03/280343?gameHash=8f5cd483974d2c51&tab=overview,http://youtube.com/watch?v=WHfhqb39O0Y?t=25s,https://youtube.com/watch?v=WHfhqb39O0Y&t=25s,https://youtube.com/watch?v=WHfhqb39O0Y&t=8m28s,2.0
2017.0,summer,OPL,6,AV,CHF,AV,CHF,http://matchhistory.oce.leagueoflegends.com/en/#match-details/ESPORTSTMNT03/280344?gameHash=a9e8e2a29bd909a6&tab=overview,http://youtube.com/watch?v=UExBjG6Crm0?t=10m10s,https://youtube.com/watch?v=UExBjG6Crm0&t=10m10s,https://youtube.com/watch?v=UExBjG6Crm0&t=18m10s,1.0
2017.0,summer,OPL,6,,,CHF,AV,http://matchhistory.oce.leagueoflegends.com/en/#match-details/ESPORTSTMNT03/280353?gameHash=eba73514e65177b1&tab=overview,http://youtube.com/watch?v=TIVykCTAC_0?t=39s,https://youtube.com/watch?v=TIVykCTAC_0&t=39s,https://youtube.com/watch?v=TIVykCTAC_0&t=7m56s,2.0
2017.0,summer,OPL,6,DW,tM,DW,tM,http://matchhistory.na.leagueoflegends.com/en/#match-details/ESPORTSTMNT03/280385?gameHash=db88e9dfb8c55f94&tab=overview,http://youtube.com/watch?v=1377knTQr38?t=13m27s,https://youtube.com/watch?v=1377knTQr38&t=13m27s,https://youtube.com/watch?v=1377knTQr38&t=20m58s,1.0
2017.0,summer,OPL,6,,,tM,DW,http://matchhistory.na.leagueoflegends.com/en/#match-details/ESPORTSTMNT03/280390?gameHash=2f2ea093e8009f0d&tab=overview,http://youtube.com/watch?v=HzuKuyOR7Xo?t=26s,https://youtube.com/watch?v=HzuKuyOR7Xo&t=26s,https://youtube.com/watch?v=HzuKuyOR7Xo&t=8m6s,2.0
2017.0,summer,OPL,6,SIN,CHF,CHF,SIN,http://matchhistory.na.leagueoflegends.com/en/#match-details/ESPORTSTMNT03/280391?gameHash=6a65d03d7ce29585&tab=overview,http://youtube.com/watch?v=-ZuqQU-hycU?t=9m10s,https://youtube.com/watch?v=-ZuqQU-hycU&t=9m10s,https://youtube.com/watch?v=-ZuqQU-hycU&t=16m17s,1.0
