year,season,league_name,week,team_1,team_2,Blue,Red,MH,PB,Start,HL,MVP,Post,set_number
2018.0,summer,LPL,9,,,iG,LGD,https://lpl.qq.com/es/stats.shtml?bmid=3659,https://youtu.be/657Xs-krAHM?t=167,https://youtu.be/657Xs-krAHM?t=567,https://youtu.be/qpswEoKwMuE?t=11,TheShy,,3.0
2018.0,summer,LPL,9,FPX,SS,FPX,SS,https://lpl.qq.com/es/stats.shtml?bmid=3660,https://youtu.be/LhnVmfXh-60?t=546,https://youtu.be/LhnVmfXh-60?t=986,https://youtu.be/lYr6Kl0xYE8?t=11,Lwx,,1.0
2018.0,summer,LPL,9,,,FPX,SS,https://lpl.qq.com/es/stats.shtml?bmid=3660,https://youtu.be/MQMhVaqbezU?t=337,https://youtu.be/MQMhVaqbezU?t=729,https://youtu.be/CawFaZntaIg?t=11,Cool,,2.0
2018.0,summer,LPL,9,VG,iG,VG,iG,https://lpl.qq.com/es/stats.shtml?bmid=3663,https://youtu.be/hhHfsCDqTlQ?t=774,https://youtu.be/hhHfsCDqTlQ?t=1216,https://youtu.be/Zok78x0OVFQ?t=11,Rookie,,1.0
2018.0,summer,LPL,9,,,iG,VG,https://lpl.qq.com/es/stats.shtml?bmid=3663,https://youtu.be/SHutMiHnNXo?t=267,https://youtu.be/SHutMiHnNXo?t=698,https://youtu.be/VWH16uOqD-s?t=11,JackeyLove,,2.0
2018.0,summer,LPL,9,OMG,SS,OMG,SS,https://lpl.qq.com/es/stats.shtml?bmid=3665,https://youtu.be/XoNeXIttsu0?t=829,https://youtu.be/XoNeXIttsu0?t=1282,https://youtu.be/v13QUUvPNAI?t=11,Flandre,,1.0
2018.0,summer,LPL,9,,,SS,OMG,https://lpl.qq.com/es/stats.shtml?bmid=3665,https://youtu.be/qgwHTQtxPSc?t=264,https://youtu.be/qgwHTQtxPSc?t=766,https://youtu.be/1yjWwZeCwL8?t=11,XuanXuanPi,,2.0
2018.0,summer,LPL,9,,,OMG,SS,https://lpl.qq.com/es/stats.shtml?bmid=3665,https://youtu.be/gCB3sASM1NE?t=361,https://youtu.be/gCB3sASM1NE?t=873,https://youtu.be/jvokgL5Sths?t=11,SofM,,3.0
2018.0,summer,LPL,10,SS,RW,RW,SS,https://lpl.qq.com/es/stats.shtml?bmid=3638,https://youtu.be/HxrCUhK-JBo?t=586,https://youtu.be/HxrCUhK-JBo?t=972,https://youtu.be/USAy64GMO7s?t=11,Doinb,,1.0
2018.0,summer,LPL,10,,,RW,SS,https://lpl.qq.com/es/stats.shtml?bmid=3638,https://youtu.be/E2l7ZjKvIzs?t=444,https://youtu.be/E2l7ZjKvIzs?t=1119,https://youtu.be/o-nzLlHw9X8?t=11,Light,,2.0
2018.0,summer,LPL,10,,,RW,SS,https://lpl.qq.com/es/stats.shtml?bmid=3638,https://youtu.be/YYYl9tLZun0?t=376,https://youtu.be/YYYl9tLZun0?t=807,https://youtu.be/HvJa2SkSx04?t=1,Doinb,,3.0
2018.0,summer,LPL,10,BLG,SN,SN,BLG,https://lpl.qq.com/es/stats.shtml?bmid=3668,https://youtu.be/yjSAqTe6Wtw?t=39,https://youtu.be/yjSAqTe6Wtw?t=58,,Road,,1.0
2018.0,summer,LPL,10,,,SN,BLG,https://lpl.qq.com/es/stats.shtml?bmid=3668,https://youtu.be/e9pY8HWb7Gc?t=359,https://youtu.be/e9pY8HWb7Gc?t=779,,H4cker,,2.0
2018.0,summer,LPL,10,,,SN,BLG,https://lpl.qq.com/es/stats.shtml?bmid=3668,https://youtu.be/RvTIdkQHkMU?t=179,https://youtu.be/RvTIdkQHkMU?t=608,,Athena,,3.0
2018.0,summer,LPL,10,TOP,OMG,TOP,OMG,https://lpl.qq.com/es/stats.shtml?bmid=3670,http://lpl.qq.com/es/video_detail.shtml?nid=26269,,https://www.youtube.com/watch?v=eSfL5tCnCyE&t=10s,Xx,,1.0
2018.0,summer,LPL,10,,,TOP,OMG,https://lpl.qq.com/es/stats.shtml?bmid=3670,http://lpl.qq.com/es/video_detail.shtml?nid=26270,,https://www.youtube.com/watch?v=8Lg-uPrqD6Q&t=10s,Xx,,2.0
2018.0,summer,LPL,10,SN,VG,SN,VG,https://lpl.qq.com/es/stats.shtml?bmid=3672,https://www.youtube.com/watch?v=04YTbQKBe2w&t=12m55s,https://www.youtube.com/watch?v=04YTbQKBe2w&t=19m28s,https://www.youtube.com/watch?v=DTjqp8jcHcw&t=10s,XiaoAL,,1.0
2018.0,summer,LPL,10,,,SN,VG,https://lpl.qq.com/es/stats.shtml?bmid=3672,https://www.youtube.com/watch?v=huqR4BzazKc&t=3m52s,https://www.youtube.com/watch?v=huqR4BzazKc&t=10m43s,https://www.youtube.com/watch?v=Qq98j4Zm_XE&t=10s,Fury,,2.0
2018.0,summer,LPL,10,JDG,iG,JDG,iG,https://lpl.qq.com/es/stats.shtml?bmid=3673,https://www.youtube.com/watch?v=vUc2AgbFzGM&t=13m39s,https://www.youtube.com/watch?v=vUc2AgbFzGM&t=20m25s,https://www.youtube.com/watch?v=cvHjW6BHDyI&t=10s,Ning,,1.0
2018.0,summer,LPL,10,,,JDG,iG,https://lpl.qq.com/es/stats.shtml?bmid=3673,https://www.youtube.com/watch?v=Er0Cn2nkN_U&t=17s,https://www.youtube.com/watch?v=Er0Cn2nkN_U&t=3m22s,https://www.youtube.com/watch?v=sHeH6JLPeyk&t=10s,JackeyLove,,2.0
2018.0,summer,LPL,10,LGD,BLG,LGD,BLG,https://lpl.qq.com/es/stats.shtml?bmid=3674,http://lpl.qq.com/es/video_detail.shtml?nid=26366,,https://www.youtube.com/watch?v=t6Cupn0tGvs&t=10s,Eimy,,1.0
2018.0,summer,LPL,10,,,LGD,BLG,https://lpl.qq.com/es/stats.shtml?bmid=3674,http://lpl.qq.com/es/video_detail.shtml?nid=26374,,https://www.youtube.com/watch?v=p8SBEePC_5I&t=10s,Jinoo,,2.0
2018.0,summer,LPL,10,RW,FPX,FPX,RW,https://lpl.qq.com/es/stats.shtml?bmid=3675,http://lpl.qq.com/es/video_detail.shtml?nid=26379,,https://www.youtube.com/watch?v=8ZVtG3EBHjI&t=10s,Lwx,,1.0
2018.0,summer,LPL,10,,,FPX,RW,https://lpl.qq.com/es/stats.shtml?bmid=3675,http://lpl.qq.com/es/video_detail.shtml?nid=26381,,https://www.youtube.com/watch?v=uXzwPsv-Qv0&t=10s,Holder,,2.0
2018.0,summer,LPL,10,,,FPX,RW,https://lpl.qq.com/es/stats.shtml?bmid=3675,http://lpl.qq.com/es/video_detail.shtml?nid=26386,,https://www.youtube.com/watch?v=LWPNFE3_vPA&t=10s,Alex,,3.0
2018.0,summer,LPL,10,TOP,SS,TOP,SS,https://lpl.qq.com/es/stats.shtml?bmid=3676,http://lpl.qq.com/es/video_detail.shtml?nid=26396,,https://www.youtube.com/watch?v=TLCIriCc-pM&t=10s,SofM,,1.0
2018.0,summer,LPL,10,,,TOP,SS,https://lpl.qq.com/es/stats.shtml?bmid=3676,http://lpl.qq.com/es/video_detail.shtml?nid=26397,,https://www.youtube.com/watch?v=poS-qbK9RCM&t=10s,Xx,,2.0
2018.0,summer,LPL,10,,,TOP,SS,https://lpl.qq.com/es/stats.shtml?bmid=3676,http://lpl.qq.com/es/video_detail.shtml?nid=26400,,https://www.youtube.com/watch?v=tUHspkQNj4g&t=10s,Xx,,3.0
2018.0,summer,LPL,10,VG,BLG,BLG,VG,https://lpl.qq.com/es/stats.shtml?bmid=3677,http://lpl.qq.com/es/video_detail.shtml?nid=26450,,https://www.youtube.com/watch?v=eDRX2LCLmXw&t=10s,Martin,,1.0
2018.0,summer,LPL,10,,,BLG,VG,https://lpl.qq.com/es/stats.shtml?bmid=3677,http://lpl.qq.com/es/video_detail.shtml?nid=26451,,https://www.youtube.com/watch?v=82loCArc8yc&t=10s,AmazingJ,,2.0
2018.0,summer,LPL,10,,,BLG,VG,https://lpl.qq.com/es/stats.shtml?bmid=3677,http://lpl.qq.com/es/video_detail.shtml?nid=26461,,https://www.youtube.com/watch?v=quGDJ-JAtQo&t=10s,FireRain,,3.0
2018.0,summer,LPL,10,SN,iG,SN,iG,https://lpl.qq.com/es/stats.shtml?bmid=3678,https://www.youtube.com/watch?v=EYAgSDGE528&t=15m29s,https://www.youtube.com/watch?v=EYAgSDGE528&t=21m57s,https://www.youtube.com/watch?v=dderG35CFhk&t=10s,Angel,,1.0
2018.0,summer,LPL,10,,,SN,iG,https://lpl.qq.com/es/stats.shtml?bmid=3678,https://www.youtube.com/watch?v=h3bKwgh99yI&t=4m18s,https://www.youtube.com/watch?v=h3bKwgh99yI&t=11m40s,https://www.youtube.com/watch?v=0_bgEPrmxQI&t=10s,Ning,,2.0
2018.0,summer,LPL,10,,,SN,iG,https://lpl.qq.com/es/stats.shtml?bmid=3678,https://www.youtube.com/watch?v=xOqSIVszwWg&t=3m4s,https://www.youtube.com/watch?v=xOqSIVszwWg&t=9m29s,https://www.youtube.com/watch?v=MFLOFwDrmKI&t=10s,TheShy,,3.0
2018.0,summer,LPL,10,LGD,JDG,JDG,LGD,https://lpl.qq.com/es/stats.shtml?bmid=3679,http://lpl.qq.com/es/video_detail.shtml?nid=26475,,https://www.youtube.com/watch?v=g_NRBbKNM40&t=10s,y4,,1.0
2018.0,summer,LPL,10,,,JDG,LGD,https://lpl.qq.com/es/stats.shtml?bmid=3679,http://lpl.qq.com/es/video_detail.shtml?nid=26481,,https://www.youtube.com/watch?v=Zr78VN9Jcgw&t=10s,Yuuki,,2.0
2018.0,summer,LPL,11,FPX,EDG,FPX,EDG,https://lpl.qq.com/es/stats.shtml?bmid=3666,https://www.youtube.com/watch?v=ZKgSNCHMoCY&t=12m33s,https://www.youtube.com/watch?v=ZKgSNCHMoCY&t=27m52s,https://www.youtube.com/watch?v=1ds4CltYMHk&t=10s,iBoy,,1.0
2018.0,summer,LPL,11,,,FPX,EDG,https://lpl.qq.com/es/stats.shtml?bmid=3666,https://www.youtube.com/watch?v=U35q0ZAiFSk&t=6m4s,https://www.youtube.com/watch?v=U35q0ZAiFSk&t=11m57s,https://www.youtube.com/watch?v=_nTZsJaJOmA&t=10s,Cool,,2.0
2018.0,summer,LPL,11,,,FPX,EDG,https://lpl.qq.com/es/stats.shtml?bmid=3666,https://www.youtube.com/watch?v=3Lq82EtIrOc&t=5m28s,https://www.youtube.com/watch?v=3Lq82EtIrOc&t=12m9s,https://www.youtube.com/watch?v=Rz1Mtr9LK9Y&t=10s,Clearlove,,3.0
2018.0,summer,LPL,11,SS,WE,WE,SS,https://lpl.qq.com/es/stats.shtml?bmid=3671,https://www.youtube.com/watch?v=iED-seyPC8s&t=15m19s,https://www.youtube.com/watch?v=iED-seyPC8s&t=23m49s,https://www.youtube.com/watch?v=zl8RMI6DwDo&t=10s,Mystic,,1.0
2018.0,summer,LPL,11,,,SS,WE,https://lpl.qq.com/es/stats.shtml?bmid=3671,https://www.youtube.com/watch?v=QZ5VeOM6Hds&t=23m45s,https://www.youtube.com/watch?v=QZ5VeOM6Hds&t=37m56s,https://www.youtube.com/watch?v=Ps43GYeYKFk&t=10s,Mystic,,2.0
2018.0,summer,LPL,11,SS,EDG,SS,EDG,https://lpl.qq.com/es/stats.shtml?bmid=3657,https://www.youtube.com/watch?v=ycwjei4hl5w&t=11m57s,https://www.youtube.com/watch?v=ycwjei4hl5w&t=19m31s,https://www.youtube.com/watch?v=uK8Me0x8ohE&t=10s,SofM,,1.0
2018.0,summer,LPL,11,,,EDG,SS,https://lpl.qq.com/es/stats.shtml?bmid=3657,https://www.youtube.com/watch?v=_1BpX6mtBRw&t=7m17s,https://www.youtube.com/watch?v=_1BpX6mtBRw&t=14m4s,https://www.youtube.com/watch?v=Nw99EEC8rug&t=10s,Scout,,2.0
2018.0,summer,LPL,11,,,SS,EDG,https://lpl.qq.com/es/stats.shtml?bmid=3657,https://www.youtube.com/watch?v=HpdjTMrJx9E&t=5m58s,https://www.youtube.com/watch?v=HpdjTMrJx9E&t=21m5s,https://www.youtube.com/watch?v=d68IamZJ1bw&t=10s,iBoy,,3.0
2018.0,summer,LPL,11,RW,WE,WE,RW,https://lpl.qq.com/es/stats.shtml?bmid=3667,https://www.youtube.com/watch?v=JFT0VfeIFLE&t=3m9s,https://www.youtube.com/watch?v=JFT0VfeIFLE&t=15m56s,https://www.youtube.com/watch?v=AKzHhS0LXLc&t=10s,Holder,,1.0
2018.0,summer,LPL,11,,,WE,RW,https://lpl.qq.com/es/stats.shtml?bmid=3667,https://www.youtube.com/watch?v=OcUoWbdH7_s&t=19m14s,https://www.youtube.com/watch?v=OcUoWbdH7_s&t=25m58s,https://www.youtube.com/watch?v=8LYXTziAuo8&t=10s,Mystic,,2.0
2018.0,summer,LPL,11,,,RW,WE,https://lpl.qq.com/es/stats.shtml?bmid=3667,http://lpl.qq.com/es/video_detail.shtml?nid=26710,,https://www.youtube.com/watch?v=nHRgtWYkK08&t=10s,Magic,,3.0
2018.0,summer,LPL,11,JDG,RNG,RNG,JDG,https://lpl.qq.com/es/stats.shtml?bmid=3664,https://www.youtube.com/watch?v=8SP69t3qdFU&t=9m18s,https://www.youtube.com/watch?v=8SP69t3qdFU&t=17m20s,https://www.youtube.com/watch?v=eIgwS-hYqNE&t=10s,Zoom,,1.0
2018.0,summer,LPL,11,,,JDG,RNG,https://lpl.qq.com/es/stats.shtml?bmid=3664,https://www.youtube.com/watch?v=3pvDnZiqrso&t=6m4s,https://www.youtube.com/watch?v=3pvDnZiqrso&t=13m7s,https://www.youtube.com/watch?v=Jvki3Zo8cdI&t=10s,Xiaohu,,2.0
2018.0,summer,LPL,11,,,RNG,JDG,https://lpl.qq.com/es/stats.shtml?bmid=3664,https://www.youtube.com/watch?v=AXi3CpAamj4&t=4m22s,https://www.youtube.com/watch?v=AXi3CpAamj4&t=12m2s,https://www.youtube.com/watch?v=Uvu7axqrdGI&t=10s,Uzi,,3.0
