year,season,league_name,week,team_1,team_2,Vod,set_number
2017.0,summer,CBLOL,1,RED,PNG,http://www.youtube.com/watch?v=BtiaJixXzAU,1.0
2017.0,summer,CBLOL,1,,,http://www.youtube.com/watch?v=mzqq234a3IY,2.0
2017.0,summer,CBLOL,1,TShow,PRG,http://www.youtube.com/watch?v=IT6LifdWXIk,1.0
2017.0,summer,CBLOL,1,,,http://www.youtube.com/watch?v=6--eCdEmo7g,2.0
2017.0,summer,CBLOL,1,CNB,ITZ,http://www.youtube.com/watch?v=A7OVPIIcjv8,1.0
2017.0,summer,CBLOL,1,,,http://www.youtube.com/watch?v=TNqYmcw0RtM,2.0
2017.0,summer,CBLOL,1,ONE,kStars,http://www.youtube.com/watch?v=B9WozK7Uifk,1.0
2017.0,summer,CBLOL,1,,,http://www.youtube.com/watch?v=lFU9jMt3V0E,2.0
2017.0,summer,CBLOL,2,kStars,CNB,http://www.youtube.com/watch?v=vLkR0-geKnQ,1.0
2017.0,summer,CBLOL,2,,,http://www.youtube.com/watch?v=a-boa8a5FBs,2.0
2017.0,summer,CBLOL,2,ITZ,ONE,http://www.youtube.com/watch?v=USxlh-zUW-A,1.0
2017.0,summer,CBLOL,2,,,http://www.youtube.com/watch?v=FwqYU3BmMEQ,2.0
2017.0,summer,CBLOL,2,TShow,PNG,http://www.youtube.com/watch?v=0f-HUZobCvM,1.0
2017.0,summer,CBLOL,2,,,http://www.youtube.com/watch?v=2DKIK8W5L18,2.0
2017.0,summer,CBLOL,2,PRG,RED,http://www.youtube.com/watch?v=obizly04YY4,1.0
2017.0,summer,CBLOL,2,,,http://www.youtube.com/watch?v=NLfLAYxVVLU,2.0
2017.0,summer,CBLOL,3,RED,ITZ,https://www.youtube.com/watch?v=enVNZ5KnSkg,1.0
2017.0,summer,CBLOL,3,,,https://www.youtube.com/watch?v=U9i7V4voxiQ,2.0
2017.0,summer,CBLOL,3,ONE,PRG,https://www.youtube.com/watch?v=DbXo-of_3iA,1.0
2017.0,summer,CBLOL,3,,,https://www.youtube.com/watch?v=e_rhIwCbyHU,2.0
2017.0,summer,CBLOL,3,kStars,TShow,https://www.youtube.com/watch?v=_iISQWN9hSY,1.0
2017.0,summer,CBLOL,3,,,https://www.youtube.com/watch?v=5py97SUGDts,2.0
2017.0,summer,CBLOL,3,PNG,CNB,https://www.youtube.com/watch?v=O7CzvLYacCo,1.0
2017.0,summer,CBLOL,3,,,https://www.youtube.com/watch?v=PFkjCkaHypM,2.0
2017.0,summer,CBLOL,4,TShow,ONE,https://www.youtube.com/watch?v=pE2aiMZ0wC8,1.0
2017.0,summer,CBLOL,4,,,https://www.youtube.com/watch?v=6Fkay0uUkL8,2.0
2017.0,summer,CBLOL,4,RED,CNB,https://www.youtube.com/watch?v=wh5RQ72wyik,1.0
