year,season,league_name,week,team_1,team_2,Blue,Red,MH,PB,Start,MVP,set_number
2020.0,spring,LDL,1,VTG,JDM,VTG,JDM,https://lpl.qq.com/es/stats.shtml?bmid=6099,https://v.qq.com/x/page/d0950wds8kx.html,https://v.qq.com/x/page/d0950wds8kx.html?start=386,sqb,1.0
2020.0,spring,LDL,1,,,VTG,JDM,https://lpl.qq.com/es/stats.shtml?bmid=6099,https://v.qq.com/x/page/t0950mvacj0.html,https://v.qq.com/x/page/t0950mvacj0.html?start=373,Ye,2.0
2020.0,spring,LDL,1,,,JDM,VTG,https://lpl.qq.com/es/stats.shtml?bmid=6099,https://v.qq.com/x/page/p0950lae2xs.html,https://v.qq.com/x/page/p0950lae2xs.html?start=396,Lpc,3.0
2020.0,spring,LDL,1,RYL,RWS,RYL,RWS,https://lpl.qq.com/es/stats.shtml?bmid=6100,https://v.qq.com/x/page/f0950ekaviy.html,https://v.qq.com/x/page/f0950ekaviy.html?start=341,Such,1.0
2020.0,spring,LDL,1,,,RWS,RYL,https://lpl.qq.com/es/stats.shtml?bmid=6100,https://v.qq.com/x/page/d0950qdmkfo.html,https://v.qq.com/x/page/d0950qdmkfo.html?start=311,Such,2.0
2020.0,spring,LDL,1,FPB,ESY,FPB,ESY,https://lpl.qq.com/es/stats.shtml?bmid=6101,https://v.qq.com/x/page/e0950j38e2i.html,https://v.qq.com/x/page/e0950j38e2i.html?start=437,Mingjing,1.0
2020.0,spring,LDL,1,,,ESY,FPB,https://lpl.qq.com/es/stats.shtml?bmid=6101,https://v.qq.com/x/page/o0950ch3g8s.html,https://v.qq.com/x/page/o0950ch3g8s.html?start=582,xiao7,2.0
2020.0,spring,LDL,1,YM,DMOY,YM,DMOY,https://lpl.qq.com/es/stats.shtml?bmid=6102,https://v.qq.com/x/page/s0950oaqhur.html,https://v.qq.com/x/page/s0950oaqhur.html?start=368,xubin,1.0
2020.0,spring,LDL,1,,,YM,DMOY,https://lpl.qq.com/es/stats.shtml?bmid=6102,https://v.qq.com/x/page/d0950zhohom.html,https://v.qq.com/x/page/d0950zhohom.html?start=318,Puzzle,2.0
2020.0,spring,LDL,1,,,YM,DMOY,https://lpl.qq.com/es/stats.shtml?bmid=6102,https://v.qq.com/x/page/h09504xs13u.html,https://v.qq.com/x/page/h09504xs13u.html?start=234,melody,3.0
2020.0,spring,LDL,1,87,WZ,87,WZ,https://lpl.qq.com/es/stats.shtml?bmid=6103,https://v.qq.com/x/page/c095185ktj6.html,https://v.qq.com/x/page/c095185ktj6.html?start=396,XiaoYang,1.0
2020.0,spring,LDL,1,,,WZ,87,https://lpl.qq.com/es/stats.shtml?bmid=6103,https://v.qq.com/x/page/b0951476unt.html,https://v.qq.com/x/page/b0951476unt.html?start=414,Mine,2.0
2020.0,spring,LDL,1,,,87,WZ,https://lpl.qq.com/es/stats.shtml?bmid=6103,https://v.qq.com/x/page/x0951oqgylq.html,https://v.qq.com/x/page/x0951oqgylq.html?start=407,Sixsix9,3.0
2020.0,spring,LDL,1,TSG,IGY,TSG,IGY,https://lpl.qq.com/es/stats.shtml?bmid=6104,https://v.qq.com/x/page/d0951c2mmvn.html,https://v.qq.com/x/page/d0951c2mmvn.html?start=335,ugly,1.0
2020.0,spring,LDL,1,,,IGY,TSG,https://lpl.qq.com/es/stats.shtml?bmid=6104,https://v.qq.com/x/page/g0951ncdqpw.html,https://v.qq.com/x/page/g0951ncdqpw.html?start=156,Captain,2.0
2020.0,spring,LDL,1,LGE,LEG,LGE,LEG,https://lpl.qq.com/es/stats.shtml?bmid=6105,https://v.qq.com/x/page/f0951gdp3cj.html,https://v.qq.com/x/page/f0951gdp3cj.html?start=404,August,1.0
2020.0,spring,LDL,1,,,LEG,LGE,https://lpl.qq.com/es/stats.shtml?bmid=6105,https://v.qq.com/x/page/r0951a8q90i.html,https://v.qq.com/x/page/r0951a8q90i.html?start=439,Able,2.0
2020.0,spring,LDL,1,SNS,AC,SNS,AC,https://lpl.qq.com/es/stats.shtml?bmid=6106,https://v.qq.com/x/page/i0951qjtml1.html,https://v.qq.com/x/page/i0951qjtml1.html?start=296,Chase,1.0
2020.0,spring,LDL,1,,,AC,SNS,https://lpl.qq.com/es/stats.shtml?bmid=6106,https://v.qq.com/x/page/m09513a2hyr.html,https://v.qq.com/x/page/m09513a2hyr.html?start=320,Try9,2.0
2020.0,spring,LDL,1,WEA,SDX,SDX,WEA,https://lpl.qq.com/es/stats.shtml?bmid=6107,https://v.qq.com/x/page/p09516sp601.html,https://v.qq.com/x/page/p09516sp601.html?start=285,Shanks,1.0
2020.0,spring,LDL,1,,,WEA,SDX,https://lpl.qq.com/es/stats.shtml?bmid=6107,https://v.qq.com/x/page/y09515bgm6p.html,https://v.qq.com/x/page/y09515bgm6p.html?start=487,Duye,2.0
2020.0,spring,LDL,1,,,WEA,SDX,https://lpl.qq.com/es/stats.shtml?bmid=6107,https://v.qq.com/x/page/x0951yo2s01.html,https://v.qq.com/x/page/x0951yo2s01.html?start=409,Simple,3.0
2020.0,spring,LDL,1,VGP,OMD,VGP,OMD,https://lpl.qq.com/es/stats.shtml?bmid=6108,https://v.qq.com/x/page/o0951m09lpj.html,https://v.qq.com/x/page/o0951m09lpj.html?start=429,Chelizi,1.0
2020.0,spring,LDL,1,,,OMD,VGP,https://lpl.qq.com/es/stats.shtml?bmid=6108,https://v.qq.com/x/page/y09510zge1w.html,https://v.qq.com/x/page/y09510zge1w.html?start=351,Chelizi,2.0
2020.0,spring,LDL,1,LGDY,LNGA,LGDY,LNGA,https://lpl.qq.com/es/stats.shtml?bmid=6144,https://v.qq.com/x/page/i0951zlc4k4.html,https://v.qq.com/x/page/i0951zlc4k4.html?start=323,Picachu,1.0
2020.0,spring,LDL,1,,,LNGA,LGDY,https://lpl.qq.com/es/stats.shtml?bmid=6144,https://v.qq.com/x/page/l0951zsb906.html,https://v.qq.com/x/page/l0951zsb906.html?start=379,L7,2.0
2020.0,spring,LDL,1,,,LGDY,LNGA,https://lpl.qq.com/es/stats.shtml?bmid=6144,https://v.qq.com/x/page/a09516lleyd.html,https://v.qq.com/x/page/a09516lleyd.html?start=369,Xzz,3.0
2020.0,spring,LDL,1,EDGY,BLGJ,BLGJ,EDGY,https://lpl.qq.com/es/stats.shtml?bmid=6110,https://v.qq.com/x/page/h09517nxsl2.html,https://v.qq.com/x/page/h09517nxsl2.html?start=385,GENTLE,1.0
2020.0,spring,LDL,1,,,EDGY,BLGJ,https://lpl.qq.com/es/stats.shtml?bmid=6110,https://v.qq.com/x/page/s09511t4psw.html,https://v.qq.com/x/page/s09511t4psw.html?start=322,Sleepy,2.0
2020.0,spring,LDL,2,AC,RYL,AC,RYL,https://lpl.qq.com/es/stats.shtml?bmid=6132,https://v.qq.com/x/page/r0952wappfp.html,https://v.qq.com/x/page/r0952wappfp.html?start=328,Lele,1.0
