year,season,league_name,week,team_1,team_2,Vod,set_number
2017.0,summer,LCS,1,C9,CLG,http://www.youtube.com/watch?v=UyMRIaNNXn8&t=12m33s,1.0
2017.0,summer,LCS,1,,,http://www.youtube.com/watch?v=71YgyxBl7n8&t=1m58s,2.0
2017.0,summer,LCS,1,,,http://www.youtube.com/watch?v=nqC-r8P_wDo&t=39s,3.0
2017.0,summer,LCS,1,IMT,P1,http://www.youtube.com/watch?v=YS11S-9L9gk&t=2m40s,1.0
2017.0,summer,LCS,1,,,http://www.youtube.com/watch?v=7_MghACQ8tY&t=1m10s,2.0
2017.0,summer,LCS,1,,,http://www.youtube.com/watch?v=W07I6zAFvyA&t=4m23s,3.0
2017.0,summer,LCS,1,CLG,TL,http://www.youtube.com/watch?v=zfIErLbuIIk&t=3m13s,1.0
2017.0,summer,LCS,1,,,http://www.youtube.com/watch?v=Dyqt6QT0AUo&t=54s,2.0
2017.0,summer,LCS,1,FOX,FLY,http://www.youtube.com/watch?v=Me0JcDCEq7Y&t=12m01s,1.0
2017.0,summer,LCS,1,,,http://www.youtube.com/watch?v=SgOS9OAN64Y&t=2m33s,2.0
2017.0,summer,LCS,1,TSM,C9,http://www.youtube.com/watch?v=VRKrw8NsNJ4&t=12m41s,1.0
2017.0,summer,LCS,1,,,http://www.youtube.com/watch?v=5QB18EKOlxY&t=1m52s,2.0
2017.0,summer,LCS,1,DIG,nV,http://www.youtube.com/watch?v=27ipXa-mDNA&t=4m35s,1.0
2017.0,summer,LCS,1,,,http://www.youtube.com/watch?v=1y9v_fVRlQk&t=3m27s,2.0
2017.0,summer,LCS,1,,,http://www.youtube.com/watch?v=UnwEpEr40rs&t=5m30s,3.0
2017.0,summer,LCS,1,IMT,TSM,http://www.youtube.com/watch?v=m_hlQLGD_-8&t=11m17s,1.0
2017.0,summer,LCS,1,,,http://www.youtube.com/watch?v=GFEcbclfCu8&t=2m59s,2.0
2017.0,summer,LCS,1,nV,P1,http://www.youtube.com/watch?v=83kfuBXH4pQ&t=2m11s,1.0
2017.0,summer,LCS,1,,,http://www.youtube.com/watch?v=NOYEKmueFTg&t=3m19s,2.0
2017.0,summer,LCS,1,,,http://www.youtube.com/watch?v=HivzKt1AW9Y&t=2m52s,3.0
2017.0,summer,LCS,1,FLY,DIG,http://www.youtube.com/watch?v=h2vnlE-MsV4&t=5m38s,1.0
2017.0,summer,LCS,1,,,http://www.youtube.com/watch?v=qtBCvCnOWVc&t=6m49s,2.0
2017.0,summer,LCS,1,TL,FOX,http://www.youtube.com/watch?v=2S8iMQ5LZQE&t=4m32s,1.0
2017.0,summer,LCS,1,,,http://www.youtube.com/watch?v=soPHOOow3Gc&t=3m52s,2.0
2017.0,summer,LCS,2,P1,C9,http://www.youtube.com/watch?v=nzOTmvvDE64&t=8m19s,1.0
2017.0,summer,LCS,2,,,http://www.youtube.com/watch?v=RRgqlXc_YPE&t=3m00s,2.0
2017.0,summer,LCS,2,IMT,nV,http://www.youtube.com/watch?v=gIS4rSwAo8I&t=2m42s,1.0
2017.0,summer,LCS,2,,,http://www.youtube.com/watch?v=ycOTQfFSMiE&t=2m51s,2.0
2017.0,summer,LCS,2,DIG,TSM,http://www.youtube.com/watch?v=gGGHybjLDtk&t=11m10s,1.0
2017.0,summer,LCS,2,,,http://www.youtube.com/watch?v=BJEG0u7wIoo&t=41s,2.0
2017.0,summer,LCS,2,,,http://www.youtube.com/watch?v=xBBjkOj9mhQ&t=7m35s,3.0
2017.0,summer,LCS,2,FOX,CLG,http://www.youtube.com/watch?v=hefaO-LX_nU&t=7m30s,1.0
2017.0,summer,LCS,2,,,http://www.youtube.com/watch?v=ro3mqQnJnL4&t=2m43s,2.0
2017.0,summer,LCS,2,,,http://www.youtube.com/watch?v=RzaMi2OzRwE&t=6m47s,3.0
2017.0,summer,LCS,2,IMT,FLY,http://www.youtube.com/watch?v=rPS8cC7nUl8&t=3m16s,1.0
2017.0,summer,LCS,2,,,http://www.youtube.com/watch?v=5OSoZIGMJCA&t=3m07s,2.0
2017.0,summer,LCS,2,,,http://www.youtube.com/watch?v=zZeP7wwscZE&t=1m18s,3.0
2017.0,summer,LCS,2,nV,TL,http://www.youtube.com/watch?v=II8Xccq0NrM&t=3m26s,1.0
2017.0,summer,LCS,2,,,http://www.youtube.com/watch?v=MwaEDhwHo3E&t=4m12s,2.0
2017.0,summer,LCS,2,,,http://www.youtube.com/watch?v=m9jfNWcyk6E&t=2m59s,3.0
2017.0,summer,LCS,2,FOX,C9,http://www.youtube.com/watch?v=V5NZOuRLoC8&t=11m53s,1.0
2017.0,summer,LCS,2,,,http://www.youtube.com/watch?v=21UXm7HHZJc&t=2m08s,2.0
2017.0,summer,LCS,2,DIG,TL,http://www.youtube.com/watch?v=imsxuMdz7qs&t=2m36s,1.0
2017.0,summer,LCS,2,,,http://www.youtube.com/watch?v=zX_4o25nOtw&t=6m00s,2.0
2017.0,summer,LCS,2,,,http://www.youtube.com/watch?v=2WLO0IK7dvo&t=6m41s,3.0
2017.0,summer,LCS,2,CLG,TSM,http://www.youtube.com/watch?v=Mag9emR4UZw&t=5m09s,1.0
2017.0,summer,LCS,2,,,http://www.youtube.com/watch?v=GNRO0crdUA8&t=1m35s,2.0
2017.0,summer,LCS,2,,,http://www.youtube.com/watch?v=7_1hWCOcPGY&t=1m53s,3.0
2017.0,summer,LCS,2,P1,FLY,http://www.youtube.com/watch?v=IrGf7-oxVso&t=3m31s,1.0
2017.0,summer,LCS,2,,,http://www.youtube.com/watch?v=Zc3rt3DgIsg&t=6m06s,2.0
2017.0,summer,LCS,3,IMT,TL,http://www.youtube.com/watch?v=Qs9W9rmPoqc&t=9m05s,1.0
2017.0,summer,LCS,3,,,http://www.youtube.com/watch?v=sz1OhNPMsSU&t=3m30s,2.0
2017.0,summer,LCS,3,nV,FOX,http://www.youtube.com/watch?v=1K4FcH1RdD4&t=3m18s,1.0
2017.0,summer,LCS,3,,,http://www.youtube.com/watch?v=OCvjdZlJjEk&t=1m28s,2.0
2017.0,summer,LCS,3,TL,TSM,http://www.youtube.com/watch?v=d0rVzetLlnk&t=10m55s,1.0
2017.0,summer,LCS,3,,,http://www.youtube.com/watch?v=Jv0SaYCvJc4&t=1m53s,2.0
2017.0,summer,LCS,3,IMT,C9,http://www.youtube.com/watch?v=JnVWkc-Tt2U&t=2m12s,1.0
2017.0,summer,LCS,3,,,http://www.youtube.com/watch?v=LtwchD-8Wt0&t=2m22s,2.0
2017.0,summer,LCS,3,,,http://www.youtube.com/watch?v=n0qff1Em5ug&t=5m31s,3.0
2017.0,summer,LCS,3,FLY,CLG,http://www.youtube.com/watch?v=CrAs-tiZy60&t=3m09s,1.0
2017.0,summer,LCS,3,,,http://www.youtube.com/watch?v=cSUa0udZYyw&t=5m44s,2.0
2017.0,summer,LCS,3,,,http://www.youtube.com/watch?v=JTjisDW8GXA&t=1m09s,3.0
2017.0,summer,LCS,3,P1,DIG,http://www.youtube.com/watch?v=Je15XNbQfPo&t=5m33s,1.0
2017.0,summer,LCS,3,,,http://www.youtube.com/watch?v=p8k5X81WtYM&t=10m11s,2.0
2017.0,summer,LCS,3,,,http://www.youtube.com/watch?v=zJ6zyavv02o&t=4m35s,3.0
2017.0,summer,LCS,3,nV,TSM,http://www.youtube.com/watch?v=JsNPli9oYq8&t=13m18s,1.0
2017.0,summer,LCS,3,,,http://www.youtube.com/watch?v=nNzHK28j7OM&t=1m56s,2.0
2017.0,summer,LCS,3,P1,CLG,http://www.youtube.com/watch?v=99dFLgdbtDo&t=3m01s,1.0
2017.0,summer,LCS,3,,,http://www.youtube.com/watch?v=cgdKxcA4usc&t=7m33s,2.0
2017.0,summer,LCS,3,,,http://www.youtube.com/watch?v=rgtTtS_toiA&t=2m22s,3.0
2017.0,summer,LCS,3,FLY,C9,http://www.youtube.com/watch?v=VcO2Xg11PdI&t=3m48s,1.0
2017.0,summer,LCS,3,,,http://www.youtube.com/watch?v=iw_OEc83hrw&t=5m57s,2.0
2017.0,summer,LCS,3,DIG,FOX,http://www.youtube.com/watch?v=YZG5DQ33s84&t=2m49s,1.0
2017.0,summer,LCS,3,,,http://www.youtube.com/watch?v=tKXWrRnvDtc&t=1m37s,2.0
2017.0,summer,LCS,3,,,http://www.youtube.com/watch?v=qXjrRVj6A9Q&t=2m29s,3.0
2017.0,summer,LCS,4,IMT,CLG,http://www.youtube.com/watch?v=OlxPjpma-Gw&t=9m46s,1.0
2017.0,summer,LCS,4,,,http://www.youtube.com/watch?v=dEHeJvHv8NY&t=1m17s,2.0
2017.0,summer,LCS,4,FOX,P1,http://www.youtube.com/watch?v=HFJ2u4uh79c&t=4m25s,1.0
2017.0,summer,LCS,4,,,http://www.youtube.com/watch?v=HE3UXWK_jvE&t=1m17s,2.0
2017.0,summer,LCS,4,TSM,FLY,http://www.youtube.com/watch?v=T6vPxN2vLCc&t=11m57s,1.0
2017.0,summer,LCS,4,,,http://www.youtube.com/watch?v=m41-LUxtqeo&t=2m06s,2.0
2017.0,summer,LCS,4,CLG,nV,http://www.youtube.com/watch?v=QRluRBDohdo&t=3m52s,1.0
2017.0,summer,LCS,4,,,http://www.youtube.com/watch?v=PgeKjkkBkSI&t=2m33s,2.0
2017.0,summer,LCS,4,,,http://www.youtube.com/watch?v=uNtFosM3CbE&t=1m19s,3.0
2017.0,summer,LCS,4,C9,TL,http://www.youtube.com/watch?v=CZYCE7M1ONM&t=2m52s,1.0
2017.0,summer,LCS,4,,,http://www.youtube.com/watch?v=TFc1W9PRonE&t=5m07s,2.0
2017.0,summer,LCS,4,IMT,DIG,http://www.youtube.com/watch?v=7jBawVlLpV4&t=3m45s,1.0
2017.0,summer,LCS,4,,,http://www.youtube.com/watch?v=9n5hRKtnrAU&t=6m37s,2.0
2017.0,summer,LCS,4,,,http://www.youtube.com/watch?v=owwrop0Wsrw&t=57s,3.0
2017.0,summer,LCS,4,TSM,FOX,http://www.youtube.com/watch?v=pWWAmTP1cro&t=12m04s,1.0
