year,season,league_name,week,team_1,team_2,Blue,Red,MH,PB,Start,Post,HL,MVP,set_number
2020.0,summer,LCK,2,,,DWG,GEN,http://matchhistory.na.leagueoflegends.com/en/#match-details/ESPORTSTMNT02/1384018?gameHash=9e6e5be5e6031680,https://youtu.be/Wek17KJYi6k?t=380,https://youtu.be/Wek17KJYi6k?t=827,https://youtu.be/Wek17KJYi6k?t=2813,https://youtu.be/v3uaCmcX-iU?t=10,Nuguri,2.0
2020.0,summer,LCK,2,,,GEN,DWG,http://matchhistory.na.leagueoflegends.com/en/#match-details/ESPORTSTMNT02/1384046?gameHash=0f8408439acfe4f6,https://youtu.be/-Z0FspeN9TU?t=321,https://youtu.be/-Z0FspeN9TU?t=799,https://youtu.be/-Z0FspeN9TU?t=2477,https://youtu.be/Cv-JMvQ2fjc?t=10,Ruler,3.0
2020.0,summer,LCK,2,AF,T1,AF,T1,http://matchhistory.na.leagueoflegends.com/en/#match-details/ESPORTSTMNT02/1394295?gameHash=2e0c311d450f2a65,https://youtu.be/jrJGoVojY18?t=433,https://youtu.be/jrJGoVojY18?t=1135,https://youtu.be/jrJGoVojY18?t=3142,https://youtu.be/qn7xfEqN3sQ?t=10,Ben,1.0
2020.0,summer,LCK,2,,,T1,AF,http://matchhistory.na.leagueoflegends.com/en/#match-details/ESPORTSTMNT02/1394346?gameHash=e90a472befcb7cb0,https://youtu.be/bNPqr3Mzxzo?t=387,https://youtu.be/bNPqr3Mzxzo?t=902,https://youtu.be/bNPqr3Mzxzo?t=2383,https://youtu.be/3vWi4HC9-zo?t=10,Effort,2.0
2020.0,summer,LCK,2,,,AF,T1,http://matchhistory.na.leagueoflegends.com/en/#match-details/ESPORTSTMNT02/1394366?gameHash=3a1812f044cce9df,https://youtu.be/3IZuNodEf6o?t=382,https://youtu.be/3IZuNodEf6o?t=763,https://youtu.be/3IZuNodEf6o?t=2640,https://youtu.be/7MLV0YP-IE8?t=10,Faker,3.0
2020.0,summer,LCK,2,DYN,HLE,HLE,DYN,http://matchhistory.na.leagueoflegends.com/en/#match-details/ESPORTSTMNT02/1394376?gameHash=b1af9a14627de014,https://youtu.be/jzDMOXGq5Mw?t=374,https://youtu.be/jzDMOXGq5Mw?t=807,https://youtu.be/jzDMOXGq5Mw?t=2777,https://youtu.be/4ypik0zv2DU?t=10,Kuzan,1.0
2020.0,summer,LCK,2,,,DYN,HLE,http://matchhistory.na.leagueoflegends.com/en/#match-details/ESPORTSTMNT02/1394402?gameHash=f0737feae9bc67df,https://youtu.be/sLD8LKKAD_I?t=354,https://youtu.be/sLD8LKKAD_I?t=777,https://youtu.be/sLD8LKKAD_I?t=2538,https://youtu.be/PZpHEWb6nvs?t=10,Rich,2.0
2020.0,summer,LCK,2,SP,GEN,SP,GEN,http://matchhistory.na.leagueoflegends.com/en/#match-details/ESPORTSTMNT02/1384780?gameHash=e969fa9ee33a8eaa,https://youtu.be/VC3HBMNm8ik?t=402,https://youtu.be/VC3HBMNm8ik?t=873,https://youtu.be/VC3HBMNm8ik?t=2550,https://youtu.be/FIpvdYlpY7U?t=10,Bdd,1.0
2020.0,summer,LCK,2,,,GEN,SP,http://matchhistory.na.leagueoflegends.com/en/#match-details/ESPORTSTMNT02/1384813?gameHash=5e4aea728cb0cd5c,https://youtu.be/iSmPtgyrhVE?t=424,https://youtu.be/iSmPtgyrhVE?t=850,https://youtu.be/iSmPtgyrhVE?t=2556,https://youtu.be/VhoR8PwZiqE?t=10,Bdd,2.0
2020.0,summer,LCK,2,KT,DWG,DWG,KT,http://matchhistory.na.leagueoflegends.com/en/#match-details/ESPORTSTMNT02/1384863?gameHash=e4a8ce971e4158eb,https://youtu.be/PzwuCMSp1vk?t=382,https://youtu.be/PzwuCMSp1vk?t=858,https://youtu.be/PzwuCMSp1vk?t=2217,https://youtu.be/_a0ojrrVSrQ?t=10,Canyon,1.0
2020.0,summer,LCK,2,,,KT,DWG,http://matchhistory.na.leagueoflegends.com/en/#match-details/ESPORTSTMNT02/1384878?gameHash=39f53842d5c3b2c0,https://youtu.be/44vcn4JEe5M?t=373,https://youtu.be/44vcn4JEe5M?t=864,https://youtu.be/44vcn4JEe5M?t=2130,https://youtu.be/NsFxzpIw7aU?t=10,BeryL,2.0
