year,season,league_name,week,team_1,team_2,Blue,Red,MH,PB,Start,Post,HL,MVP,set_number
2020.0,summer,LPL,2,,,BLG,FPX,https://lpl.qq.com/es/stats.shtml?bmid=6215,https://youtu.be/ESEnCzHAo60?t=14362,https://youtu.be/ESEnCzHAo60?t=14814,https://youtu.be/ESEnCzHAo60?t=16889,https://youtu.be/T1vdwgLmEso?t=7,Khan,2.0
2020.0,summer,LPL,2,V5,LGD,V5,LGD,https://lpl.qq.com/es/stats.shtml?bmid=6216,https://youtu.be/PjHDuXsdL58?t=4341,https://youtu.be/PjHDuXsdL58?t=4695,https://youtu.be/PjHDuXsdL58?t=6517,https://youtu.be/i1EYEVBNlZ4?t=7,Kramer,1.0
2020.0,summer,LPL,2,,,LGD,V5,https://lpl.qq.com/es/stats.shtml?bmid=6216,https://youtu.be/PjHDuXsdL58?t=7661,https://youtu.be/PjHDuXsdL58?t=8044,https://youtu.be/PjHDuXsdL58?t=10342,https://youtu.be/lmkzmX6xlKs?t=7,Samd,2.0
2020.0,summer,LPL,2,,,LGD,V5,https://lpl.qq.com/es/stats.shtml?bmid=6216,https://youtu.be/PjHDuXsdL58?t=11074,https://youtu.be/PjHDuXsdL58?t=11412,https://youtu.be/PjHDuXsdL58?t=13058,https://youtu.be/eDLW_RcxL9o?t=7,Mark,3.0
2020.0,summer,LPL,2,OMG,EDG,OMG,EDG,https://lpl.qq.com/es/stats.shtml?bmid=6217,https://youtu.be/PjHDuXsdL58?t=14519,https://youtu.be/PjHDuXsdL58?t=14944,https://youtu.be/PjHDuXsdL58?t=16654,https://youtu.be/XzPeGnW6T9s?t=7,Scout,1.0
2020.0,summer,LPL,2,,,OMG,EDG,https://lpl.qq.com/es/stats.shtml?bmid=6217,https://youtu.be/PjHDuXsdL58?t=18224,https://youtu.be/PjHDuXsdL58?t=18649,https://youtu.be/PjHDuXsdL58?t=21161,https://youtu.be/Qrw72RB_A30?t=7,Hope,2.0
2020.0,summer,LPL,2,SN,iG,SN,iG,https://lpl.qq.com/es/stats.shtml?bmid=6218,https://youtu.be/hDZJmWzPtsY?t=4588,https://youtu.be/hDZJmWzPtsY?t=4974,https://youtu.be/hDZJmWzPtsY?t=6379,https://youtu.be/8hFGCd-tOmE?t=7,Rookie,1.0
2020.0,summer,LPL,2,,,SN,iG,https://lpl.qq.com/es/stats.shtml?bmid=6218,https://youtu.be/hDZJmWzPtsY?t=7124,https://youtu.be/hDZJmWzPtsY?t=7534,https://youtu.be/hDZJmWzPtsY?t=9814,https://youtu.be/bsnwtsZ_TE4?t=7,Rookie,2.0
2020.0,summer,LPL,2,JDG,TES,JDG,TES,https://lpl.qq.com/es/stats.shtml?bmid=6219,https://youtu.be/hDZJmWzPtsY?t=11100,https://youtu.be/hDZJmWzPtsY?t=11442,https://youtu.be/hDZJmWzPtsY?t=12877,https://youtu.be/iG0R_Zegedg?t=7,369,1.0
2020.0,summer,LPL,2,,,TES,JDG,https://lpl.qq.com/es/stats.shtml?bmid=6219,https://youtu.be/hDZJmWzPtsY?t=13655,https://youtu.be/hDZJmWzPtsY?t=14027,https://youtu.be/hDZJmWzPtsY?t=15750,https://youtu.be/FXNOxIB9jgE?t=7,JackeyLove,2.0
2020.0,summer,LPL,3,BLG,ES,BLG,ES,https://lpl.qq.com/es/stats.shtml?bmid=6220,https://youtu.be/o82VUxhtdQo?t=4912,https://youtu.be/o82VUxhtdQo?t=5787,https://youtu.be/o82VUxhtdQo?t=7707,https://youtu.be/lC5dbnvtgwQ?t=7,FoFo,1.0
2020.0,summer,LPL,3,,,ES,BLG,https://lpl.qq.com/es/stats.shtml?bmid=6220,https://youtu.be/o82VUxhtdQo?t=8486,https://youtu.be/o82VUxhtdQo?t=8907,https://youtu.be/o82VUxhtdQo?t=10695,https://youtu.be/6CgBQvUqJrM?t=7,Wink,2.0
2020.0,summer,LPL,3,,,BLG,ES,https://lpl.qq.com/es/stats.shtml?bmid=6220,https://youtu.be/o82VUxhtdQo?t=11486,https://youtu.be/o82VUxhtdQo?t=11894,https://youtu.be/o82VUxhtdQo?t=13322,https://youtu.be/ZPlZxXIAZJ0?t=7,Wings,3.0
2020.0,summer,LPL,3,VG,WE,VG,WE,https://lpl.qq.com/es/stats.shtml?bmid=6221,https://youtu.be/o82VUxhtdQo?t=14616,https://youtu.be/o82VUxhtdQo?t=14964,https://youtu.be/o82VUxhtdQo?t=17115,,Jiumeng,1.0
2020.0,summer,LPL,3,,,WE,VG,https://lpl.qq.com/es/stats.shtml?bmid=6221,https://youtu.be/o82VUxhtdQo?t=17955,https://youtu.be/o82VUxhtdQo?t=18343,https://youtu.be/o82VUxhtdQo?t=20236,,Jiumeng,2.0
2020.0,summer,LPL,3,LGD,DMO,LGD,DMO,https://lpl.qq.com/es/stats.shtml?bmid=6222,https://youtu.be/sBVd5UA9r_E?t=4587,https://youtu.be/sBVd5UA9r_E?t=4916,https://youtu.be/sBVd5UA9r_E?t=6861,https://youtu.be/LdlYLYNLsFk?t=7,Mark,1.0
2020.0,summer,LPL,3,,,DMO,LGD,https://lpl.qq.com/es/stats.shtml?bmid=6222,https://youtu.be/sBVd5UA9r_E?t=7568,https://youtu.be/sBVd5UA9r_E?t=8008,https://youtu.be/sBVd5UA9r_E?t=9415,https://youtu.be/kvxpYGVLQPY?t=7,Xiye,2.0
2020.0,summer,LPL,3,TES,OMG,TES,OMG,https://lpl.qq.com/es/stats.shtml?bmid=6223,https://youtu.be/sBVd5UA9r_E?t=10690,https://youtu.be/sBVd5UA9r_E?t=11666,https://youtu.be/sBVd5UA9r_E?t=14347,https://youtu.be/etNBWWmgfMU?t=7,H4cker,1.0
2020.0,summer,LPL,3,,,TES,OMG,https://lpl.qq.com/es/stats.shtml?bmid=6223,https://youtu.be/sBVd5UA9r_E?t=15120,https://youtu.be/sBVd5UA9r_E?t=15505,https://youtu.be/sBVd5UA9r_E?t=17142,https://youtu.be/lvvds0wlbY8?t=7,369,2.0
2020.0,summer,LPL,3,,,TES,OMG,https://lpl.qq.com/es/stats.shtml?bmid=6223,https://youtu.be/sBVd5UA9r_E?t=17874,https://youtu.be/sBVd5UA9r_E?t=18285,https://youtu.be/sBVd5UA9r_E?t=20074,https://youtu.be/FKjznYQsP4s?t=7,Knight,3.0
