year,season,league_name,week,team_1,team_2,Blue,Red,MH,PB,Start,Post,HL,MVP,set_number
2019.0,summer,LPL,1,DMO,EDG,DMO,EDG,https://lpl.qq.com/es/stats.shtml?bmid=4881,https://youtu.be/hclgiMXW-LU?t=1286,https://youtu.be/hclgiMXW-LU?t=1634,https://youtu.be/hclgiMXW-LU?t=3715,https://youtu.be/VmIaD_cer1M?t=10,Scout,1.0
2019.0,summer,LPL,1,,,DMO,EDG,https://lpl.qq.com/es/stats.shtml?bmid=4881,https://youtu.be/nvCFGiHJrAU?t=645,https://youtu.be/nvCFGiHJrAU?t=1011,https://youtu.be/nvCFGiHJrAU?t=2593,https://youtu.be/Y_FAYilcT-k?t=10,iBoy,2.0
2019.0,summer,LPL,1,JDG,FPX,JDG,FPX,https://lpl.qq.com/es/stats.shtml?bmid=4882,https://youtu.be/GUnQHLXqXhE?t=368,https://youtu.be/GUnQHLXqXhE?t=759,https://youtu.be/GUnQHLXqXhE?t=2318,https://youtu.be/1KNGKxvDTFw?t=10,Tian,1.0
2019.0,summer,LPL,1,,,JDG,FPX,https://lpl.qq.com/es/stats.shtml?bmid=4882,https://youtu.be/CaAxXQDEvRc?t=955,https://youtu.be/CaAxXQDEvRc?t=1384,https://youtu.be/CaAxXQDEvRc?t=3008,https://youtu.be/FRyqgixwqGs?t=10,Doinb,2.0
2019.0,summer,LPL,1,LGD,V5,V5,LGD,https://lpl.qq.com/es/stats.shtml?bmid=4883,https://youtu.be/VssoOSIxB9o?t=930,https://youtu.be/VssoOSIxB9o?t=1284,https://youtu.be/VssoOSIxB9o?t=2775,https://youtu.be/Az1bd7947W8?t=10,Mole,1.0
2019.0,summer,LPL,1,,,V5,LGD,https://lpl.qq.com/es/stats.shtml?bmid=4883,https://youtu.be/v3SRnAugtuo?t=412,https://youtu.be/v3SRnAugtuo?t=747,https://youtu.be/v3SRnAugtuo?t=3024,https://youtu.be/XEotmnQV9os?t=10,Kramer,2.0
2019.0,summer,LPL,1,,,LGD,V5,https://lpl.qq.com/es/stats.shtml?bmid=4883,https://youtu.be/VvE1O-WIDRY?t=443,https://youtu.be/VvE1O-WIDRY?t=798,https://youtu.be/VvE1O-WIDRY?t=2376?t=10,https://youtu.be/nO_y0JBui98?t=10,Condi,3.0
2019.0,summer,LPL,1,WE,RNG,WE,RNG,https://lpl.qq.com/es/stats.shtml?bmid=4884,https://youtu.be/FvY7-kETRFg?t=69,https://youtu.be/SnH9AsSEocw?t=95,https://youtu.be/SnH9AsSEocw?t=2166,https://youtu.be/oVRTu3s4ozM?t=10,Uzi,1.0
2019.0,summer,LPL,1,,,WE,RNG,https://lpl.qq.com/es/stats.shtml?bmid=4884,https://youtu.be/bOZ4ZjQsA6s?t=67,https://youtu.be/bOZ4ZjQsA6s?t=450,https://youtu.be/bOZ4ZjQsA6s?t=1857,https://youtu.be/zfb1B-0Pb2U?t=10,Karsa,2.0
2019.0,summer,LPL,2,SN,VG,VG,SN,https://lpl.qq.com/es/stats.shtml?bmid=4885,https://youtu.be/bwQ_gpZLeuA?t=1081,https://youtu.be/bwQ_gpZLeuA?t=1570,https://youtu.be/bwQ_gpZLeuA?t=3501,https://youtu.be/gzPn6-As_FQ?t=10,Maple,1.0
2019.0,summer,LPL,2,,,VG,SN,https://lpl.qq.com/es/stats.shtml?bmid=4885,https://youtu.be/Ihv9Tdge6C8?t=677,https://youtu.be/Ihv9Tdge6C8?t=1184,https://youtu.be/Ihv9Tdge6C8?t=2885,https://youtu.be/ZNLD2XiIrGEt=10,Chelizi,2.0
