year,season,league_name,week,team_1,team_2,MVP,Blue,Red,MH,PB,Start,set_number
2019.0,spring,Challengers Korea,1,,,,WNS,APK,https://matchhistory.na.leagueoflegends.com/en/#match-details/ESPORTSTMNT02/981624?gameHash=be9a922b12a2a2ee&tab=overview,https://youtu.be/HPa5fRnwaBs?t=136,https://youtu.be/HPa5fRnwaBs?t=559,2.0
2019.0,spring,Challengers Korea,1,bbq,ESS,Kuzan,bbq,ESS,https://matchhistory.na.leagueoflegends.com/en/#match-details/ESPORTSTMNT02/981718?gameHash=b94999226b7b1738&tab=overview,https://youtu.be/a47bkRmKHzc?t=422,https://youtu.be/a47bkRmKHzc?t=815,1.0
2019.0,spring,Challengers Korea,1,,,,ESS,bbq,https://matchhistory.na.leagueoflegends.com/en/#match-details/ESPORTSTMNT02/981757?gameHash=77d6dfeb7a525bdc&tab=overview,https://youtu.be/9htV9nyNXBc?t=99,https://youtu.be/9htV9nyNXBc?t=531,2.0
2019.0,spring,Challengers Korea,2,BRB,bbq,,,,,,,1.0
2019.0,spring,Challengers Korea,2,WNS,ASR,Carb,WNS,ASR,https://matchhistory.na.leagueoflegends.com/en/#match-details/ESPORTSTMNT01/1050218?gameHash=9534be6836633534&tab=overview,https://youtu.be/Gb1sA40GbI8?t=547,https://youtu.be/Gb1sA40GbI8?t=931,1.0
2019.0,spring,Challengers Korea,2,,,,ASR,WNS,https://matchhistory.na.leagueoflegends.com/en/#match-details/ESPORTSTMNT01/1050222?gameHash=806dc9de5013c54a&tab=overview,https://youtu.be/WnK4O4wWSVk?t=190,https://youtu.be/WnK4O4wWSVk?t=610,2.0
2019.0,spring,Challengers Korea,2,,,,WNS,ASR,https://matchhistory.na.leagueoflegends.com/en/#match-details/ESPORTSTMNT01/1060192?gameHash=3712f066427de207&tab=overview,https://youtu.be/cJ3LAILFWNQ?t=99,https://youtu.be/cJ3LAILFWNQ?t=458,3.0
2019.0,spring,Challengers Korea,2,VSG,BRB,BroCColi,VSG,BRB,https://matchhistory.na.leagueoflegends.com/en/#match-details/ESPORTSTMNT01/1050782?gameHash=9dae350b18b89e70&tab=overview,https://youtu.be/Rs4NE2o-Myo?t=511,https://youtu.be/Rs4NE2o-Myo?t=930,1.0
2019.0,spring,Challengers Korea,2,,,,BRB,VSG,https://matchhistory.na.leagueoflegends.com/en/#match-details/ESPORTSTMNT01/1050787?gameHash=6ad994d35fde37d0&tab=overview,https://youtu.be/74GXB7ZpzQM?t=250,https://youtu.be/74GXB7ZpzQM?t=692,2.0
2019.0,spring,Challengers Korea,2,MVP,ASR,Garden,MVP,ASR,https://matchhistory.na.leagueoflegends.com/en/#match-details/ESPORTSTMNT01/1050831?gameHash=650ed75c16c151f8&tab=overview,https://youtu.be/y8ieqVkq6G4?t=366,https://youtu.be/y8ieqVkq6G4?t=1645,1.0
2019.0,spring,Challengers Korea,2,,,,ASR,MVP,https://matchhistory.na.leagueoflegends.com/en/#match-details/ESPORTSTMNT01/1050832?gameHash=4f1b55770cfc4ae4&tab=overview,https://youtu.be/qH9eXbhG7TI?t=144,https://youtu.be/qH9eXbhG7TI?t=551,2.0
2019.0,spring,Challengers Korea,2,,,,MVP,ASR,https://matchhistory.na.leagueoflegends.com/en/#match-details/ESPORTSTMNT01/1050840?gameHash=7f7cfbedb3d4fe12&tab=overview,https://youtu.be/B9TCqxkvITg?t=144,https://youtu.be/B9TCqxkvITg?t=550,3.0
2019.0,spring,Challengers Korea,2,ESS,WNS,Kuzan,ESS,WNS,https://matchhistory.na.leagueoflegends.com/en/#match-details/ESPORTSTMNT01/1051075?gameHash=f87d4657a1a58e0f&tab=overview,https://youtu.be/2wo_qFQchPs?t=508,https://youtu.be/2wo_qFQchPs?t=917,1.0
2019.0,spring,Challengers Korea,2,,,,WNS,ESS,https://matchhistory.na.leagueoflegends.com/en/#match-details/ESPORTSTMNT01/1051092?gameHash=ed5acbb520630c93&tab=overview,https://youtu.be/l1TpVoVMPok?t=89,https://youtu.be/l1TpVoVMPok?t=538,2.0
2019.0,spring,Challengers Korea,2,bbq,APK,autumn,bbq,APK,https://matchhistory.na.leagueoflegends.com/en/#match-details/ESPORTSTMNT01/1051139?gameHash=b6849a11f526c521&tab=overview,https://youtu.be/PdujfZlHzzo?t=402,https://youtu.be/PdujfZlHzzo?t=857,1.0
2019.0,spring,Challengers Korea,2,,,,APK,bbq,https://matchhistory.na.leagueoflegends.com/en/#match-details/ESPORTSTMNT01/1051162?gameHash=f0b4476bd8f4afe6&tab=overview,https://youtu.be/U_wVV8w3E-c?t=150,https://youtu.be/U_wVV8w3E-c?t=609,2.0
2019.0,spring,Challengers Korea,2,,,,bbq,APK,https://matchhistory.na.leagueoflegends.com/en/#match-details/ESPORTSTMNT01/1051176?gameHash=d0acccc89282e586&tab=overview,https://youtu.be/wyvq3iHfdzI?t=130,https://youtu.be/wyvq3iHfdzI?t=565,3.0
2019.0,spring,Challengers Korea,3,WNS,bbq,Tempo,WNS,bbq,https://matchhistory.na.leagueoflegends.com/en/#match-details/ESPORTSTMNT02/1000316?gameHash=dfcccd3c36b5b102&tab=overview,https://youtu.be/ZhWgpkiiy_g?t=603,https://youtu.be/ZhWgpkiiy_g?t=1026,1.0
2019.0,spring,Challengers Korea,3,,,,bbq,WNS,https://matchhistory.na.leagueoflegends.com/en/#match-details/ESPORTSTMNT02/1010320?gameHash=1bd8b06278af1462&tab=overview,https://youtu.be/jBVmJ9rMHu0?t=99,https://youtu.be/jBVmJ9rMHu0?t=476,2.0
2019.0,spring,Challengers Korea,3,,,,WNS,bbq,https://matchhistory.na.leagueoflegends.com/en/#match-details/ESPORTSTMNT02/1010324?gameHash=7c51ff9cc7db21b6&tab=overview,https://youtu.be/CPmMZAxdBCE?t=101,https://youtu.be/CPmMZAxdBCE?t=451,3.0
2019.0,spring,Challengers Korea,3,ESS,APK,KaKAO,ESS,APK,https://matchhistory.na.leagueoflegends.com/en/#match-details/ESPORTSTMNT02/1000342?gameHash=1c6b992616d31a02&tab=overview,https://youtu.be/386kq7HmuJg?t=377,https://youtu.be/386kq7HmuJg?t=793,1.0
2019.0,spring,Challengers Korea,3,,,,APK,ESS,https://matchhistory.na.leagueoflegends.com/en/#match-details/ESPORTSTMNT02/1000347?gameHash=03dc96bbeea4881f&tab=overview,https://youtu.be/2ULmR5wF78k?t=201,https://youtu.be/2ULmR5wF78k?t=643,2.0
2019.0,spring,Challengers Korea,3,,,,ESS,APK,https://matchhistory.na.leagueoflegends.com/en/#match-details/ESPORTSTMNT02/1000362?gameHash=e07b7ac22e478770&tab=overview,https://youtu.be/-0NLaXETtZA?t=84,https://youtu.be/-0NLaXETtZA?t=546,3.0
2019.0,spring,Challengers Korea,3,bbq,MVP,Edge,bbq,MVP,https://matchhistory.na.leagueoflegends.com/en/#match-details/ESPORTSTMNT02/1001025?gameHash=5ffa5a5f19a8997d&tab=overview,http://vod.afreecatv.com/PLAYER/STATION/41480702,,1.0
2019.0,spring,Challengers Korea,3,,,,MVP,bbq,https://matchhistory.na.leagueoflegends.com/en/#match-details/ESPORTSTMNT02/1001049?gameHash=421e9db0a6433cf1&tab=overview,http://vod.afreecatv.com/PLAYER/STATION/41481524,,2.0
2019.0,spring,Challengers Korea,3,,,,bbq,MVP,https://matchhistory.na.leagueoflegends.com/en/#match-details/ESPORTSTMNT02/1001060?gameHash=747ee46bc65d1f0f&tab=overview,http://vod.afreecatv.com/PLAYER/STATION/41482748,,3.0
2019.0,spring,Challengers Korea,3,VSG,WNS,Ryan,VSG,WNS,https://matchhistory.na.leagueoflegends.com/en/#match-details/ESPORTSTMNT02/1001098?gameHash=89f9ff44110f636e&tab=overview,http://vod.afreecatv.com/PLAYER/STATION/41484291,,1.0
2019.0,spring,Challengers Korea,3,,,,WNS,VSG,https://matchhistory.na.leagueoflegends.com/en/#match-details/ESPORTSTMNT02/1001100?gameHash=bc0708e05e4a2cfa&tab=overview,http://vod.afreecatv.com/PLAYER/STATION/41486384,,2.0
2019.0,spring,Challengers Korea,3,APK,ASR,Mickey,APK,ASR,https://matchhistory.na.leagueoflegends.com/en/#match-details/ESPORTSTMNT02/1001430?gameHash=115b9177b706112c&tab=overview,http://vod.afreecatv.com/PLAYER/STATION/41513053,,1.0
2019.0,spring,Challengers Korea,3,,,,ASR,APK,https://matchhistory.na.leagueoflegends.com/en/#match-details/ESPORTSTMNT02/1001445?gameHash=5dca4c72b7adb2d5&tab=overview,http://vod.afreecatv.com/PLAYER/STATION/41514066,,2.0
2019.0,spring,Challengers Korea,3,BRB,ESS,Light,BRB,ESS,https://matchhistory.na.leagueoflegends.com/en/#match-details/ESPORTSTMNT02/1001487?gameHash=78f33ebebcac714b&tab=overview,http://vod.afreecatv.com/PLAYER/STATION/41516085,,1.0
2019.0,spring,Challengers Korea,3,,,,ESS,BRB,https://matchhistory.na.leagueoflegends.com/en/#match-details/ESPORTSTMNT02/1001506?gameHash=d7873766e637483c&tab=overview,http://vod.afreecatv.com/PLAYER/STATION/41517765,,2.0
2019.0,spring,Challengers Korea,3,,,,BRB,ESS,https://matchhistory.na.leagueoflegends.com/en/#match-details/ESPORTSTMNT02/1001527?gameHash=cb3edd2597e273ec&tab=overview,http://vod.afreecatv.com/PLAYER/STATION/41519813,,3.0
2019.0,spring,Challengers Korea,4,ASR,BRB,BroCColi,ASR,BRB,https://matchhistory.na.leagueoflegends.com/en/#match-details/ESPORTSTMNT02/1012609?gameHash=3640562625342156&tab=overview,https://youtu.be/Sga49z9_C-8?t=515,https://youtu.be/Sga49z9_C-8?t=1525,1.0
2019.0,spring,Challengers Korea,4,,,,BRB,ASR,https://matchhistory.na.leagueoflegends.com/en/#match-details/ESPORTSTMNT02/1012617?gameHash=156a841caa5bab72&tab=overview,https://youtu.be/veywIUhxHmE?t=87,https://youtu.be/veywIUhxHmE?t=518,2.0
2019.0,spring,Challengers Korea,4,MVP,VSG,Edge,MVP,VSG,https://matchhistory.na.leagueoflegends.com/en/#match-details/ESPORTSTMNT02/1012639?gameHash=0e6f8f46a040b1bf&tab=overview,https://youtu.be/GtaBbzQdh-E?t=428,https://youtu.be/GtaBbzQdh-E?t=887,1.0
2019.0,spring,Challengers Korea,4,,,,VSG,MVP,https://matchhistory.na.leagueoflegends.com/en/#match-details/ESPORTSTMNT02/1012649?gameHash=e57957d02be16049&tab=overview,https://youtu.be/4ZIYzwXToCo?t=81,https://youtu.be/4ZIYzwXToCo?t=478,2.0
2019.0,spring,Challengers Korea,4,WNS,MVP,Croco,WNS,MVP,https://matchhistory.na.leagueoflegends.com/en/#match-details/ESPORTSTMNT02/1013565?gameHash=e2e70008bb905b80&tab=overview,https://youtu.be/PcqLhA5K6rM?t=476,https://youtu.be/PcqLhA5K6rM?t=1084,1.0
2019.0,spring,Challengers Korea,4,,,,MVP,WNS,https://matchhistory.na.leagueoflegends.com/en/#match-details/ESPORTSTMNT02/1013582?gameHash=4b4f555f2a67e95a&tab=overview,https://youtu.be/BJCCbaiI4yU?t=120,https://youtu.be/BJCCbaiI4yU?t=598,2.0
2019.0,spring,Challengers Korea,4,VSG,bbq,Malice,VSG,bbq,https://matchhistory.na.leagueoflegends.com/en/#match-details/ESPORTSTMNT02/1013621?gameHash=4868fb7c87e96ea7&tab=overview,https://youtu.be/RDKAnoR1U0o?t=373,https://youtu.be/RDKAnoR1U0o?t=759,1.0
2019.0,spring,Challengers Korea,4,,,,bbq,VSG,https://matchhistory.na.leagueoflegends.com/en/#match-details/ESPORTSTMNT02/1003534?gameHash=944409e3283cc575&tab=overview,https://youtu.be/ueLCs3yNmck?t=154,https://youtu.be/ueLCs3yNmck?t=567,2.0
2019.0,spring,Challengers Korea,4,BRB,APK,KaKAO,BRB,APK,https://matchhistory.na.leagueoflegends.com/en/#match-details/ESPORTSTMNT02/1003940?gameHash=04fb0eb3933dfd4e&tab=overview,https://youtu.be/9Uyq4ocfSa4?t=580,https://youtu.be/9Uyq4ocfSa4?t=1001,1.0
2019.0,spring,Challengers Korea,4,,,,APK,BRB,https://matchhistory.na.leagueoflegends.com/en/#match-details/ESPORTSTMNT02/1003963?gameHash=0adc40067ce8802d&tab=overview,https://youtu.be/ip8qQgvSDBI?t=86,https://youtu.be/ip8qQgvSDBI?t=495,2.0
2019.0,spring,Challengers Korea,4,ASR,ESS,Kuzan,ASR,ESS,https://matchhistory.na.leagueoflegends.com/en/#match-details/ESPORTSTMNT02/1004003?gameHash=da4132f389398b13&tab=overview,https://youtu.be/ZGdhklcaEmg?t=580,https://youtu.be/ZGdhklcaEmg?t=1039,1.0
2019.0,spring,Challengers Korea,4,,,,ESS,ASR,https://matchhistory.na.leagueoflegends.com/en/#match-details/ESPORTSTMNT02/1004033?gameHash=8b7ec0ebf32863cb&tab=overview,https://youtu.be/dJcmrjfzTfI?t=66,https://youtu.be/dJcmrjfzTfI?t=546,2.0
2019.0,spring,Challengers Korea,5,APK,MVP,KaKAO,APK,MVP,https://matchhistory.na.leagueoflegends.com/en/#match-details/ESPORTSTMNT03/1030232?gameHash=1c7d93c1d4494d5a&tab=overview,https://youtu.be/Pkm07gu53iY?t=714,https://youtu.be/Pkm07gu53iY?t=1175,1.0
2019.0,spring,Challengers Korea,5,,,,MVP,APK,https://matchhistory.na.leagueoflegends.com/en/#match-details/ESPORTSTMNT03/1030233?gameHash=eaa4319d5983d769&tab=overview,https://youtu.be/cMH9ZcQB7K8?t=80,https://youtu.be/cMH9ZcQB7K8?t=583,2.0
2019.0,spring,Challengers Korea,5,ESS,VSG,Jisu,ESS,VSG,https://matchhistory.na.leagueoflegends.com/en/#match-details/ESPORTSTMNT03/1030246?gameHash=15a5428ebaf451a3&tab=overview,https://youtu.be/hSyMeOjCb20?t=507,https://youtu.be/hSyMeOjCb20?t=979,1.0
2019.0,spring,Challengers Korea,5,,,,VSG,ESS,https://matchhistory.na.leagueoflegends.com/en/#match-details/ESPORTSTMNT03/1030254?gameHash=c179ad654b8e731f&tab=overview,https://youtu.be/ZZfGGTBshwk?t=87,https://youtu.be/ZZfGGTBshwk?t=558,2.0
2019.0,spring,Challengers Korea,5,BRB,WNS,BroCColi,BRB,WNS,https://matchhistory.na.leagueoflegends.com/en/#match-details/ESPORTSTMNT03/1030785?gameHash=81a2b93d48e51b36&tab=overview,https://youtu.be/oMsIUjxXeSE?t=619,https://youtu.be/oMsIUjxXeSE?t=996,1.0
2019.0,spring,Challengers Korea,5,,,,WNS,BRB,https://matchhistory.na.leagueoflegends.com/en/#match-details/ESPORTSTMNT03/1030796?gameHash=c60b9f10a0a752da&tab=overview,https://youtu.be/RqHTAEQD9xI?t=127,https://youtu.be/RqHTAEQD9xI?t=580,2.0
2019.0,spring,Challengers Korea,5,,,,BRB,WNS,https://matchhistory.na.leagueoflegends.com/en/#match-details/ESPORTSTMNT03/1030809?gameHash=bcc79f58186bb2f0&tab=overview,https://youtu.be/1a0D6vgeBJw?t=96,https://youtu.be/1a0D6vgeBJw?t=482,3.0
2019.0,spring,Challengers Korea,5,bbq,ASR,Malice,bbq,ASR,https://matchhistory.na.leagueoflegends.com/en/#match-details/ESPORTSTMNT03/1030838?gameHash=c123944fcefee1a8&tab=overview,https://youtu.be/X62Frvnxfds?t=479,https://youtu.be/X62Frvnxfds?t=950,1.0
2019.0,spring,Challengers Korea,5,,,,ASR,bbq,https://matchhistory.na.leagueoflegends.com/en/#match-details/ESPORTSTMNT03/1030843?gameHash=4532bb9788c6d040&tab=overview,https://youtu.be/yEhZ1EjNQ3k?t=130,https://youtu.be/yEhZ1EjNQ3k?t=570,2.0
2019.0,spring,Challengers Korea,5,,,,bbq,ASR,https://matchhistory.na.leagueoflegends.com/en/#match-details/ESPORTSTMNT03/1030853?gameHash=462caa67668dfb02&tab=overview,https://youtu.be/vF_lNRJa1MA?t=89,https://youtu.be/vF_lNRJa1MA?t=597,3.0
2019.0,spring,Challengers Korea,5,VSG,ESS,SoaR,VSG,ESS,https://matchhistory.na.leagueoflegends.com/en/#match-details/ESPORTSTMNT03/1031030?gameHash=21f20c49b4cd955c&tab=overview,https://youtu.be/75A6zMLqXzA?t=579,https://youtu.be/75A6zMLqXzA?t=1003,1.0
2019.0,spring,Challengers Korea,5,,,,ESS,VSG,https://matchhistory.na.leagueoflegends.com/en/#match-details/ESPORTSTMNT03/1031057?gameHash=9c93874a4c653da8&tab=overview,https://youtu.be/ughfUlZfV_0?t=85,https://youtu.be/ughfUlZfV_0?t=563,2.0
2019.0,spring,Challengers Korea,5,MVP,APK,KaKAO,MVP,APK,https://matchhistory.na.leagueoflegends.com/en/#match-details/ESPORTSTMNT03/1031091?gameHash=c78763c4453ffdee&tab=overview,https://youtu.be/-p2klmWrbXA?t=528,https://youtu.be/-p2klmWrbXA?t=1007,1.0
2019.0,spring,Challengers Korea,5,,,,APK,MVP,https://matchhistory.na.leagueoflegends.com/en/#match-details/ESPORTSTMNT03/1031108?gameHash=7a7a424ed4026a8c&tab=overview,https://youtu.be/dSanFIHuC5k?t=98,https://youtu.be/dSanFIHuC5k?t=542,2.0
2019.0,spring,Challengers Korea,6,ASR,bbq,Carb,ASR,bbq,https://matchhistory.na.leagueoflegends.com/en/#match-details/ESPORTSTMNT03/1031931?gameHash=adb05815420b911a&tab=overview,https://youtu.be/gE4wT6USmG8?t=468,https://youtu.be/gE4wT6USmG8?t=875,1.0
2019.0,spring,Challengers Korea,6,,,,bbq,ASR,https://matchhistory.na.leagueoflegends.com/en/#match-details/ESPORTSTMNT03/1031936?gameHash=bc4f680f83c47120&tab=overview,https://youtu.be/vfP3em_ptuY?t=96,https://youtu.be/vfP3em_ptuY?t=516,2.0
2019.0,spring,Challengers Korea,6,,,,ASR,bbq,https://matchhistory.na.leagueoflegends.com/en/#match-details/ESPORTSTMNT03/1031940?gameHash=d0552fbf623284ef&tab=overview,https://youtu.be/0EtfI5dxYrY?t=112,https://youtu.be/0EtfI5dxYrY?t=603,3.0
2019.0,spring,Challengers Korea,6,WNS,BRB,Alive,WNS,BRB,https://matchhistory.na.leagueoflegends.com/en/#match-details/ESPORTSTMNT03/1031960?gameHash=91c452a391f8b50d&tab=overview,https://youtu.be/QWlBAyJSgD8?t=400,https://youtu.be/QWlBAyJSgD8?t=801,1.0
2019.0,spring,Challengers Korea,6,,,,BRB,WNS,https://matchhistory.na.leagueoflegends.com/en/#match-details/ESPORTSTMNT03/1031965?gameHash=98da4ee4e40023e8&tab=overview,https://youtu.be/xEeK_WGMowk?t=85,https://youtu.be/xEeK_WGMowk?t=466,2.0
2019.0,spring,Challengers Korea,6,,,,WNS,BRB,https://matchhistory.na.leagueoflegends.com/en/#match-details/ESPORTSTMNT03/1031973?gameHash=cf8570ffc0113bf5&tab=overview,https://youtu.be/uxfeSxdClmw?t=103,https://youtu.be/uxfeSxdClmw?t=548,3.0
2019.0,spring,Challengers Korea,6,VSG,APK,Secret,VSG,APK,https://matchhistory.na.leagueoflegends.com/en/#match-details/ESPORTSTMNT03/1032816?gameHash=ae8c7aa7dd462e8b&tab=overview,https://youtu.be/ocQvpXDwAe4?t=448,https://youtu.be/ocQvpXDwAe4?t=949,1.0
2019.0,spring,Challengers Korea,6,,,,APK,VSG,https://matchhistory.na.leagueoflegends.com/en/#match-details/ESPORTSTMNT03/1032827?gameHash=25fd1a0d1e3422c1&tab=overview,https://youtu.be/rbGjck8Xjcg?t=34,https://youtu.be/rbGjck8Xjcg?t=537,2.0
2019.0,spring,Challengers Korea,6,MVP,ESS,Jisu,MVP,ESS,https://matchhistory.na.leagueoflegends.com/en/#match-details/ESPORTSTMNT03/1032846?gameHash=d76ffdb4498b1564&tab=overview,https://youtu.be/nOntDpRUsIY?t=478,https://youtu.be/nOntDpRUsIY?t=925,1.0
2019.0,spring,Challengers Korea,6,,,,ESS,MVP,https://matchhistory.na.leagueoflegends.com/en/#match-details/ESPORTSTMNT03/1032865?gameHash=581547e04a11b2ab&tab=overview,https://youtu.be/fOAuhWcV6wA?t=91,https://youtu.be/fOAuhWcV6wA?t=536,2.0
2019.0,spring,Challengers Korea,6,,,,MVP,ESS,https://matchhistory.na.leagueoflegends.com/en/#match-details/ESPORTSTMNT03/1032893?gameHash=0424bf4677c4191d&tab=overview,https://youtu.be/Eu8Q57x1tls?t=89,https://youtu.be/Eu8Q57x1tls?t=589,3.0
2019.0,spring,Challengers Korea,6,bbq,BRB,wind,bbq,BRB,https://matchhistory.na.leagueoflegends.com/en/#match-details/ESPORTSTMNT03/1033265?gameHash=3e53a43bdf8de487&tab=overview,https://youtu.be/4t-fpCm9dvk?t=576,https://youtu.be/4t-fpCm9dvk?t=975,1.0
2019.0,spring,Challengers Korea,6,,,,BRB,bbq,https://matchhistory.na.leagueoflegends.com/en/#match-details/ESPORTSTMNT03/1033288?gameHash=7727ae3ba866d8cb&tab=overview,https://youtu.be/2rYhBIQ0Wl8?t=80,https://youtu.be/2rYhBIQ0Wl8?t=568,2.0
2019.0,spring,Challengers Korea,6,ASR,WNS,Bully,ASR,WNS,https://matchhistory.na.leagueoflegends.com/en/#match-details/ESPORTSTMNT03/1033322?gameHash=0d454b5f4f7aadc6&tab=overview,https://youtu.be/5DdTQI-GcKA?t=488,https://youtu.be/5DdTQI-GcKA?t=909,1.0
2019.0,spring,Challengers Korea,6,,,,WNS,ASR,https://matchhistory.na.leagueoflegends.com/en/#match-details/ESPORTSTMNT03/1033338?gameHash=1ae9ea1958de5106&tab=overview,https://youtu.be/YY_eqzk47hg?t=98,https://youtu.be/YY_eqzk47hg?t=522,2.0
2019.0,spring,Challengers Korea,7,VSG,MVP,Ryan,VSG,MVP,https://matchhistory.na.leagueoflegends.com/en/#match-details/ESPORTSTMNT01/1070121?gameHash=d93a25bc4e903e90&tab=overview,https://youtu.be/MBuvyJ0vFlk?t=626,https://youtu.be/MBuvyJ0vFlk?t=1119,1.0
2019.0,spring,Challengers Korea,7,,,,MVP,VSG,https://matchhistory.na.leagueoflegends.com/en/#match-details/ESPORTSTMNT01/1070122?gameHash=15eebbd49e29d214&tab=overview,https://youtu.be/lzpUgAwmct8?t=107,https://youtu.be/lzpUgAwmct8?t=577,2.0
2019.0,spring,Challengers Korea,7,BRB,ASR,ReGank,BRB,ASR,https://matchhistory.na.leagueoflegends.com/en/#match-details/ESPORTSTMNT01/1070134?gameHash=415d826e95b457fb&tab=overview,https://youtu.be/O7TjitLiEWE?t=410,https://youtu.be/O7TjitLiEWE?t=789,1.0
2019.0,spring,Challengers Korea,7,,,,ASR,BRB,https://matchhistory.na.leagueoflegends.com/en/#match-details/ESPORTSTMNT01/1070144?gameHash=dae3b7bca9802992&tab=overview,https://youtu.be/ErSYjRaWFL8?t=88,https://youtu.be/ErSYjRaWFL8?t=521,2.0
2019.0,spring,Challengers Korea,7,,,,BRB,ASR,https://matchhistory.na.leagueoflegends.com/en/#match-details/ESPORTSTMNT01/1070150?gameHash=f14305285f4b6664&tab=overview,https://youtu.be/wVIylh6xsrg?t=108,https://youtu.be/wVIylh6xsrg?t=504,3.0
2019.0,spring,Challengers Korea,7,ESS,bbq,Kuzan,ESS,bbq,https://matchhistory.na.leagueoflegends.com/en/#match-details/ESPORTSTMNT01/1070754?gameHash=6006d200eb4f6f35&tab=overview,https://youtu.be/RmGPo0ooiXc?t=607,https://youtu.be/RmGPo0ooiXc?t=1045,1.0
2019.0,spring,Challengers Korea,7,,,,bbq,ESS,https://matchhistory.na.leagueoflegends.com/en/#match-details/ESPORTSTMNT01/1070767?gameHash=3e69c34657c377c7&tab=overview,https://youtu.be/64d2W3o6uLU?t=87,https://youtu.be/64d2W3o6uLU?t=516,2.0
2019.0,spring,Challengers Korea,7,,,,ESS,bbq,https://matchhistory.na.leagueoflegends.com/en/#match-details/ESPORTSTMNT01/1070788?gameHash=0a66879d7c0e4767&tab=overview,https://youtu.be/aEUc57LGlLs?t=98,https://youtu.be/aEUc57LGlLs?t=531,3.0
2019.0,spring,Challengers Korea,7,WNS,APK,Fury,WNS,APK,https://matchhistory.na.leagueoflegends.com/en/#match-details/ESPORTSTMNT01/1070812?gameHash=965755dc0dac0b40&tab=overview,https://youtu.be/Re_I9Y6O5W4?t=596,https://youtu.be/Re_I9Y6O5W4?t=1115,1.0
2019.0,spring,Challengers Korea,7,,,,APK,WNS,https://matchhistory.na.leagueoflegends.com/en/#match-details/ESPORTSTMNT01/1070835?gameHash=32e99b95c089a85c&tab=overview,https://youtu.be/E4wh5j2VWWc?t=125,https://youtu.be/E4wh5j2VWWc?t=584,2.0
