year,season,league_name,week,team_1,team_2,Blue,Red,MH,PB,Start,set_number
2018.0,spring,ECS,1,AG,JII,AG,JII,https://matchhistory.na.leagueoflegends.com/en/#match-details/TRTW/1460121?gameHash=dca80dcca4d59665&tab=overview,,,1.0
2018.0,spring,ECS,1,,,JII,AG,,https://youtube.com/watch?v=nzFGheZDJ_A&t=181,https://youtube.com/watch?v=nzFGheZDJ_A&t=779,2.0
2018.0,spring,ECS,1,AFB,17A,AFB,17A,https://matchhistory.na.leagueoflegends.com/en/#match-details/TRTW/1460132?gameHash=dacb44aea6357e6b&tab=overview,https://youtube.com/watch?v=ffickwcosaU&t=87,https://youtube.com/watch?v=ffickwcosaU&t=707,1.0
2018.0,spring,ECS,1,,,17A,AFB,https://matchhistory.na.leagueoflegends.com/en/#match-details/TRTW/1460135?gameHash=4290f3e411c142b4&tab=overview,https://youtube.com/watch?v=Xw1CA9V1PTk&t=211,https://youtube.com/watch?v=Xw1CA9V1PTk&t=714,2.0
2018.0,spring,ECS,1,17A,JII,17A,JII,https://matchhistory.na.leagueoflegends.com/en/#match-details/TRTW/1470221?gameHash=af92c3a1312726a7&tab=overview,https://youtube.com/watch?v=AVTZ668nw6s&t=229,https://youtube.com/watch?v=AVTZ668nw6s&t=678,1.0
2018.0,spring,ECS,1,,,JII,17A,https://matchhistory.na.leagueoflegends.com/en/#match-details/TRTW/1470238?gameHash=4d88cb39e2ba0ccd&tab=overview,https://youtube.com/watch?v=SoVrZ9t7gm0&t=103,https://youtube.com/watch?v=SoVrZ9t7gm0&t=576,2.0
2018.0,spring,ECS,1,AF,178,AF,178,,,,1.0
2018.0,spring,ECS,1,,,178,AF,,,,2.0
2018.0,spring,ECS,1,KE,KSF,KE,KSF,https://matchhistory.na.leagueoflegends.com/en/#match-details/TRTW/1470300?gameHash=94fa8c866fd363fc&tab=overview,https://youtube.com/watch?v=AAw6ilJYJXc&t=177,https://youtube.com/watch?v=AAw6ilJYJXc&t=706,1.0
2018.0,spring,ECS,1,,,KSF,KE,https://matchhistory.na.leagueoflegends.com/en/#match-details/TRTW/1470306?gameHash=52342cb082e8aec9&tab=overview,https://youtube.com/watch?v=iUwBoS_f36A&t=77,https://youtube.com/watch?v=iUwBoS_f36A&t=557,2.0
2018.0,spring,ECS,1,AFB,AG,AFB,AG,https://matchhistory.na.leagueoflegends.com/en/#match-details/TRTW/1460277?gameHash=8c4d0c5475e4668f&tab=overview,https://youtube.com/watch?v=S0WZ51Wybv4&t=82,https://youtube.com/watch?v=S0WZ51Wybv4&t=586,1.0
2018.0,spring,ECS,1,,,AG,AFB,https://matchhistory.na.leagueoflegends.com/en/#match-details/TRTW/1460279?gameHash=548a73888fcb69d6&tab=overview,https://youtube.com/watch?v=xdDPOABgwTo&t=130,https://youtube.com/watch?v=xdDPOABgwTo&t=669,2.0
2018.0,spring,ECS,2,178,KSF,178,KSF,https://matchhistory.na.leagueoflegends.com/en/#match-details/TRTW/1460471?gameHash=f74ef84de64198c1&tab=overview,https://youtube.com/watch?v=GnTgDf4kswU&t=248,https://youtube.com/watch?v=GnTgDf4kswU&t=745,1.0
2018.0,spring,ECS,2,,,KSF,178,https://matchhistory.na.leagueoflegends.com/en/#match-details/TRTW/1460472?gameHash=d016f30a036e1ab0&tab=overview,https://youtube.com/watch?v=rvni5mjcd5s&t=86,https://youtube.com/watch?v=rvni5mjcd5s&t=595,2.0
2018.0,spring,ECS,2,AF,KE,AF,KE,https://matchhistory.na.leagueoflegends.com/en/#match-details/TRTW/1460473?gameHash=a0fce78911f1fb27&tab=overview,https://youtube.com/watch?v=0pKEsDdQBw4&t=79,https://youtube.com/watch?v=0pKEsDdQBw4&t=1313,1.0
2018.0,spring,ECS,2,,,KE,AF,https://matchhistory.na.leagueoflegends.com/en/#match-details/TRTW/1460474?gameHash=e40d7afce2801117&tab=overview,https://youtube.com/watch?v=mQoev1TS1O8&t=68,https://youtube.com/watch?v=mQoev1TS1O8&t=589,2.0
2018.0,spring,ECS,2,AG,17A,AG,17A,https://matchhistory.na.leagueoflegends.com/en/#match-details/TRTW/1460497?gameHash=a1e2eebe3520a84a&tab=overview,https://youtube.com/watch?v=O-10Q-Rvg_s&t=206,https://youtube.com/watch?v=O-10Q-Rvg_s&t=708,1.0
2018.0,spring,ECS,2,,,17A,AG,https://matchhistory.na.leagueoflegends.com/en/#match-details/TRTW/1460499?gameHash=f308eee0656fef52&tab=overview,https://youtube.com/watch?v=_C7jDnzuVaw&t=48,https://youtube.com/watch?v=_C7jDnzuVaw&t=498,2.0
2018.0,spring,ECS,2,JII,AFB,JII,AFB,https://matchhistory.na.leagueoflegends.com/en/#match-details/TRTW/1460501?gameHash=96b686ded013ce96&tab=overview,https://youtube.com/watch?v=GLBlyy47xac&t=75,https://youtube.com/watch?v=GLBlyy47xac&t=466,1.0
2018.0,spring,ECS,2,,,AFB,JII,https://matchhistory.na.leagueoflegends.com/en/#match-details/TRTW/1460503?gameHash=79da4633dd99dae3&tab=overview,https://youtube.com/watch?v=rBlPU3l_nWk&t=179,https://youtube.com/watch?v=rBlPU3l_nWk&t=626,2.0
2018.0,spring,ECS,2,KE,178,KE,178,https://matchhistory.na.leagueoflegends.com/en/#match-details/TRTW/1460564?gameHash=d26e8c9ac93cafac&tab=overview,https://youtube.com/watch?v=2gqHwdfN-yE&t=177,https://youtube.com/watch?v=2gqHwdfN-yE&t=695,1.0
2018.0,spring,ECS,2,,,178,KE,https://matchhistory.na.leagueoflegends.com/en/#match-details/TRTW/1460575?gameHash=d38ef7eeb5fa14aa&tab=overview,https://youtube.com/watch?v=PNbGyf9lwFg&t=80,https://youtube.com/watch?v=PNbGyf9lwFg&t=547,2.0
2018.0,spring,ECS,2,KSF,AF,KSF,AF,https://matchhistory.na.leagueoflegends.com/en/#match-details/TRTW/1470581?gameHash=5c161330cd515515&tab=overview,https://youtube.com/watch?v=JFYS6hnu-VE&t=78,https://youtube.com/watch?v=JFYS6hnu-VE&t=567,1.0
2018.0,spring,ECS,2,,,AF,KSF,https://matchhistory.na.leagueoflegends.com/en/#match-details/TRTW/1470588?gameHash=bc76fb620016dc62&tab=overview,https://youtube.com/watch?v=8fS58SKbftY&t=217,https://youtube.com/watch?v=8fS58SKbftY&t=637,2.0
2018.0,spring,ECS,3,KSF,JII,KSF,JII,https://matchhistory.na.leagueoflegends.com/en/#match-details/TRTW/1470875?gameHash=b4895edae7dde3af&tab=overview,https://youtube.com/watch?v=W2PiinBWx9k&t=185,https://youtube.com/watch?v=W2PiinBWx9k&t=1467,1.0
2018.0,spring,ECS,3,,,JII,KSF,https://matchhistory.na.leagueoflegends.com/en/#match-details/TRTW/1460900?gameHash=65d6dca0b2f47fe7&tab=overview,https://youtube.com/watch?v=XJSDCdxark8&t=86,https://youtube.com/watch?v=XJSDCdxark8&t=537,2.0
2018.0,spring,ECS,3,KE,AG,KE,AG,https://matchhistory.na.leagueoflegends.com/en/#match-details/TRTW/1460915?gameHash=22143d8ee6db1328&tab=overview,https://youtube.com/watch?v=qFn9lE8Tv5A&t=75,https://youtube.com/watch?v=qFn9lE8Tv5A&t=618,1.0
2018.0,spring,ECS,3,,,AG,KE,https://matchhistory.na.leagueoflegends.com/en/#match-details/TRTW/1460916?gameHash=2de6895a5bafc2c1&tab=overview,https://youtube.com/watch?v=J-4Ufh_QvDs&t=187,https://youtube.com/watch?v=J-4Ufh_QvDs&t=637,2.0
2018.0,spring,ECS,3,178,17A,178,17A,https://matchhistory.na.leagueoflegends.com/en/#match-details/TRTW/1460935?gameHash=efee6f236c23efae&tab=overview,https://youtube.com/watch?v=lgrJBzx15Lc&t=186,https://youtube.com/watch?v=lgrJBzx15Lc&t=1026,1.0
2018.0,spring,ECS,3,,,17A,178,https://matchhistory.na.leagueoflegends.com/en/#match-details/TRTW/1460938?gameHash=6293a1dbcb1a5f9b&tab=overview,https://youtube.com/watch?v=pRG5RJoG5SY&t=78,https://youtube.com/watch?v=pRG5RJoG5SY&t=576,2.0
2018.0,spring,ECS,3,AF,AFB,AF,AFB,https://matchhistory.na.leagueoflegends.com/en/#match-details/TRTW/1460954?gameHash=4ca2bff3a03fee51&tab=overview,https://youtube.com/watch?v=hjvIzU0LYUc&t=88,https://youtube.com/watch?v=hjvIzU0LYUc&t=510,1.0
2018.0,spring,ECS,3,,,AFB,AF,https://matchhistory.na.leagueoflegends.com/en/#match-details/TRTW/1460955?gameHash=cdc2325bca93943f&tab=overview,https://youtube.com/watch?v=MtAbIDN1AQk&t=108,https://youtube.com/watch?v=MtAbIDN1AQk&t=607,2.0
2018.0,spring,ECS,3,AG,KSF,AG,KSF,https://matchhistory.na.leagueoflegends.com/en/#match-details/TRTW/1470983?gameHash=68ea06ede22c763d&tab=overview,https://youtube.com/watch?v=k1Po9FJMzIA&t=268,https://youtube.com/watch?v=k1Po9FJMzIA&t=837,1.0
2018.0,spring,ECS,3,,,KSF,AG,https://matchhistory.na.leagueoflegends.com/en/#match-details/TRTW/1470995?gameHash=eb4c290a7444daaf&tab=overview,https://youtube.com/watch?v=ICNJVFSoiA4&t=106,https://youtube.com/watch?v=ICNJVFSoiA4&t=1041,2.0
2018.0,spring,ECS,3,JII,KE,JII,KE,https://matchhistory.na.leagueoflegends.com/en/#match-details/TRTW/1471003?gameHash=0a39d21dc63fdc9c&tab=overview,https://youtube.com/watch?v=VxRIGlmJchk&t=69,https://youtube.com/watch?v=VxRIGlmJchk&t=583,1.0
2018.0,spring,ECS,3,,,KE,JII,https://matchhistory.na.leagueoflegends.com/en/#match-details/TRTW/1471006?gameHash=659c8e5d0183f0c5&tab=overview,https://youtube.com/watch?v=kpMK7DltFVw&t=97,https://youtube.com/watch?v=kpMK7DltFVw&t=536,2.0
2018.0,spring,ECS,4,AFB,178,AFB,178,https://matchhistory.na.leagueoflegends.com/en/#match-details/TRTW/1480020?gameHash=59bdd893eb2dd448&tab=overview,https://youtube.com/watch?v=9xbFfFd61aU&t=206,https://youtube.com/watch?v=9xbFfFd61aU&t=681,1.0
2018.0,spring,ECS,4,,,178,AFB,https://matchhistory.na.leagueoflegends.com/en/#match-details/TRTW/1480021?gameHash=483a27af32e2ca4f&tab=overview,https://youtube.com/watch?v=v-vqM_m3mlg&t=78,https://youtube.com/watch?v=v-vqM_m3mlg&t=577,2.0
2018.0,spring,ECS,4,17A,AF,17A,AF,https://matchhistory.na.leagueoflegends.com/en/#match-details/TRTW/1480025?gameHash=85c6f245bbce2da6&tab=overview,https://youtube.com/watch?v=W1VObRsqNB0&t=83,https://youtube.com/watch?v=W1VObRsqNB0&t=508,1.0
2018.0,spring,ECS,4,,,AF,17A,https://matchhistory.na.leagueoflegends.com/en/#match-details/TRTW/1480026?gameHash=639fa10a761d81b6&tab=overview,https://youtube.com/watch?v=n3NIrGBoccE&t=79,https://youtube.com/watch?v=n3NIrGBoccE&t=588,2.0
2018.0,spring,ECS,4,AF,JII,AF,JII,https://matchhistory.na.leagueoflegends.com/en/#match-details/TRTW/1480043?gameHash=14f3de30c28a80df&tab=overview,https://youtube.com/watch?v=IGT9FJuNAZA&t=196,https://youtube.com/watch?v=IGT9FJuNAZA&t=605,1.0
2018.0,spring,ECS,4,,,JII,AF,https://matchhistory.na.leagueoflegends.com/en/#match-details/TRTW/1480044?gameHash=ce98f9d0530e7fbd&tab=overview,https://youtube.com/watch?v=GVWSXrQY-UA&t=77,https://youtube.com/watch?v=GVWSXrQY-UA&t=536,2.0
2018.0,spring,ECS,4,178,AG,178,AG,,,,1.0
2018.0,spring,ECS,4,,,AG,178,,,,2.0
2018.0,spring,ECS,4,KE,17A,KE,17A,https://matchhistory.na.leagueoflegends.com/en/#match-details/TRTW/1480099?gameHash=5c5e6f53660ed11e&tab=overview,https://youtube.com/watch?v=BbNVoFtFisQ&t=179,https://youtube.com/watch?v=BbNVoFtFisQ&t=709,1.0
2018.0,spring,ECS,4,,,17A,KE,https://matchhistory.na.leagueoflegends.com/en/#match-details/TRTW/1480112?gameHash=bbb3b40466f5e3a9&tab=overview,https://youtube.com/watch?v=3G0sO98IQtc&t=76,https://youtube.com/watch?v=3G0sO98IQtc&t=732,2.0
2018.0,spring,ECS,4,KSF,AFB,KSF,AFB,https://matchhistory.na.leagueoflegends.com/en/#match-details/TRTW/1480139?gameHash=42c6f9ed64bb7062&tab=overview,https://youtube.com/watch?v=apxwDY1qL6M&t=76,https://youtube.com/watch?v=apxwDY1qL6M&t=554,1.0
2018.0,spring,ECS,4,,,AFB,KSF,https://matchhistory.na.leagueoflegends.com/en/#match-details/TRTW/1480152?gameHash=2fbc52b599cb3cf8&tab=overview,https://youtube.com/watch?v=vy5SkLSW9zw&t=68,https://youtube.com/watch?v=vy5SkLSW9zw&t=526,2.0
2018.0,spring,ECS,5,AG,AF,AG,AF,https://matchhistory.na.leagueoflegends.com/en/#match-details/TRTW/1500117?gameHash=2dc2fc40c38d5ac7&tab=overview,https://youtube.com/watch?v=7vVzU11vUlQ&t=199,https://youtube.com/watch?v=7vVzU11vUlQ&t=815,1.0
2018.0,spring,ECS,5,,,AF,AG,https://matchhistory.na.leagueoflegends.com/en/#match-details/TRTW/1500145?gameHash=92da5738f6c12fe1&tab=overview,https://youtube.com/watch?v=Q_PdC3IR4Ro&t=387,https://youtube.com/watch?v=Q_PdC3IR4Ro&t=931,2.0
2018.0,spring,ECS,5,JII,178,JII,178,,,,1.0
2018.0,spring,ECS,5,,,178,JII,,,,2.0
2018.0,spring,ECS,5,AFB,KE,AFB,KE,https://matchhistory.na.leagueoflegends.com/en/#match-details/TRTW/1500084?gameHash=fecca5e9a937c69c&tab=overview,https://youtube.com/watch?v=g3nqvg1Y_wE&t=196,https://youtube.com/watch?v=g3nqvg1Y_wE&t=668,1.0
2018.0,spring,ECS,5,,,KE,AFB,https://matchhistory.na.leagueoflegends.com/en/#match-details/TRTW/1500086?gameHash=240c38891ea1fd65&tab=overview,https://youtube.com/watch?v=gPps8t6n_AI&t=87,https://youtube.com/watch?v=gPps8t6n_AI&t=475,2.0
