year,season,league_name,week,team_1,team_2,Blue,Red,MH,PB,Start,HL,MVP,set_number
2018.0,summer,TCL,1,FB,DP,FB,DP,https://matchhistory.euw.leagueoflegends.com/en/#match-details/ESPORTSTMNT03/720269?gameHash=53dd4cb3b91e29ae&tab=overview,https://www.youtube.com/watch?v=2U0eXsa3guM,https://www.youtube.com/watch?v=2U0eXsa3guM?t=6m45s,https://www.youtube.com/watch?v=D0Kzz3QmDA0,Frozen,1.0
2018.0,summer,TCL,1,HWA,BUR,HWA,BUR,https://matchhistory.euw.leagueoflegends.com/en/#match-details/ESPORTSTMNT03/730313?gameHash=cedc8bbab8392fa5&tab=overview,https://www.youtube.com/watch?v=INw3o3LbPjE,https://www.youtube.com/watch?v=INw3o3LbPjE?t=6m36s,https://www.youtube.com/watch?v=uM0jrwy2eoA,Armut,1.0
2018.0,summer,TCL,1,YC,AUR,YC,AUR,https://matchhistory.euw.leagueoflegends.com/en/#match-details/ESPORTSTMNT03/730319?gameHash=d1cb89fcec627d74&tab=overview,https://www.youtube.com/watch?v=sL0dctVomXI,https://www.youtube.com/watch?v=sL0dctVomXI?t=8m38s,https://www.youtube.com/watch?v=mO9MVAu1cGA,Elwind,1.0
2018.0,summer,TCL,1,SUP,RBE,SUP,RBE,https://matchhistory.euw.leagueoflegends.com/en/#match-details/ESPORTSTMNT03/730341?gameHash=cfde7e9dcba5ac4c&tab=overview,https://www.youtube.com/watch?v=tCGKJkOhHig,https://www.youtube.com/watch?v=tCGKJkOhHig?t=5m31s,https://www.youtube.com/watch?v=mr5oQDEu40Y,SnowFlower,1.0
2018.0,summer,TCL,1,AUR,RBE,AUR,RBE,https://matchhistory.euw.leagueoflegends.com/en/#match-details/ESPORTSTMNT03/730434?gameHash=e1f9517e8ce44e7c&tab=overview,https://www.youtube.com/watch?v=ShK8fl5YrGk,https://www.youtube.com/watch?v=ShK8fl5YrGk?t=7m30s,https://www.youtube.com/watch?v=4LUv2agCaAc,Naru,1.0
2018.0,summer,TCL,1,YC,HWA,YC,HWA,https://matchhistory.euw.leagueoflegends.com/en/#match-details/ESPORTSTMNT03/730443?gameHash=9b3b7a5d9ac6e134&tab=overview,https://www.youtube.com/watch?v=JvPcWQUqcK4,https://www.youtube.com/watch?v=JvPcWQUqcK4?t=7m54s,https://www.youtube.com/watch?v=Z89ax4haRrk,Armut,1.0
2018.0,summer,TCL,1,BUR,DP,BUR,DP,https://matchhistory.euw.leagueoflegends.com/en/#match-details/ESPORTSTMNT03/730451?gameHash=514a5cc3559d01f1&tab=overview,https://www.youtube.com/watch?v=j_cIoew_Vfo,https://www.youtube.com/watch?v=j_cIoew_Vfo?t=9m5s,https://www.youtube.com/watch?v=D0PTanZl7e8,Panky,1.0
2018.0,summer,TCL,1,SUP,FB,SUP,FB,https://matchhistory.euw.leagueoflegends.com/en/#match-details/ESPORTSTMNT03/730462?gameHash=2fdcff6b016f4444&tab=overview,https://www.youtube.com/watch?v=of8-w1PBJ3A,https://www.youtube.com/watch?v=of8-w1PBJ3A?t=7m59s,https://www.youtube.com/watch?v=FCQrtvIByco,Thaldrin,1.0
2018.0,summer,TCL,1,DP,YC,DP,YC,https://matchhistory.euw.leagueoflegends.com/en/#match-details/ESPORTSTMNT03/730531?gameHash=bad7167e7de1dbf9&tab=overview,https://www.youtube.com/watch?v=tI0k8e5pjh4,https://www.youtube.com/watch?v=tI0k8e5pjh4?t=6m57s,https://www.youtube.com/watch?v=KrY1xV3ELx0,Elwind,1.0
2018.0,summer,TCL,1,RBE,HWA,RBE,HWA,https://matchhistory.euw.leagueoflegends.com/en/#match-details/ESPORTSTMNT03/730539?gameHash=d562879765939041&tab=overview,https://www.youtube.com/watch?v=NNegPceKnbg,https://www.youtube.com/watch?v=NNegPceKnbg?t=7m10s,https://www.youtube.com/watch?v=ZMqLNyhymuE,Dumbledoge,1.0
2018.0,summer,TCL,1,FB,BUR,FB,BUR,https://matchhistory.euw.leagueoflegends.com/en/#match-details/ESPORTSTMNT03/730557?gameHash=2b2a795012bc2640&tab=overview,https://www.youtube.com/watch?v=IwYvFf9jgqM,https://www.youtube.com/watch?v=IwYvFf9jgqM?t=7m10s,https://www.youtube.com/watch?v=2X7Pis4mLRQ,Move,1.0
2018.0,summer,TCL,1,SUP,AUR,SUP,AUR,https://matchhistory.euw.leagueoflegends.com/en/#match-details/ESPORTSTMNT03/730558?gameHash=add8437a529f4418&tab=overview,https://www.youtube.com/watch?v=R20jEZLwEcc,https://www.youtube.com/watch?v=R20jEZLwEcc?t=6m2s,https://www.youtube.com/watch?v=SrIqGdBK5GE,GBM,1.0
2018.0,summer,TCL,2,YC,BUR,YC,BUR,https://matchhistory.euw.leagueoflegends.com/en/#match-details/ESPORTSTMNT03/740039?gameHash=6ebb3be9dd13c341&tab=overview,https://www.youtube.com/watch?v=NFMBwp7eG6Q,https://www.youtube.com/watch?v=NFMBwp7eG6Q?t=8m8s,https://www.youtube.com/watch?v=sdkSHpRt8Hc,Hades,1.0
2018.0,summer,TCL,2,HWA,SUP,HWA,SUP,https://matchhistory.euw.leagueoflegends.com/en/#match-details/ESPORTSTMNT03/740047?gameHash=b27e9e5aec3c7de2&tab=overview,https://www.youtube.com/watch?v=Bf8DGkF8CI4,https://www.youtube.com/watch?v=Bf8DGkF8CI4?t=7m37s,https://www.youtube.com/watch?v=CiyXEXV1ouQ,GBM,1.0
2018.0,summer,TCL,2,RBE,DP,RBE,DP,https://matchhistory.euw.leagueoflegends.com/en/#match-details/ESPORTSTMNT03/740055?gameHash=dd7b3ad17734d1ae&tab=overview,https://www.youtube.com/watch?v=moE0ljpvzis,https://www.youtube.com/watch?v=moE0ljpvzis?t=7m20s,https://www.youtube.com/watch?v=B9A1aRW4ePQ,Dumbledoge,1.0
2018.0,summer,TCL,2,AUR,FB,AUR,FB,https://matchhistory.euw.leagueoflegends.com/en/#match-details/ESPORTSTMNT03/740061?gameHash=c0c1484bc43962a4&tab=overview,https://www.youtube.com/watch?v=6J9FQxlnEnc,https://www.youtube.com/watch?v=6J9FQxlnEnc?t=7m53s,https://www.youtube.com/watch?v=2HPbUaFw6bo,Naru,1.0
2018.0,summer,TCL,2,AUR,HWA,AUR,HWA,https://matchhistory.euw.leagueoflegends.com/en/#match-details/ESPORTSTMNT03/740100?gameHash=5d33565ecef06ae2,https://www.youtube.com/watch?v=QDs_I8fbuBY,https://www.youtube.com/watch?v=QDs_I8fbuBY?t=5m34s,https://www.youtube.com/watch?v=T0uAj1Kg1YU,Armut,1.0
2018.0,summer,TCL,2,BUR,RBE,BUR,RBE,https://matchhistory.euw.leagueoflegends.com/en/#match-details/ESPORTSTMNT03/750104?gameHash=492718c6549cabfd&tab=overview,https://www.youtube.com/watch?v=9E6ewlj68gA,https://www.youtube.com/watch?v=9E6ewlj68gA?t=7m42s,https://www.youtube.com/watch?v=zb_MvI1dIGc,Hades,1.0
2018.0,summer,TCL,2,FB,YC,FB,YC,https://matchhistory.euw.leagueoflegends.com/en/#match-details/ESPORTSTMNT03/750114?gameHash=f2e6ad618850df24&tab=overview,https://www.youtube.com/watch?v=z8verH4o9Eo,https://www.youtube.com/watch?v=z8verH4o9Eo?t=8m35s,https://www.youtube.com/watch?v=kadW09_hvjo,Thaldrin,1.0
2018.0,summer,TCL,2,SUP,DP,SUP,DP,https://matchhistory.euw.leagueoflegends.com/en/#match-details/ESPORTSTMNT03/750135?gameHash=339f5882a25170a0&tab=overview,https://www.youtube.com/watch?v=x273_MvPIe4,https://www.youtube.com/watch?v=x273_MvPIe4?t=6m53s,https://www.youtube.com/watch?v=RRaQ4Pif5IY,GBM,1.0
2018.0,summer,TCL,2,HWA,FB,HWA,FB,https://matchhistory.euw.leagueoflegends.com/en/#match-details/ESPORTSTMNT03/750285?gameHash=5ebb736df34c9878&tab=overview,https://www.youtube.com/watch?v=8RYKmiw0HFI,https://www.youtube.com/watch?v=8RYKmiw0HFI?t=7m59s,https://www.youtube.com/watch?v=3ciElCRI6Hg,Revanche,1.0
2018.0,summer,TCL,2,RBE,YC,RBE,YC,https://matchhistory.euw.leagueoflegends.com/en/#match-details/ESPORTSTMNT03/750292?gameHash=ef0c1ed479bf01c3&tab=overview,https://www.youtube.com/watch?v=0E5DBFKntuo,https://www.youtube.com/watch?v=0E5DBFKntuo?t=7m28s,https://www.youtube.com/watch?v=0hTRZKYBNoc,Closer,1.0
2018.0,summer,TCL,2,SUP,BUR,SUP,BUR,https://matchhistory.euw.leagueoflegends.com/en/#match-details/ESPORTSTMNT03/750302?gameHash=8f301c100c1349ed&tab=overview,https://www.youtube.com/watch?v=586_RdPuXeg,https://www.youtube.com/watch?v=586_RdPuXeg?t=7m38s,https://www.youtube.com/watch?v=uInb6NhMu0Q,GBM,1.0
2018.0,summer,TCL,2,DP,AUR,DP,AUR,https://matchhistory.euw.leagueoflegends.com/en/#match-details/ESPORTSTMNT03/750307?gameHash=f14575dd220ef02b&tab=overview,https://www.youtube.com/watch?v=zVlqNKT8tT0,https://www.youtube.com/watch?v=zVlqNKT8tT0?t=6m58s,https://www.youtube.com/watch?v=aDq5-P8b_Qg,Hioss,1.0
2018.0,summer,TCL,3,AUR,BUR,AUR,BUR,http://matchhistory.euw.leagueoflegends.com/en/#match-details/ESPORTSTMNT03/740341?gameHash=1dcaf9510d15aa34,https://www.youtube.com/watch?v=aLyKjSqC8Ug,https://youtu.be/aLyKjSqC8Ug?t=8m31s,https://www.youtube.com/watch?v=cALuJwUgr3A,Ragner,1.0
2018.0,summer,TCL,3,YC,SUP,YC,SUP,http://matchhistory.euw.leagueoflegends.com/en/#match-details/ESPORTSTMNT03/740355?gameHash=0d9b6916d3c7cc29,https://www.youtube.com/watch?v=PWk5aqaywzw,https://youtu.be/aLyKjSqC8Ug,https://www.youtube.com/watch?v=JjwBE4PaOWo,SnowFlower,1.0
2018.0,summer,TCL,3,DP,HWA,DP,HWA,http://matchhistory.euw.leagueoflegends.com/en/#match-details/ESPORTSTMNT03/740357?gameHash=f471d2f58dec8d7a,https://www.youtube.com/watch?v=DUamgAG8eGU,https://youtu.be/DUamgAG8eGU?t=7m10s,https://www.youtube.com/watch?v=1-WgaxhcrfE,Berentt,1.0
2018.0,summer,TCL,3,FB,RBE,FB,RBE,http://matchhistory.euw.leagueoflegends.com/en/#match-details/ESPORTSTMNT03/740364?gameHash=7b056d69eb54a0e5,https://www.youtube.com/watch?v=75hC61FzTrA,https://youtu.be/75hC61FzTrA?t=8m38s,https://www.youtube.com/watch?v=ZDDGzIsizAY,Closer,1.0
2018.0,summer,TCL,3,BUR,HWA,BUR,HWA,https://matchhistory.euw.leagueoflegends.com/en/#match-details/ESPORTSTMNT03/740385?gameHash=83c72bd641bb3d87&tab=overview,https://www.youtube.com/watch?v=PIRBMhe_-Do,https://youtu.be/PIRBMhe_-Do?t=6m53s,https://www.youtube.com/watch?v=5T-11No_pVw,Armut,1.0
2018.0,summer,TCL,3,AUR,YC,AUR,YC,http://matchhistory.euw.leagueoflegends.com/en/#match-details/ESPORTSTMNT03/740389?gameHash=24d7021703de866c,https://www.youtube.com/watch?v=klpnx4ztd8k,https://youtu.be/klpnx4ztd8k?t=7m59s,https://www.youtube.com/watch?v=Eyg5Wyzhn7g,Naru,1.0
2018.0,summer,TCL,3,DP,FB,DP,FB,http://matchhistory.euw.leagueoflegends.com/en/#match-details/ESPORTSTMNT03/740398?gameHash=d4c1ea6ed1f0f59c,https://www.youtube.com/watch?v=KLiveB-05Qk,https://youtu.be/KLiveB-05Qk?t=6m18s,https://www.youtube.com/watch?v=qiJnilD6_VE,Move,1.0
2018.0,summer,TCL,3,RBE,SUP,RBE,SUP,http://matchhistory.euw.leagueoflegends.com/en/#match-details/ESPORTSTMNT03/740405?gameHash=328c70d3e5768200,https://www.youtube.com/watch?v=w-5j5u7sJMo,https://youtu.be/w-5j5u7sJMo?t=7m52s,https://www.youtube.com/watch?v=UymUpIbhN9U,Broken Blade,1.0
2018.0,summer,TCL,3,DP,BUR,DP,BUR,http://matchhistory.euw.leagueoflegends.com/en/#match-details/ESPORTSTMNT03/740490?gameHash=7502f785e02b7ab5,https://www.youtube.com/watch?v=EKVUnpY4rVc&t=1s,https://youtu.be/EKVUnpY4rVc?t=7m33s,https://www.youtube.com/watch?v=ZhLZUxCjH8Q,Ragner,1.0
2018.0,summer,TCL,3,HWA,YC,HWA,YC,http://matchhistory.euw.leagueoflegends.com/en/#match-details/ESPORTSTMNT03/740505?gameHash=a124b120000af1c0,https://www.youtube.com/watch?v=ESU0bbL9on0,https://youtu.be/ESU0bbL9on0?t=6m53s,https://www.youtube.com/watch?v=MJimuGJuE7s,Trix,1.0
2018.0,summer,TCL,3,RBE,AUR,RBE,AUR,http://matchhistory.euw.leagueoflegends.com/en/#match-details/ESPORTSTMNT03/740516?gameHash=d1d72ad71f8c0c00,https://www.youtube.com/watch?v=vxRHw5d262E,https://youtu.be/vxRHw5d262E?t=7m7s,https://www.youtube.com/watch?v=6DlRhlOOwNM,Freeze,1.0
2018.0,summer,TCL,3,FB,SUP,FB,SUP,http://matchhistory.euw.leagueoflegends.com/en/#match-details/ESPORTSTMNT03/740526?gameHash=c41d800530482dc7,https://www.youtube.com/watch?v=HdqtkkHR6GI,https://youtu.be/HdqtkkHR6GI?t=8m17s,https://www.youtube.com/watch?v=l0FgYdOmSNQ,Zeitnot,1.0
2018.0,summer,TCL,4,HWA,RBE,HWA,RBE,https://matchhistory.euw.leagueoflegends.com/en/#match-details/ESPORTSTMNT03/770281?gameHash=8fde650193298c31&tab=overview,https://www.youtube.com/watch?v=ErmROM4SGKc,https://youtu.be/ErmROM4SGKc?t=8m8s,https://www.youtube.com/watch?v=Fv0LNC-koec,Armut,1.0
