year,season,league_name,week,team_1,team_2,Blue,Red,MH,PB,Start,set_number
2018.0,summer,LJL,6,USG,CGA,CGA,USG,https://matchhistory.jp.leagueoflegends.com/ja/#match-details/ESPORTSTMNT06/762377?gameHash=5a6ed2f1b4fb5cbf&tab=overview,https://youtu.be/Ll3nttiooaI?t=316,https://youtu.be/Ll3nttiooaI?t=724,1.0
2018.0,summer,LJL,6,,,CGA,USG,https://matchhistory.jp.leagueoflegends.com/ja/#match-details/ESPORTSTMNT06/762393?gameHash=cea55da813209904&tab=overview,https://youtu.be/Bhfhk1pBwFg?t=157,https://youtu.be/Bhfhk1pBwFg?t=587,2.0
2018.0,summer,LJL,6,,,USG,CGA,https://matchhistory.jp.leagueoflegends.com/ja/#match-details/ESPORTSTMNT06/762398?gameHash=a4ac06558d33ae28&tab=overview,https://youtu.be/0IYYopxRf_Q?t=73,https://youtu.be/0IYYopxRf_Q?t=535,3.0
2018.0,summer,LJL,6,DFM,PGM,DFM,PGM,https://matchhistory.jp.leagueoflegends.com/ja/#match-details/ESPORTSTMNT06/762417?gameHash=8c0c2b8b065f1b76&tab=overview,https://youtu.be/Wz5VbtE7U1M?t=209,https://youtu.be/Wz5VbtE7U1M?t=600,1.0
2018.0,summer,LJL,6,,,PGM,DFM,https://matchhistory.jp.leagueoflegends.com/ja/#match-details/ESPORTSTMNT06/762431?gameHash=d6ddcfeabfbe3282&tab=overview,https://youtu.be/m6LbRHhY55o?t=120,https://youtu.be/m6LbRHhY55o?t=485,2.0
2018.0,summer,LJL,7,BC,USG,BC,USG,https://matchhistory.jp.leagueoflegends.com/ja/#match-details/ESPORTSTMNT06/780431?gameHash=d8896482a131d6b2&tab=overview,https://youtu.be/J8kP8Md3vLQ?t=388,https://youtu.be/J8kP8Md3vLQ?t=769,1.0
2018.0,summer,LJL,7,,,BC,USG,https://matchhistory.jp.leagueoflegends.com/ja/#match-details/ESPORTSTMNT06/780451?gameHash=6b9a37cf397dcd8f&tab=overview,https://youtu.be/Zl5a4oibM3A?t=260,https://youtu.be/Zl5a4oibM3A?t=659,2.0
2018.0,summer,LJL,7,,,BC,USG,https://matchhistory.jp.leagueoflegends.com/ja/#match-details/ESPORTSTMNT06/780458?gameHash=14944a45b6fd2555&tab=overview,https://youtu.be/w0jravTxOgY?t=98,https://youtu.be/w0jravTxOgY?t=543,3.0
2018.0,summer,LJL,7,CGA,DFM,CGA,DFM,https://matchhistory.jp.leagueoflegends.com/ja/#match-details/ESPORTSTMNT06/790468?gameHash=f768808281377616&tab=overview,https://youtu.be/n10Tev_-rYI?t=263,https://youtu.be/n10Tev_-rYI?t=781,1.0
2018.0,summer,LJL,7,,,DFM,CGA,https://matchhistory.jp.leagueoflegends.com/ja/#match-details/ESPORTSTMNT06/790478?gameHash=d574de956e4a096c&tab=overview,https://youtu.be/SL_y4yMyqoI?t=140,https://youtu.be/SL_y4yMyqoI?t=532,2.0
2018.0,summer,LJL,7,V3,PGM,V3,PGM,https://matchhistory.jp.leagueoflegends.com/ja/#match-details/ESPORTSTMNT06/790484?gameHash=04721c18d4fb91cb&tab=overview,https://youtu.be/dvf-wjmpoB4?t=207,https://youtu.be/dvf-wjmpoB4?t=709,1.0
2018.0,summer,LJL,7,,,V3,PGM,https://matchhistory.jp.leagueoflegends.com/ja/#match-details/ESPORTSTMNT06/790499?gameHash=8479e573bb997aff&tab=overview,https://youtu.be/XWrXDuum504?t=300,https://youtu.be/XWrXDuum504?t=705,2.0
2018.0,summer,LJL,7,,,PGM,V3,https://matchhistory.jp.leagueoflegends.com/ja/#match-details/ESPORTSTMNT06/790506?gameHash=40faa1303fb3e9bb&tab=overview,https://youtu.be/sDhnuaF5NWU?t=79,https://youtu.be/sDhnuaF5NWU?t=539,3.0
2018.0,summer,LJL,8,DFM,BC,DFM,BC,https://matchhistory.jp.leagueoflegends.com/ja/#match-details/ESPORTSTMNT06/790544?gameHash=1085113c0fe6914c&tab=overview,https://youtu.be/LNuh_w7wPXc?t=279,https://youtu.be/LNuh_w7wPXc?t=753,1.0
