year,season,league_name,week,team_1,team_2,Blue,Red,MH,Start,HL,PB,set_number
2019.0,summer,TPL_a,1,GAL.A,FB.A,FB.A,GAL.A,https://matchhistory.euw.leagueoflegends.com/en/#match-details/ESPORTSTMNT04/960748?gameHash=a1597fa7b6fb4bd4&tab=overview,https://youtu.be/ic_2w8nYvJs?t=470,https://www.youtube.com/watch?v=TpPWvTMgZm0,https://youtu.be/ic_2w8nYvJs?t=1,1.0
2019.0,summer,TPL_a,2,RY.A,DP.A,RY.A,DP.A,https://matchhistory.euw.leagueoflegends.com/en/#match-details/ESPORTSTMNT05/1170089?gameHash=7e8032e9e44afe3b&tab=overview,https://youtu.be/_BrrqxVHx4E?t=465,https://www.youtube.com/watch?v=b-14TT6JVSY,https://youtu.be/_BrrqxVHx4E?t=4,1.0
2019.0,summer,TPL_a,2,GAL.A,GS.A,GAL.A,GS.A,https://matchhistory.euw.leagueoflegends.com/en/#match-details/ESPORTSTMNT05/1170097?gameHash=6bbe5d3d76c3efe5&tab=overview,https://youtu.be/_2LT9gVmJxs?t=466,https://www.youtube.com/watch?v=YlBCppR0Vhw,https://youtu.be/_2LT9gVmJxs?t=1,1.0
2019.0,summer,TPL_a,2,SUP.A,BJK.A,SUP.A,BJK.A,https://matchhistory.euw.leagueoflegends.com/en/#match-details/ESPORTSTMNT05/1170104?gameHash=5c78ca22014e4ff6&tab=overview,https://youtu.be/sss65sIZFsw?t=354,https://www.youtube.com/watch?v=5QhUDy6sWKE,https://youtu.be/sss65sIZFsw?t=1,1.0
2019.0,summer,TPL_a,2,FB.A,IWC.A,FB.A,IWC.A,https://matchhistory.euw.leagueoflegends.com/en/#match-details/ESPORTSTMNT05/1170110?gameHash=68cc0ceec87228ad&tab=overview,https://youtu.be/J3Tr-v7etr4?t=467,https://www.youtube.com/watch?v=epIoegp493M,https://youtu.be/J3Tr-v7etr4?t=1,1.0
2019.0,summer,TPL_a,2,BS.A,AUR.A,BS.A,AUR.A,https://matchhistory.euw.leagueoflegends.com/en/#match-details/ESPORTSTMNT05/1170124?gameHash=611871296ca5b3e9&tab=overview,https://youtu.be/SPPMoJlWSg8?t=396,https://www.youtube.com/watch?v=ONU-rUtNgOI,https://youtu.be/SPPMoJlWSg8?t=1,1.0
2019.0,summer,TPL_a,2,DP.A,IWC.A,DP.A,IWC.A,https://matchhistory.euw.leagueoflegends.com/en/#match-details/ESPORTSTMNT05/1180117?gameHash=bc67e72202465594&tab=overview,https://youtu.be/r2VzBWRSjpI?t=451,https://www.youtube.com/watch?v=KegnS3-X5SY,https://youtu.be/r2VzBWRSjpI?t=1,1.0
2019.0,summer,TPL_a,2,AUR.A,GAL.A,GAL.A,AUR.A,https://matchhistory.euw.leagueoflegends.com/en/#match-details/ESPORTSTMNT05/1180121?gameHash=96f0cb4b17997bf5&tab=overview,https://youtu.be/2oEKYStvT34?t=440,https://www.youtube.com/watch?v=ozwdhFZeb88,https://youtu.be/2oEKYStvT34?t=1,1.0
2019.0,summer,TPL_a,2,GS.A,FB.A,FB.A,GS.A,https://matchhistory.euw.leagueoflegends.com/en/#match-details/ESPORTSTMNT05/1180131?gameHash=b597ead53b4161c9&tab=overview,https://youtu.be/4b5QzavzH0I?t=400,https://www.youtube.com/watch?v=HGmh31iAHeE,https://youtu.be/4b5QzavzH0I?t=1,1.0
2019.0,summer,TPL_a,2,BJK.A,RY.A,RY.A,BJK.A,https://matchhistory.euw.leagueoflegends.com/en/#match-details/ESPORTSTMNT05/1170146?gameHash=8126961dda9165d0&tab=overview,https://youtu.be/tDlsG8aMwo0?t=377,https://www.youtube.com/watch?v=C2Iuomlpluc,https://youtu.be/tDlsG8aMwo0?t=1,1.0
2019.0,summer,TPL_a,2,SUP.A,BS.A,SUP.A,BS.A,https://matchhistory.euw.leagueoflegends.com/en/#match-details/ESPORTSTMNT05/1170153?gameHash=23151af28d7a6fd9&tab=overview,https://youtu.be/sm3Fk26vx-Q?t=387,https://www.youtube.com/watch?v=ZPVL6VPoPKo,https://youtu.be/sm3Fk26vx-Q?t=1,1.0
