year,season,league_name,week,team_1,team_2,Blue,Red,MH,PB,Start,HL,MVP,set_number
2019.0,summer,CBLOL,1,FLA,PNG,FLA,PNG,http://matchhistory.na.leagueoflegends.com/en/#match-details/ESPORTSTMNT03/1102245?gameHash=09a8c951db73b32e,https://youtu.be/qLrO1uIOYis?t=51,https://youtu.be/qLrO1uIOYis?t=548,https://www.youtube.com/watch?v=wgnVC6nfn1g,Goku,1.0
2019.0,summer,CBLOL,1,UP,CNB,UP,CNB,http://matchhistory.na.leagueoflegends.com/en/#match-details/ESPORTSTMNT03/1102260?gameHash=95e9712a693fc80e,https://youtu.be/sAo_YkEkBE8?t=65,https://youtu.be/sAo_YkEkBE8?t=543,https://www.youtube.com/watch?v=dq8j1IGFrC4,Damage,1.0
2019.0,summer,CBLOL,1,ITZ,RDP,ITZ,RDP,http://matchhistory.na.leagueoflegends.com/en/#match-details/ESPORTSTMNT03/1102281?gameHash=7e5860d7d57edc36,https://youtu.be/WVaPCtJeJHk?t=56,https://youtu.be/WVaPCtJeJHk?t=504,https://www.youtube.com/watch?v=n7QQKPtenxQ,WhiteLotus,1.0
2019.0,summer,CBLOL,1,ONE,KBM,ONE,KBM,http://matchhistory.na.leagueoflegends.com/en/#match-details/ESPORTSTMNT03/1102289?gameHash=5d380df1fed356a5,https://youtu.be/Szx9SaXC5q4?t=65,https://youtu.be/Szx9SaXC5q4?t=515,https://www.youtube.com/watch?v=-Fhv9nzzwzQ,Ranger,1.0
2019.0,summer,CBLOL,1,PNG,CNB,PNG,CNB,https://matchhistory.br.leagueoflegends.com/pt/#match-details/ESPORTSTMNT03/1102435?gameHash=cc1f925d650672bb,https://www.youtube.com/watch?v=9kmX1t_mZP0&t=45s,https://www.youtube.com/watch?v=9kmX1t_mZP0&t=485s,https://www.youtube.com/watch?v=xGZEkURl9to,Matsukaze,1.0
2019.0,summer,CBLOL,1,UP,ONE,UP,ONE,https://matchhistory.br.leagueoflegends.com/pt/#match-details/ESPORTSTMNT03/1102458?gameHash=030c47151569d894,https://www.youtube.com/watch?v=NXR_u8r9CnI&t=48s,https://www.youtube.com/watch?v=NXR_u8r9CnI&t=523s,https://www.youtube.com/watch?v=iY2qtsIyKLA,Fitz,1.0
2019.0,summer,CBLOL,1,RDP,KBM,RDP,KBM,https://matchhistory.br.leagueoflegends.com/pt/#match-details/ESPORTSTMNT03/1102476?gameHash=5e9b550250f32312,https://youtu.be/s8kFYU32ZBs?t=52,https://youtu.be/s8kFYU32ZBs?t=500,https://www.youtube.com/watch?v=bj5jhV1nilQ,dyNquedo,1.0
2019.0,summer,CBLOL,1,ITZ,FLA,ITZ,FLA,https://matchhistory.br.leagueoflegends.com/pt/#match-details/ESPORTSTMNT03/1102503?gameHash=3c5f77cba2b1f459,https://youtu.be/ux5JLo5g9to?t=47,https://youtu.be/ux5JLo5g9to?t=499,https://www.youtube.com/watch?v=nNyOer3JDzM,brTT,1.0
2019.0,summer,CBLOL,2,RDP,ONE,RDP,ONE,https://matchhistory.br.leagueoflegends.com/pt/#match-details/ESPORTSTMNT01/1131665?gameHash=ef653d595db06dd0&tab=overview,https://www.youtube.com/watch?v=fWbFhjOAOIk&t=50s,https://www.youtube.com/watch?v=fWbFhjOAOIk&t=464s,https://www.youtube.com/watch?v=ss4cpFpadfg,Krastymel,1.0
2019.0,summer,CBLOL,2,KBM,ITZ,KBM,ITZ,https://matchhistory.br.leagueoflegends.com/pt/#match-details/ESPORTSTMNT01/1131675?gameHash=e01fdc7cbb4cf7e5&tab=overview,https://www.youtube.com/watch?v=hUnnCBB1C0M&t=50s,https://www.youtube.com/watch?v=hUnnCBB1C0M&t=532s,https://www.youtube.com/watch?v=c3fT_XQ22lM,micaO,1.0
2019.0,summer,CBLOL,2,CNB,FLA,CNB,FLA,https://matchhistory.br.leagueoflegends.com/pt/#match-details/ESPORTSTMNT01/1131701?gameHash=fdbfb02a355cb922&tab=overview,https://www.youtube.com/watch?v=5b1-w46lNgo&t=63s,https://www.youtube.com/watch?v=5b1-w46lNgo&t=879s,https://www.youtube.com/watch?v=Maw-nlHBkqY,Goku,1.0
2019.0,summer,CBLOL,2,PNG,UP,PNG,UP,https://matchhistory.br.leagueoflegends.com/pt/#match-details/ESPORTSTMNT01/1131722?gameHash=d5506c2eb64b35ab&tab=overview,https://youtu.be/MgyNNoT3CWc?t=49,https://youtu.be/MgyNNoT3CWc?t=515,https://www.youtube.com/watch?v=eJ9qKtimdyc,tinowns,1.0
