year,season,league_name,week,team_1,team_2,Blue,Red,MH,PB,Start,MVP,set_number
2019.0,summer,LMS,1,HKA,MAD,HKA,MAD,https://matchhistory.na.leagueoflegends.com/en/#match-details/ESPORTSTMNT01/1133283?gameHash=2db99e1b2494be2e&tab=overview,https://youtu.be/fSvImu28bNA?t=1082,https://youtu.be/fSvImu28bNA?t=1548,Crash,1.0
2019.0,summer,LMS,1,,,MAD,HKA,https://matchhistory.na.leagueoflegends.com/en/#match-details/ESPORTSTMNT01/1133322?gameHash=1636b512bbf75b19&tab=overview,https://youtu.be/fSvImu28bNA?t=4282,https://youtu.be/fSvImu28bNA?t=4792,Uniboy,2.0
2019.0,summer,LMS,1,,,HKA,MAD,https://matchhistory.na.leagueoflegends.com/en/#match-details/ESPORTSTMNT01/1133335?gameHash=6544c5c414be63fc&tab=overview,https://youtu.be/fSvImu28bNA?t=8244,https://youtu.be/fSvImu28bNA?t=8662,Rock,3.0
2019.0,summer,LMS,1,FW,ahq,FW,ahq,https://matchhistory.na.leagueoflegends.com/en/#match-details/ESPORTSTMNT01/1133357?gameHash=9ac3bd507cdaea4f&tab=overview,https://youtu.be/Y-BqsVaY0TY?t=918,https://youtu.be/Y-BqsVaY0TY?t=1427,Apex,1.0
2019.0,summer,LMS,1,,,ahq,FW,https://matchhistory.na.leagueoflegends.com/en/#match-details/ESPORTSTMNT01/1133405?gameHash=1589938b5f0a9168&tab=overview,https://youtu.be/Y-BqsVaY0TY?t=4817,https://youtu.be/Y-BqsVaY0TY?t=5288,Alex,2.0
2019.0,summer,LMS,1,ALF,JT,ALF,JT,https://matchhistory.na.leagueoflegends.com/en/#match-details/ESPORTSTMNT01/1133759?gameHash=676c370dbc802401&tab=overview,https://youtu.be/HVYnSGNxBbA?t=874,https://youtu.be/HVYnSGNxBbA?t=1919,Rest,1.0
2019.0,summer,LMS,1,,,JT,ALF,https://matchhistory.na.leagueoflegends.com/en/#match-details/ESPORTSTMNT01/1143924?gameHash=ab7bdf13309f4679&tab=overview,https://youtu.be/HVYnSGNxBbA?t=4565,https://youtu.be/HVYnSGNxBbA?t=5072,FoFo,2.0
2019.0,summer,LMS,1,GRX,FW,GRX,FW,https://matchhistory.na.leagueoflegends.com/en/#match-details/ESPORTSTMNT01/1143966?gameHash=e6ba7089758374eb&tab=overview,https://youtu.be/qyu8AhF92ks?t=821,https://youtu.be/qyu8AhF92ks?t=1660,Gemini,1.0
2019.0,summer,LMS,1,,,FW,GRX,https://matchhistory.na.leagueoflegends.com/en/#match-details/ESPORTSTMNT01/1143981?gameHash=ae0c3715af4617e9&tab=overview,https://youtu.be/qyu8AhF92ks?t=4745,https://youtu.be/qyu8AhF92ks?t=5230,Rather,2.0
2019.0,summer,LMS,1,,,GRX,FW,https://matchhistory.na.leagueoflegends.com/en/#match-details/ESPORTSTMNT01/1143990?gameHash=6a3872b57b1ba24b&tab=overview,https://youtu.be/qyu8AhF92ks?t=7706,https://youtu.be/qyu8AhF92ks?t=8161,Bruce,3.0
2019.0,summer,LMS,1,MAD,JT,MAD,JT,https://matchhistory.na.leagueoflegends.com/en/#match-details/ESPORTSTMNT01/1144310?gameHash=b64aa95392ab44b0&tab=overview,https://youtu.be/oBs7ntcSWsY?t=745,https://youtu.be/oBs7ntcSWsY?t=1183,K,1.0
2019.0,summer,LMS,1,,,JT,MAD,https://matchhistory.na.leagueoflegends.com/en/#match-details/ESPORTSTMNT01/1144366?gameHash=b792cc9432803f42&tab=overview,https://youtu.be/oBs7ntcSWsY?t=5623,https://youtu.be/oBs7ntcSWsY?t=6071,Hana,2.0
2019.0,summer,LMS,1,,,MAD,JT,https://matchhistory.na.leagueoflegends.com/en/#match-details/ESPORTSTMNT01/1144384?gameHash=04c737ee16bd528d&tab=overview,https://youtu.be/oBs7ntcSWsY?t=8849,https://youtu.be/oBs7ntcSWsY?t=9286,Lilv,3.0
2019.0,summer,LMS,1,GRX,HKA,GRX,HKA,https://matchhistory.na.leagueoflegends.com/en/#match-details/ESPORTSTMNT01/1144417?gameHash=a8025aa6cb533bd2&tab=overview,https://youtu.be/Di3gKMIwbNE?t=830,https://youtu.be/Di3gKMIwbNE?t=1261,Unified,1.0
2019.0,summer,LMS,1,,,HKA,GRX,https://matchhistory.na.leagueoflegends.com/en/#match-details/ESPORTSTMNT01/1144462?gameHash=303f383e7473979e&tab=overview,https://youtu.be/Di3gKMIwbNE?t=4366,https://youtu.be/Di3gKMIwbNE?t=4868,3z,2.0
2019.0,summer,LMS,2,ahq,GRX,ahq,GRX,https://matchhistory.na.leagueoflegends.com/en/#match-details/ESPORTSTMNT02/1081143?gameHash=d36e72a119ce8734&tab=overview,https://youtu.be/o-2OO3112Gs?t=2448,https://youtu.be/o-2OO3112Gs?t=2903,Alex,1.0
2019.0,summer,LMS,2,,,GRX,ahq,https://matchhistory.na.leagueoflegends.com/en/#match-details/ESPORTSTMNT02/1081188?gameHash=9245826880873999&tab=overview,https://youtu.be/o-2OO3112Gs?t=6952,https://youtu.be/o-2OO3112Gs?t=7450,Gemini,2.0
2019.0,summer,LMS,2,,,ahq,GRX,https://matchhistory.na.leagueoflegends.com/en/#match-details/ESPORTSTMNT02/1081204?gameHash=364d881e3e9b8e53&tab=overview,https://youtu.be/o-2OO3112Gs?t=10350,https://youtu.be/o-2OO3112Gs?t=10806,Wako,3.0
2019.0,summer,LMS,2,ALF,MAD,ALF,MAD,https://matchhistory.na.leagueoflegends.com/en/#match-details/ESPORTSTMNT02/1081210?gameHash=fa83278eac0da74a&tab=overview,https://youtu.be/o-2OO3112Gs?t=14268,https://youtu.be/o-2OO3112Gs?t=14795,Caipi,1.0
2019.0,summer,LMS,2,,,MAD,ALF,https://matchhistory.na.leagueoflegends.com/en/#match-details/ESPORTSTMNT02/1081255?gameHash=5d515aff2f47f09d&tab=overview,https://youtu.be/o-2OO3112Gs?t=17831,https://youtu.be/o-2OO3112Gs?t=18373,WSY,2.0
