year,season,league_name,week,team_1,team_2,Blue,Red,MH,PB,Start,Post,set_number
2019.0,summer,OPL,9,GRV,ORD,GRV,ORD,https://matchhistory.na.leagueoflegends.com/en/#match-details/ESPORTSTMNT02/1101865?gameHash=d31ac8c0c86e8f61&tab=overview,https://youtu.be/W2-SqcKvquo?t=903,https://youtu.be/W2-SqcKvquo?t=1320,,1.0
2019.0,summer,OPL,9,BMR,LGC,BMR,LGC,https://matchhistory.na.leagueoflegends.com/en/#match-details/ESPORTSTMNT02/1101880?gameHash=d160a56ed6d5d753&tab=overview,https://youtu.be/F135LBAqq80?t=769,https://youtu.be/F135LBAqq80?t=1344,,1.0
2019.0,summer,OPL,10,DW,AV,DW,AV,https://matchhistory.na.leagueoflegends.com/en/#match-details/ESPORTSTMNT02/1103688?gameHash=eb05b46fc0ef452a&tab=overview,https://youtu.be/-OVZJV6KP4Y?t=428,https://youtu.be/-OVZJV6KP4Y?t=826,,1.0
2019.0,summer,OPL,10,MMM,ORD,MMM,ORD,https://matchhistory.na.leagueoflegends.com/en/#match-details/ESPORTSTMNT02/1103720?gameHash=473d1d7416c27517&tab=overview,https://youtu.be/1pC0fNmxSwM?t=811,https://youtu.be/1pC0fNmxSwM?t=1254,,1.0
2019.0,summer,OPL,10,CHF,LGC,CHF,LGC,https://matchhistory.na.leagueoflegends.com/en/#match-details/ESPORTSTMNT02/1103762?gameHash=796182ff3e9a1716&tab=overview,https://youtu.be/SCHwNwXJFlY?t=1053,https://youtu.be/SCHwNwXJFlY?t=1488,,1.0
2019.0,summer,OPL,10,GRV,BMR,GRV,BMR,https://matchhistory.na.leagueoflegends.com/en/#match-details/ESPORTSTMNT02/1103774?gameHash=a1251aacf1f1880e&tab=overview,https://youtu.be/Hg6ZNhZ7Grk?t=1009,https://youtu.be/Hg6ZNhZ7Grk?t=1487,,1.0
2019.0,summer,OPL,10,ORD,CHF,ORD,CHF,https://matchhistory.na.leagueoflegends.com/en/#match-details/ESPORTSTMNT02/1103784?gameHash=10369d8fbd5643d0&tab=overview,https://youtu.be/pCRAfxT2yP8?t=776,https://youtu.be/pCRAfxT2yP8?t=1269,,1.0
2019.0,summer,OPL,10,LGC,GRV,LGC,GRV,https://matchhistory.na.leagueoflegends.com/en/#match-details/ESPORTSTMNT02/1103818?gameHash=7300d2e966502fcc&tab=overview,https://youtu.be/KlrczJJnT4A?t=985,https://youtu.be/KlrczJJnT4A?t=1418,,1.0
2019.0,summer,OPL,10,GRV,DW,GRV,DW,https://matchhistory.na.leagueoflegends.com/en/#match-details/ESPORTSTMNT02/1114185?gameHash=89a3dc6753b5b185&tab=overview,https://youtu.be/Av11cvXtAfE?t=34,https://youtu.be/Av11cvXtAfE?t=435,,1.0
2019.0,summer,OPL,10,AV,MMM,AV,MMM,https://matchhistory.na.leagueoflegends.com/en/#match-details/ESPORTSTMNT02/1114198?gameHash=dff2bac491110897&tab=overview,https://youtu.be/7upcFBwkP1s?t=217,https://youtu.be/7upcFBwkP1s?t=623,,1.0
2019.0,summer,OPL,10,BMR,DW,BMR,DW,https://matchhistory.na.leagueoflegends.com/en/#match-details/ESPORTSTMNT02/1114233?gameHash=7569bf4d12f59f64&tab=overview,https://youtu.be/Fmul3cLneWo?t=604,https://youtu.be/Fmul3cLneWo?t=978,,1.0
2019.0,summer,OPL,10,ORD,AV,ORD,AV,https://matchhistory.na.leagueoflegends.com/en/#match-details/ESPORTSTMNT02/1114252?gameHash=277aecf551d1ff2b&tab=overview,https://youtu.be/47VNo23hDMY?t=902,https://youtu.be/47VNo23hDMY?t=2352,,1.0
2019.0,summer,OPL,10,LGC,MMM,LGC,MMM,https://matchhistory.na.leagueoflegends.com/en/#match-details/ESPORTSTMNT02/1114258?gameHash=48371b44c04e6fd2&tab=overview,https://youtu.be/YKkJT2WeGM8?t=686,https://youtu.be/YKkJT2WeGM8?t=1259,,1.0
2019.0,summer,OPL,10,BMR,CHF,BMR,CHF,https://matchhistory.na.leagueoflegends.com/en/#match-details/ESPORTSTMNT02/1114272?gameHash=1da09c80c8976e58&tab=overview,https://youtu.be/JyC7uA2x7ws?t=861,https://youtu.be/JyC7uA2x7ws?t=1334,,1.0
