year,season,league_name,week,team_1,team_2,Blue,Red,MH,PB,Start,HL,MVP,set_number
2018.0,spring,LPL,1,FPX,OMG,OMG,FPX,https://lpl.qq.com/es/stats.shtml?bmid=2911,https://www.youtube.com/watch?v=JXDGhqKrUYs&t=3h48m7s,https://www.youtube.com/watch?v=JXDGhqKrUYs&t=3h55m39s,https://www.youtube.com/watch?v=pO6xl18xdas&t=10s,Xiyang,1.0
2018.0,spring,LPL,1,,,OMG,FPX,https://lpl.qq.com/es/stats.shtml?bmid=2911,https://www.youtube.com/watch?v=JXDGhqKrUYs&t=4h37m16s,https://www.youtube.com/watch?v=JXDGhqKrUYs&t=4h45m24s,https://www.youtube.com/watch?v=cU1IG38CUyQ&t=10s,World6,2.0
2018.0,spring,LPL,1,SS,EDG,SS,EDG,https://lpl.qq.com/es/stats.shtml?bmid=2912,https://www.youtube.com/watch?v=JXDGhqKrUYs&t=6h7m19s,https://www.youtube.com/watch?v=JXDGhqKrUYs&t=6h27m47s,https://www.youtube.com/watch?v=GSu4QRDtBKo&t=10s,SofM,1.0
2018.0,spring,LPL,1,,,SS,EDG,https://lpl.qq.com/es/stats.shtml?bmid=2912,https://www.youtube.com/watch?v=JXDGhqKrUYs&t=7h21m23s,https://www.youtube.com/watch?v=JXDGhqKrUYs&t=26858,https://www.youtube.com/watch?v=hClOIbD2bpJs&t=10s,kRYST4L,2.0
2018.0,spring,LPL,2,RW,SN,RW,SN,https://lpl.qq.com/es/stats.shtml?bmid=2913,https://www.youtube.com/watch?v=PAoQY_YGK8s&t=16m35s,https://www.youtube.com/watch?v=PAoQY_YGK8s&t=22m40s,https://www.youtube.com/watch?v=wQ01Ps2Devo&t=10s,Knight,1.0
2018.0,spring,LPL,2,,,RW,SN,https://lpl.qq.com/es/stats.shtml?bmid=2913,https://www.youtube.com/watch?v=b2ASvZo7ZSs&t=5m39s,https://www.youtube.com/watch?v=b2ASvZo7ZSs&t=11m13s,https://www.youtube.com/watch?v=-F2jwEh_mU8&t=10s,Smlz,2.0
2018.0,spring,LPL,2,,,RW,SN,https://lpl.qq.com/es/stats.shtml?bmid=2913,https://www.youtube.com/watch?v=ffb4DWqj_9o&t=3m36s,https://www.youtube.com/watch?v=ffb4DWqj_9o&t=8m42s,https://www.youtube.com/watch?v=z3WTXzsoMRU&t=10s,Flawless,3.0
2018.0,spring,LPL,2,TOP,JDG,TOP,JDG,https://lpl.qq.com/es/stats.shtml?bmid=2914,https://www.youtube.com/watch?v=YRhFgdcgQUY&t=4m10s,https://www.youtube.com/watch?v=YRhFgdcgQUY&t=11m3s,https://www.youtube.com/watch?v=dhjTqB0mXB0&t=10s,YaGao,1.0
2018.0,spring,LPL,2,,,JDG,TOP,https://lpl.qq.com/es/stats.shtml?bmid=2914,https://www.youtube.com/watch?v=TVv4CDd-aT8&t=6m57s,https://www.youtube.com/watch?v=TVv4CDd-aT8&t=13m24s,https://www.youtube.com/watch?v=TLVqzfodMbw&t=10s,YaGao,2.0
2018.0,spring,LPL,2,SS,WE,SS,WE,https://lpl.qq.com/es/stats.shtml?bmid=2915,https://www.youtube.com/watch?v=LOTlVmSj__Q&t=1m8s,https://www.youtube.com/watch?v=LOTlVmSj__Q&t=8m50s,https://www.youtube.com/watch?v=4kOCqkTVxek&t=10s,Flandre,1.0
2018.0,spring,LPL,2,,,SS,WE,https://lpl.qq.com/es/stats.shtml?bmid=2915,https://www.youtube.com/watch?v=BTX1UvBBeyU&t=12s,https://www.youtube.com/watch?v=BTX1UvBBeyU&t=7m38s,https://www.youtube.com/watch?v=sfC2aXVGbo0&t=10s,Guoguo,2.0
2018.0,spring,LPL,2,LGD,RNG,LGD,RNG,https://lpl.qq.com/es/stats.shtml?bmid=2916,https://www.youtube.com/watch?v=NqYGsHVDzu0&t=3m2s,https://www.youtube.com/watch?v=NqYGsHVDzu0&t=10m30s,https://www.youtube.com/watch?v=AkS945iGtro&t=10s,Xiaohu,1.0
2018.0,spring,LPL,2,,,LGD,RNG,https://lpl.qq.com/es/stats.shtml?bmid=2916,https://www.youtube.com/watch?v=TZIA_N29zfo,https://www.youtube.com/watch?v=TZIA_N29zfo&t=7m53s,https://www.youtube.com/watch?v=kdzelCRwAjU&t=10s,Nanzhu,2.0
2018.0,spring,LPL,2,,,LGD,RNG,https://lpl.qq.com/es/stats.shtml?bmid=2916,https://www.youtube.com/watch?v=l-0tHQC4pm0,https://www.youtube.com/watch?v=l-0tHQC4pm0&t=7m8s,https://www.youtube.com/watch?v=jy8te11aTmo&t=10s,Pyl,3.0
2018.0,spring,LPL,2,JDG,iG,JDG,iG,https://lpl.qq.com/es/stats.shtml?bmid=2917,https://www.youtube.com/watch?v=e5h-bGp3B-4,https://www.youtube.com/watch?v=e5h-bGp3B-4&t=6m38s,https://www.youtube.com/watch?v=VttrAQuc0q8&t=10s,TheShy,1.0
2018.0,spring,LPL,2,,,iG,JDG,https://lpl.qq.com/es/stats.shtml?bmid=2917,https://www.youtube.com/watch?v=7sJXCb6mlO0,https://www.youtube.com/watch?v=7sJXCb6mlO0&t=6m27s,https://www.youtube.com/watch?v=vBHBcDpYpAw&t=10s,Baolan,2.0
2018.0,spring,LPL,2,BLG,OMG,BLG,OMG,https://lpl.qq.com/es/stats.shtml?bmid=2918,https://www.youtube.com/watch?v=_ILduKHrAA0,https://www.youtube.com/watch?v=_ILduKHrAA0&t=8m1s,https://www.youtube.com/watch?v=HLtb6C8eZTk&t=10s,Sks,1.0
2018.0,spring,LPL,2,,,OMG,BLG,https://lpl.qq.com/es/stats.shtml?bmid=2918,https://www.youtube.com/watch?v=6RL8p0jIo_8,https://www.youtube.com/watch?v=6RL8p0jIo_8&t=8m2s,https://www.youtube.com/watch?v=fCHj8XSxpu0&t=10s,AmazingJ,2.0
2018.0,spring,LPL,2,BLG,EDG,BLG,EDG,https://lpl.qq.com/es/stats.shtml?bmid=2919,https://www.youtube.com/watch?v=1_e1sLxN6YU&t=11m34s,https://www.youtube.com/watch?v=1_e1sLxN6YU&t=18m59s,https://www.youtube.com/watch?v=M3b-94EysTY&t=10s,iBoy,1.0
2018.0,spring,LPL,2,,,EDG,BLG,https://lpl.qq.com/es/stats.shtml?bmid=2919,https://www.youtube.com/watch?v=zs5dRMZ2IF0&t=5m53s,https://www.youtube.com/watch?v=zs5dRMZ2IF0&t=13m12s,https://www.youtube.com/watch?v=wj2k3G2Jfko&t=10s,Ray,2.0
2018.0,spring,LPL,2,VG,WE,VG,WE,https://lpl.qq.com/es/stats.shtml?bmid=2920,https://www.youtube.com/watch?v=MU6U-qosATk&t=5m35s,https://www.youtube.com/watch?v=MU6U-qosATk&t=12m49s,https://www.youtube.com/watch?v=sb0JTNcMLG8&t=10s,Xiye,1.0
2018.0,spring,LPL,2,,,WE,VG,https://lpl.qq.com/es/stats.shtml?bmid=2920,https://www.youtube.com/watch?v=UHT3L5UcsMM&t=3m22s,https://www.youtube.com/watch?v=UHT3L5UcsMM&t=10m49s,https://www.youtube.com/watch?v=IP-Mb8FJ2is&t=10s,Mystic,2.0
2018.0,spring,LPL,2,FPX,WE,FPX,WE,https://lpl.qq.com/es/stats.shtml?bmid=2921,https://www.youtube.com/watch?v=6ZmHkDfscuw&t=12m35s,https://www.youtube.com/watch?v=6ZmHkDfscuw&t=20m7s,https://www.youtube.com/watch?v=G6ljLRJLD4g&t=10s,lwx,1.0
2018.0,spring,LPL,2,,,WE,FPX,https://lpl.qq.com/es/stats.shtml?bmid=2921,https://www.youtube.com/watch?v=CxMSKJcN2Kc&t=5m14s,https://www.youtube.com/watch?v=CxMSKJcN2Kc&t=12m35s,https://www.youtube.com/watch?v=aolt3uWhaGA&t=10s,Xiye,2.0
