year,season,league_name,week,team_1,team_2,Blue,Red,MH,PB,Start,HL,MVP,set_number
2018.0,spring,LCK,3,MVP,KSV,MVP,KSV,https://matchhistory.na.leagueoflegends.com/en/#match-details/ESPORTSTMNT06/541301?gameHash=42d2e7a84c187b30&tab=overview,https://www.youtube.com/watch?v=5rMd4s2uQaY,https://www.youtube.com/watch?v=5rMd4s2uQaY&t=7m15s,https://www.youtube.com/watch?v=fSYfScfa1sI&t=10s,CuVee,1.0
2018.0,spring,LCK,3,,,KSV,MVP,https://matchhistory.na.leagueoflegends.com/en/#match-details/ESPORTSTMNT06/541307?gameHash=e2a8743c22960e47&tab=overview,https://www.youtube.com/watch?v=kuOKb9aE0ds,https://www.youtube.com/watch?v=kuOKb9aE0ds&t=6m57s,https://www.youtube.com/watch?v=LDmb255_yaY&t=10s,Ambition,2.0
2018.0,spring,LCK,3,KDM,JAG,KDM,JAG,https://matchhistory.na.leagueoflegends.com/en/#match-details/ESPORTSTMNT06/541332?gameHash=446bc1b4dc5be070&tab=overview,https://www.youtube.com/watch?v=a38zD9rk3x8,https://www.youtube.com/watch?v=a38zD9rk3x8&t=8m26s,https://www.youtube.com/watch?v=qw8LY9Uc5es&t=10s,Grace,1.0
2018.0,spring,LCK,3,,,JAG,KDM,https://matchhistory.na.leagueoflegends.com/en/#match-details/ESPORTSTMNT06/541346?gameHash=c421a0d2fd0afc67&tab=overview,https://www.youtube.com/watch?v=3Pe7Gn-LcZU,https://www.youtube.com/watch?v=3Pe7Gn-LcZU&t=6m23s,https://www.youtube.com/watch?v=1Ga2pdOdM6k&t=10s,SoHwan,2.0
2018.0,spring,LCK,3,KZ,ROX,KZ,ROX,https://matchhistory.na.leagueoflegends.com/en/#match-details/ESPORTSTMNT06/541396?gameHash=a5468cd5c58af808&tab=overview,https://www.youtube.com/watch?v=rxpUpQQ8Eik,https://www.youtube.com/watch?v=rxpUpQQ8Eik&t=8m30s,https://www.youtube.com/watch?v=rgCKHVc9cmc&t=10s,Khan,1.0
2018.0,spring,LCK,3,,,ROX,KZ,https://matchhistory.na.leagueoflegends.com/en/#match-details/ESPORTSTMNT06/541425?gameHash=4684f4997961d344&tab=overview,https://www.youtube.com/watch?v=03GdxHH0lhE,https://www.youtube.com/watch?v=03GdxHH0lhE&t=8m37s,https://www.youtube.com/watch?v=n0UepA-SBm8&t=10s,Khan,2.0
2018.0,spring,LCK,3,AF,bbq,AF,bbq,https://matchhistory.na.leagueoflegends.com/en/#match-details/ESPORTSTMNT06/541432?gameHash=55d5ac10618eab29&tab=overview,https://www.youtube.com/watch?v=xksUl3r9vnk,https://www.youtube.com/watch?v=xksUl3r9vnk&t=8m31s,https://www.youtube.com/watch?v=FXzdvCjwDog&t=10s,TusiN,1.0
2018.0,spring,LCK,3,,,bbq,AF,https://matchhistory.na.leagueoflegends.com/en/#match-details/ESPORTSTMNT06/541445?gameHash=6ae30d54c1afaa8e&tab=overview,https://www.youtube.com/watch?v=APFbAMWQ1Ec,https://www.youtube.com/watch?v=APFbAMWQ1Ec&t=5m53s,https://www.youtube.com/watch?v=2XcLDIN6r4E&t=10s,TusiN,2.0
2018.0,spring,LCK,3,KT,JAG,KT,JAG,https://matchhistory.na.leagueoflegends.com/en/#match-details/ESPORTSTMNT06/551553?gameHash=a116e1a99515e699&tab=overview,https://www.youtube.com/watch?v=2dUhqRPYqB8,https://www.youtube.com/watch?v=2dUhqRPYqB8&t=8m33s,https://www.youtube.com/watch?v=bFYRClpMHZ0&t=10s,Mata,1.0
2018.0,spring,LCK,3,,,JAG,KT,https://matchhistory.na.leagueoflegends.com/en/#match-details/ESPORTSTMNT06/551568?gameHash=91b7dc7ba6474da0&tab=overview,https://www.youtube.com/watch?v=muf_y8K0NCs,https://www.youtube.com/watch?v=muf_y8K0NCs&t=8m31s,https://www.youtube.com/watch?v=C9WAnq8jpeA&t=10s,Deft,2.0
