year,season,league_name,week,team_1,team_2,Blue,Red,MH,Vod,PB,Start,set_number
2018.0,spring,OPL,3,,,TTC,CHF,https://matchhistory.na.leagueoflegends.com/en/#match-details/ESPORTSTMNT03/540045?gameHash=e1d666e4a9afc115&tab=overview,https://www.youtube.com/watch?v=Q5YnOPgrATA,https://youtube.com/watch?v=Q5YnOPgrATA&t=148,https://youtube.com/watch?v=Q5YnOPgrATA&t=588,2.0
2018.0,spring,OPL,3,ORD,SIN,ORD,SIN,https://matchhistory.na.leagueoflegends.com/en/#match-details/ESPORTSTMNT03/540046?gameHash=9f719b3c4dce0ab4&tab=overview,https://www.youtube.com/watch?v=69kqthXZigw,https://youtube.com/watch?v=69kqthXZigw&t=459,https://youtube.com/watch?v=69kqthXZigw&t=918,1.0
2018.0,spring,OPL,3,,,SIN,ORD,https://matchhistory.na.leagueoflegends.com/en/#match-details/ESPORTSTMNT03/540053?gameHash=36ed540e3cfed2dc&tab=overview,https://www.youtube.com/watch?v=e8-jPTj_ZJw,https://youtube.com/watch?v=e8-jPTj_ZJw&t=248,https://youtube.com/watch?v=e8-jPTj_ZJw&t=688,2.0
2018.0,spring,OPL,3,AV,LGC,AV,LGC,https://matchhistory.na.leagueoflegends.com/en/#match-details/ESPORTSTMNT03/550182?gameHash=6eba3b64b5d31aa1&tab=overview,https://www.youtube.com/watch?v=TPaTH5gXCJo,https://youtube.com/watch?v=TPaTH5gXCJo&t=618,https://youtube.com/watch?v=TPaTH5gXCJo&t=1058,1.0
2018.0,spring,OPL,3,,,LGC,AV,https://matchhistory.na.leagueoflegends.com/en/#match-details/ESPORTSTMNT03/550183?gameHash=d3c27c8ea3535478&tab=overview,https://www.youtube.com/watch?v=I7L0kMaINeQ,https://youtube.com/watch?v=I7L0kMaINeQ&t=120,https://youtube.com/watch?v=I7L0kMaINeQ&t=549,2.0
2018.0,spring,OPL,3,DW,BMR,DW,BMR,https://matchhistory.na.leagueoflegends.com/en/#match-details/ESPORTSTMNT03/550198?gameHash=6228ceecb463d9f6&tab=overview,https://www.youtube.com/watch?v=B79ZQioF324,https://youtube.com/watch?v=B79ZQioF324&t=1466,https://youtube.com/watch?v=B79ZQioF324&t=1828,1.0
2018.0,spring,OPL,3,,,BMR,DW,https://matchhistory.na.leagueoflegends.com/en/#match-details/ESPORTSTMNT03/550203?gameHash=ee40b3ac3827659f&tab=overview,https://www.youtube.com/watch?v=UIrlF8yjvOU,https://youtube.com/watch?v=UIrlF8yjvOU&t=99,https://youtube.com/watch?v=UIrlF8yjvOU&t=546,2.0
2018.0,spring,OPL,4,AV,TTC,AV,TTC,https://matchhistory.na.leagueoflegends.com/en/#match-details/ESPORTSTMNT03/550399?gameHash=e2c76a5eaf1b64f2&tab=overview,https://youtube.com/watch?v=JWLSIGsU4tQ&t=767,https://youtube.com/watch?v=JWLSIGsU4tQ&t=767,https://youtube.com/watch?v=JWLSIGsU4tQ&t=1180,1.0
2018.0,spring,OPL,4,,,TTC,AV,https://matchhistory.na.leagueoflegends.com/en/#match-details/ESPORTSTMNT03/550402?gameHash=d944154e27400774&tab=overview,https://youtube.com/watch?v=716tqLrjY1Q&t=171,https://youtube.com/watch?v=716tqLrjY1Q&t=171,https://youtube.com/watch?v=716tqLrjY1Q&t=636,2.0
2018.0,spring,OPL,4,,,AV,TTC,https://matchhistory.na.leagueoflegends.com/en/#match-details/ESPORTSTMNT03/550403?gameHash=7a20f21f667b36f0&tab=overview,https://youtube.com/watch?v=HZ0qh4T_wEU&t=139,https://youtube.com/watch?v=HZ0qh4T_wEU&t=139,https://youtube.com/watch?v=HZ0qh4T_wEU&t=579,3.0
2018.0,spring,OPL,4,CHF,LGC,CHF,LGC,https://matchhistory.na.leagueoflegends.com/en/#match-details/ESPORTSTMNT03/550404?gameHash=df8b7265f77a7e9e&tab=overview,https://youtube.com/watch?v=VSJGaI67cSA&t=589,https://youtube.com/watch?v=VSJGaI67cSA&t=589,https://youtube.com/watch?v=VSJGaI67cSA&t=1016,1.0
2018.0,spring,OPL,4,,,LGC,CHF,https://matchhistory.na.leagueoflegends.com/en/#match-details/ESPORTSTMNT03/550413?gameHash=13f5834b115e14c2&tab=overview,https://youtube.com/watch?v=6hCGOD1i8cg&t=220,https://youtube.com/watch?v=6hCGOD1i8cg&t=220,https://youtube.com/watch?v=6hCGOD1i8cg&t=586,2.0
2018.0,spring,OPL,4,,,CHF,LGC,https://matchhistory.na.leagueoflegends.com/en/#match-details/ESPORTSTMNT03/550414?gameHash=d2697a1a73f21f73&tab=overview,https://www.twitch.tv/videos/227463517?t=05h51m44s,https://www.twitch.tv/videos/227463517?t=05h54m31s,https://www.twitch.tv/videos/227463517?t=06h08s,3.0
2018.0,spring,OPL,4,BMR,SIN,BMR,SIN,https://matchhistory.na.leagueoflegends.com/en/#match-details/ESPORTSTMNT03/550490?gameHash=7e5943de2c2f2bf0&tab=overview,https://youtube.com/watch?v=OXmtShuODlM&t=765,https://youtube.com/watch?v=OXmtShuODlM&t=765,https://youtube.com/watch?v=OXmtShuODlM&t=1176,1.0
2018.0,spring,OPL,4,,,SIN,BMR,https://matchhistory.na.leagueoflegends.com/en/#match-details/ESPORTSTMNT03/550496?gameHash=603f67ff060ba1b8&tab=overview,https://youtube.com/watch?v=PObbLozF3VU&t=172,https://youtube.com/watch?v=PObbLozF3VU&t=172,https://youtube.com/watch?v=PObbLozF3VU&t=598,2.0
2018.0,spring,OPL,4,,,BMR,SIN,https://matchhistory.na.leagueoflegends.com/en/#match-details/ESPORTSTMNT03/550497?gameHash=6a808c7f3e28a5e2&tab=overview,https://youtube.com/watch?v=RxI7zAvtYvk&t=98,https://youtube.com/watch?v=RxI7zAvtYvk&t=98,https://youtube.com/watch?v=RxI7zAvtYvk&t=532,3.0
2018.0,spring,OPL,4,DW,ORD,DW,ORD,https://matchhistory.na.leagueoflegends.com/en/#match-details/ESPORTSTMNT03/550498?gameHash=fca0b9438347afd7&tab=overview,https://youtube.com/watch?v=6FV3iOwVFq0&t=426,https://youtube.com/watch?v=6FV3iOwVFq0&t=426,https://youtube.com/watch?v=6FV3iOwVFq0&t=777,1.0
2018.0,spring,OPL,4,,,ORD,DW,https://matchhistory.na.leagueoflegends.com/en/#match-details/ESPORTSTMNT03/550508?gameHash=6845ba79441a4980&tab=overview,https://youtube.com/watch?v=eYzlbC3Ni0o&t=58,https://youtube.com/watch?v=eYzlbC3Ni0o&t=58,https://youtube.com/watch?v=eYzlbC3Ni0o&t=409,2.0
2018.0,spring,OPL,4,,,DW,ORD,https://matchhistory.na.leagueoflegends.com/en/#match-details/ESPORTSTMNT03/550509?gameHash=0194ee4ed93152a8&tab=overview,https://youtube.com/watch?v=VSs8gLU7RPI&t=97,https://youtube.com/watch?v=VSs8gLU7RPI&t=97,https://youtube.com/watch?v=VSs8gLU7RPI&t=445,3.0
2018.0,spring,OPL,5,LGC,AV,LGC,AV,https://matchhistory.na.leagueoflegends.com/en/#match-details/ESPORTSTMNT03/570011?gameHash=818f335a131c2647&tab=overview,https://www.youtube.com/watch?v=8QOUe16pamw,https://www.youtube.com/watch?v=8QOUe16pamw&t=10m34s,https://www.youtube.com/watch?v=8QOUe16pamw&t=19m06s,1.0
2018.0,spring,OPL,5,,,AV,LGC,https://matchhistory.na.leagueoflegends.com/en/#match-details/ESPORTSTMNT03/570019?gameHash=99e9a6390fde98ec&tab=overview,https://www.youtube.com/watch?v=6WLIF-KEbVo,https://www.youtube.com/watch?v=6WLIF-KEbVo&t=2m20s,https://www.youtube.com/watch?v=6WLIF-KEbVo&t=8m59s,2.0
2018.0,spring,OPL,5,,,LGC,AV,https://matchhistory.na.leagueoflegends.com/en/#match-details/ESPORTSTMNT03/570020?gameHash=94ca46a8349a9f96&tab=overview,https://www.youtube.com/watch?v=nQtsO1-Xnpk,https://www.youtube.com/watch?v=nQtsO1-Xnpk&t=1m39s,https://www.youtube.com/watch?v=nQtsO1-Xnpk&t=8m12s,3.0
2018.0,spring,OPL,5,BMR,DW,BMR,DW,https://matchhistory.na.leagueoflegends.com/en/#match-details/ESPORTSTMNT03/570021?gameHash=356a254840e2ae6f&tab=overview,https://www.youtube.com/watch?v=kYIv4ro2Sbg,https://www.youtube.com/watch?v=kYIv4ro2Sbg&t=8m13s,https://www.youtube.com/watch?v=kYIv4ro2Sbg&t=14m21s,1.0
2018.0,spring,OPL,5,,,DW,BMR,https://matchhistory.na.leagueoflegends.com/en/#match-details/ESPORTSTMNT03/570030?gameHash=0b88952432c9d1f2&tab=overview,https://www.youtube.com/watch?v=x9Cf5hNlxB4,https://www.youtube.com/watch?v=x9Cf5hNlxB4&t=0m33s,https://www.youtube.com/watch?v=x9Cf5hNlxB4&t=6m33s,2.0
2018.0,spring,OPL,5,ORD,BMR,ORD,BMR,https://matchhistory.na.leagueoflegends.com/en/#match-details/ESPORTSTMNT03/560098?gameHash=9904f6481976280d&tab=overview,https://www.youtube.com/watch?v=KadGkcqwFw8,https://www.youtube.com/watch?v=KadGkcqwFw8&t=10m19s,https://www.youtube.com/watch?v=KadGkcqwFw8&t=16m42s,1.0
2018.0,spring,OPL,5,,,BMR,ORD,https://matchhistory.na.leagueoflegends.com/en/#match-details/ESPORTSTMNT03/560102?gameHash=babff96e8b020c6a&tab=overview,https://www.youtube.com/watch?v=bQus-grqyC8,https://www.youtube.com/watch?v=bQus-grqyC8&t=3m,https://www.youtube.com/watch?v=bQus-grqyC8&t=9m37s,2.0
2018.0,spring,OPL,5,CHF,AV,CHF,AV,https://matchhistory.na.leagueoflegends.com/en/#match-details/ESPORTSTMNT03/560103?gameHash=631bb0314e7bd48e&tab=overview,https://www.youtube.com/watch?v=Z8o8E0UNMNo,https://www.youtube.com/watch?v=Z8o8E0UNMNo&t=6m34s,https://www.youtube.com/watch?v=Z8o8E0UNMNo&t=14m35s,1.0
2018.0,spring,OPL,5,,,AV,CHF,https://matchhistory.na.leagueoflegends.com/en/#match-details/ESPORTSTMNT03/560111?gameHash=0c3d354b84e7d3df&tab=overview,https://www.youtube.com/watch?v=Bu3BWxumGRI,https://www.youtube.com/watch?v=Bu3BWxumGRI&t=8s,https://www.youtube.com/watch?v=Bu3BWxumGRI&t=7m31s,2.0
2018.0,spring,OPL,5,SIN,DW,SIN,DW,https://matchhistory.na.leagueoflegends.com/en/#match-details/ESPORTSTMNT03/570192?gameHash=49a33a7ebe7bc083&tab=overview,https://www.youtube.com/watch?v=_oNy3LzqtFk,https://youtube.com/watch?v=_oNy3LzqtFk&t=715,https://youtube.com/watch?v=_oNy3LzqtFk&t=1203,1.0
2018.0,spring,OPL,5,,,DW,SIN,https://matchhistory.na.leagueoflegends.com/en/#match-details/ESPORTSTMNT03/570198?gameHash=75b5a2ea891c0689&tab=overview,https://www.youtube.com/watch?v=lM28G06zAtE,https://youtube.com/watch?v=lM28G06zAtE&t=175,https://youtube.com/watch?v=lM28G06zAtE&t=605,2.0
2018.0,spring,OPL,5,TTC,LGC,TTC,LGC,https://matchhistory.na.leagueoflegends.com/en/#match-details/ESPORTSTMNT03/570199?gameHash=817d42c0435d4a8d&tab=overview,https://www.youtube.com/watch?v=KWwG901pZzc,https://youtube.com/watch?v=KWwG901pZzc&t=440,https://youtube.com/watch?v=KWwG901pZzc&t=906,1.0
2018.0,spring,OPL,5,,,LGC,TTC,https://matchhistory.na.leagueoflegends.com/en/#match-details/ESPORTSTMNT03/570204?gameHash=90961ae8499614cb&tab=overview,https://www.youtube.com/watch?v=F1rgwTd4z8k,https://youtube.com/watch?v=F1rgwTd4z8k&t=87,https://youtube.com/watch?v=F1rgwTd4z8k&t=492,2.0
2018.0,spring,OPL,6,TTC,CHF,TTC,CHF,https://matchhistory.na.leagueoflegends.com/en/#match-details/ESPORTSTMNT03/570312?gameHash=e329ea3c1a94a854&tab=overview,https://www.youtube.com/watch?v=0xwwq3htPVM,https://www.youtube.com/watch?v=0xwwq3htPVM&t=16m09s,https://www.youtube.com/watch?v=0xwwq3htPVM&t=23m33s,1.0
2018.0,spring,OPL,6,,,CHF,TTC,https://matchhistory.na.leagueoflegends.com/en/#match-details/ESPORTSTMNT03/570317?gameHash=4b966913b787c808&tab=overview,https://www.youtube.com/watch?v=VyMG7SkKhjk,https://www.youtube.com/watch?v=VyMG7SkKhjk&t=51s,https://www.youtube.com/watch?v=VyMG7SkKhjk&t=8m27s,2.0
2018.0,spring,OPL,6,SIN,ORD,SIN,ORD,https://matchhistory.na.leagueoflegends.com/en/#match-details/ESPORTSTMNT03/570318?gameHash=b162c10363a3c3cc&tab=overview,https://www.youtube.com/watch?v=LLHrU536NBE,https://www.youtube.com/watch?v=LLHrU536NBE&t=11m49s,https://www.youtube.com/watch?v=LLHrU536NBE&t=18m35s,1.0
2018.0,spring,OPL,6,,,ORD,SIN,https://matchhistory.na.leagueoflegends.com/en/#match-details/ESPORTSTMNT03/570329?gameHash=535d742577adf9fe&tab=overview,https://www.youtube.com/watch?v=D9bRMdzkUOk,https://www.youtube.com/watch?v=D9bRMdzkUOk&t=42s,https://www.youtube.com/watch?v=D9bRMdzkUOk&t=8m20s,2.0
2018.0,spring,OPL,6,AV,ORD,AV,ORD,https://matchhistory.na.leagueoflegends.com/en/#match-details/ESPORTSTMNT03/560401?gameHash=11e15ec40926b94b&tab=overview,https://www.youtube.com/watch?v=N9OVJZU1V3U,https://www.youtube.com/watch?v=N9OVJZU1V3U&t=10m33s,https://www.youtube.com/watch?v=N9OVJZU1V3U&t=17m32s,1.0
2018.0,spring,OPL,6,,,ORD,AV,https://matchhistory.na.leagueoflegends.com/en/#match-details/ESPORTSTMNT03/560414?gameHash=1ce400e0dc6af721&tab=overview,https://www.youtube.com/watch?v=qPz5AkNiND0,https://www.youtube.com/watch?v=qPz5AkNiND0&t=58s,https://www.youtube.com/watch?v=qPz5AkNiND0&t=8m39s,2.0
2018.0,spring,OPL,6,LGC,DW,LGC,DW,https://matchhistory.na.leagueoflegends.com/en/#match-details/ESPORTSTMNT03/560415?gameHash=79904673dcf68cd8&tab=overview,https://www.youtube.com/watch?v=CDpn_UiSQxI,https://www.youtube.com/watch?v=CDpn_UiSQxI&t=7m47s,https://www.youtube.com/watch?v=CDpn_UiSQxI&t=15m47s,1.0
2018.0,spring,OPL,6,,,DW,LGC,https://matchhistory.na.leagueoflegends.com/en/#match-details/ESPORTSTMNT03/560422?gameHash=2bdecf9b9686c72e&tab=overview,https://www.youtube.com/watch?v=Fir1LeNtxj4,https://www.youtube.com/watch?v=Fir1LeNtxj4&t=22s,https://www.youtube.com/watch?v=Fir1LeNtxj4&t=6m46s,2.0
2018.0,spring,OPL,6,,,LGC,DW,https://matchhistory.na.leagueoflegends.com/en/#match-details/ESPORTSTMNT03/560423?gameHash=a1e4d641d3a6776f&tab=overview,https://www.youtube.com/watch?v=-sH8QdawTao,https://www.youtube.com/watch?v=-sH8QdawTao&t=1m20s,https://www.youtube.com/watch?v=-sH8QdawTao&t=8m17s,3.0
2018.0,spring,OPL,6,SIN,CHF,SIN,CHF,https://matchhistory.na.leagueoflegends.com/en/#match-details/ESPORTSTMNT03/570472?gameHash=e48b6759087b6829&tab=overview,https://www.youtube.com/watch?v=kTVRhBt7Hhg,https://youtube.com/watch?v=kTVRhBt7Hhg&t=626,https://youtube.com/watch?v=kTVRhBt7Hhg&t=996,1.0
2018.0,spring,OPL,6,,,CHF,SIN,https://matchhistory.na.leagueoflegends.com/en/#match-details/ESPORTSTMNT03/570477?gameHash=60bf20cf774dafd1&tab=overview,https://www.youtube.com/watch?v=SCHQvKAmzBY,https://youtube.com/watch?v=SCHQvKAmzBY&t=79,https://youtube.com/watch?v=SCHQvKAmzBY&t=575,2.0
2018.0,spring,OPL,6,BMR,TTC,BMR,TTC,https://matchhistory.na.leagueoflegends.com/en/#match-details/ESPORTSTMNT03/570478?gameHash=1fe18fb46b56fbf9&tab=overview,https://www.youtube.com/watch?v=eT-kDruM1IY,https://youtube.com/watch?v=eT-kDruM1IY&t=708,https://youtube.com/watch?v=eT-kDruM1IY&t=1157,1.0
2018.0,spring,OPL,6,,,TTC,BMR,https://matchhistory.na.leagueoflegends.com/en/#match-details/ESPORTSTMNT03/570487?gameHash=a75daf914b621cf0&tab=overview,https://www.youtube.com/watch?v=JVhbaR2MbNM,https://youtube.com/watch?v=JVhbaR2MbNM&t=26,https://youtube.com/watch?v=JVhbaR2MbNM&t=486,2.0
2018.0,spring,OPL,7,TTC,AV,TTC,AV,https://matchhistory.na.leagueoflegends.com/en/#match-details/ESPORTSTMNT03/590048?gameHash=82ad828717e58990&tab=overview,https://www.youtube.com/watch?v=ChlUoldd42A,https://www.youtube.com/watch?v=ChlUoldd42A&t=11m35s,https://www.youtube.com/watch?v=ChlUoldd42A&t=18m14s,1.0
2018.0,spring,OPL,7,,,AV,TTC,https://matchhistory.na.leagueoflegends.com/en/#match-details/ESPORTSTMNT03/590050?gameHash=359567f17322e281&tab=overview,https://www.youtube.com/watch?v=q1VMZQa-oHc,https://www.youtube.com/watch?v=q1VMZQa-oHc&t=57s,https://www.youtube.com/watch?v=q1VMZQa-oHc&t=8m32s,2.0
2018.0,spring,OPL,7,SIN,BMR,SIN,BMR,https://matchhistory.na.leagueoflegends.com/en/#match-details/ESPORTSTMNT03/590051?gameHash=2ca6964abcfffbc4&tab=overview,https://www.youtube.com/watch?v=px3lnOg5hsI,https://www.youtube.com/watch?v=px3lnOg5hsI&t=7m15s,https://www.youtube.com/watch?v=px3lnOg5hsI&t=15m12s,1.0
2018.0,spring,OPL,7,,,BMR,SIN,https://matchhistory.na.leagueoflegends.com/en/#match-details/ESPORTSTMNT03/590057?gameHash=8dc50ecadab7e039&tab=overview,https://www.youtube.com/watch?v=lIraypzbnPI,https://www.youtube.com/watch?v=lIraypzbnPI&t=20s,https://www.youtube.com/watch?v=lIraypzbnPI&t=6m49s,2.0
2018.0,spring,OPL,7,,,SIN,BMR,https://matchhistory.na.leagueoflegends.com/en/#match-details/ESPORTSTMNT03/590058?gameHash=66b3fbb0b5a902f8&tab=overview,https://www.youtube.com/watch?v=JZCwZ1cfpH4,https://www.youtube.com/watch?v=JZCwZ1cfpH4&t=55s,https://www.youtube.com/watch?v=JZCwZ1cfpH4&t=8m04s,3.0
2018.0,spring,OPL,7,LGC,CHF,LGC,CHF,https://matchhistory.na.leagueoflegends.com/en/#match-details/ESPORTSTMNT03/580152?gameHash=0363291ea5051204&tab=overview,https://www.youtube.com/watch?v=mgnkVFS7fw8,https://www.youtube.com/watch?v=mgnkVFS7fw8&t=10m45s,https://www.youtube.com/watch?v=mgnkVFS7fw8&t=18m40s,1.0
2018.0,spring,OPL,7,,,CHF,LGC,https://matchhistory.na.leagueoflegends.com/en/#match-details/ESPORTSTMNT03/580154?gameHash=712d12e4c62a860d&tab=overview,https://www.youtube.com/watch?v=oZGiuP_T04Y,https://www.youtube.com/watch?v=oZGiuP_T04Y&t=37s,https://www.youtube.com/watch?v=oZGiuP_T04Y&t=7m23s,2.0
2018.0,spring,OPL,7,ORD,DW,ORD,DW,https://matchhistory.na.leagueoflegends.com/en/#match-details/ESPORTSTMNT03/580155?gameHash=a70ff3db476bc456&tab=overview,https://www.youtube.com/watch?v=-1v9aJS0iOo,https://www.youtube.com/watch?v=-1v9aJS0iOo&t=6m45s,https://www.youtube.com/watch?v=-1v9aJS0iOo&t=13m46s,1.0
2018.0,spring,OPL,7,,,DW,ORD,https://matchhistory.na.leagueoflegends.com/en/#match-details/ESPORTSTMNT03/580160?gameHash=a5abba83d9518b88&tab=overview,https://www.youtube.com/watch?v=SOP-cWepUeY,https://www.youtube.com/watch?v=SOP-cWepUeY&t=33s,https://www.youtube.com/watch?v=SOP-cWepUeY&t=7m06s,2.0
2018.0,spring,OPL,7,,,ORD,DW,https://matchhistory.na.leagueoflegends.com/en/#match-details/ESPORTSTMNT03/580161?gameHash=6e34b80d65e59bf3&tab=overview,https://www.youtube.com/watch?v=IbjXnchgVOI,https://www.youtube.com/watch?v=IbjXnchgVOI&t=39s,https://www.youtube.com/watch?v=IbjXnchgVOI&t=7m26s,3.0
2018.0,spring,OPL,8,ORD,LGC,ORD,LGC,https://matchhistory.na.leagueoflegends.com/en/#match-details/ESPORTSTMNT03/590341?gameHash=f22ddfe8972ae735&tab=overview,https://www.youtube.com/watch?v=wehA0Lg7Nv0,https://www.youtube.com/watch?v=wehA0Lg7Nv0&t=11m41s,https://www.youtube.com/watch?v=wehA0Lg7Nv0&t=18m16s,1.0
2018.0,spring,OPL,8,,,LGC,ORD,https://matchhistory.na.leagueoflegends.com/en/#match-details/ESPORTSTMNT03/590348?gameHash=16baf14c598a3b05&tab=overview,https://www.youtube.com/watch?v=PBo9-VpPhgc,https://www.youtube.com/watch?v=PBo9-VpPhgc&t=1m34s,https://www.youtube.com/watch?v=PBo9-VpPhgc&t=9m36s,2.0
