year,season,league_name,week,team_1,team_2,Blue,Red,MH,PB,Start,Post,HL,MVP,set_number
2019.0,spring,LCK,1,SKT,JAG,SKT,JAG,https://matchhistory.euw.leagueoflegends.com/en/#match-details/ESPORTSTMNT01/1041158?gameHash=07b3a542b5c64ccb&tab=overview,https://youtu.be/0GHDjcTCVsI?t=1811,https://youtu.be/0GHDjcTCVsI?t=2284,https://youtu.be/0GHDjcTCVsI?t=3890,https://www.youtube.com/watch?v=nzFLqFzB3Ew&t=10s,Clid,1.0
2019.0,spring,LCK,1,,,JAG,SKT,https://matchhistory.euw.leagueoflegends.com/en/#match-details/ESPORTSTMNT01/1041166?gameHash=7319308a5307a82e&tab=overview,https://youtu.be/nS9L30zQSTc?t=1361,https://youtu.be/nS9L30zQSTc?t=1877,https://youtu.be/nS9L30zQSTc?t=3843,https://www.youtube.com/watch?v=v6zCRPGczBA&t=10s,Teddy,2.0
2019.0,spring,LCK,1,DWG,GEN,DWG,GEN,https://matchhistory.euw.leagueoflegends.com/en/#match-details/ESPORTSTMNT01/1041205?gameHash=c6b3e8de3b098479&tab=overview,https://youtu.be/RKADd3IK51Q?t=900,https://youtu.be/RKADd3IK51Q?t=1265,https://youtu.be/RKADd3IK51Q?t=3648,https://www.youtube.com/watch?v=8RrauB_0E2Y&t=10s,Canyon,1.0
2019.0,spring,LCK,1,,,GEN,DWG,https://matchhistory.euw.leagueoflegends.com/en/#match-details/ESPORTSTMNT01/1041216?gameHash=0366dbcf63ce8e8f&tab=overview,https://youtu.be/4kIRuH8vtg4?t=415,https://youtu.be/4kIRuH8vtg4?t=763,https://youtu.be/4kIRuH8vtg4?t=2550,https://www.youtube.com/watch?v=BHm4vaVX4Nc&t=10s,Nuclear,2.0
2019.0,spring,LCK,1,KT,HLE,KT,HLE,https://matchhistory.euw.leagueoflegends.com/en/#match-details/ESPORTSTMNT01/1041447?gameHash=d2ec381d2bc354ce&tab=overview,https://youtu.be/ov-OksUv9vU?t=646,https://youtu.be/ov-OksUv9vU?t=1163,https://youtu.be/ov-OksUv9vU?t=3322,https://www.youtube.com/watch?v=x9CcHbGbw7w&t=10s,Score,1.0
2019.0,spring,LCK,1,,,HLE,KT,https://matchhistory.euw.leagueoflegends.com/en/#match-details/ESPORTSTMNT01/1041495?gameHash=06ec56352c78c8c0&tab=overview,https://youtu.be/q-froiqV-AQ?t=606,https://youtu.be/q-froiqV-AQ?t=1070,https://youtu.be/q-froiqV-AQ?t=3112,https://www.youtube.com/watch?v=wCcCQSLxltk&t=10s,bonO,2.0
2019.0,spring,LCK,1,,,KT,HLE,https://matchhistory.euw.leagueoflegends.com/en/#match-details/ESPORTSTMNT01/1041497?gameHash=54b113d1cebe3603&tab=overview,https://youtu.be/nWXSU2kl2Hc?t=538,https://youtu.be/nWXSU2kl2Hc?t=964,https://youtu.be/nWXSU2kl2Hc?t=3021,https://www.youtube.com/watch?v=A0d8eV8kvEw,Thal,3.0
2019.0,spring,LCK,1,KZ,GRF,KZ,GRF,https://matchhistory.euw.leagueoflegends.com/en/#match-details/ESPORTSTMNT01/1041504?gameHash=c91507e194a6d7d4&tab=overview,https://youtu.be/DZmPj8P20jE?t=1199,https://youtu.be/DZmPj8P20jE?t=1596,https://youtu.be/DZmPj8P20jE?t=3090,https://www.youtube.com/watch?v=vGAO6MHlfAc&t=10s,Tarzan,1.0
2019.0,spring,LCK,1,,,GRF,KZ,https://matchhistory.euw.leagueoflegends.com/en/#match-details/ESPORTSTMNT01/1041535?gameHash=60687e5ba3102eed&tab=overview,https://youtu.be/EeDl-x3GjAo?t=508,https://youtu.be/EeDl-x3GjAo?t=989,https://youtu.be/EeDl-x3GjAo?t=2820,https://www.youtube.com/watch?v=t8fT_h7adK4&t=10s,Tarzan,2.0
2019.0,spring,LCK,1,GEN,SB,GEN,SB,https://matchhistory.euw.leagueoflegends.com/en/#match-details/ESPORTSTMNT01/1041676?gameHash=ee12ff55942fbf22&tab=overview,https://youtu.be/_wgy4NzNUpY?t=727,https://youtu.be/_wgy4NzNUpY?t=1121,https://youtu.be/_wgy4NzNUpY?t=3325,https://www.youtube.com/watch?v=GcVSAp3_1T8&t=10s,Ghost,1.0
