year,season,league_name,week,team_1,team_2,Blue,Red,MH,PB,Start,MVP,set_number
2020.0,summer,BRCC,1,ONE,RED,ONE,RED,http://matchhistory.na.leagueoflegends.com/en/#match-details/ESPORTSTMNT01/1402239?gameHash=3b04e60121e1c3bf,https://youtu.be/fXyy6jDeQ2c?t=1,https://youtu.be/fXyy6jDeQ2c?t=393,PbO,1.0
2020.0,summer,BRCC,1,FKL,RDP,FKL,RDP,http://matchhistory.na.leagueoflegends.com/en/#match-details/ESPORTSTMNT01/1402250?gameHash=224653b2e437aab1,https://youtu.be/TByoK9-TAbc?t=1,https://youtu.be/TByoK9-TAbc?t=406,Ayato,1.0
2020.0,summer,BRCC,1,HL,RNS,HL,RNS,http://matchhistory.na.leagueoflegends.com/en/#match-details/ESPORTSTMNT01/1402257?gameHash=264e1b53b658e412,https://youtu.be/jIhdwxNw-0o?t=1,https://youtu.be/jIhdwxNw-0o?t=347,enel1,1.0
2020.0,summer,BRCC,1,RDP,ONE,RDP,ONE,http://matchhistory.na.leagueoflegends.com/en/#match-details/ESPORTSTMNT01/1412668?gameHash=10d7fb83eceff82e,https://youtu.be/vRFZF286NHI?t=1,https://youtu.be/vRFZF286NHI?t=457,PbO,1.0
2020.0,summer,BRCC,1,RNS,RED,RNS,RED,http://matchhistory.na.leagueoflegends.com/en/#match-details/ESPORTSTMNT01/1412679?gameHash=133e468a3befef26,https://youtu.be/Q0oivy7BgX0?t=1,https://youtu.be/Q0oivy7BgX0?t=408,Guigo,1.0
2020.0,summer,BRCC,1,HL,FKL,HL,FKL,http://matchhistory.na.leagueoflegends.com/en/#match-details/ESPORTSTMNT01/1412682?gameHash=1ea2d2d10f9b2900,https://youtu.be/8lTWoeeJvpQ?t=1,https://youtu.be/8lTWoeeJvpQ?t=459,Woodboy,1.0
2020.0,summer,BRCC,2,RDP,HL,RDP,HL,http://matchhistory.na.leagueoflegends.com/en/#match-details/ESPORTSTMNT01/1404517?gameHash=922678a1c191c4fa,https://youtu.be/TNz1LKocMzk?t=11,https://youtu.be/TNz1LKocMzk?t=386,Krastyel,1.0
2020.0,summer,BRCC,2,ONE,RNS,ONE,RNS,http://matchhistory.na.leagueoflegends.com/en/#match-details/ESPORTSTMNT01/1404527?gameHash=6fe6d4af432a1841,https://youtu.be/IE6UongyYDU?t=1,https://youtu.be/IE6UongyYDU?t=374,SkyBart,1.0
2020.0,summer,BRCC,2,RED,FKL,RED,FKL,http://matchhistory.na.leagueoflegends.com/en/#match-details/ESPORTSTMNT01/1404530?gameHash=a0dd2f059a973e45,https://youtu.be/ZgWiK_QY_-g?t=1,https://youtu.be/ZgWiK_QY_-g?t=454,TitaN,1.0
2020.0,summer,BRCC,2,RNS,RDP,RNS,RDP,http://matchhistory.na.leagueoflegends.com/en/#match-details/ESPORTSTMNT01/1404721?gameHash=7af0f70abbd879dc,https://youtu.be/0GCsidDl3XY?t=1,https://youtu.be/0GCsidDl3XY?t=411,Bydeki,1.0
2020.0,summer,BRCC,2,HL,RED,HL,RED,http://matchhistory.na.leagueoflegends.com/en/#match-details/ESPORTSTMNT01/1404730?gameHash=f5f8d0a200ec7beb,https://youtu.be/BNdNopzXRbw?t=1,https://youtu.be/BNdNopzXRbw?t=629,Avenger,1.0
2020.0,summer,BRCC,2,FKL,ONE,FKL,ONE,http://matchhistory.na.leagueoflegends.com/en/#match-details/ESPORTSTMNT01/1404733?gameHash=745352aa7532e54c,https://youtu.be/ycUgyNxSDbM?t=1,https://youtu.be/ycUgyNxSDbM?t=470,Zuao,1.0
2020.0,summer,BRCC,3,ONE,HL,ONE,HL,http://matchhistory.na.leagueoflegends.com/en/#match-details/ESPORTSTMNT02/1382906?gameHash=1e7c6a5d0d3159c3,https://youtu.be/uK2_Q1DLXJg?t=1,https://youtu.be/uK2_Q1DLXJg?t=1006,Jojo,1.0
2020.0,summer,BRCC,3,FKL,RNS,FKL,RNS,http://matchhistory.na.leagueoflegends.com/en/#match-details/ESPORTSTMNT02/1382915?gameHash=f5274a5b61be56fd,https://youtu.be/R0Sq6DyInE8?t=1,https://youtu.be/R0Sq6DyInE8?t=362,Erasus,1.0
2020.0,summer,BRCC,3,RED,RDP,RED,RDP,http://matchhistory.na.leagueoflegends.com/en/#match-details/ESPORTSTMNT02/1382924?gameHash=411ac30e4dc3797c,https://youtu.be/B12BbUE7I5Q?t=3,https://youtu.be/B12BbUE7I5Q?t=411,Guigo,1.0
2020.0,summer,BRCC,3,RNS,HL,RNS,HL,https://matchhistory.na.leagueoflegends.com/en/#match-details/ESPORTSTMNT02/1383321?gameHash=497eb624a6bb4f86&tab=overview,https://youtu.be/PnYX4IOzeSU?t=1,https://youtu.be/PnYX4IOzeSU?t=397,Erasus,1.0
2020.0,summer,BRCC,3,RED,ONE,RED,ONE,https://matchhistory.na.leagueoflegends.com/en/#match-details/ESPORTSTMNT02/1383333?gameHash=4835f315d6bca559&tab=overview,https://youtu.be/yK8losY6CTA?t=1,https://youtu.be/yK8losY6CTA?t=321,wyLL,1.0
2020.0,summer,BRCC,3,RDP,FKL,RDP,FKL,https://matchhistory.na.leagueoflegends.com/en/#match-details/ESPORTSTMNT02/1383337?gameHash=43d40fdfb1b34fd5&tab=overview,https://youtu.be/EmxISxMYark?t=1,https://youtu.be/EmxISxMYark?t=386,Matsukaze,1.0
2020.0,summer,BRCC,4,RED,RNS,RED,RNS,http://matchhistory.na.leagueoflegends.com/en/#match-details/ESPORTSTMNT02/1395463?gameHash=3d3585440aa85f6d,https://youtu.be/f8nKi2gf0QU?t=1,https://youtu.be/f8nKi2gf0QU?t=373,Cabu,1.0
2020.0,summer,BRCC,4,FKL,HL,FKL,HL,http://matchhistory.na.leagueoflegends.com/en/#match-details/ESPORTSTMNT02/1395478?gameHash=5570b061361bb583,https://youtu.be/ObsXw_Up5F0?t=1,https://youtu.be/ObsXw_Up5F0?t=466,enel1,1.0
2020.0,summer,BRCC,4,ONE,RDP,ONE,RDP,http://matchhistory.na.leagueoflegends.com/en/#match-details/ESPORTSTMNT02/1395482?gameHash=12824e2f5e13c288,https://youtu.be/XBo2GA15jjo?t=1,https://youtu.be/XBo2GA15jjo?t=502,Krastyel,1.0
2020.0,summer,BRCC,4,FKL,RED,FKL,RED,http://matchhistory.na.leagueoflegends.com/en/#match-details/ESPORTSTMNT02/1385814?gameHash=d2d351b61ce095cc,https://youtu.be/4W_sOwOl1eA?t=1,https://youtu.be/4W_sOwOl1eA?t=412,Guigo,1.0
2020.0,summer,BRCC,4,HL,RDP,HL,RDP,http://matchhistory.na.leagueoflegends.com/en/#match-details/ESPORTSTMNT02/1385833?gameHash=4b637eb67625a8d6,https://youtu.be/Sdor4KsWTGI?t=1,https://youtu.be/Sdor4KsWTGI?t=551,Krastyel,1.0
2020.0,summer,BRCC,4,RNS,ONE,RNS,ONE,http://matchhistory.na.leagueoflegends.com/en/#match-details/ESPORTSTMNT02/1385836?gameHash=9104643134d2338f,https://youtu.be/CQeSukWDZ8Q?t=1,https://youtu.be/CQeSukWDZ8Q?t=371,Jojo,1.0
2020.0,summer,BRCC,5,ONE,FKL,ONE,FKL,http://matchhistory.na.leagueoflegends.com/en/#match-details/ESPORTSTMNT03/1412471?gameHash=47a21472cf569c79,https://youtu.be/jYAloPevIjM?t=1,https://youtu.be/jYAloPevIjM?t=532,HAUZ,1.0
2020.0,summer,BRCC,5,RDP,RNS,RDP,RNS,https://matchhistory.na.leagueoflegends.com/en/#match-details/ESPORTSTMNT03/1412494?gameHash=eb61274e5d19a03e,https://youtu.be/FreiBCjx-hk?t=1,https://youtu.be/FreiBCjx-hk?t=410,Blacky,1.0
2020.0,summer,BRCC,5,RED,HL,RED,HL,http://matchhistory.na.leagueoflegends.com/en/#match-details/ESPORTSTMNT03/1412507?gameHash=754299e499939f18,https://youtu.be/GjulU7WdFZw?t=1,https://youtu.be/GjulU7WdFZw?t=1227,Aegis,1.0
2020.0,summer,BRCC,5,RNS,FKL,RNS,FKL,http://matchhistory.na.leagueoflegends.com/en/#match-details/ESPORTSTMNT03/1412896?gameHash=dc682e1bb3434573,https://youtu.be/k-cIv39TzZM?t=1,https://youtu.be/k-cIv39TzZM?t=465,Bydeki,1.0
2020.0,summer,BRCC,5,RDP,RED,RDP,RED,http://matchhistory.na.leagueoflegends.com/en/#match-details/ESPORTSTMNT03/1412918?gameHash=e502308827f74694,https://youtu.be/RqCKrHhXpl0?t=1,https://youtu.be/RqCKrHhXpl0?t=623,Avenger,1.0
2020.0,summer,BRCC,5,HL,ONE,HL,ONE,http://matchhistory.na.leagueoflegends.com/en/#match-details/ESPORTSTMNT03/1412926?gameHash=969c0ed7277ad2ad,https://youtu.be/WQsNWKGnSz0?t=1,https://youtu.be/WQsNWKGnSz0?t=565,Woodboy,1.0
2020.0,summer,BRCC,6,RDP,FKL,FKL,RDP,http://matchhistory.na.leagueoflegends.com/en/#match-details/ESPORTSTMNT03/1414844?gameHash=93cdd85049a915a2,https://www.youtube.com/watch?v=_MhDw49M0TI,https://youtu.be/_MhDw49M0TI?t=431,Riyev,1.0
2020.0,summer,BRCC,6,ONE,RED,ONE,RED,http://matchhistory.na.leagueoflegends.com/en/#match-details/ESPORTSTMNT03/1414859?gameHash=a3cb18dd58f7da0f,https://www.youtube.com/watch?v=UMNBX45aUTs,https://youtu.be/UMNBX45aUTs?t=421,TitaN,1.0
2020.0,summer,BRCC,6,HL,RNS,HL,RNS,https://matchhistory.na.leagueoflegends.com/en/#match-details/ESPORTSTMNT03/1414873?gameHash=bf214985e4a3914b,https://www.youtube.com/watch?v=2cD5ae8o7Ww,https://youtu.be/2cD5ae8o7Ww?t=392,Zirigui,1.0
2020.0,summer,BRCC,6,HL,FKL,HL,FKL,http://matchhistory.na.leagueoflegends.com/en/#match-details/ESPORTSTMNT03/1405360?gameHash=29e62c98f1843c8d,https://www.youtube.com/watch?v=ZjQsqIArewE,https://youtu.be/ZjQsqIArewE?t=399,Reversed,1.0
2020.0,summer,BRCC,6,RDP,ONE,RDP,ONE,https://matchhistory.na.leagueoflegends.com/en/#match-details/ESPORTSTMNT03/1415114?gameHash=dcd0ef4f7dffbd22,https://www.youtube.com/watch?v=UMNBX45aUTs,https://youtu.be/UMNBX45aUTs?t=423,SkyBart,1.0
2020.0,summer,BRCC,6,RNS,RED,RNS,RED,http://matchhistory.na.leagueoflegends.com/en/#match-details/ESPORTSTMNT03/1415126?gameHash=5507e3296e9de4d6,https://www.youtube.com/watch?v=Uxu4D2AnzBQ,https://youtu.be/Uxu4D2AnzBQ?t=573,Guigo,1.0
2020.0,summer,BRCC,7,RDP,HL,RDP,HL,http://matchhistory.na.leagueoflegends.com/en/#match-details/ESPORTSTMNT01/1432867?gameHash=24d084294afd2736,https://www.youtube.com/watch?v=6IZe6aCFi-4,https://youtu.be/6IZe6aCFi-4?t=497,enel1,1.0
2020.0,summer,BRCC,7,RED,FKL,FKL,RED,http://matchhistory.na.leagueoflegends.com/en/#match-details/ESPORTSTMNT01/1422843?gameHash=4e84d37cd4804307,https://www.youtube.com/watch?v=dze4Kv6qGeg,https://youtu.be/dze4Kv6qGeg?t=410,Aegis,1.0
2020.0,summer,BRCC,7,RNS,ONE,RNS,ONE,http://matchhistory.na.leagueoflegends.com/en/#match-details/ESPORTSTMNT01/1432913?gameHash=e1b29a4028be62f3,https://www.youtube.com/watch?v=ZGcVyjXfA8U,https://youtu.be/ZGcVyjXfA8U?t=409,Blacky,1.0
2020.0,summer,BRCC,7,HL,RED,HL,RED,http://matchhistory.na.leagueoflegends.com/en/#match-details/ESPORTSTMNT01/1433349?gameHash=fae364903719bf52,https://www.youtube.com/watch?v=ZvRM0UazZcg,https://youtu.be/ZvRM0UazZcg?t=477,enel1,1.0
2020.0,summer,BRCC,7,FKL,ONE,ONE,FKL,http://matchhistory.na.leagueoflegends.com/en/#match-details/ESPORTSTMNT01/1433365?gameHash=6df856c84d4ada67,https://www.youtube.com/watch?v=4ZoQvmhytMU,https://youtu.be/4ZoQvmhytMU?t=746,HAUZ,1.0
2020.0,summer,BRCC,7,RNS,RDP,RDP,RNS,http://matchhistory.na.leagueoflegends.com/en/#match-details/ESPORTSTMNT01/1433375?gameHash=6850c5b0a4d8e463,https://www.youtube.com/watch?v=KhSM0fWqVJ0,https://youtu.be/KhSM0fWqVJ0?t=369,Bydeki,1.0
2020.0,summer,BRCC,8,FKL,RNS,FKL,RNS,http://matchhistory.na.leagueoflegends.com/en/#match-details/ESPORTSTMNT01/1435642?gameHash=72b69d814b643cdb,https://youtu.be/WLd3w7EVGlA?t=1,https://youtu.be/WLd3w7EVGlA?t=419,Kiari,1.0
2020.0,summer,BRCC,8,ONE,HL,HL,ONE,http://matchhistory.na.leagueoflegends.com/en/#match-details/ESPORTSTMNT01/1435654?gameHash=f7391abcfad768db,https://youtu.be/nTLEF5BSLTE?t=1,https://youtu.be/nTLEF5BSLTE?t=531,PbO,1.0
2020.0,summer,BRCC,8,RED,RDP,RED,RDP,http://matchhistory.na.leagueoflegends.com/en/#match-details/ESPORTSTMNT01/1435662?gameHash=d09edb007b334561,https://youtu.be/UGkXvydNt4o?t=1,https://youtu.be/UGkXvydNt4o?t=425,Guigo,1.0
