year,season,league_name,week,team_1,team_2,Blue,Red,MH,PB,Start,MVP,set_number
2020.0,summer,PCS,1,PSG,MCX,PSG,MCX,http://matchhistory.na.leagueoflegends.com/en/#match-details/ESPORTSTMNT01/1415467?gameHash=9fec4190b1bffec9,https://www.youtube.com/watch?v=h_tAq5If1kM,https://youtu.be/h_tAq5If1kM?t=487,Tank,1.0
2020.0,summer,PCS,1,ALF,JT,ALF,JT,http://matchhistory.na.leagueoflegends.com/en/#match-details/ESPORTSTMNT01/1415478?gameHash=be8af2e858f76353,https://www.youtube.com/watch?v=78ShXX7VWcc,https://youtu.be/78ShXX7VWcc?t=539,Lilv,1.0
2020.0,summer,PCS,1,PSG,NOV,NOV,PSG,http://matchhistory.na.leagueoflegends.com/en/#match-details/ESPORTSTMNT01/1415524?gameHash=6f1a929e9c4e2d5b,https://www.youtube.com/watch?v=QgxNbc76P_s,https://youtu.be/QgxNbc76P_s?t=855,Unified,1.0
2020.0,summer,PCS,1,RSG,MCX,RSG,MCX,http://matchhistory.na.leagueoflegends.com/en/#match-details/ESPORTSTMNT01/1415532?gameHash=13b2addae71300a0,https://www.youtube.com/watch?v=uyFeAliaz1I,https://youtu.be/uyFeAliaz1I?t=509,PK,1.0
2020.0,summer,PCS,1,LYB,HKA,HKA,LYB,http://matchhistory.na.leagueoflegends.com/en/#match-details/ESPORTSTMNT01/1415536?gameHash=549e0dfd62520fa5,https://www.youtube.com/watch?v=JnwKXFjhhRY,https://youtu.be/JnwKXFjhhRY?t=500,Holo,1.0
2020.0,summer,PCS,1,ahq,BJD,BJD,ahq,http://matchhistory.na.leagueoflegends.com/en/#match-details/ESPORTSTMNT01/1415539?gameHash=941a3375804fb53f,https://www.youtube.com/watch?v=GyiZOV9Wjb4,https://youtu.be/GyiZOV9Wjb4?t=478,Wako,1.0
2020.0,summer,PCS,1,RSG,NOV,RSG,NOV,http://matchhistory.na.leagueoflegends.com/en/#match-details/ESPORTSTMNT01/1415597?gameHash=c19509f3bfd4f16b,https://www.youtube.com/watch?v=nYFg3sOBxNM,https://youtu.be/nYFg3sOBxNM?t=433,Coldenfeet,1.0
2020.0,summer,PCS,1,JT,ahq,ahq,JT,http://matchhistory.na.leagueoflegends.com/en/#match-details/ESPORTSTMNT01/1415604?gameHash=ff6c23bc1649793b,https://www.youtube.com/watch?v=Frl_1HXwVVc,https://youtu.be/Frl_1HXwVVc?t=443,Hana,1.0
2020.0,summer,PCS,1,RSG,BJD,RSG,BJD,http://matchhistory.na.leagueoflegends.com/en/#match-details/ESPORTSTMNT01/1415607?gameHash=f961981aea80093b,https://www.youtube.com/watch?v=weWE-W7YnG8,https://youtu.be/weWE-W7YnG8?t=432,Raven,1.0
2020.0,summer,PCS,1,LYB,PSG,PSG,LYB,http://matchhistory.na.leagueoflegends.com/en/#match-details/ESPORTSTMNT01/1415629?gameHash=11235a20c5f46e66,https://www.youtube.com/watch?v=k8rM4fI7Uus,https://youtu.be/k8rM4fI7Uus?t=464,River,1.0
