date,league_name,year,season,team_1,team_2,betting_site,saved_time,special:game_win:home,special:game_win:away,handicap:set_handicap:-2.5:home,handicap:set_handicap:+2.5:away,handicap:set_handicap:-1.5:home,handicap:set_handicap:+1.5:away,handicap:set_handicap:+1.5:home,handicap:set_handicap:-1.5:away,handicap:set_handicap:+2.5:home,handicap:set_handicap:-2.5:away,0-3,1-3,2-3,3-0,3-1,3-2,over_under:total_sets:3.5:over,over_under:total_sets:3.5:under,over_under:total_sets:4.5:over,over_under:total_sets:4.5:under,
2020-09-05,LCK,2020.0,summer,Damwon,DragonX,betjoe,2020-09-03 11:00:00,-435,+286,+207,-303,-172,+125,-1111,+539,-3333,+896,+1200,+900,+700,+205,+215,+375,-238,+170,+216,-312,
2020-09-07,LCK,2020.0,summer,Afreeca,KT,betjoe,2020-09-03 11:00:00,-208,+147,+329,-556,+102,-141,-588,+359,-5000,+996,+945,+572,+482,+308,+281,+394,-286,+200,+182,-256,
2020-09-06,LEC,2020.0,summer,G2,Rogue,betjoe,2020-09-03 11:00:00,-400,+268,+218,-312,-156,+116,-1111,+534,,,+1400,+800,+650,+220,+230,+390,-244,+174,+192,-270,
2020-09-06,LCS,2020.0,summer,TL,TSM,betjoe,2020-09-03 11:00:00,-227,+164,+333,-556,+111,-149,-526,+328,-2500,+816,+800,+540,+500,+342,+275,+342,-323,+221,+165,-233,
2020-09-03,VCS,2020.0,summer,GAM Esports,EVOS Esports,betjoe,2020-09-03 11:00:00,-333,+224,+244,-370,-130,-103,-833,+438,-3333,+896,+1000,+700,,,+240,+332,,,+181,-256,
2020-09-06,CBLOL,2020.0,summer,PAIN,INTZ,betjoe,2020-09-03 11:00:00,-244,+169,+310,-500,+101,-139,-588,+342,,,+800,+550,+460,+307,,,-303,+203,+169,-244,
2020-09-05,TCL,2020.0,summer,5 Ronin,Papara SuperMassive,betjoe,2020-09-03 11:00:00,+352,-625,+1196,,+698,-2000,+162,-233,-233,+162,+163,+188,,,+1200,+850,-208,+147,,,
2020-09-05,LJL,2020.0,summer,Sengoku Gaming,Detonation FocusMe,betjoe,2020-09-03 11:00:00,+107,-149,+607,-1429,+232,-357,-213,+150,-769,+407,+420,+317,,,+400,+378,-333,+222,+154,-217,
2020-09-06,LDL,2020.0,summer,IG Young,SDX Gaming,betjoe,2020-09-03 11:00:00,-370,+229,+244,-385,-139,-101,-909,+445,-5000,+887,,,,,,,,,,,
