date,league_name,year,season,team_1,team_2,betting_site,saved_time,special:game_win:home,special:game_win:away,handicap:set_handicap:-2.5:home,handicap:set_handicap:+2.5:away,handicap:set_handicap:-1.5:home,handicap:set_handicap:+1.5:away,handicap:set_handicap:+1.5:home,handicap:set_handicap:-1.5:away,handicap:set_handicap:+2.5:home,handicap:set_handicap:-2.5:away,0-3,1-3,2-3,3-0,3-1,3-2,over_under:total_sets:3.5:over,over_under:total_sets:3.5:under,over_under:total_sets:4.5:over,over_under:total_sets:4.5:under,
2020-09-07,LCK,2020.0,summer,Afreeca,KT,betjoe,2020-09-05 23:00:00,-213,+149,+322,-526,+100,-135,-625,+372,-5000,+996,+945,+572,+482,+308,+281,+394,-286,+200,+182,-256,
2020-09-06,LEC,2020.0,summer,G2,Rogue,betjoe,2020-09-05 23:00:00,-357,+246,+240,-345,-143,+107,-909,+482,,,+1300,+750,+600,+240,+230,+380,-250,+182,,,
2020-09-06,LCS,2020.0,summer,TL,TSM,betjoe,2020-09-05 23:00:00,-189,+141,+372,-588,+126,-169,-435,+291,-2000,+732,+730,+490,+480,+370,+288,+337,-333,+231,+156,-213,
2020-09-06,CBLOL,2020.0,summer,PAIN,INTZ,betjoe,2020-09-05 23:00:00,-233,+167,+303,-476,-101,-133,-556,+344,-3333,+833,+800,+560,,,+250,+347,-303,+211,+169,-238,
2020-09-06,LDL,2020.0,summer,IG Young,SDX Gaming,betjoe,2020-09-05 23:00:00,-323,+205,+269,-435,-119,-119,-769,+396,-3333,+790,+900,+640,,,+232,+336,,,+159,-238,
