date,league_name,year,season,team_1,team_2,betting_site,saved_time,special:game_win:home,special:game_win:away,handicap:set_handicap:-2.5:home,handicap:set_handicap:+2.5:away,handicap:set_handicap:-1.5:home,handicap:set_handicap:+1.5:away,handicap:set_handicap:+1.5:home,handicap:set_handicap:-1.5:away,handicap:set_handicap:+2.5:home,handicap:set_handicap:-2.5:away,0-3,1-3,2-3,3-0,3-1,3-2,over_under:total_sets:3.5:over,over_under:total_sets:3.5:under,over_under:total_sets:4.5:over,over_under:total_sets:4.5:under,
2020-09-05,LCK,2020.0,summer,Damwon,DragonX,betjoe,2020-09-05 11:00:00,-400,+273,+220,-312,-161,+120,-1000,+512,-3333,+901,+1200,+850,+710,+210,+215,+365,-244,+177,+205,-286,
2020-09-07,LCK,2020.0,summer,Afreeca,KT,betjoe,2020-09-05 11:00:00,-208,+147,+325,-556,+102,-139,-625,+364,-5000,+996,+945,+572,+482,+308,+281,+394,-286,+200,+182,-256,
2020-09-06,LEC,2020.0,summer,G2,Rogue,betjoe,2020-09-05 11:00:00,-385,+263,+222,-312,-154,+115,-1000,+529,,,+1400,+800,+650,+220,+230,+390,-244,+176,,,
2020-09-06,LCS,2020.0,summer,TL,TSM,betjoe,2020-09-05 11:00:00,,,,,,,,,,,,,,,,,,,,,
2020-09-05,VCS,2020.0,summer,Team Flash,GAM Esports,betjoe,2020-09-05 11:00:00,+157,-217,,,+344,-556,-154,+114,-526,+326,+322,+280,+337,+830,,,-323,+222,+154,-213,
2020-09-06,CBLOL,2020.0,summer,PAIN,INTZ,betjoe,2020-09-05 11:00:00,-250,+178,+290,-455,-109,-123,-625,+363,,,+830,+580,+490,+290,,,-294,+202,+171,-238,
2020-09-05,TCL,2020.0,summer,5 Ronin,Papara SuperMassive,betjoe,2020-09-05 11:00:00,+364,-625,+1202,,+711,-2000,+163,-227,-227,+163,+163,+188,,,+1200,+850,-196,+143,+244,-357,
2020-09-05,LJL,2020.0,summer,Sengoku Gaming,Detonation FocusMe,betjoe,2020-09-05 11:00:00,+125,-169,+678,-1667,+260,-400,-189,+136,-667,+385,+380,+295,,,+450,+400,-323,+222,+157,-217,
2020-09-06,LDL,2020.0,summer,IG Young,SDX Gaming,betjoe,2020-09-05 11:00:00,-323,+205,+269,-435,-119,-119,-769,+396,-3333,+790,+900,+640,,,+232,+336,,,+159,-238,
