date,league_name,year,match_type,team_1,team_2,win_odds_home,win_odds_away
10 Mar 2018,OPL,2018.0,Spring Season,Avant Garde,Sin Gaming,1.11,6.22
10 Mar 2018,OPL,2018.0,Spring Season,ORDER,Legacy eSports,1.16,4.86
04 Mar 2018,OPL,2018.0,Spring Season,LG Dire Wolves,ORDER,-,-
04 Mar 2018,OPL,2018.0,Spring Season,Chiefs Esports Club,Legacy eSports,1.31,3.26
03 Mar 2018,OPL,2018.0,Spring Season,Bombers,Sin Gaming,1.77,1.96
03 Mar 2018,OPL,2018.0,Spring Season,Avant Garde,Tectonic,1.11,5.96
25 Feb 2018,OPL,2018.0,Spring Season,Bombers,Tectonic,1.41,2.71
25 Feb 2018,OPL,2018.0,Spring Season,Chiefs Esports Club,Sin Gaming,1.04,8.90
24 Feb 2018,OPL,2018.0,Spring Season,LG Dire Wolves,Legacy eSports,1.14,4.95
24 Feb 2018,OPL,2018.0,Spring Season,ORDER,Avant Garde,1.24,3.67
23 Feb 2018,OPL,2018.0,Spring Season,ORDER,Sin Gaming,1.03,10.04
23 Feb 2018,OPL,2018.0,Spring Season,Chiefs Esports Club,Tectonic,1.04,8.62
18 Feb 2018,OPL,2018.0,Spring Season,Legacy eSports,Tectonic,1.06,7.49
18 Feb 2018,OPL,2018.0,Spring Season,LG Dire Wolves,Sin Gaming,1.03,9.97
17 Feb 2018,OPL,2018.0,Spring Season,Avant Garde,Chiefs Esports Club,3.18,1.32
17 Feb 2018,OPL,2018.0,Spring Season,Bombers,ORDER,10.53,1.03
16 Feb 2018,OPL,2018.0,Spring Season,Bombers,LG Dire Wolves,10.13,1.03
16 Feb 2018,OPL,2018.0,Spring Season,Avant Garde,Legacy eSports,1.74,2.00
11 Feb 2018,OPL,2018.0,Spring Season,ORDER,LG Dire Wolves,2.17,1.63
11 Feb 2018,OPL,2018.0,Spring Season,Sin Gaming,Bombers,2.57,1.46
10 Feb 2018,OPL,2018.0,Spring Season,Chiefs Esports Club,Legacy eSports,1.46,2.55
10 Feb 2018,OPL,2018.0,Spring Season,Avant Garde,Tectonic,1.13,5.23
04 Feb 2018,OPL,2018.0,Spring Season,LG Dire Wolves,Bombers,-,-
04 Feb 2018,OPL,2018.0,Spring Season,Avant Garde,Legacy eSports,6.27,1.11
03 Feb 2018,OPL,2018.0,Spring Season,ORDER,Sin Gaming,1.06,8.00
03 Feb 2018,OPL,2018.0,Spring Season,Chiefs Esports Club,Tectonic,1.04,8.75
28 Jan 2018,OPL,2018.0,Spring Season,Tectonic,Legacy eSports,8.28,1.05
28 Jan 2018,OPL,2018.0,Spring Season,LG Dire Wolves,Sin Gaming,1.08,7.10
27 Jan 2018,OPL,2018.0,Spring Season,Chiefs Esports Club,Avant Garde,1.43,2.67
27 Jan 2018,OPL,2018.0,Spring Season,ORDER,Bombers,1.01,14.33
21 Jan 2018,OPL,2018.0,Spring Season,Avant Garde,Bombers,1.35,3.04
21 Jan 2018,OPL,2018.0,Spring Season,Legacy eSports,Sin Gaming,1.16,4.88
20 Jan 2018,OPL,2018.0,Spring Season,ORDER,Tectonic,1.04,10.11
20 Jan 2018,OPL,2018.0,Spring Season,LG Dire Wolves,Chiefs Esports Club,1.43,2.75
