date,league_name,year,match_type,team_1,team_2,win_odds_home,win_odds_away
01 Jul 2018,LCK,2018.0,Summer Season,KT Rolster,MVP,1.30,3.80
01 Jul 2018,LCK,2018.0,Summer Season,Gen.G,Afreeca Freecs,1.99,1.77
30 Jun 2018,LCK,2018.0,Summer Season,bbq Olivers,T1,2.95,1.41
30 Jun 2018,LCK,2018.0,Summer Season,Hanwha Life,DRX,3.11,1.38
29 Jun 2018,LCK,2018.0,Summer Season,Jin Air Green Wings,Gen.G,3.99,1.24
29 Jun 2018,LCK,2018.0,Summer Season,Afreeca Freecs,MVP,1.29,3.78
28 Jun 2018,LCK,2018.0,Summer Season,DRX,T1,1.38,3.17
28 Jun 2018,LCK,2018.0,Summer Season,KT Rolster,Griffin,2.27,1.58
27 Jun 2018,LCK,2018.0,Summer Season,Jin Air Green Wings,Afreeca Freecs,4.69,1.18
27 Jun 2018,LCK,2018.0,Summer Season,Gen.G,bbq Olivers,1.20,5.01
27 Jun 2018,LCK,2018.0,Summer Season,MVP,Hanwha Life,2.70,1.47
26 Jun 2018,LCK,2018.0,Summer Season,DRX,Griffin,1.39,2.97
26 Jun 2018,LCK,2018.0,Summer Season,T1,KT Rolster,3.18,1.36
24 Jun 2018,LCK,2018.0,Summer Season,bbq Olivers,DRX,5.96,1.19
24 Jun 2018,LCK,2018.0,Summer Season,T1,Jin Air Green Wings,1.61,2.27
23 Jun 2018,LCK,2018.0,Summer Season,Hanwha Life,Afreeca Freecs,3.46,1.33
23 Jun 2018,LCK,2018.0,Summer Season,KT Rolster,Gen.G,2.02,1.75
22 Jun 2018,LCK,2018.0,Summer Season,MVP,Jin Air Green Wings,1.84,1.89
22 Jun 2018,LCK,2018.0,Summer Season,Griffin,T1,1.45,2.75
21 Jun 2018,LCK,2018.0,Summer Season,bbq Olivers,KT Rolster,4.35,1.24
21 Jun 2018,LCK,2018.0,Summer Season,DRX,Afreeca Freecs,1.76,2.02
20 Jun 2018,LCK,2018.0,Summer Season,Gen.G,Hanwha Life,1.45,2.73
20 Jun 2018,LCK,2018.0,Summer Season,T1,MVP,1.64,2.21
20 Jun 2018,LCK,2018.0,Summer Season,Griffin,Jin Air Green Wings,1.49,2.59
19 Jun 2018,LCK,2018.0,Summer Season,Afreeca Freecs,bbq Olivers,1.19,5.42
19 Jun 2018,LCK,2018.0,Summer Season,KT Rolster,DRX,2.07,1.72
17 Jun 2018,LCK,2018.0,Summer Season,Jin Air Green Wings,Hanwha Life,2.09,1.71
17 Jun 2018,LCK,2018.0,Summer Season,MVP,Gen.G,3.18,1.38
16 Jun 2018,LCK,2018.0,Summer Season,bbq Olivers,Griffin,2.82,1.45
16 Jun 2018,LCK,2018.0,Summer Season,Afreeca Freecs,KT Rolster,1.87,1.89
15 Jun 2018,LCK,2018.0,Summer Season,Gen.G,T1,1.75,2.04
15 Jun 2018,LCK,2018.0,Summer Season,Jin Air Green Wings,DRX,4.79,1.22
14 Jun 2018,LCK,2018.0,Summer Season,MVP,Griffin,2.25,1.63
14 Jun 2018,LCK,2018.0,Summer Season,Hanwha Life,bbq Olivers,1.43,2.72
13 Jun 2018,LCK,2018.0,Summer Season,KT Rolster,Jin Air Green Wings,1.34,3.25
13 Jun 2018,LCK,2018.0,Summer Season,Afreeca Freecs,T1,1.74,2.04
13 Jun 2018,LCK,2018.0,Summer Season,DRX,Gen.G,1.41,3.20
12 Jun 2018,LCK,2018.0,Summer Season,Griffin,Hanwha Life,2.12,1.69
12 Jun 2018,LCK,2018.0,Summer Season,bbq Olivers,MVP,1.71,2.10
14 Apr 2018,LCK,2018.0,Spring - Play Offs,DRX,Afreeca Freecs,1.28,3.96
08 Apr 2018,LCK,2018.0,Spring - Play Offs,Afreeca Freecs,KT Rolster,2.44,1.54
04 Apr 2018,LCK,2018.0,Spring - Play Offs,KT Rolster,T1,1.54,2.41
31 Mar 2018,LCK,2018.0,Spring - Play Offs,T1,KSV eSports,1.75,1.99
25 Mar 2018,LCK,2018.0,Spring Season,KT Rolster,Afreeca Freecs,1.93,1.83
25 Mar 2018,LCK,2018.0,Spring Season,Kongdoo Monster,T1,7.07,1.09
24 Mar 2018,LCK,2018.0,Spring Season,ROX Tigers,Jin Air Green Wings,1.52,2.42
24 Mar 2018,LCK,2018.0,Spring Season,KSV eSports,DRX,4.55,1.23
22 Mar 2018,LCK,2018.0,Spring Season,T1,MVP,1.36,3.25
22 Mar 2018,LCK,2018.0,Spring Season,bbq Olivers,Kongdoo Monster,1.35,3.25
21 Mar 2018,LCK,2018.0,Spring Season,DRX,Jin Air Green Wings,1.14,5.60
21 Mar 2018,LCK,2018.0,Spring Season,KSV eSports,ROX Tigers,1.60,2.32
20 Mar 2018,LCK,2018.0,Spring Season,bbq Olivers,Afreeca Freecs,3.70,1.26
20 Mar 2018,LCK,2018.0,Spring Season,MVP,KT Rolster,4.72,1.18
18 Mar 2018,LCK,2018.0,Spring Season,Kongdoo Monster,ROX Tigers,3.45,1.33
18 Mar 2018,LCK,2018.0,Spring Season,KSV eSports,T1,1.58,2.35
17 Mar 2018,LCK,2018.0,Spring Season,bbq Olivers,KT Rolster,4.13,1.22
17 Mar 2018,LCK,2018.0,Spring Season,MVP,Afreeca Freecs,4.69,1.18
15 Mar 2018,LCK,2018.0,Spring Season,DRX,KT Rolster,1.55,2.45
15 Mar 2018,LCK,2018.0,Spring Season,Jin Air Green Wings,Afreeca Freecs,3.08,1.39
14 Mar 2018,LCK,2018.0,Spring Season,T1,bbq Olivers,1.25,3.75
14 Mar 2018,LCK,2018.0,Spring Season,MVP,Kongdoo Monster,1.37,3.00
13 Mar 2018,LCK,2018.0,Spring Season,KSV eSports,Jin Air Green Wings,1.38,2.94
13 Mar 2018,LCK,2018.0,Spring Season,ROX Tigers,DRX,5.80,1.13
11 Mar 2018,LCK,2018.0,Spring Season,DRX,bbq Olivers,1.12,6.09
11 Mar 2018,LCK,2018.0,Spring Season,Afreeca Freecs,Kongdoo Monster,1.11,6.20
10 Mar 2018,LCK,2018.0,Spring Season,KT Rolster,KSV eSports,1.39,2.83
10 Mar 2018,LCK,2018.0,Spring Season,MVP,Jin Air Green Wings,2.08,1.72
08 Mar 2018,LCK,2018.0,Spring Season,Afreeca Freecs,ROX Tigers,1.42,2.81
08 Mar 2018,LCK,2018.0,Spring Season,T1,KT Rolster,2.40,1.55
07 Mar 2018,LCK,2018.0,Spring Season,bbq Olivers,KSV eSports,2.83,1.42
07 Mar 2018,LCK,2018.0,Spring Season,Jin Air Green Wings,Kongdoo Monster,1.41,2.98
06 Mar 2018,LCK,2018.0,Spring Season,ROX Tigers,MVP,1.46,2.71
06 Mar 2018,LCK,2018.0,Spring Season,T1,DRX,2.63,1.49
04 Mar 2018,LCK,2018.0,Spring Season,KSV eSports,MVP,1.21,3.97
04 Mar 2018,LCK,2018.0,Spring Season,T1,Jin Air Green Wings,1.39,2.90
03 Mar 2018,LCK,2018.0,Spring Season,ROX Tigers,bbq Olivers,1.54,2.40
03 Mar 2018,LCK,2018.0,Spring Season,Kongdoo Monster,DRX,6.69,1.10
01 Mar 2018,LCK,2018.0,Spring Season,KT Rolster,Kongdoo Monster,1.15,5.40
01 Mar 2018,LCK,2018.0,Spring Season,Afreeca Freecs,T1,2.09,1.72
28 Feb 2018,LCK,2018.0,Spring Season,DRX,MVP,1.10,6.55
28 Feb 2018,LCK,2018.0,Spring Season,Jin Air Green Wings,bbq Olivers,1.55,2.42
27 Feb 2018,LCK,2018.0,Spring Season,KT Rolster,ROX Tigers,1.33,3.43
27 Feb 2018,LCK,2018.0,Spring Season,Afreeca Freecs,KSV eSports,1.83,1.92
25 Feb 2018,LCK,2018.0,Spring Season,MVP,bbq Olivers,2.25,1.62
25 Feb 2018,LCK,2018.0,Spring Season,Jin Air Green Wings,KT Rolster,3.06,1.40
24 Feb 2018,LCK,2018.0,Spring Season,DRX,Afreeca Freecs,1.38,3.06
24 Feb 2018,LCK,2018.0,Spring Season,ROX Tigers,T1,2.46,1.55
22 Feb 2018,LCK,2018.0,Spring Season,Kongdoo Monster,KSV eSports,3.41,1.34
22 Feb 2018,LCK,2018.0,Spring Season,bbq Olivers,DRX,7.03,1.09
21 Feb 2018,LCK,2018.0,Spring Season,MVP,ROX Tigers,2.72,1.44
21 Feb 2018,LCK,2018.0,Spring Season,Afreeca Freecs,Jin Air Green Wings,1.28,3.55
20 Feb 2018,LCK,2018.0,Spring Season,KSV eSports,KT Rolster,2.23,1.63
20 Feb 2018,LCK,2018.0,Spring Season,T1,Kongdoo Monster,1.21,4.29
11 Feb 2018,LCK,2018.0,Spring Season,Kongdoo Monster,KT Rolster,4.65,1.17
11 Feb 2018,LCK,2018.0,Spring Season,T1,KSV eSports,2.63,1.46
10 Feb 2018,LCK,2018.0,Spring Season,bbq Olivers,MVP,1.43,2.82
10 Feb 2018,LCK,2018.0,Spring Season,Jin Air Green Wings,DRX,4.36,1.20
08 Feb 2018,LCK,2018.0,Spring Season,Jin Air Green Wings,ROX Tigers,1.69,2.10
08 Feb 2018,LCK,2018.0,Spring Season,Afreeca Freecs,MVP,1.16,4.83
07 Feb 2018,LCK,2018.0,Spring Season,KT Rolster,DRX,2.25,1.61
07 Feb 2018,LCK,2018.0,Spring Season,bbq Olivers,T1,2.12,1.68
06 Feb 2018,LCK,2018.0,Spring Season,Kongdoo Monster,Afreeca Freecs,3.57,1.27
06 Feb 2018,LCK,2018.0,Spring Season,ROX Tigers,KSV eSports,4.13,1.22
04 Feb 2018,LCK,2018.0,Spring Season,T1,Afreeca Freecs,1.94,1.81
04 Feb 2018,LCK,2018.0,Spring Season,ROX Tigers,KT Rolster,3.96,1.24
03 Feb 2018,LCK,2018.0,Spring Season,KSV eSports,bbq Olivers,1.23,3.99
03 Feb 2018,LCK,2018.0,Spring Season,DRX,Kongdoo Monster,1.17,4.92
01 Feb 2018,LCK,2018.0,Spring Season,MVP,T1,4.31,1.20
01 Feb 2018,LCK,2018.0,Spring Season,KT Rolster,Jin Air Green Wings,1.39,3.10
31 Jan 2018,LCK,2018.0,Spring Season,Afreeca Freecs,bbq Olivers,1.51,2.45
31 Jan 2018,LCK,2018.0,Spring Season,DRX,ROX Tigers,1.20,4.51
30 Jan 2018,LCK,2018.0,Spring Season,Kongdoo Monster,Jin Air Green Wings,2.09,1.69
30 Jan 2018,LCK,2018.0,Spring Season,MVP,KSV eSports,6.24,1.11
28 Jan 2018,LCK,2018.0,Spring Season,MVP,DRX,6.14,1.12
28 Jan 2018,LCK,2018.0,Spring Season,bbq Olivers,Jin Air Green Wings,2.23,1.62
27 Jan 2018,LCK,2018.0,Spring Season,ROX Tigers,Afreeca Freecs,2.55,1.48
27 Jan 2018,LCK,2018.0,Spring Season,KSV eSports,Kongdoo Monster,1.14,5.55
26 Jan 2018,LCK,2018.0,Spring Season,KT Rolster,bbq Olivers,1.27,4.06
26 Jan 2018,LCK,2018.0,Spring Season,DRX,T1,1.48,2.67
25 Jan 2018,LCK,2018.0,Spring Season,KSV eSports,Afreeca Freecs,1.25,3.70
25 Jan 2018,LCK,2018.0,Spring Season,ROX Tigers,Kongdoo Monster,1.78,1.99
24 Jan 2018,LCK,2018.0,Spring Season,KT Rolster,T1,1.68,2.15
24 Jan 2018,LCK,2018.0,Spring Season,Jin Air Green Wings,MVP,1.46,2.71
23 Jan 2018,LCK,2018.0,Spring Season,bbq Olivers,ROX Tigers,1.74,2.03
23 Jan 2018,LCK,2018.0,Spring Season,Afreeca Freecs,DRX,3.32,1.30
20 Jan 2018,LCK,2018.0,Spring Season,Jin Air Green Wings,T1,4.65,1.18
20 Jan 2018,LCK,2018.0,Spring Season,KT Rolster,MVP,1.18,4.66
18 Jan 2018,LCK,2018.0,Spring Season,Jin Air Green Wings,KSV eSports,4.50,1.20
18 Jan 2018,LCK,2018.0,Spring Season,Kongdoo Monster,bbq Olivers,2.31,1.59
17 Jan 2018,LCK,2018.0,Spring Season,T1,ROX Tigers,1.13,5.60
17 Jan 2018,LCK,2018.0,Spring Season,Afreeca Freecs,KT Rolster,6.05,1.11
16 Jan 2018,LCK,2018.0,Spring Season,Kongdoo Monster,MVP,2.57,1.49
16 Jan 2018,LCK,2018.0,Spring Season,DRX,KSV eSports,1.81,1.94
