date,league_name,year,match_type,team_1,team_2,win_odds_home,win_odds_away
03 Aug 2019,LCK,2019.0,Summer Season,T1,Afreeca Freecs,1.35,3.12
03 Aug 2019,LCK,2019.0,Summer Season,Jin Air Green Wings,Gen.G,10.35,1.04
02 Aug 2019,LCK,2019.0,Summer Season,SANDBOX Gaming,Griffin,2.43,1.53
02 Aug 2019,LCK,2019.0,Summer Season,KT Rolster,Hanwha Life,1.89,1.85
01 Aug 2019,LCK,2019.0,Summer Season,Afreeca Freecs,DAMWON Gaming,2.97,1.37
01 Aug 2019,LCK,2019.0,Summer Season,T1,DRX,1.33,3.25
28 Jul 2019,LCK,2019.0,Summer Season,DAMWON Gaming,Jin Air Green Wings,1.03,10.39
28 Jul 2019,LCK,2019.0,Summer Season,Griffin,T1,2.10,1.69
27 Jul 2019,LCK,2019.0,Summer Season,Gen.G,KT Rolster,1.32,3.30
27 Jul 2019,LCK,2019.0,Summer Season,DRX,Afreeca Freecs,1.41,2.80
26 Jul 2019,LCK,2019.0,Summer Season,Jin Air Green Wings,Hanwha Life,3.89,1.24
26 Jul 2019,LCK,2019.0,Summer Season,DAMWON Gaming,SANDBOX Gaming,1.45,2.66
25 Jul 2019,LCK,2019.0,Summer Season,T1,Gen.G,1.56,2.35
25 Jul 2019,LCK,2019.0,Summer Season,KT Rolster,Griffin,4.47,1.19
21 Jul 2019,LCK,2019.0,Summer Season,Hanwha Life,SANDBOX Gaming,4.69,1.18
21 Jul 2019,LCK,2019.0,Summer Season,Jin Air Green Wings,Afreeca Freecs,7.31,1.08
20 Jul 2019,LCK,2019.0,Summer Season,Gen.G,DRX,2.31,1.59
20 Jul 2019,LCK,2019.0,Summer Season,Griffin,DAMWON Gaming,1.68,2.13
19 Jul 2019,LCK,2019.0,Summer Season,Afreeca Freecs,KT Rolster,1.30,3.45
19 Jul 2019,LCK,2019.0,Summer Season,Jin Air Green Wings,T1,12.07,1.02
18 Jul 2019,LCK,2019.0,Summer Season,DRX,Hanwha Life,1.14,5.26
18 Jul 2019,LCK,2019.0,Summer Season,SANDBOX Gaming,Gen.G,1.47,2.61
14 Jul 2019,LCK,2019.0,Summer Season,Hanwha Life,Gen.G,2.89,1.39
14 Jul 2019,LCK,2019.0,Summer Season,Afreeca Freecs,Griffin,4.45,1.19
13 Jul 2019,LCK,2019.0,Summer Season,DAMWON Gaming,DRX,1.71,2.08
13 Jul 2019,LCK,2019.0,Summer Season,SANDBOX Gaming,Jin Air Green Wings,1.05,9.03
12 Jul 2019,LCK,2019.0,Summer Season,KT Rolster,T1,3.82,1.25
12 Jul 2019,LCK,2019.0,Summer Season,Griffin,Gen.G,1.11,6.07
11 Jul 2019,LCK,2019.0,Summer Season,Afreeca Freecs,Jin Air Green Wings,1.10,6.53
11 Jul 2019,LCK,2019.0,Summer Season,SANDBOX Gaming,DAMWON Gaming,1.78,1.98
10 Jul 2019,LCK,2019.0,Summer Season,T1,Hanwha Life,1.24,3.92
10 Jul 2019,LCK,2019.0,Summer Season,KT Rolster,DRX,4.78,1.17
30 Jun 2019,LCK,2019.0,Summer Season,DRX,Griffin,3.40,1.30
30 Jun 2019,LCK,2019.0,Summer Season,DAMWON Gaming,Hanwha Life,1.26,3.72
29 Jun 2019,LCK,2019.0,Summer Season,KT Rolster,Afreeca Freecs,2.31,1.58
29 Jun 2019,LCK,2019.0,Summer Season,Gen.G,T1,2.33,1.56
28 Jun 2019,LCK,2019.0,Summer Season,Jin Air Green Wings,SANDBOX Gaming,9.95,1.04
28 Jun 2019,LCK,2019.0,Summer Season,Hanwha Life,DRX,4.02,1.23
27 Jun 2019,LCK,2019.0,Summer Season,T1,KT Rolster,1.49,2.54
27 Jun 2019,LCK,2019.0,Summer Season,DAMWON Gaming,Afreeca Freecs,1.64,2.20
26 Jun 2019,LCK,2019.0,Summer Season,Jin Air Green Wings,Griffin,11.44,1.02
26 Jun 2019,LCK,2019.0,Summer Season,Gen.G,SANDBOX Gaming,2.67,1.44
23 Jun 2019,LCK,2019.0,Summer Season,SANDBOX Gaming,KT Rolster,1.24,3.87
23 Jun 2019,LCK,2019.0,Summer Season,Afreeca Freecs,Gen.G,1.31,3.31
22 Jun 2019,LCK,2019.0,Summer Season,Hanwha Life,Jin Air Green Wings,1.27,3.67
22 Jun 2019,LCK,2019.0,Summer Season,T1,Griffin,3.28,1.31
21 Jun 2019,LCK,2019.0,Summer Season,DRX,DAMWON Gaming,1.35,3.08
21 Jun 2019,LCK,2019.0,Summer Season,SANDBOX Gaming,Afreeca Freecs,1.75,2.02
20 Jun 2019,LCK,2019.0,Summer Season,Gen.G,Hanwha Life,1.84,1.90
20 Jun 2019,LCK,2019.0,Summer Season,Griffin,KT Rolster,1.14,5.28
19 Jun 2019,LCK,2019.0,Summer Season,DRX,Jin Air Green Wings,1.04,10.16
19 Jun 2019,LCK,2019.0,Summer Season,DAMWON Gaming,T1,2.39,1.54
16 Jun 2019,LCK,2019.0,Summer Season,Jin Air Green Wings,DAMWON Gaming,6.97,1.09
16 Jun 2019,LCK,2019.0,Summer Season,KT Rolster,Gen.G,1.89,1.83
15 Jun 2019,LCK,2019.0,Summer Season,T1,SANDBOX Gaming,1.67,2.13
15 Jun 2019,LCK,2019.0,Summer Season,Afreeca Freecs,DRX,3.05,1.36
14 Jun 2019,LCK,2019.0,Summer Season,Griffin,Hanwha Life,1.15,5.08
14 Jun 2019,LCK,2019.0,Summer Season,KT Rolster,DAMWON Gaming,2.49,1.50
13 Jun 2019,LCK,2019.0,Summer Season,DRX,T1,1.70,2.09
13 Jun 2019,LCK,2019.0,Summer Season,Gen.G,Jin Air Green Wings,1.25,3.77
12 Jun 2019,LCK,2019.0,Summer Season,Griffin,SANDBOX Gaming,1.29,3.45
12 Jun 2019,LCK,2019.0,Summer Season,Hanwha Life,Afreeca Freecs,2.45,1.52
09 Jun 2019,LCK,2019.0,Summer Season,Afreeca Freecs,T1,4.23,1.20
09 Jun 2019,LCK,2019.0,Summer Season,SANDBOX Gaming,DRX,2.22,1.62
08 Jun 2019,LCK,2019.0,Summer Season,DAMWON Gaming,Griffin,3.55,1.28
08 Jun 2019,LCK,2019.0,Summer Season,Hanwha Life,KT Rolster,2.52,1.50
07 Jun 2019,LCK,2019.0,Summer Season,DRX,Gen.G,1.38,2.96
07 Jun 2019,LCK,2019.0,Summer Season,T1,Jin Air Green Wings,1.02,11.95
06 Jun 2019,LCK,2019.0,Summer Season,Griffin,Afreeca Freecs,1.10,6.42
06 Jun 2019,LCK,2019.0,Summer Season,SANDBOX Gaming,Hanwha Life,1.35,3.09
05 Jun 2019,LCK,2019.0,Summer Season,Gen.G,DAMWON Gaming,2.71,1.44
05 Jun 2019,LCK,2019.0,Summer Season,Jin Air Green Wings,KT Rolster,6.90,1.09
13 Apr 2019,LCK,2019.0,Spring - Play Offs,Griffin,T1,1.67,2.15
07 Apr 2019,LCK,2019.0,Spring - Play Offs,T1,DRX,1.45,2.65
05 Apr 2019,LCK,2019.0,Spring - Play Offs,DRX,DAMWON Gaming,1.37,2.98
03 Apr 2019,LCK,2019.0,Spring - Play Offs,SANDBOX Gaming,DAMWON Gaming,1.67,2.17
31 Mar 2019,LCK,2019.0,Spring Season,KT Rolster,DAMWON Gaming,3.01,1.36
31 Mar 2019,LCK,2019.0,Spring Season,Jin Air Green Wings,Griffin,10.95,1.03
30 Mar 2019,LCK,2019.0,Spring Season,T1,Afreeca Freecs,1.11,6.13
30 Mar 2019,LCK,2019.0,Spring Season,Gen.G,SANDBOX Gaming,3.03,1.35
29 Mar 2019,LCK,2019.0,Spring Season,DRX,Griffin,3.49,1.28
29 Mar 2019,LCK,2019.0,Spring Season,Hanwha Life,KT Rolster,1.50,2.49
28 Mar 2019,LCK,2019.0,Spring Season,Gen.G,DAMWON Gaming,2.35,1.56
28 Mar 2019,LCK,2019.0,Spring Season,T1,Jin Air Green Wings,1.03,10.70
24 Mar 2019,LCK,2019.0,Spring Season,Afreeca Freecs,DRX,4.00,1.22
24 Mar 2019,LCK,2019.0,Spring Season,Hanwha Life,SANDBOX Gaming,2.63,1.45
23 Mar 2019,LCK,2019.0,Spring Season,Griffin,DAMWON Gaming,1.24,3.77
23 Mar 2019,LCK,2019.0,Spring Season,Jin Air Green Wings,KT Rolster,4.19,1.21
22 Mar 2019,LCK,2019.0,Spring Season,T1,SANDBOX Gaming,1.44,2.67
22 Mar 2019,LCK,2019.0,Spring Season,Afreeca Freecs,Gen.G,1.73,2.06
21 Mar 2019,LCK,2019.0,Spring Season,DRX,KT Rolster,1.28,3.49
21 Mar 2019,LCK,2019.0,Spring Season,Griffin,Hanwha Life,1.20,4.36
17 Mar 2019,LCK,2019.0,Spring Season,Gen.G,DRX,3.04,1.36
17 Mar 2019,LCK,2019.0,Spring Season,Hanwha Life,T1,4.64,1.18
16 Mar 2019,LCK,2019.0,Spring Season,KT Rolster,SANDBOX Gaming,3.29,1.31
16 Mar 2019,LCK,2019.0,Spring Season,Afreeca Freecs,Griffin,7.93,1.07
15 Mar 2019,LCK,2019.0,Spring Season,DAMWON Gaming,Hanwha Life,1.55,2.29
15 Mar 2019,LCK,2019.0,Spring Season,DRX,Jin Air Green Wings,1.08,7.42
14 Mar 2019,LCK,2019.0,Spring Season,T1,KT Rolster,1.11,6.18
14 Mar 2019,LCK,2019.0,Spring Season,Griffin,Gen.G,1.05,8.77
10 Mar 2019,LCK,2019.0,Spring Season,SANDBOX Gaming,Griffin,5.00,1.15
10 Mar 2019,LCK,2019.0,Spring Season,KT Rolster,Afreeca Freecs,1.56,2.40
09 Mar 2019,LCK,2019.0,Spring Season,DAMWON Gaming,DRX,1.78,1.98
09 Mar 2019,LCK,2019.0,Spring Season,Hanwha Life,Jin Air Green Wings,1.11,6.23
08 Mar 2019,LCK,2019.0,Spring Season,KT Rolster,Gen.G,1.75,2.01
08 Mar 2019,LCK,2019.0,Spring Season,T1,Griffin,3.76,1.25
07 Mar 2019,LCK,2019.0,Spring Season,Jin Air Green Wings,Afreeca Freecs,5.10,1.15
07 Mar 2019,LCK,2019.0,Spring Season,SANDBOX Gaming,DAMWON Gaming,2.11,1.69
03 Mar 2019,LCK,2019.0,Spring Season,DRX,T1,2.68,1.44
03 Mar 2019,LCK,2019.0,Spring Season,Gen.G,Hanwha Life,2.72,1.43
02 Mar 2019,LCK,2019.0,Spring Season,Jin Air Green Wings,SANDBOX Gaming,8.68,1.05
02 Mar 2019,LCK,2019.0,Spring Season,Afreeca Freecs,DAMWON Gaming,3.21,1.33
01 Mar 2019,LCK,2019.0,Spring Season,T1,Gen.G,1.18,4.58
01 Mar 2019,LCK,2019.0,Spring Season,DRX,Hanwha Life,1.59,2.29
28 Feb 2019,LCK,2019.0,Spring Season,DAMWON Gaming,Jin Air Green Wings,1.05,8.88
28 Feb 2019,LCK,2019.0,Spring Season,SANDBOX Gaming,Afreeca Freecs,1.51,2.48
24 Feb 2019,LCK,2019.0,Spring Season,Hanwha Life,Afreeca Freecs,1.60,2.17
24 Feb 2019,LCK,2019.0,Spring Season,DAMWON Gaming,T1,2.60,1.46
23 Feb 2019,LCK,2019.0,Spring Season,Gen.G,Jin Air Green Wings,1.25,3.82
23 Feb 2019,LCK,2019.0,Spring Season,SANDBOX Gaming,DRX,1.52,2.44
22 Feb 2019,LCK,2019.0,Spring Season,KT Rolster,Griffin,7.90,1.07
22 Feb 2019,LCK,2019.0,Spring Season,Hanwha Life,DAMWON Gaming,2.08,1.70
21 Feb 2019,LCK,2019.0,Spring Season,Afreeca Freecs,SANDBOX Gaming,4.68,1.17
21 Feb 2019,LCK,2019.0,Spring Season,Jin Air Green Wings,DRX,5.93,1.12
20 Feb 2019,LCK,2019.0,Spring Season,KT Rolster,T1,3.48,1.28
20 Feb 2019,LCK,2019.0,Spring Season,Gen.G,Griffin,7.90,1.06
17 Feb 2019,LCK,2019.0,Spring Season,SANDBOX Gaming,KT Rolster,1.33,3.16
17 Feb 2019,LCK,2019.0,Spring Season,Griffin,Afreeca Freecs,1.05,8.81
16 Feb 2019,LCK,2019.0,Spring Season,Jin Air Green Wings,DAMWON Gaming,6.24,1.10
16 Feb 2019,LCK,2019.0,Spring Season,Gen.G,T1,4.45,1.19
15 Feb 2019,LCK,2019.0,Spring Season,Hanwha Life,DRX,2.29,1.59
15 Feb 2019,LCK,2019.0,Spring Season,Griffin,KT Rolster,1.08,7.44
14 Feb 2019,LCK,2019.0,Spring Season,SANDBOX Gaming,Jin Air Green Wings,1.08,7.55
14 Feb 2019,LCK,2019.0,Spring Season,DAMWON Gaming,Afreeca Freecs,1.46,2.60
13 Feb 2019,LCK,2019.0,Spring Season,T1,DRX,1.35,3.05
13 Feb 2019,LCK,2019.0,Spring Season,Hanwha Life,Gen.G,1.77,1.99
03 Feb 2019,LCK,2019.0,Spring Season,T1,Hanwha Life,1.36,3.05
03 Feb 2019,LCK,2019.0,Spring Season,DRX,Gen.G,1.50,2.50
02 Feb 2019,LCK,2019.0,Spring Season,Griffin,SANDBOX Gaming,1.18,4.51
02 Feb 2019,LCK,2019.0,Spring Season,Afreeca Freecs,KT Rolster,1.71,2.08
01 Feb 2019,LCK,2019.0,Spring Season,Jin Air Green Wings,Hanwha Life,4.79,1.16
01 Feb 2019,LCK,2019.0,Spring Season,DRX,DAMWON Gaming,2.70,1.44
31 Jan 2019,LCK,2019.0,Spring Season,Gen.G,KT Rolster,2.21,1.62
31 Jan 2019,LCK,2019.0,Spring Season,Griffin,T1,1.29,3.44
30 Jan 2019,LCK,2019.0,Spring Season,Afreeca Freecs,Jin Air Green Wings,1.27,3.40
30 Jan 2019,LCK,2019.0,Spring Season,DAMWON Gaming,SANDBOX Gaming,1.89,1.80
27 Jan 2019,LCK,2019.0,Spring Season,Jin Air Green Wings,Gen.G,3.57,1.27
27 Jan 2019,LCK,2019.0,Spring Season,T1,DAMWON Gaming,1.54,2.40
26 Jan 2019,LCK,2019.0,Spring Season,SANDBOX Gaming,Hanwha Life,1.72,2.09
26 Jan 2019,LCK,2019.0,Spring Season,DRX,Afreeca Freecs,2.38,1.55
25 Jan 2019,LCK,2019.0,Spring Season,DAMWON Gaming,Griffin,4.23,1.20
25 Jan 2019,LCK,2019.0,Spring Season,KT Rolster,Jin Air Green Wings,1.23,3.91
24 Jan 2019,LCK,2019.0,Spring Season,Gen.G,Afreeca Freecs,1.94,1.81
24 Jan 2019,LCK,2019.0,Spring Season,SANDBOX Gaming,T1,4.69,1.17
23 Jan 2019,LCK,2019.0,Spring Season,Hanwha Life,Griffin,6.46,1.09
23 Jan 2019,LCK,2019.0,Spring Season,KT Rolster,DRX,1.49,2.50
20 Jan 2019,LCK,2019.0,Spring Season,Afreeca Freecs,Hanwha Life,1.42,2.72
20 Jan 2019,LCK,2019.0,Spring Season,DRX,SANDBOX Gaming,1.53,2.37
19 Jan 2019,LCK,2019.0,Spring Season,Griffin,Jin Air Green Wings,1.04,9.47
19 Jan 2019,LCK,2019.0,Spring Season,DAMWON Gaming,KT Rolster,1.58,2.26
18 Jan 2019,LCK,2019.0,Spring Season,Afreeca Freecs,T1,2.83,1.39
18 Jan 2019,LCK,2019.0,Spring Season,Gen.G,SANDBOX Gaming,1.14,5.17
17 Jan 2019,LCK,2019.0,Spring Season,DRX,Griffin,5.61,1.11
17 Jan 2019,LCK,2019.0,Spring Season,KT Rolster,Hanwha Life,1.26,3.54
16 Jan 2019,LCK,2019.0,Spring Season,DAMWON Gaming,Gen.G,2.34,1.55
16 Jan 2019,LCK,2019.0,Spring Season,T1,Jin Air Green Wings,1.07,7.62
