date,league_name,year,match_type,team_1,team_2,win_odds_home,win_odds_away
22 Jan 2018,LCS,2018.0,Spring Season,Golden Guardians,Cloud9,2.90,1.39
22 Jan 2018,LCS,2018.0,Spring Season,Counter Logic Gaming,100 Thieves,1.64,2.20
22 Jan 2018,LCS,2018.0,Spring Season,FlyQuest eSports,Team SoloMid,2.76,1.44
22 Jan 2018,LCS,2018.0,Spring Season,Optic Gaming,Team Liquid,3.68,1.27
22 Jan 2018,LCS,2018.0,Spring Season,Counter Logic Gaming,Cloud9,1.68,2.14
22 Jan 2018,LCS,2018.0,Spring Season,Echo Fox,FlyQuest eSports,1.64,2.21
21 Jan 2018,LCS,2018.0,Spring Season,Clutch Gaming,Golden Guardians,1.55,2.43
21 Jan 2018,LCS,2018.0,Spring Season,100 Thieves,Optic Gaming,1.55,2.42
21 Jan 2018,LCS,2018.0,Spring Season,Team Liquid,Team SoloMid,1.98,1.79
21 Jan 2018,LCS,2018.0,Spring Season,Misfits,Schalke 04,1.62,2.20
21 Jan 2018,LCS,2018.0,Spring Season,G2 Esports,Roccat,1.21,4.13
21 Jan 2018,LCS,2018.0,Spring Season,H2k-Gaming,Fnatic,4.45,1.18
21 Jan 2018,LCS,2018.0,Spring Season,Splyce,Unicorns of Love,1.56,2.33
21 Jan 2018,LCS,2018.0,Spring Season,Giants Gaming,Vitality,2.26,1.61
19 Jan 2018,LCS,2018.0,Spring Season,Fnatic,Splyce,1.30,2.93
19 Jan 2018,LCS,2018.0,Spring Season,Roccat,Schalke 04,2.28,1.61
19 Jan 2018,LCS,2018.0,Spring Season,Unicorns of Love,Giants Gaming,1.55,2.36
19 Jan 2018,LCS,2018.0,Spring Season,Vitality,H2k-Gaming,1.48,2.59
19 Jan 2018,LCS,2018.0,Spring Season,G2 Esports,Misfits,1.72,2.07
