date,league_name,year,match_type,team_1,team_2,win_odds_home,win_odds_away
03 Sep 2017,LCS,2017.0,Summer - Play offs,Immortals,Team SoloMid,2.33,1.58
03 Sep 2017,LCS,2017.0,Summer - Play offs,Misfits,G2 Esports,2.72,1.47
27 Aug 2017,LCS,2017.0,Summer - Play offs,Team SoloMid,Dignitas,1.42,2.94
27 Aug 2017,LCS,2017.0,Summer - Play offs,H2k-Gaming,G2 Esports,2.21,1.65
26 Aug 2017,LCS,2017.0,Summer - Play offs,Fnatic,Misfits,1.24,4.42
20 Aug 2017,LCS,2017.0,Summer - Play offs,Counter Logic Gaming,Team EnVyUs,1.39,3.07
20 Aug 2017,LCS,2017.0,Summer - Play offs,G2 Esports,Splyce,1.34,3.42
19 Aug 2017,LCS,2017.0,Summer - Play offs,Cloud9,Dignitas,1.56,2.40
19 Aug 2017,LCS,2017.0,Summer - Play offs,Unicorns of Love,Misfits,1.39,3.18
13 Aug 2017,LCS,2017.0,Summer Season,H2k-Gaming,Unicorns of Love,1.12,5.60
13 Aug 2017,LCS,2017.0,Summer Season,Splyce,Vitality,1.40,2.88
12 Aug 2017,LCS,2017.0,Summer Season,Fnatic,G2 Esports,1.22,4.00
12 Aug 2017,LCS,2017.0,Summer Season,Roccat,Misfits,2.61,1.47
11 Aug 2017,LCS,2017.0,Summer Season,Unicorns of Love,Vitality,-,-
11 Aug 2017,LCS,2017.0,Summer Season,H2k-Gaming,Mysterious Monkeys,1.09,7.01
10 Aug 2017,LCS,2017.0,Summer Season,Ninjas in Pyjamas,Fnatic,8.66,1.06
10 Aug 2017,LCS,2017.0,Summer Season,G2 Esports,Roccat,1.23,4.03
06 Aug 2017,LCS,2017.0,Summer Season,Cloud9,Echo Fox,-,-
06 Aug 2017,LCS,2017.0,Summer Season,Team SoloMid,Counter Logic Gaming,1.12,-
06 Aug 2017,LCS,2017.0,Summer Season,FlyQuest eSports,Phoenix1,1.99,1.78
06 Aug 2017,LCS,2017.0,Summer Season,Team Liquid,Dignitas,3.42,1.30
05 Aug 2017,LCS,2017.0,Summer Season,Echo Fox,Immortals,3.55,1.17
