date,league_name,year,match_type,team_1,team_2,win_odds_home,win_odds_away
26 Jul 2020,LPL,2020.0,Summer Season,Bilibili Gaming,JD Gaming,4.81,1.17
25 Jul 2020,LPL,2020.0,Summer Season,EDward Gaming,FunPlus Phoenix,2.96,1.36
25 Jul 2020,LPL,2020.0,Summer Season,Vici Gaming,Oh My God,1.4,2.86
24 Jul 2020,LPL,2020.0,Summer Season,Royal Never Give Up,LGD Gaming,2.03,1.74
24 Jul 2020,LPL,2020.0,Summer Season,Victory Five,Suning,1.54,2.42
23 Jul 2020,LPL,2020.0,Summer Season,LNG Esports,JD Gaming,7.57,1.08
23 Jul 2020,LPL,2020.0,Summer Season,Dominus Esports,Top Esports,10.75,1.03
22 Jul 2020,LPL,2020.0,Summer Season,Team WE,Bilibili Gaming,1.41,2.8
22 Jul 2020,LPL,2020.0,Summer Season,Rogue Warriors,eStar,1.7,2.07
21 Jul 2020,LPL,2020.0,Summer Season,Vici Gaming,EDward Gaming,1.66,2.18
21 Jul 2020,LPL,2020.0,Summer Season,Oh My God,FunPlus Phoenix,3.93,1.24
20 Jul 2020,LPL,2020.0,Summer Season,Victory Five,Invictus Gaming,1.76,2.01
20 Jul 2020,LPL,2020.0,Summer Season,Team WE,LGD Gaming,1.58,2.31
19 Jul 2020,LPL,2020.0,Summer Season,JD Gaming,FunPlus Phoenix,1.5,2.5
19 Jul 2020,LPL,2020.0,Summer Season,Vici Gaming,Top Esports,5.2,1.15
18 Jul 2020,LPL,2020.0,Summer Season,Invictus Gaming,Royal Never Give Up,1.45,2.67
18 Jul 2020,LPL,2020.0,Summer Season,Bilibili Gaming,Dominus Esports,1.4,2.88
17 Jul 2020,LPL,2020.0,Summer Season,EDward Gaming,LGD Gaming,2.09,1.7
17 Jul 2020,LPL,2020.0,Summer Season,Rogue Warriors,FunPlus Phoenix,4.7,1.17
16 Jul 2020,LPL,2020.0,Summer Season,Royal Never Give Up,Suning,1.76,2.01
16 Jul 2020,LPL,2020.0,Summer Season,LNG Esports,Invictus Gaming,5.01,1.16
15 Jul 2020,LPL,2020.0,Summer Season,JD Gaming,Vici Gaming,1.26,3.63
15 Jul 2020,LPL,2020.0,Summer Season,eStar,Oh My God,1.84,1.92
14 Jul 2020,LPL,2020.0,Summer Season,LGD Gaming,Rogue Warriors,1.2,4.24
14 Jul 2020,LPL,2020.0,Summer Season,Team WE,LNG Esports,1.17,4.69
13 Jul 2020,LPL,2020.0,Summer Season,Suning,Bilibili Gaming,1.52,2.4
13 Jul 2020,LPL,2020.0,Summer Season,Top Esports,Victory Five,1.2,4.38
12 Jul 2020,LPL,2020.0,Summer Season,EDward Gaming,Royal Never Give Up,2.17,1.64
12 Jul 2020,LPL,2020.0,Summer Season,LGD Gaming,Oh My God,1.32,3.26
11 Jul 2020,LPL,2020.0,Summer Season,Top Esports,FunPlus Phoenix,1.4,2.81
11 Jul 2020,LPL,2020.0,Summer Season,Dominus Esports,Rogue Warriors,1.8,1.96
10 Jul 2020,LPL,2020.0,Summer Season,Invictus Gaming,eStar,1.24,3.87
10 Jul 2020,LPL,2020.0,Summer Season,Oh My God,Bilibili Gaming,1.93,1.83
09 Jul 2020,LPL,2020.0,Summer Season,LGD Gaming,JD Gaming,3.18,1.33
09 Jul 2020,LPL,2020.0,Summer Season,Vici Gaming,FunPlus Phoenix,3.92,1.24
08 Jul 2020,LPL,2020.0,Summer Season,Bilibili Gaming,Invictus Gaming,4.22,1.21
08 Jul 2020,LPL,2020.0,Summer Season,LNG Esports,Victory Five,4.36,1.21
07 Jul 2020,LPL,2020.0,Summer Season,Suning,eStar,1.45,2.62
07 Jul 2020,LPL,2020.0,Summer Season,Vici Gaming,Rogue Warriors,1.29,3.49
06 Jul 2020,LPL,2020.0,Summer Season,JD Gaming,EDward Gaming,1.29,3.42
06 Jul 2020,LPL,2020.0,Summer Season,Team WE,Dominus Esports,1.17,4.87
05 Jul 2020,LPL,2020.0,Summer Season,Royal Never Give Up,FunPlus Phoenix,2.99,1.38
05 Jul 2020,LPL,2020.0,Summer Season,eStar,Victory Five,2.57,1.49
04 Jul 2020,LPL,2020.0,Summer Season,Invictus Gaming,JD Gaming,2.0,1.78
04 Jul 2020,LPL,2020.0,Summer Season,Rogue Warriors,EDward Gaming,3.82,1.25
03 Jul 2020,LPL,2020.0,Summer Season,Vici Gaming,eStar,2.02,1.76
03 Jul 2020,LPL,2020.0,Summer Season,Top Esports,LNG Esports,1.08,7.71
02 Jul 2020,LPL,2020.0,Summer Season,Team WE,JD Gaming,2.21,1.62
02 Jul 2020,LPL,2020.0,Summer Season,Rogue Warriors,Oh My God,2.54,1.49
01 Jul 2020,LPL,2020.0,Summer Season,Suning,LGD Gaming,2.75,1.42
01 Jul 2020,LPL,2020.0,Summer Season,Dominus Esports,Invictus Gaming,7.51,1.08
30 Jun 2020,LPL,2020.0,Summer Season,Royal Never Give Up,Team WE,2.05,1.74
30 Jun 2020,LPL,2020.0,Summer Season,LNG Esports,Bilibili Gaming,1.73,2.06
29 Jun 2020,LPL,2020.0,Summer Season,FunPlus Phoenix,Victory Five,1.34,3.16
29 Jun 2020,LPL,2020.0,Summer Season,Dominus Esports,EDward Gaming,5.9,1.12
28 Jun 2020,LPL,2020.0,Summer Season,JD Gaming,Rogue Warriors,1.09,6.83
28 Jun 2020,LPL,2020.0,Summer Season,LNG Esports,Vici Gaming,2.03,1.75
27 Jun 2020,LPL,2020.0,Summer Season,eStar,FunPlus Phoenix,3.16,1.33
27 Jun 2020,LPL,2020.0,Summer Season,Suning,Dominus Esports,1.16,5.02
26 Jun 2020,LPL,2020.0,Summer Season,Top Esports,EDward Gaming,1.15,5.25
26 Jun 2020,LPL,2020.0,Summer Season,Rogue Warriors,Team WE,4.42,1.19
25 Jun 2020,LPL,2020.0,Summer Season,FunPlus Phoenix,Invictus Gaming,1.48,2.58
25 Jun 2020,LPL,2020.0,Summer Season,Royal Never Give Up,Victory Five,1.4,2.86
24 Jun 2020,LPL,2020.0,Summer Season,Bilibili Gaming,Top Esports,7.75,1.07
24 Jun 2020,LPL,2020.0,Summer Season,Oh My God,LNG Esports,2.06,1.74
23 Jun 2020,LPL,2020.0,Summer Season,LGD Gaming,Invictus Gaming,2.31,1.59
23 Jun 2020,LPL,2020.0,Summer Season,Dominus Esports,JD Gaming,10.31,1.04
22 Jun 2020,LPL,2020.0,Summer Season,eStar,Royal Never Give Up,2.85,1.41
22 Jun 2020,LPL,2020.0,Summer Season,Victory Five,Vici Gaming,2.16,1.66
21 Jun 2020,LPL,2020.0,Summer Season,Invictus Gaming,EDward Gaming,1.57,2.35
21 Jun 2020,LPL,2020.0,Summer Season,Suning,Rogue Warriors,1.44,2.72
20 Jun 2020,LPL,2020.0,Summer Season,LGD Gaming,Top Esports,3.37,1.3
20 Jun 2020,LPL,2020.0,Summer Season,Dominus Esports,Oh My God,2.88,1.4
19 Jun 2020,LPL,2020.0,Summer Season,FunPlus Phoenix,Team WE,1.51,2.49
19 Jun 2020,LPL,2020.0,Summer Season,eStar,LNG Esports,1.81,1.96
18 Jun 2020,LPL,2020.0,Summer Season,JD Gaming,Royal Never Give Up,1.39,2.9
18 Jun 2020,LPL,2020.0,Summer Season,Victory Five,Bilibili Gaming,1.62,2.17
17 Jun 2020,LPL,2020.0,Summer Season,EDward Gaming,Suning,1.5,2.55
17 Jun 2020,LPL,2020.0,Summer Season,Invictus Gaming,Rogue Warriors,1.26,3.76
16 Jun 2020,LPL,2020.0,Summer Season,Top Esports,Oh My God,1.08,7.46
16 Jun 2020,LPL,2020.0,Summer Season,LGD Gaming,Dominus Esports,1.16,5.15
15 Jun 2020,LPL,2020.0,Summer Season,Vici Gaming,Team WE,2.35,1.57
15 Jun 2020,LPL,2020.0,Summer Season,Bilibili Gaming,eStar,3.56,1.28
14 Jun 2020,LPL,2020.0,Summer Season,JD Gaming,Top Esports,2.23,1.63
14 Jun 2020,LPL,2020.0,Summer Season,Suning,Invictus Gaming,2.13,1.68
13 Jun 2020,LPL,2020.0,Summer Season,Oh My God,EDward Gaming,3.32,1.3
13 Jun 2020,LPL,2020.0,Summer Season,Victory Five,LGD Gaming,2.64,1.46
12 Jun 2020,LPL,2020.0,Summer Season,FunPlus Phoenix,Bilibili Gaming,1.17,4.87
12 Jun 2020,LPL,2020.0,Summer Season,Royal Never Give Up,LNG Esports,1.19,4.52
11 Jun 2020,LPL,2020.0,Summer Season,Team WE,Invictus Gaming,2.55,1.5
11 Jun 2020,LPL,2020.0,Summer Season,Dominus Esports,eStar,3.87,1.24
10 Jun 2020,LPL,2020.0,Summer Season,Suning,JD Gaming,4.18,1.22
10 Jun 2020,LPL,2020.0,Summer Season,Vici Gaming,Royal Never Give Up,2.05,1.74
09 Jun 2020,LPL,2020.0,Summer Season,Rogue Warriors,Top Esports,4.37,1.19
09 Jun 2020,LPL,2020.0,Summer Season,FunPlus Phoenix,LNG Esports,1.04,9.97
08 Jun 2020,LPL,2020.0,Summer Season,LGD Gaming,eStar,1.71,2.07
08 Jun 2020,LPL,2020.0,Summer Season,Oh My God,Victory Five,1.6,2.28
07 Jun 2020,LPL,2020.0,Summer Season,Bilibili Gaming,Vici Gaming,2.25,1.59
07 Jun 2020,LPL,2020.0,Summer Season,Team WE,Suning,1.57,2.36
06 Jun 2020,LPL,2020.0,Summer Season,Oh My God,Royal Never Give Up,2.3,1.59
06 Jun 2020,LPL,2020.0,Summer Season,Victory Five,Dominus Esports,2.55,1.49
05 Jun 2020,LPL,2020.0,Summer Season,LNG Esports,Suning,2.63,1.44
05 Jun 2020,LPL,2020.0,Summer Season,EDward Gaming,Team WE,1.67,2.16
02 May 2020,LPL,2020.0,Spring - Play Offs,Top Esports,JD Gaming,2.17,1.66
29 Apr 2020,LPL,2020.0,Spring - Play Offs,Invictus Gaming,FunPlus Phoenix,1.83,1.91
27 Apr 2020,LPL,2020.0,Spring - Play Offs,JD Gaming,FunPlus Phoenix,2.23,1.6
26 Apr 2020,LPL,2020.0,Spring - Play Offs,Invictus Gaming,Top Esports,1.49,2.51
25 Apr 2020,LPL,2020.0,Spring - Play Offs,FunPlus Phoenix,EDward Gaming,1.22,4.16
24 Apr 2020,LPL,2020.0,Spring - Play Offs,Top Esports,Team WE,1.21,4.33
23 Apr 2020,LPL,2020.0,Spring - Play Offs,EDward Gaming,Royal Never Give Up,1.85,1.87
22 Apr 2020,LPL,2020.0,Spring - Play Offs,eStar,Team WE,1.32,3.23
20 Apr 2020,LPL,2020.0,Spring Season,FunPlus Phoenix,Top Esports,1.43,2.73
20 Apr 2020,LPL,2020.0,Spring Season,Team WE,Oh My God,1.91,1.83
20 Apr 2020,LPL,2020.0,Spring Season,Rogue Warriors,LGD Gaming,2.05,1.73
19 Apr 2020,LPL,2020.0,Spring Season,Invictus Gaming,LNG Esports,1.1,6.33
19 Apr 2020,LPL,2020.0,Spring Season,Team WE,EDward Gaming,2.77,1.43
19 Apr 2020,LPL,2020.0,Spring Season,JD Gaming,LGD Gaming,1.19,4.52
18 Apr 2020,LPL,2020.0,Spring Season,Suning,Royal Never Give Up,2.92,1.39
18 Apr 2020,LPL,2020.0,Spring Season,FunPlus Phoenix,Rogue Warriors,1.12,5.99
18 Apr 2020,LPL,2020.0,Spring Season,Vici Gaming,Victory Five,1.08,7.57
17 Apr 2020,LPL,2020.0,Spring Season,EDward Gaming,Invictus Gaming,2.6,1.47
17 Apr 2020,LPL,2020.0,Spring Season,JD Gaming,Dominus Esports,1.17,4.69
17 Apr 2020,LPL,2020.0,Spring Season,LNG Esports,Team WE,3.81,1.25
16 Apr 2020,LPL,2020.0,Spring Season,Top Esports,eStar,1.93,1.82
16 Apr 2020,LPL,2020.0,Spring Season,LGD Gaming,FunPlus Phoenix,4.98,1.16
16 Apr 2020,LPL,2020.0,Spring Season,Bilibili Gaming,Victory Five,1.07,8.15
15 Apr 2020,LPL,2020.0,Spring Season,Invictus Gaming,Team WE,1.23,3.93
15 Apr 2020,LPL,2020.0,Spring Season,Dominus Esports,Royal Never Give Up,4.09,1.22
15 Apr 2020,LPL,2020.0,Spring Season,EDward Gaming,Oh My God,1.36,2.99
14 Apr 2020,LPL,2020.0,Spring Season,LGD Gaming,Bilibili Gaming,1.78,1.95
14 Apr 2020,LPL,2020.0,Spring Season,Vici Gaming,Suning,1.42,2.71
14 Apr 2020,LPL,2020.0,Spring Season,Rogue Warriors,JD Gaming,4.37,1.2
13 Apr 2020,LPL,2020.0,Spring Season,Victory Five,Top Esports,9.28,1.05
13 Apr 2020,LPL,2020.0,Spring Season,LNG Esports,Royal Never Give Up,4.2,1.21
13 Apr 2020,LPL,2020.0,Spring Season,Oh My God,eStar,2.44,1.53
12 Apr 2020,LPL,2020.0,Spring Season,Invictus Gaming,Bilibili Gaming,1.22,4.01
12 Apr 2020,LPL,2020.0,Spring Season,FunPlus Phoenix,EDward Gaming,1.33,3.17
12 Apr 2020,LPL,2020.0,Spring Season,Dominus Esports,Suning,2.57,1.47
11 Apr 2020,LPL,2020.0,Spring Season,Royal Never Give Up,Rogue Warriors,1.18,4.62
11 Apr 2020,LPL,2020.0,Spring Season,Team WE,eStar,2.42,1.53
11 Apr 2020,LPL,2020.0,Spring Season,Oh My God,LGD Gaming,1.45,2.64
10 Apr 2020,LPL,2020.0,Spring Season,Top Esports,Bilibili Gaming,1.25,3.75
10 Apr 2020,LPL,2020.0,Spring Season,FunPlus Phoenix,Vici Gaming,1.16,5.31
10 Apr 2020,LPL,2020.0,Spring Season,Dominus Esports,Victory Five,1.28,3.52
09 Apr 2020,LPL,2020.0,Spring Season,JD Gaming,Invictus Gaming,2.68,1.44
09 Apr 2020,LPL,2020.0,Spring Season,LNG Esports,EDward Gaming,3.64,1.27
09 Apr 2020,LPL,2020.0,Spring Season,LGD Gaming,Royal Never Give Up,5.79,1.12
08 Apr 2020,LPL,2020.0,Spring Season,Team WE,Top Esports,3.38,1.3
08 Apr 2020,LPL,2020.0,Spring Season,Suning,Oh My God,2.37,1.55
08 Apr 2020,LPL,2020.0,Spring Season,Rogue Warriors,Vici Gaming,2.93,1.38
07 Apr 2020,LPL,2020.0,Spring Season,LNG Esports,FunPlus Phoenix,6.92,1.09
07 Apr 2020,LPL,2020.0,Spring Season,eStar,JD Gaming,1.74,2.02
07 Apr 2020,LPL,2020.0,Spring Season,Dominus Esports,Bilibili Gaming,2.24,1.59
06 Apr 2020,LPL,2020.0,Spring Season,Top Esports,Rogue Warriors,1.15,5.04
06 Apr 2020,LPL,2020.0,Spring Season,Oh My God,Vici Gaming,2.17,1.64
06 Apr 2020,LPL,2020.0,Spring Season,Suning,Victory Five,1.12,5.84
05 Apr 2020,LPL,2020.0,Spring Season,Royal Never Give Up,Invictus Gaming,2.57,1.47
05 Apr 2020,LPL,2020.0,Spring Season,Bilibili Gaming,EDward Gaming,3.07,1.35
05 Apr 2020,LPL,2020.0,Spring Season,JD Gaming,LNG Esports,1.29,3.44
03 Apr 2020,LPL,2020.0,Spring Season,Royal Never Give Up,eStar,1.77,2.17
03 Apr 2020,LPL,2020.0,Spring Season,Invictus Gaming,Victory Five,1.02,11.0
03 Apr 2020,LPL,2020.0,Spring Season,EDward Gaming,Dominus Esports,1.24,3.92
02 Apr 2020,LPL,2020.0,Spring Season,Suning,Top Esports,3.47,1.29
02 Apr 2020,LPL,2020.0,Spring Season,Rogue Warriors,Bilibili Gaming,3.49,1.28
02 Apr 2020,LPL,2020.0,Spring Season,LGD Gaming,Team WE,2.74,1.42
01 Apr 2020,LPL,2020.0,Spring Season,Victory Five,Royal Never Give Up,12.91,1.02
01 Apr 2020,LPL,2020.0,Spring Season,eStar,Vici Gaming,1.29,3.43
01 Apr 2020,LPL,2020.0,Spring Season,Dominus Esports,LNG Esports,3.49,1.29
31 Mar 2020,LPL,2020.0,Spring Season,Oh My God,Invictus Gaming,4.32,1.2
31 Mar 2020,LPL,2020.0,Spring Season,LGD Gaming,EDward Gaming,3.96,1.23
30 Mar 2020,LPL,2020.0,Spring Season,JD Gaming,Suning,1.44,2.93
30 Mar 2020,LPL,2020.0,Spring Season,Victory Five,FunPlus Phoenix,13.31,1.02
30 Mar 2020,LPL,2020.0,Spring Season,Vici Gaming,LNG Esports,1.73,2.02
29 Mar 2020,LPL,2020.0,Spring Season,Royal Never Give Up,EDward Gaming,1.63,2.42
29 Mar 2020,LPL,2020.0,Spring Season,Oh My God,Top Esports,2.64,1.49
29 Mar 2020,LPL,2020.0,Spring Season,eStar,Dominus Esports,1.11,6.05
28 Mar 2020,LPL,2020.0,Spring Season,Invictus Gaming,Suning,1.17,4.76
28 Mar 2020,LPL,2020.0,Spring Season,Bilibili Gaming,Team WE,2.9,1.46
28 Mar 2020,LPL,2020.0,Spring Season,LGD Gaming,Victory Five,1.28,3.51
27 Mar 2020,LPL,2020.0,Spring Season,Royal Never Give Up,JD Gaming,2.01,1.75
27 Mar 2020,LPL,2020.0,Spring Season,LNG Esports,eStar,3.18,1.35
27 Mar 2020,LPL,2020.0,Spring Season,FunPlus Phoenix,Oh My God,1.13,5.39
26 Mar 2020,LPL,2020.0,Spring Season,Vici Gaming,LGD Gaming,1.56,2.35
26 Mar 2020,LPL,2020.0,Spring Season,Suning,Team WE,1.57,1.92
26 Mar 2020,LPL,2020.0,Spring Season,Rogue Warriors,Dominus Esports,1.6,2.22
25 Mar 2020,LPL,2020.0,Spring Season,Bilibili Gaming,FunPlus Phoenix,5.94,1.18
25 Mar 2020,LPL,2020.0,Spring Season,Top Esports,JD Gaming,1.96,1.58
25 Mar 2020,LPL,2020.0,Spring Season,Victory Five,Oh My God,5.9,1.12
24 Mar 2020,LPL,2020.0,Spring Season,Suning,LNG Esports,2.02,1.74
24 Mar 2020,LPL,2020.0,Spring Season,Team WE,Rogue Warriors,1.55,2.36
23 Mar 2020,LPL,2020.0,Spring Season,eStar,Invictus Gaming,3.36,1.31
23 Mar 2020,LPL,2020.0,Spring Season,EDward Gaming,Vici Gaming,1.42,2.87
23 Mar 2020,LPL,2020.0,Spring Season,Top Esports,Dominus Esports,1.14,5.23
22 Mar 2020,LPL,2020.0,Spring Season,FunPlus Phoenix,Royal Never Give Up,1.42,2.81
22 Mar 2020,LPL,2020.0,Spring Season,LGD Gaming,Suning,1.91,2.08
22 Mar 2020,LPL,2020.0,Spring Season,Rogue Warriors,Victory Five,1.34,3.15
21 Mar 2020,LPL,2020.0,Spring Season,Top Esports,Invictus Gaming,3.26,1.33
21 Mar 2020,LPL,2020.0,Spring Season,eStar,Bilibili Gaming,1.5,2.48
21 Mar 2020,LPL,2020.0,Spring Season,Oh My God,Dominus Esports,1.41,2.81
20 Mar 2020,LPL,2020.0,Spring Season,Royal Never Give Up,Vici Gaming,1.14,5.24
20 Mar 2020,LPL,2020.0,Spring Season,EDward Gaming,JD Gaming,3.0,1.48
20 Mar 2020,LPL,2020.0,Spring Season,LNG Esports,Rogue Warriors,1.54,2.39
19 Mar 2020,LPL,2020.0,Spring Season,Suning,FunPlus Phoenix,5.06,1.15
19 Mar 2020,LPL,2020.0,Spring Season,Invictus Gaming,LGD Gaming,1.12,5.95
19 Mar 2020,LPL,2020.0,Spring Season,Dominus Esports,Team WE,2.38,1.55
18 Mar 2020,LPL,2020.0,Spring Season,JD Gaming,Bilibili Gaming,1.24,3.92
18 Mar 2020,LPL,2020.0,Spring Season,Top Esports,Vici Gaming,1.4,2.84
18 Mar 2020,LPL,2020.0,Spring Season,Victory Five,LNG Esports,4.29,1.2
17 Mar 2020,LPL,2020.0,Spring Season,Team WE,FunPlus Phoenix,6.12,1.11
17 Mar 2020,LPL,2020.0,Spring Season,EDward Gaming,Rogue Warriors,1.34,3.14
16 Mar 2020,LPL,2020.0,Spring Season,Vici Gaming,JD Gaming,4.81,1.16
16 Mar 2020,LPL,2020.0,Spring Season,Bilibili Gaming,Oh My God,1.69,2.05
16 Mar 2020,LPL,2020.0,Spring Season,Victory Five,eStar,5.2,1.14
15 Mar 2020,LPL,2020.0,Spring Season,Top Esports,LGD Gaming,1.18,4.72
15 Mar 2020,LPL,2020.0,Spring Season,Team WE,Royal Never Give Up,3.63,1.27
15 Mar 2020,LPL,2020.0,Spring Season,Rogue Warriors,Invictus Gaming,9.32,1.05
14 Mar 2020,LPL,2020.0,Spring Season,Bilibili Gaming,Suning,1.44,2.65
14 Mar 2020,LPL,2020.0,Spring Season,EDward Gaming,eStar,2.45,1.64
14 Mar 2020,LPL,2020.0,Spring Season,JD Gaming,Victory Five,1.07,7.66
13 Mar 2020,LPL,2020.0,Spring Season,Dominus Esports,FunPlus Phoenix,9.05,1.04
13 Mar 2020,LPL,2020.0,Spring Season,Team WE,Vici Gaming,2.19,2.43
13 Mar 2020,LPL,2020.0,Spring Season,Oh My God,Rogue Warriors,1.46,2.63
12 Mar 2020,LPL,2020.0,Spring Season,Suning,EDward Gaming,2.59,1.47
12 Mar 2020,LPL,2020.0,Spring Season,Bilibili Gaming,LNG Esports,1.28,3.58
12 Mar 2020,LPL,2020.0,Spring Season,eStar,LGD Gaming,1.32,3.26
11 Mar 2020,LPL,2020.0,Spring Season,Vici Gaming,Invictus Gaming,4.82,1.16
11 Mar 2020,LPL,2020.0,Spring Season,Victory Five,Team WE,2.21,1.64
11 Mar 2020,LPL,2020.0,Spring Season,Royal Never Give Up,Oh My God,1.15,5.24
10 Mar 2020,LPL,2020.0,Spring Season,eStar,Suning,1.67,1.91
10 Mar 2020,LPL,2020.0,Spring Season,Dominus Esports,LGD Gaming,1.93,1.82
09 Mar 2020,LPL,2020.0,Spring Season,Royal Never Give Up,Top Esports,2.04,1.73
09 Mar 2020,LPL,2020.0,Spring Season,FunPlus Phoenix,JD Gaming,1.51,2.49
09 Mar 2020,LPL,2020.0,Spring Season,LNG Esports,Oh My God,1.35,3.11
19 Jan 2020,LPL,2020.0,Spring Season,EDward Gaming,Top Esports,2.41,1.54
19 Jan 2020,LPL,2020.0,Spring Season,Vici Gaming,Dominus Esports,1.44,2.65
18 Jan 2020,LPL,2020.0,Spring Season,Bilibili Gaming,Royal Never Give Up,2.74,1.42
18 Jan 2020,LPL,2020.0,Spring Season,JD Gaming,Team WE,1.24,3.83
17 Jan 2020,LPL,2020.0,Spring Season,LNG Esports,Top Esports,3.35,1.3
17 Jan 2020,LPL,2020.0,Spring Season,FunPlus Phoenix,eStar,1.04,9.78
16 Jan 2020,LPL,2020.0,Spring Season,Rogue Warriors,Suning,2.6,1.46
16 Jan 2020,LPL,2020.0,Spring Season,Victory Five,EDward Gaming,4.49,1.19
15 Jan 2020,LPL,2020.0,Spring Season,Invictus Gaming,Dominus Esports,1.17,4.62
15 Jan 2020,LPL,2020.0,Spring Season,Vici Gaming,Bilibili Gaming,2.3,1.57
14 Jan 2020,LPL,2020.0,Spring Season,Oh My God,JD Gaming,4.08,1.22
14 Jan 2020,LPL,2020.0,Spring Season,eStar,Rogue Warriors,3.04,1.36
13 Jan 2020,LPL,2020.0,Spring Season,LGD Gaming,LNG Esports,2.21,1.62
13 Jan 2020,LPL,2020.0,Spring Season,Invictus Gaming,FunPlus Phoenix,2.65,1.45
