date,league_name,year,match_type,team_1,team_2,win_odds_home,win_odds_away
08 Sep 2019,LCS,2019.0,Regional Finals,Team SoloMid,Clutch Gaming,2.20,1.63
07 Sep 2019,LCS,2019.0,Regional Finals,Counter Logic Gaming,Clutch Gaming,1.70,2.09
06 Sep 2019,LCS,2019.0,Regional Finals,Clutch Gaming,FlyQuest eSports,1.23,3.98
25 Aug 2019,LCS,2019.0,Summer - Play offs,Team Liquid,Cloud9,1.49,2.55
24 Aug 2019,LCS,2019.0,Summer - Play offs,Clutch Gaming,Counter Logic Gaming,2.04,1.75
18 Aug 2019,LCS,2019.0,Summer - Play offs,Team Liquid,Clutch Gaming,1.09,7.14
17 Aug 2019,LCS,2019.0,Summer - Play offs,Cloud9,Counter Logic Gaming,1.37,2.99
11 Aug 2019,LCS,2019.0,Summer - Play offs,Counter Logic Gaming,Optic Gaming,1.29,3.50
10 Aug 2019,LCS,2019.0,Summer - Play offs,Team SoloMid,Clutch Gaming,1.51,2.50
04 Aug 2019,LCS,2019.0,Summer Season,Echo Fox,FlyQuest eSports,2.84,1.40
04 Aug 2019,LCS,2019.0,Summer Season,Golden Guardians,Clutch Gaming,1.88,1.87
04 Aug 2019,LCS,2019.0,Summer Season,Team SoloMid,Team Liquid,2.91,1.38
04 Aug 2019,LCS,2019.0,Summer Season,100 Thieves,Counter Logic Gaming,2.65,1.45
04 Aug 2019,LCS,2019.0,Summer Season,Optic Gaming,Cloud9,2.91,1.38
04 Aug 2019,LCS,2019.0,Summer Season,Team Liquid,Echo Fox,1.10,6.63
04 Aug 2019,LCS,2019.0,Summer Season,FlyQuest eSports,Team SoloMid,3.06,1.36
03 Aug 2019,LCS,2019.0,Summer Season,Clutch Gaming,100 Thieves,2.06,1.72
03 Aug 2019,LCS,2019.0,Summer Season,Cloud9,Golden Guardians,1.43,2.72
03 Aug 2019,LCS,2019.0,Summer Season,Counter Logic Gaming,Optic Gaming,1.56,2.35
28 Jul 2019,LCS,2019.0,Summer Season,Clutch Gaming,FlyQuest eSports,1.87,1.88
28 Jul 2019,LCS,2019.0,Summer Season,Echo Fox,Counter Logic Gaming,3.84,1.24
28 Jul 2019,LCS,2019.0,Summer Season,Cloud9,Team Liquid,2.71,1.43
28 Jul 2019,LCS,2019.0,Summer Season,100 Thieves,Team SoloMid,2.72,1.42
28 Jul 2019,LCS,2019.0,Summer Season,Optic Gaming,Golden Guardians,1.65,2.17
28 Jul 2019,LCS,2019.0,Summer Season,Counter Logic Gaming,Clutch Gaming,1.50,2.53
28 Jul 2019,LCS,2019.0,Summer Season,Team SoloMid,Echo Fox,1.22,4.04
27 Jul 2019,LCS,2019.0,Summer Season,Golden Guardians,100 Thieves,1.94,1.80
27 Jul 2019,LCS,2019.0,Summer Season,FlyQuest eSports,Cloud9,3.47,1.30
27 Jul 2019,LCS,2019.0,Summer Season,Team Liquid,Optic Gaming,1.30,3.38
21 Jul 2019,LCS,2019.0,Summer Season,Clutch Gaming,Echo Fox,1.45,2.61
21 Jul 2019,LCS,2019.0,Summer Season,Optic Gaming,Team SoloMid,2.69,1.44
21 Jul 2019,LCS,2019.0,Summer Season,100 Thieves,FlyQuest eSports,1.64,2.18
21 Jul 2019,LCS,2019.0,Summer Season,Counter Logic Gaming,Cloud9,2.51,1.50
21 Jul 2019,LCS,2019.0,Summer Season,Golden Guardians,Team Liquid,3.45,1.29
21 Jul 2019,LCS,2019.0,Summer Season,Echo Fox,Optic Gaming,2.49,1.50
21 Jul 2019,LCS,2019.0,Summer Season,Team Liquid,Clutch Gaming,1.26,3.70
20 Jul 2019,LCS,2019.0,Summer Season,FlyQuest eSports,Counter Logic Gaming,2.42,1.53
20 Jul 2019,LCS,2019.0,Summer Season,Team SoloMid,Golden Guardians,1.49,2.54
20 Jul 2019,LCS,2019.0,Summer Season,Cloud9,100 Thieves,1.37,3.01
14 Jul 2019,LCS,2019.0,Summer Season,Clutch Gaming,Optic Gaming,2.12,1.67
14 Jul 2019,LCS,2019.0,Summer Season,Counter Logic Gaming,Golden Guardians,1.65,2.13
14 Jul 2019,LCS,2019.0,Summer Season,100 Thieves,Echo Fox,1.53,2.43
14 Jul 2019,LCS,2019.0,Summer Season,Cloud9,Team SoloMid,1.77,1.98
14 Jul 2019,LCS,2019.0,Summer Season,FlyQuest eSports,Team Liquid,3.48,1.28
14 Jul 2019,LCS,2019.0,Summer Season,Optic Gaming,100 Thieves,1.51,2.47
14 Jul 2019,LCS,2019.0,Summer Season,Echo Fox,Cloud9,3.98,1.23
13 Jul 2019,LCS,2019.0,Summer Season,Golden Guardians,FlyQuest eSports,1.57,2.31
13 Jul 2019,LCS,2019.0,Summer Season,Team Liquid,Counter Logic Gaming,1.50,2.49
13 Jul 2019,LCS,2019.0,Summer Season,Team SoloMid,Clutch Gaming,1.39,2.87
07 Jul 2019,LCS,2019.0,Summer Season,Optic Gaming,FlyQuest eSports,1.55,2.39
07 Jul 2019,LCS,2019.0,Summer Season,Counter Logic Gaming,Team SoloMid,2.81,1.41
07 Jul 2019,LCS,2019.0,Summer Season,100 Thieves,Team Liquid,2.88,1.47
07 Jul 2019,LCS,2019.0,Summer Season,Cloud9,Clutch Gaming,1.35,3.07
07 Jul 2019,LCS,2019.0,Summer Season,Echo Fox,Golden Guardians,2.97,1.38
