date,league_name,year,match_type,team_1,team_2,win_odds_home,win_odds_away
19 Jul 2019,OPL,2019.0,Summer Season,Chiefs Esports Club,Bombers,1.37,2.99
19 Jul 2019,OPL,2019.0,Summer Season,Avant Gaming,ORDER,1.54,2.41
13 Jul 2019,OPL,2019.0,Summer Season,Legacy eSports,Avant Gaming,5.20,1.14
13 Jul 2019,OPL,2019.0,Summer Season,Bombers,Mammoth,2.30,1.57
13 Jul 2019,OPL,2019.0,Summer Season,Gravitas,Chiefs Esports Club,5.38,1.13
13 Jul 2019,OPL,2019.0,Summer Season,ORDER,LG Dire Wolves,1.86,1.85
12 Jul 2019,OPL,2019.0,Summer Season,ORDER,Legacy eSports,1.25,3.74
12 Jul 2019,OPL,2019.0,Summer Season,Avant Gaming,Bombers,1.65,2.13
12 Jul 2019,OPL,2019.0,Summer Season,LG Dire Wolves,Chiefs Esports Club,3.97,1.23
12 Jul 2019,OPL,2019.0,Summer Season,Mammoth,Gravitas,1.17,4.63
29 Jun 2019,OPL,2019.0,Summer Season,Legacy eSports,LG Dire Wolves,3.47,1.28
29 Jun 2019,OPL,2019.0,Summer Season,Gravitas,Avant Gaming,4.42,1.18
29 Jun 2019,OPL,2019.0,Summer Season,Bombers,ORDER,1.72,2.04
29 Jun 2019,OPL,2019.0,Summer Season,Chiefs Esports Club,Mammoth,2.30,1.56
28 Jun 2019,OPL,2019.0,Summer Season,Gravitas,ORDER,2.01,1.74
28 Jun 2019,OPL,2019.0,Summer Season,Bombers,Legacy eSports,1.21,4.21
28 Jun 2019,OPL,2019.0,Summer Season,LG Dire Wolves,Mammoth,3.19,1.33
28 Jun 2019,OPL,2019.0,Summer Season,Chiefs Esports Club,Avant Gaming,2.35,1.54
22 Jun 2019,OPL,2019.0,Summer Season,Avant Gaming,Mammoth,3.00,1.35
22 Jun 2019,OPL,2019.0,Summer Season,ORDER,Chiefs Esports Club,2.49,1.49
22 Jun 2019,OPL,2019.0,Summer Season,Legacy eSports,Gravitas,2.13,1.66
22 Jun 2019,OPL,2019.0,Summer Season,Bombers,LG Dire Wolves,1.28,3.49
21 Jun 2019,OPL,2019.0,Summer Season,Gravitas,Bombers,3.40,1.29
21 Jun 2019,OPL,2019.0,Summer Season,Chiefs Esports Club,Legacy eSports,1.18,4.41
21 Jun 2019,OPL,2019.0,Summer Season,Mammoth,ORDER,1.27,3.50
21 Jun 2019,OPL,2019.0,Summer Season,LG Dire Wolves,Avant Gaming,2.82,1.38
15 Jun 2019,OPL,2019.0,Summer Season,ORDER,Avant Gaming,1.81,1.89
15 Jun 2019,OPL,2019.0,Summer Season,Legacy eSports,Mammoth,3.82,1.24
15 Jun 2019,OPL,2019.0,Summer Season,Bombers,Chiefs Esports Club,2.34,1.54
15 Jun 2019,OPL,2019.0,Summer Season,Gravitas,LG Dire Wolves,2.37,1.53
14 Jun 2019,OPL,2019.0,Summer Season,Mammoth,Bombers,1.85,1.84
14 Jun 2019,OPL,2019.0,Summer Season,LG Dire Wolves,ORDER,2.63,1.46
14 Jun 2019,OPL,2019.0,Summer Season,Avant Gaming,Legacy eSports,1.50,2.47
14 Jun 2019,OPL,2019.0,Summer Season,Chiefs Esports Club,Gravitas,1.17,4.49
08 Jun 2019,OPL,2019.0,Summer Season,Chiefs Esports Club,LG Dire Wolves,1.19,4.25
08 Jun 2019,OPL,2019.0,Summer Season,Bombers,Avant Gaming,1.51,2.44
08 Jun 2019,OPL,2019.0,Summer Season,Legacy eSports,ORDER,5.43,1.13
08 Jun 2019,OPL,2019.0,Summer Season,Gravitas,Mammoth,2.75,1.40
07 Jun 2019,OPL,2019.0,Summer Season,Mammoth,Chiefs Esports Club,2.71,1.42
07 Jun 2019,OPL,2019.0,Summer Season,Avant Gaming,Gravitas,1.60,2.22
07 Jun 2019,OPL,2019.0,Summer Season,ORDER,Bombers,2.16,1.63
07 Jun 2019,OPL,2019.0,Summer Season,LG Dire Wolves,Legacy eSports,1.51,2.45
06 Apr 2019,OPL,2019.0,Spring - Play Offs,Bombers,ORDER,1.23,3.89
30 Mar 2019,OPL,2019.0,Spring - Play Offs,Chiefs Esports Club,ORDER,1.23,3.80
29 Mar 2019,OPL,2019.0,Spring - Play Offs,Avant Gaming,ORDER,1.24,3.72
28 Mar 2019,OPL,2019.0,Spring - Play Offs,Mammoth,ORDER,1.23,3.77
23 Mar 2019,OPL,2019.0,Spring Season,LG Dire Wolves,Chiefs Esports Club,8.36,1.04
23 Mar 2019,OPL,2019.0,Spring Season,Legacy eSports,Avant Gaming,4.24,1.18
23 Mar 2019,OPL,2019.0,Spring Season,Gravitas,Chiefs Esports Club,4.23,1.19
23 Mar 2019,OPL,2019.0,Spring Season,Legacy eSports,LG Dire Wolves,1.40,2.75
23 Mar 2019,OPL,2019.0,Spring Season,ORDER,Gravitas,2.17,1.61
23 Mar 2019,OPL,2019.0,Spring Season,Mammoth,Bombers,3.39,1.27
22 Mar 2019,OPL,2019.0,Spring Season,LG Dire Wolves,ORDER,4.91,1.15
22 Mar 2019,OPL,2019.0,Spring Season,Bombers,Gravitas,1.16,4.50
22 Mar 2019,OPL,2019.0,Spring Season,ORDER,Mammoth,2.44,1.49
22 Mar 2019,OPL,2019.0,Spring Season,Bombers,Avant Gaming,1.21,3.91
22 Mar 2019,OPL,2019.0,Spring Season,Mammoth,Legacy eSports,1.24,3.66
22 Mar 2019,OPL,2019.0,Spring Season,Avant Gaming,Chiefs Esports Club,3.45,1.27
16 Mar 2019,OPL,2019.0,Spring Season,Legacy eSports,Gravitas,3.33,1.28
16 Mar 2019,OPL,2019.0,Spring Season,Avant Gaming,ORDER,1.54,2.33
16 Mar 2019,OPL,2019.0,Spring Season,Chiefs Esports Club,Mammoth,1.33,3.06
16 Mar 2019,OPL,2019.0,Spring Season,LG Dire Wolves,Bombers,9.62,1.02
15 Mar 2019,OPL,2019.0,Spring Season,Chiefs Esports Club,Legacy eSports,1.06,7.56
15 Mar 2019,OPL,2019.0,Spring Season,Avant Gaming,LG Dire Wolves,1.14,4.94
15 Mar 2019,OPL,2019.0,Spring Season,Mammoth,Gravitas,1.39,2.76
15 Mar 2019,OPL,2019.0,Spring Season,ORDER,Bombers,4.34,1.18
09 Mar 2019,OPL,2019.0,Spring Season,Gravitas,LG Dire Wolves,1.26,3.48
09 Mar 2019,OPL,2019.0,Spring Season,Bombers,Chiefs Esports Club,1.53,2.35
09 Mar 2019,OPL,2019.0,Spring Season,ORDER,Legacy eSports,1.31,3.20
09 Mar 2019,OPL,2019.0,Spring Season,Mammoth,Avant Gaming,1.68,2.07
08 Mar 2019,OPL,2019.0,Spring Season,Chiefs Esports Club,ORDER,1.26,3.28
08 Mar 2019,OPL,2019.0,Spring Season,Mammoth,LG Dire Wolves,1.16,4.53
08 Mar 2019,OPL,2019.0,Spring Season,Bombers,Legacy eSports,1.05,7.88
08 Mar 2019,OPL,2019.0,Spring Season,Gravitas,Avant Gaming,2.45,1.49
02 Mar 2019,OPL,2019.0,Spring Season,Legacy eSports,Chiefs Esports Club,5.09,1.13
02 Mar 2019,OPL,2019.0,Spring Season,Avant Gaming,Mammoth,2.30,1.55
02 Mar 2019,OPL,2019.0,Spring Season,ORDER,LG Dire Wolves,1.26,3.48
02 Mar 2019,OPL,2019.0,Spring Season,Gravitas,Bombers,5.13,1.13
01 Mar 2019,OPL,2019.0,Spring Season,LG Dire Wolves,Avant Gaming,4.80,1.15
01 Mar 2019,OPL,2019.0,Spring Season,Gravitas,Legacy eSports,1.39,2.79
01 Mar 2019,OPL,2019.0,Spring Season,ORDER,Chiefs Esports Club,3.26,1.29
01 Mar 2019,OPL,2019.0,Spring Season,Bombers,Mammoth,1.26,3.47
23 Feb 2019,OPL,2019.0,Spring Season,LG Dire Wolves,Legacy eSports,2.15,1.62
23 Feb 2019,OPL,2019.0,Spring Season,Chiefs Esports Club,Avant Gaming,1.39,2.78
23 Feb 2019,OPL,2019.0,Spring Season,Gravitas,Mammoth,2.49,1.47
23 Feb 2019,OPL,2019.0,Spring Season,Bombers,ORDER,1.29,3.26
22 Feb 2019,OPL,2019.0,Spring Season,Avant Gaming,Legacy eSports,1.27,3.42
22 Feb 2019,OPL,2019.0,Spring Season,Chiefs Esports Club,Gravitas,1.29,3.24
22 Feb 2019,OPL,2019.0,Spring Season,ORDER,Mammoth,1.99,1.73
22 Feb 2019,OPL,2019.0,Spring Season,Bombers,LG Dire Wolves,1.06,7.66
16 Feb 2019,OPL,2019.0,Spring Season,Avant Gaming,Gravitas,1.37,2.81
16 Feb 2019,OPL,2019.0,Spring Season,Legacy eSports,ORDER,4.94,1.13
16 Feb 2019,OPL,2019.0,Spring Season,Chiefs Esports Club,Bombers,1.66,2.07
16 Feb 2019,OPL,2019.0,Spring Season,LG Dire Wolves,Mammoth,3.50,1.26
15 Feb 2019,OPL,2019.0,Spring Season,Mammoth,Chiefs Esports Club,2.97,1.34
15 Feb 2019,OPL,2019.0,Spring Season,Legacy eSports,Bombers,6.03,1.09
15 Feb 2019,OPL,2019.0,Spring Season,Avant Gaming,ORDER,1.83,1.85
15 Feb 2019,OPL,2019.0,Spring Season,LG Dire Wolves,Gravitas,2.67,1.40
09 Feb 2019,OPL,2019.0,Spring Season,Chiefs Esports Club,LG Dire Wolves,1.10,5.85
09 Feb 2019,OPL,2019.0,Spring Season,Legacy eSports,Mammoth,3.20,1.30
09 Feb 2019,OPL,2019.0,Spring Season,Avant Gaming,Bombers,3.11,1.31
09 Feb 2019,OPL,2019.0,Spring Season,Gravitas,ORDER,2.98,1.34
08 Feb 2019,OPL,2019.0,Spring Season,Gravitas,Avant Gaming,2.50,1.47
08 Feb 2019,OPL,2019.0,Spring Season,ORDER,Mammoth,1.56,2.26
08 Feb 2019,OPL,2019.0,Spring Season,LG Dire Wolves,Bombers,4.37,1.17
08 Feb 2019,OPL,2019.0,Spring Season,Chiefs Esports Club,Legacy eSports,1.12,5.28
02 Feb 2019,OPL,2019.0,Spring Season,Legacy eSports,Avant Gaming,2.93,1.35
02 Feb 2019,OPL,2019.0,Spring Season,LG Dire Wolves,ORDER,4.07,1.20
02 Feb 2019,OPL,2019.0,Spring Season,Bombers,Gravitas,1.35,2.95
02 Feb 2019,OPL,2019.0,Spring Season,Chiefs Esports Club,Mammoth,1.52,2.27
01 Feb 2019,OPL,2019.0,Spring Season,ORDER,Legacy eSports,1.22,3.86
01 Feb 2019,OPL,2019.0,Spring Season,Bombers,Avant Gaming,1.35,2.98
01 Feb 2019,OPL,2019.0,Spring Season,Gravitas,Chiefs Esports Club,3.08,1.32
01 Feb 2019,OPL,2019.0,Spring Season,Mammoth,LG Dire Wolves,1.18,4.28
26 Jan 2019,OPL,2019.0,Spring Season,Avant Gaming,LG Dire Wolves,1.49,2.43
26 Jan 2019,OPL,2019.0,Spring Season,Mammoth,Legacy eSports,1.28,3.33
26 Jan 2019,OPL,2019.0,Spring Season,Bombers,Chiefs Esports Club,1.86,1.85
26 Jan 2019,OPL,2019.0,Spring Season,ORDER,Gravitas,1.46,2.53
25 Jan 2019,OPL,2019.0,Spring Season,Chiefs Esports Club,ORDER,1.50,2.41
25 Jan 2019,OPL,2019.0,Spring Season,Mammoth,Avant Gaming,1.26,3.51
25 Jan 2019,OPL,2019.0,Spring Season,Bombers,Legacy eSports,1.20,4.13
25 Jan 2019,OPL,2019.0,Spring Season,Gravitas,LG Dire Wolves,1.39,2.76
19 Jan 2019,OPL,2019.0,Spring Season,Avant Gaming,Chiefs Esports Club,3.93,1.22
19 Jan 2019,OPL,2019.0,Spring Season,Mammoth,Gravitas,1.35,3.02
19 Jan 2019,OPL,2019.0,Spring Season,Legacy eSports,LG Dire Wolves,2.18,1.63
19 Jan 2019,OPL,2019.0,Spring Season,ORDER,Bombers,2.13,1.66
18 Jan 2019,OPL,2019.0,Spring Season,LG Dire Wolves,Chiefs Esports Club,3.45,1.28
18 Jan 2019,OPL,2019.0,Spring Season,Avant Gaming,ORDER,3.79,1.24
18 Jan 2019,OPL,2019.0,Spring Season,Mammoth,Bombers,1.66,2.13
18 Jan 2019,OPL,2019.0,Spring Season,Legacy eSports,Gravitas,2.74,1.42
