date,league_name,year,match_type,team_1,team_2,win_odds_home,win_odds_away
06 Jun 2020,CBLOL,2020.0,Summer Season,paiN Gaming,Flamengo,1.63,2.20
09 May 2020,CBLOL,2020.0,Spring - Play Offs,KaBuM! e-Sports,Flamengo,1.85,1.85
03 May 2020,CBLOL,2020.0,Spring - Play Offs,Flamengo,FURIA Uppercut,1.32,3.23
02 May 2020,CBLOL,2020.0,Spring - Play Offs,Vivo Keyd,KaBuM! e-Sports,1.48,2.47
26 Apr 2020,CBLOL,2020.0,Spring Season,Flamengo,INTZ-eSports,1.51,2.43
26 Apr 2020,CBLOL,2020.0,Spring Season,Vivo Keyd,KaBuM! e-Sports,1.72,2.02
26 Apr 2020,CBLOL,2020.0,Spring Season,paiN Gaming,FURIA Uppercut,2.04,1.75
26 Apr 2020,CBLOL,2020.0,Spring Season,Prodigy,REPA,1.40,2.81
25 Apr 2020,CBLOL,2020.0,Spring Season,paiN Gaming,Prodigy,1.68,2.10
25 Apr 2020,CBLOL,2020.0,Spring Season,FURIA Uppercut,INTZ-eSports,2.11,1.67
25 Apr 2020,CBLOL,2020.0,Spring Season,REPA,Vivo Keyd,3.85,1.24
25 Apr 2020,CBLOL,2020.0,Spring Season,KaBuM! e-Sports,Flamengo,2.43,1.51
24 Apr 2020,CBLOL,2020.0,Spring Season,INTZ-eSports,Prodigy,1.54,2.30
24 Apr 2020,CBLOL,2020.0,Spring Season,Flamengo,REPA,1.16,4.84
24 Apr 2020,CBLOL,2020.0,Spring Season,KaBuM! e-Sports,paiN Gaming,1.86,1.86
24 Apr 2020,CBLOL,2020.0,Spring Season,Vivo Keyd,FURIA Uppercut,1.42,2.72
19 Apr 2020,CBLOL,2020.0,Spring Season,paiN Gaming,REPA,1.28,3.48
19 Apr 2020,CBLOL,2020.0,Spring Season,INTZ-eSports,Vivo Keyd,2.87,1.39
19 Apr 2020,CBLOL,2020.0,Spring Season,FURIA Uppercut,Flamengo,2.41,1.53
19 Apr 2020,CBLOL,2020.0,Spring Season,Prodigy,KaBuM! e-Sports,1.75,1.98
18 Apr 2020,CBLOL,2020.0,Spring Season,REPA,FURIA Uppercut,2.98,1.36
18 Apr 2020,CBLOL,2020.0,Spring Season,Flamengo,Prodigy,1.37,2.97
18 Apr 2020,CBLOL,2020.0,Spring Season,KaBuM! e-Sports,INTZ-eSports,2.28,1.58
18 Apr 2020,CBLOL,2020.0,Spring Season,Vivo Keyd,paiN Gaming,1.52,2.43
17 Apr 2020,CBLOL,2020.0,Spring Season,Flamengo,Vivo Keyd,1.72,1.96
17 Apr 2020,CBLOL,2020.0,Spring Season,REPA,KaBuM! e-Sports,2.77,1.40
17 Apr 2020,CBLOL,2020.0,Spring Season,INTZ-eSports,paiN Gaming,2.41,1.53
17 Apr 2020,CBLOL,2020.0,Spring Season,Prodigy,FURIA Uppercut,1.77,1.96
12 Apr 2020,CBLOL,2020.0,Spring Season,paiN Gaming,Flamengo,2.09,1.67
12 Apr 2020,CBLOL,2020.0,Spring Season,FURIA Uppercut,KaBuM! e-Sports,1.91,1.82
12 Apr 2020,CBLOL,2020.0,Spring Season,Prodigy,Vivo Keyd,2.28,1.58
12 Apr 2020,CBLOL,2020.0,Spring Season,INTZ-eSports,REPA,1.47,2.54
11 Apr 2020,CBLOL,2020.0,Spring Season,paiN Gaming,FURIA Uppercut,1.45,2.62
11 Apr 2020,CBLOL,2020.0,Spring Season,Flamengo,INTZ-eSports,1.57,2.29
11 Apr 2020,CBLOL,2020.0,Spring Season,Vivo Keyd,KaBuM! e-Sports,1.25,3.83
11 Apr 2020,CBLOL,2020.0,Spring Season,Prodigy,REPA,1.26,3.66
10 Apr 2020,CBLOL,2020.0,Spring Season,KaBuM! e-Sports,Flamengo,3.06,1.35
10 Apr 2020,CBLOL,2020.0,Spring Season,FURIA Uppercut,INTZ-eSports,1.90,1.81
10 Apr 2020,CBLOL,2020.0,Spring Season,REPA,Vivo Keyd,3.66,1.26
10 Apr 2020,CBLOL,2020.0,Spring Season,paiN Gaming,Prodigy,1.62,2.20
15 Mar 2020,CBLOL,2020.0,Spring Season,Prodigy,INTZ-eSports,1.51,2.46
15 Mar 2020,CBLOL,2020.0,Spring Season,REPA,Flamengo,3.94,1.23
15 Mar 2020,CBLOL,2020.0,Spring Season,paiN Gaming,KaBuM! e-Sports,1.42,2.75
15 Mar 2020,CBLOL,2020.0,Spring Season,FURIA Uppercut,Vivo Keyd,2.93,1.39
14 Mar 2020,CBLOL,2020.0,Spring Season,REPA,paiN Gaming,3.32,1.31
14 Mar 2020,CBLOL,2020.0,Spring Season,KaBuM! e-Sports,Prodigy,2.90,1.39
14 Mar 2020,CBLOL,2020.0,Spring Season,Flamengo,FURIA Uppercut,1.46,2.60
14 Mar 2020,CBLOL,2020.0,Spring Season,INTZ-eSports,Vivo Keyd,3.53,1.28
08 Mar 2020,CBLOL,2020.0,Spring Season,FURIA Uppercut,REPA,1.37,2.99
08 Mar 2020,CBLOL,2020.0,Spring Season,paiN Gaming,Vivo Keyd,2.17,1.65
08 Mar 2020,CBLOL,2020.0,Spring Season,Prodigy,Flamengo,2.90,1.38
08 Mar 2020,CBLOL,2020.0,Spring Season,INTZ-eSports,KaBuM! e-Sports,1.71,2.06
07 Mar 2020,CBLOL,2020.0,Spring Season,Vivo Keyd,Flamengo,2.45,1.51
07 Mar 2020,CBLOL,2020.0,Spring Season,FURIA Uppercut,Prodigy,2.42,1.52
07 Mar 2020,CBLOL,2020.0,Spring Season,paiN Gaming,INTZ-eSports,1.46,2.59
07 Mar 2020,CBLOL,2020.0,Spring Season,KaBuM! e-Sports,REPA,1.66,2.15
01 Mar 2020,CBLOL,2020.0,Spring Season,KaBuM! e-Sports,FURIA Uppercut,3.18,1.34
01 Mar 2020,CBLOL,2020.0,Spring Season,Vivo Keyd,Prodigy,1.87,1.79
01 Mar 2020,CBLOL,2020.0,Spring Season,REPA,INTZ-eSports,2.29,1.57
01 Mar 2020,CBLOL,2020.0,Spring Season,Flamengo,paiN Gaming,1.46,2.42
29 Feb 2020,CBLOL,2020.0,Spring Season,Prodigy,REPA,1.44,2.67
29 Feb 2020,CBLOL,2020.0,Spring Season,Flamengo,INTZ-eSports,1.39,2.87
29 Feb 2020,CBLOL,2020.0,Spring Season,Vivo Keyd,KaBuM! e-Sports,1.32,3.29
29 Feb 2020,CBLOL,2020.0,Spring Season,paiN Gaming,FURIA Uppercut,1.62,2.22
09 Feb 2020,CBLOL,2020.0,Spring Season,REPA,Vivo Keyd,2.34,1.56
09 Feb 2020,CBLOL,2020.0,Spring Season,paiN Gaming,Prodigy,1.88,1.83
09 Feb 2020,CBLOL,2020.0,Spring Season,FURIA Uppercut,INTZ-eSports,1.70,2.06
09 Feb 2020,CBLOL,2020.0,Spring Season,KaBuM! e-Sports,Flamengo,5.14,1.14
08 Feb 2020,CBLOL,2020.0,Spring Season,Vivo Keyd,FURIA Uppercut,2.19,1.62
08 Feb 2020,CBLOL,2020.0,Spring Season,KaBuM! e-Sports,paiN Gaming,4.59,1.17
08 Feb 2020,CBLOL,2020.0,Spring Season,Flamengo,REPA,1.33,3.18
08 Feb 2020,CBLOL,2020.0,Spring Season,INTZ-eSports,Prodigy,1.99,1.75
02 Feb 2020,CBLOL,2020.0,Spring Season,Prodigy,KaBuM! e-Sports,1.35,3.05
02 Feb 2020,CBLOL,2020.0,Spring Season,FURIA Uppercut,Flamengo,2.63,1.45
02 Feb 2020,CBLOL,2020.0,Spring Season,paiN Gaming,REPA,1.27,3.61
02 Feb 2020,CBLOL,2020.0,Spring Season,Vivo Keyd,INTZ-eSports,2.75,1.41
01 Feb 2020,CBLOL,2020.0,Spring Season,Flamengo,Prodigy,1.50,2.47
01 Feb 2020,CBLOL,2020.0,Spring Season,Vivo Keyd,paiN Gaming,3.85,1.24
01 Feb 2020,CBLOL,2020.0,Spring Season,KaBuM! e-Sports,INTZ-eSports,3.24,1.32
01 Feb 2020,CBLOL,2020.0,Spring Season,REPA,FURIA Uppercut,1.86,1.85
26 Jan 2020,CBLOL,2020.0,Spring Season,INTZ-eSports,paiN Gaming,2.23,1.60
26 Jan 2020,CBLOL,2020.0,Spring Season,REPA,KaBuM! e-Sports,1.96,1.77
26 Jan 2020,CBLOL,2020.0,Spring Season,Prodigy,FURIA Uppercut,1.88,1.84
26 Jan 2020,CBLOL,2020.0,Spring Season,Flamengo,Vivo Keyd,1.41,2.76
25 Jan 2020,CBLOL,2020.0,Spring Season,FURIA Uppercut,KaBuM! e-Sports,1.52,2.44
25 Jan 2020,CBLOL,2020.0,Spring Season,INTZ-eSports,REPA,1.27,3.57
25 Jan 2020,CBLOL,2020.0,Spring Season,Prodigy,Vivo Keyd,1.53,2.42
25 Jan 2020,CBLOL,2020.0,Spring Season,paiN Gaming,Flamengo,1.41,2.76
