year,season,league_name,week,date,team_1,team_2,result
2017.0,summer,LDL,1,2017-06-06,TF,YG,0-2
2017.0,summer,LDL,1,2017-06-06,VG,YM,2-1
2017.0,summer,LDL,1,2017-06-06,RYL,LD,0-2
2017.0,summer,LDL,1,2017-06-07,OMD,MSC,2-0
2017.0,summer,LDL,1,2017-06-07,TH,DS,0-2
2017.0,summer,LDL,1,2017-06-07,JDM,GT,0-2
2017.0,summer,LDL,1,2017-06-08,YG,VG,0-2
2017.0,summer,LDL,1,2017-06-08,LD,TF,2-0
2017.0,summer,LDL,1,2017-06-08,YM,RYL,2-0
2017.0,summer,LDL,1,2017-06-09,DS,JDM,2-0
2017.0,summer,LDL,1,2017-06-09,GT,OMD,2-0
2017.0,summer,LDL,1,2017-06-09,MSC,TH,1-2
2017.0,summer,LDL,2,2017-06-13,GT,YG,2-1
2017.0,summer,LDL,2,2017-06-13,MSC,LD,2-0
2017.0,summer,LDL,2,2017-06-13,DS,YM,0-2
2017.0,summer,LDL,2,2017-06-14,JDM,TF,2-1
2017.0,summer,LDL,2,2017-06-14,OMD,RYL,1-2
2017.0,summer,LDL,2,2017-06-14,TH,VG,1-2
2017.0,summer,LDL,2,2017-06-15,YM,MSC,0-2
2017.0,summer,LDL,2,2017-06-15,YG,DS,2-0
2017.0,summer,LDL,2,2017-06-15,LD,GT,1-2
2017.0,summer,LDL,2,2017-06-16,RYL,TH,2-0
2017.0,summer,LDL,2,2017-06-16,VG,JDM,2-0
2017.0,summer,LDL,2,2017-06-16,TF,OMD,2-0
2017.0,summer,LDL,3,2017-06-20,OMD,JDM,2-0
2017.0,summer,LDL,3,2017-06-20,MSC,YG,0-2
2017.0,summer,LDL,3,2017-06-20,RYL,VG,0-2
2017.0,summer,LDL,3,2017-06-21,DS,TF,2-1
2017.0,summer,LDL,3,2017-06-21,YM,LD,1-2
2017.0,summer,LDL,3,2017-06-21,TH,GT,2-0
2017.0,summer,LDL,3,2017-06-22,VG,OMD,2-0
2017.0,summer,LDL,3,2017-06-22,YG,RYL,2-1
2017.0,summer,LDL,3,2017-06-22,JDM,MSC,0-2
2017.0,summer,LDL,3,2017-06-23,TF,TH,0-2
2017.0,summer,LDL,3,2017-06-23,GT,YM,1-2
2017.0,summer,LDL,3,2017-06-23,LD,DS,2-0
2017.0,summer,LDL,4,2017-06-27,YG,TF,2-0
2017.0,summer,LDL,4,2017-06-27,LD,RYL,2-1
2017.0,summer,LDL,4,2017-06-27,YM,VG,2-0
2017.0,summer,LDL,4,2017-06-28,DS,TH,2-0
2017.0,summer,LDL,4,2017-06-28,MSC,OMD,0-2
2017.0,summer,LDL,4,2017-06-28,GT,JDM,2-0
2017.0,summer,LDL,4,2017-06-29,RYL,YM,0-2
2017.0,summer,LDL,4,2017-06-29,VG,YG,2-0
2017.0,summer,LDL,4,2017-06-29,TF,LD,0-2
2017.0,summer,LDL,4,2017-06-30,TH,MSC,0-2
2017.0,summer,LDL,4,2017-06-30,JDM,DS,1-2
2017.0,summer,LDL,4,2017-06-30,OMD,GT,1-2
2017.0,summer,LDL,5,2017-07-04,JDM,LD,0-2
2017.0,summer,LDL,5,2017-07-04,YG,YM,2-1
2017.0,summer,LDL,5,2017-07-04,OMD,TH,2-1
2017.0,summer,LDL,5,2017-07-05,RYL,GT,1-2
2017.0,summer,LDL,5,2017-07-05,DS,MSC,2-1
2017.0,summer,LDL,5,2017-07-05,VG,TF,2-1
2017.0,summer,LDL,5,2017-07-06,TH,YG,2-0
2017.0,summer,LDL,5,2017-07-06,JDM,YM,0-2
2017.0,summer,LDL,5,2017-07-06,LD,OMD,2-0
2017.0,summer,LDL,5,2017-07-07,MSC,VG,0-2
2017.0,summer,LDL,5,2017-07-07,GT,TF,2-0
2017.0,summer,LDL,5,2017-07-07,RYL,DS,1-2
2017.0,summer,LDL,5,2017-07-08,YG,JDM,2-0
2017.0,summer,LDL,5,2017-07-08,YM,OMD,2-1
2017.0,summer,LDL,5,2017-07-08,TH,LD,1-2
2017.0,summer,LDL,5,2017-07-09,GT,MSC,2-0
2017.0,summer,LDL,5,2017-07-09,VG,DS,2-0
2017.0,summer,LDL,5,2017-07-09,RYL,TF,2-1
2017.0,summer,LDL,6,2017-07-11,YM,DS,2-1
2017.0,summer,LDL,6,2017-07-11,YG,GT,1-2
