year,season,league_name,week,date,team_1,team_2,result
2020.0,summer,PCS,1,2020-06-20,PSG,MCX,1-0
2020.0,summer,PCS,1,2020-06-20,ALF,JT,0-1
2020.0,summer,PCS,1,2020-06-20,PSG,NOV,1-0
2020.0,summer,PCS,1,2020-06-20,RSG,MCX,0-1
2020.0,summer,PCS,1,2020-06-20,LYB,HKA,0-1
2020.0,summer,PCS,1,2020-06-20,ahq,BJD,1-0
2020.0,summer,PCS,1,2020-06-21,RSG,NOV,0-1
2020.0,summer,PCS,1,2020-06-21,JT,ahq,1-0
2020.0,summer,PCS,1,2020-06-21,RSG,BJD,1-0
2020.0,summer,PCS,1,2020-06-21,LYB,PSG,0-1
2020.0,summer,PCS,1,2020-06-21,BJD,MCX,0-1
2020.0,summer,PCS,1,2020-06-21,HKA,ALF,0-1
2020.0,summer,PCS,2,2020-06-27,HKA,RSG,1-0
2020.0,summer,PCS,2,2020-06-27,BJD,LYB,1-0
2020.0,summer,PCS,2,2020-06-27,PSG,HKA,0-1
2020.0,summer,PCS,2,2020-06-27,MCX,JT,0-1
2020.0,summer,PCS,2,2020-06-27,ALF,ahq,0-1
2020.0,summer,PCS,2,2020-06-27,NOV,JT,0-1
2020.0,summer,PCS,2,2020-06-28,BJD,HKA,0-1
2020.0,summer,PCS,2,2020-06-28,MCX,LYB,1-0
2020.0,summer,PCS,2,2020-06-28,RSG,JT,0-1
2020.0,summer,PCS,2,2020-06-28,ahq,LYB,0-1
2020.0,summer,PCS,2,2020-06-28,PSG,ALF,1-0
2020.0,summer,PCS,2,2020-06-28,NOV,ahq,0-1
2020.0,summer,PCS,3,2020-07-04,NOV,LYB,1-0
2020.0,summer,PCS,3,2020-07-04,MCX,ALF,1-0
2020.0,summer,PCS,3,2020-07-04,HKA,NOV,0-1
2020.0,summer,PCS,3,2020-07-04,ALF,BJD,0-1
2020.0,summer,PCS,3,2020-07-04,ahq,RSG,1-0
2020.0,summer,PCS,3,2020-07-04,JT,PSG,0-1
2020.0,summer,PCS,3,2020-07-05,ALF,RSG,1-0
2020.0,summer,PCS,3,2020-07-05,BJD,PSG,0-1
2020.0,summer,PCS,3,2020-07-05,HKA,JT,0-1
2020.0,summer,PCS,3,2020-07-05,NOV,MCX,0-1
2020.0,summer,PCS,3,2020-07-05,JT,LYB,1-0
2020.0,summer,PCS,3,2020-07-05,ahq,MCX,1-0
2020.0,summer,PCS,4,2020-07-11,NOV,BJD,1-0
2020.0,summer,PCS,4,2020-07-11,MCX,HKA,1-0
2020.0,summer,PCS,4,2020-07-11,ALF,NOV,1-0
2020.0,summer,PCS,4,2020-07-11,JT,BJD,1-0
2020.0,summer,PCS,4,2020-07-11,ahq,PSG,1-0
2020.0,summer,PCS,4,2020-07-11,LYB,RSG,1-0
2020.0,summer,PCS,4,2020-07-12,PSG,RSG,1-0
2020.0,summer,PCS,4,2020-07-12,HKA,ahq,0-1
2020.0,summer,PCS,4,2020-07-12,LYB,ALF,0-1
2020.0,summer,PCS,4,2020-07-12,HKA,BJD,0-1
2020.0,summer,PCS,4,2020-07-12,MCX,ahq,1-0
2020.0,summer,PCS,4,2020-07-12,JT,NOV,1-0
2020.0,summer,PCS,5,2020-07-18,JT,HKA,1-0
2020.0,summer,PCS,5,2020-07-18,MCX,PSG,1-0
2020.0,summer,PCS,5,2020-07-18,ALF,LYB,1-0
2020.0,summer,PCS,5,2020-07-18,ahq,NOV,1-0
2020.0,summer,PCS,5,2020-07-18,PSG,LYB,0-1
2020.0,summer,PCS,5,2020-07-18,BJD,RSG,1-0
2020.0,summer,PCS,5,2020-07-19,ALF,PSG,0-1
2020.0,summer,PCS,5,2020-07-19,ahq,JT,1-0
2020.0,summer,PCS,5,2020-07-19,BJD,ALF,1-0
2020.0,summer,PCS,5,2020-07-19,MCX,RSG,1-0
2020.0,summer,PCS,5,2020-07-19,LYB,NOV,0-1
2020.0,summer,PCS,5,2020-07-19,RSG,HKA,0-1
2020.0,summer,PCS,6,2020-07-24,MCX,NOV,1-0
2020.0,summer,PCS,6,2020-07-24,RSG,ahq,0-1
2020.0,summer,PCS,6,2020-07-24,NOV,PSG,0-1
2020.0,summer,PCS,6,2020-07-24,BJD,ahq,0-1
2020.0,summer,PCS,6,2020-07-24,ALF,HKA,1-0
2020.0,summer,PCS,6,2020-07-24,LYB,JT,0-1
2020.0,summer,PCS,6,2020-07-25,LYB,ahq,0-1
2020.0,summer,PCS,6,2020-07-25,NOV,HKA,0-1
2020.0,summer,PCS,6,2020-07-25,JT,RSG,1-0
2020.0,summer,PCS,6,2020-07-25,ALF,MCX,1-0
2020.0,summer,PCS,6,2020-07-25,PSG,JT,1-0
2020.0,summer,PCS,6,2020-07-25,MCX,BJD,1-0
2020.0,summer,PCS,6,2020-07-26,BJD,JT,0-1
2020.0,summer,PCS,6,2020-07-26,NOV,ALF,1-0
2020.0,summer,PCS,6,2020-07-26,HKA,LYB,1-0
2020.0,summer,PCS,6,2020-07-26,PSG,ahq,1-0
2020.0,summer,PCS,6,2020-07-26,HKA,MCX,0-1
2020.0,summer,PCS,6,2020-07-26,RSG,PSG,0-1
2020.0,summer,PCS,7,2020-07-31,NOV,RSG,1-0
2020.0,summer,PCS,7,2020-07-31,LYB,MCX,0-1
2020.0,summer,PCS,7,2020-07-31,ahq,HKA,1-0
2020.0,summer,PCS,7,2020-07-31,LYB,BJD,1-0
2020.0,summer,PCS,7,2020-07-31,JT,ALF,1-0
2020.0,summer,PCS,7,2020-07-31,PSG,BJD,1-0
2020.0,summer,PCS,7,2020-08-01,ahq,ALF,1-0
2020.0,summer,PCS,7,2020-08-01,HKA,PSG,0-1
2020.0,summer,PCS,7,2020-08-01,RSG,ALF,1-0
2020.0,summer,PCS,7,2020-08-01,JT,MCX,1-0
2020.0,summer,PCS,7,2020-08-01,RSG,LYB,1-0
2020.0,summer,PCS,7,2020-08-01,BJD,NOV,1-0
2020.0,summer,PCS,Tiebreakers,2020-08-02,NOV,HKA,1-0
2020.0,summer,PCS,Tiebreakers,2020-08-02,ALF,NOV,1-0
2020.0,summer,PCS,Tiebreakers,2020-08-02,ahq,PSG,1-0
