year,season,league_name,week,date,team_1,team_2,result
2020.0,spring,CBLOL,1,2020-01-26,PNG,FLA,0-1
2020.0,spring,CBLOL,1,2020-01-26,PRG,VK,1-0
2020.0,spring,CBLOL,1,2020-01-26,ITZ,RDP,0-1
2020.0,spring,CBLOL,1,2020-01-26,FUR,KBM,1-0
2020.0,spring,CBLOL,1,2020-01-27,FLA,VK,1-0
2020.0,spring,CBLOL,1,2020-01-27,PRG,FUR,1-0
2020.0,spring,CBLOL,1,2020-01-27,RDP,KBM,1-0
2020.0,spring,CBLOL,1,2020-01-27,ITZ,PNG,0-1
2020.0,spring,CBLOL,2,2020-02-02,RDP,FUR,0-1
2020.0,spring,CBLOL,2,2020-02-02,KBM,ITZ,0-1
2020.0,spring,CBLOL,2,2020-02-02,VK,PNG,1-0
2020.0,spring,CBLOL,2,2020-02-02,FLA,PRG,1-0
2020.0,spring,CBLOL,2,2020-02-03,VK,ITZ,1-0
2020.0,spring,CBLOL,2,2020-02-03,PNG,RDP,1-0
2020.0,spring,CBLOL,2,2020-02-03,FUR,FLA,1-0
2020.0,spring,CBLOL,2,2020-02-03,PRG,KBM,1-0
2020.0,spring,CBLOL,3,2020-02-09,ITZ,PRG,0-1
2020.0,spring,CBLOL,3,2020-02-09,FLA,RDP,1-0
2020.0,spring,CBLOL,3,2020-02-09,KBM,PNG,1-0
2020.0,spring,CBLOL,3,2020-02-09,VK,FUR,1-0
2020.0,spring,CBLOL,3,2020-02-10,KBM,FLA,0-1
2020.0,spring,CBLOL,3,2020-02-10,FUR,ITZ,1-0
2020.0,spring,CBLOL,3,2020-02-10,PNG,PRG,1-0
2020.0,spring,CBLOL,3,2020-02-10,RDP,VK,0-1
2020.0,spring,CBLOL,4,2020-03-01,PNG,FUR,1-0
2020.0,spring,CBLOL,4,2020-03-01,VK,KBM,1-0
2020.0,spring,CBLOL,4,2020-03-01,FLA,ITZ,1-0
2020.0,spring,CBLOL,4,2020-03-01,PRG,RDP,1-0
2020.0,spring,CBLOL,4,2020-03-02,FLA,PNG,1-0
2020.0,spring,CBLOL,4,2020-03-02,RDP,ITZ,0-1
2020.0,spring,CBLOL,4,2020-03-02,VK,PRG,1-0
2020.0,spring,CBLOL,4,2020-03-02,KBM,FUR,1-0
2020.0,spring,CBLOL,5,2020-03-08,KBM,RDP,1-0
2020.0,spring,CBLOL,5,2020-03-08,PNG,ITZ,1-0
2020.0,spring,CBLOL,5,2020-03-08,FUR,PRG,1-0
2020.0,spring,CBLOL,5,2020-03-08,VK,FLA,1-0
2020.0,spring,CBLOL,5,2020-03-09,ITZ,KBM,1-0
2020.0,spring,CBLOL,5,2020-03-09,PRG,FLA,1-0
2020.0,spring,CBLOL,5,2020-03-09,PNG,VK,0-1
2020.0,spring,CBLOL,5,2020-03-09,FUR,RDP,0-1
2020.0,spring,CBLOL,6,2020-03-15,ITZ,VK,1-0
2020.0,spring,CBLOL,6,2020-03-15,FLA,FUR,1-0
2020.0,spring,CBLOL,6,2020-03-15,KBM,PRG,1-0
2020.0,spring,CBLOL,6,2020-03-15,RDP,PNG,0-1
2020.0,spring,CBLOL,6,2020-03-16,FUR,VK,0-1
2020.0,spring,CBLOL,6,2020-03-16,PNG,KBM,1-0
2020.0,spring,CBLOL,6,2020-03-16,RDP,FLA,1-0
