year,season,league_name,week,date,team_1,team_2,result
2019.0,spring,LDL,1,2019-02-25,SNS,FPB,1-2
2019.0,spring,LDL,1,2019-02-25,BLGJ,87,2-0
2019.0,spring,LDL,1,2019-02-25,KOF,LGE,2-1
2019.0,spring,LDL,1,2019-02-25,EDGY,TSG,0-2
2019.0,spring,LDL,1,2019-02-25,RWS,UP,2-1
2019.0,spring,LDL,1,2019-02-25,SDP,LEG,0-2
2019.0,spring,LDL,1,2019-02-27,IGY,OMD,2-1
2019.0,spring,LDL,1,2019-02-27,SNS,SDX,0-2
2019.0,spring,LDL,1,2019-02-27,FPB,YM,2-0
2019.0,spring,LDL,1,2019-02-27,WEA,SG,0-2
2019.0,spring,LDL,1,2019-02-27,SWD,VTG,2-0
2019.0,spring,LDL,1,2019-02-27,VP,GD,2-1
2019.0,spring,LDL,1,2019-02-28,BLGJ,SWD,0-2
2019.0,spring,LDL,1,2019-02-28,JDM,LGE,2-1
2019.0,spring,LDL,1,2019-02-28,VGP,TSG,0-2
2019.0,spring,LDL,1,2019-02-28,OMD,LEG,0-2
2019.0,spring,LDL,1,2019-02-28,RYL,UP,1-2
2019.0,spring,LDL,1,2019-02-28,IGY,87,2-0
2019.0,spring,LDL,1,2019-03-01,SNS,VGP,2-1
2019.0,spring,LDL,1,2019-03-01,RWS,GD,2-0
2019.0,spring,LDL,1,2019-03-01,EDGY,SG,0-2
2019.0,spring,LDL,1,2019-03-01,SDP,YM,0-2
2019.0,spring,LDL,1,2019-03-01,KOF,VTG,2-0
2019.0,spring,LDL,1,2019-03-01,BLGJ,SDX,2-1
2019.0,spring,LDL,1,2019-03-02,RWS,JDM,1-2
2019.0,spring,LDL,1,2019-03-02,SWD,LGE,0-2
2019.0,spring,LDL,1,2019-03-02,FPB,LEG,0-2
2019.0,spring,LDL,1,2019-03-02,WEA,TSG,0-2
2019.0,spring,LDL,1,2019-03-02,SNS,87,2-0
2019.0,spring,LDL,1,2019-03-02,VP,UP,2-1
2019.0,spring,LDL,1,2019-03-03,KOF,VP,2-0
2019.0,spring,LDL,1,2019-03-03,IGY,SDX,2-1
2019.0,spring,LDL,1,2019-03-03,VGP,SG,0-2
2019.0,spring,LDL,1,2019-03-03,OMD,YM,0-2
2019.0,spring,LDL,1,2019-03-03,RYL,GD,0-2
2019.0,spring,LDL,1,2019-03-03,JDM,VTG,2-0
2019.0,spring,LDL,2,2019-03-06,TSG,SDX,0-2
2019.0,spring,LDL,2,2019-03-06,RWS,SNS,2-0
2019.0,spring,LDL,2,2019-03-06,BLGJ,EDGY,2-1
2019.0,spring,LDL,2,2019-03-06,LEG,GD,2-0
2019.0,spring,LDL,2,2019-03-06,KOF,SDP,2-0
2019.0,spring,LDL,2,2019-03-06,WEA,SWD,1-2
2019.0,spring,LDL,2,2019-03-07,FPB,VP,2-1
2019.0,spring,LDL,2,2019-03-07,BLGJ,RYL,2-1
2019.0,spring,LDL,2,2019-03-07,87,YM,2-0
2019.0,spring,LDL,2,2019-03-07,UP,SDX,0-2
2019.0,spring,LDL,2,2019-03-07,JDM,OMD,2-0
2019.0,spring,LDL,2,2019-03-07,SG,VTG,2-1
2019.0,spring,LDL,2,2019-03-07,IGY,VGP,2-0
2019.0,spring,LDL,2,2019-03-08,YM,GD,2-0
2019.0,spring,LDL,2,2019-03-08,SDP,RWS,1-2
2019.0,spring,LDL,2,2019-03-08,EDGY,KOF,2-0
2019.0,spring,LDL,2,2019-03-08,87,LGE,1-2
2019.0,spring,LDL,2,2019-03-08,SNS,WEA,0-2
2019.0,spring,LDL,2,2019-03-08,SWD,FPB,2-0
2019.0,spring,LDL,2,2019-03-09,BLGJ,OMD,1-2
2019.0,spring,LDL,2,2019-03-09,VP,IGY,0-2
2019.0,spring,LDL,2,2019-03-09,TSG,LEG,1-2
2019.0,spring,LDL,2,2019-03-09,VGP,JDM,0-2
2019.0,spring,LDL,2,2019-03-09,UP,SG,1-2
2019.0,spring,LDL,2,2019-03-09,EDGY,RYL,1-2
