year,season,league_name,week,date,team_1,team_2,result
2020.0,spring,PCS,1,2020-02-29,JT,ahq,0-1
2020.0,spring,PCS,1,2020-02-29,RSG,BJD,0-1
2020.0,spring,PCS,1,2020-02-29,LYB,HKA,1-0
2020.0,spring,PCS,1,2020-02-29,RSG,MCX,0-1
2020.0,spring,PCS,1,2020-02-29,TLN,NOV,1-0
2020.0,spring,PCS,1,2020-03-01,RSG,NOV,0-1
2020.0,spring,PCS,1,2020-03-01,HKA,JT,0-1
2020.0,spring,PCS,1,2020-03-01,LYB,TLN,0-1
2020.0,spring,PCS,1,2020-03-01,ahq,BJD,1-0
2020.0,spring,PCS,1,2020-03-01,TLN,MCX,1-0
2020.0,spring,PCS,2,2020-03-06,NOV,JT,1-0
2020.0,spring,PCS,2,2020-03-06,HKA,RSG,1-0
2020.0,spring,PCS,2,2020-03-06,ALF,ahq,0-1
2020.0,spring,PCS,2,2020-03-06,TLN,HKA,1-0
2020.0,spring,PCS,2,2020-03-06,BJD,LYB,0-1
2020.0,spring,PCS,2,2020-03-06,ahq,MCX,1-0
2020.0,spring,PCS,2,2020-03-07,ALF,JT,0-1
2020.0,spring,PCS,2,2020-03-07,NOV,MCX,0-1
2020.0,spring,PCS,2,2020-03-07,RSG,JT,0-1
2020.0,spring,PCS,2,2020-03-07,MCX,LYB,1-0
2020.0,spring,PCS,2,2020-03-07,BJD,HKA,1-0
2020.0,spring,PCS,2,2020-03-07,ahq,LYB,1-0
2020.0,spring,PCS,2,2020-03-07,TLN,ALF,0-1
2020.0,spring,PCS,2,2020-03-08,ALF,BJD,0-1
2020.0,spring,PCS,2,2020-03-08,MCX,ALF,0-1
2020.0,spring,PCS,2,2020-03-08,ahq,RSG,1-0
2020.0,spring,PCS,2,2020-03-08,NOV,LYB,0-1
2020.0,spring,PCS,2,2020-03-08,BJD,MCX,0-1
2020.0,spring,PCS,2,2020-03-08,HKA,NOV,1-0
2020.0,spring,PCS,2,2020-03-08,JT,TLN,1-0
2020.0,spring,PCS,3,2020-03-13,NOV,ahq,0-1
2020.0,spring,PCS,3,2020-03-13,JT,LYB,0-1
2020.0,spring,PCS,3,2020-03-13,ALF,RSG,1-0
2020.0,spring,PCS,3,2020-03-13,MCX,JT,1-0
2020.0,spring,PCS,3,2020-03-13,HKA,ALF,0-1
2020.0,spring,PCS,3,2020-03-13,BJD,TLN,0-1
2020.0,spring,PCS,3,2020-03-14,MCX,HKA,1-0
2020.0,spring,PCS,3,2020-03-14,ALF,NOV,0-1
2020.0,spring,PCS,3,2020-03-14,NOV,BJD,0-1
2020.0,spring,PCS,3,2020-03-14,ahq,TLN,0-1
2020.0,spring,PCS,3,2020-03-14,JT,BJD,0-1
2020.0,spring,PCS,3,2020-03-15,LYB,RSG,0-1
2020.0,spring,PCS,3,2020-03-15,LYB,ALF,0-1
2020.0,spring,PCS,3,2020-03-15,HKA,ahq,0-1
2020.0,spring,PCS,3,2020-03-15,TLN,RSG,1-0
2020.0,spring,PCS,3,2020-03-15,HKA,BJD,0-1
2020.0,spring,PCS,3,2020-03-15,MCX,ahq,1-0
2020.0,spring,PCS,3,2020-03-15,JT,NOV,0-1
2020.0,spring,PCS,4,2020-03-20,MCX,TLN,1-0
2020.0,spring,PCS,4,2020-03-20,ahq,NOV,0-1
2020.0,spring,PCS,4,2020-03-20,JT,HKA,0-1
2020.0,spring,PCS,4,2020-03-20,RSG,ahq,0-1
2020.0,spring,PCS,4,2020-03-20,BJD,ALF,1-0
2020.0,spring,PCS,4,2020-03-21,BJD,RSG,1-0
2020.0,spring,PCS,4,2020-03-21,MCX,NOV,1-0
2020.0,spring,PCS,4,2020-03-21,LYB,BJD,1-0
2020.0,spring,PCS,4,2020-03-21,ahq,JT,1-0
2020.0,spring,PCS,4,2020-03-21,HKA,LYB,1-0
2020.0,spring,PCS,4,2020-03-21,ALF,TLN,1-0
2020.0,spring,PCS,4,2020-03-22,ALF,LYB,1-0
2020.0,spring,PCS,4,2020-03-22,BJD,ahq,0-1
2020.0,spring,PCS,4,2020-03-22,MCX,RSG,1-0
2020.0,spring,PCS,4,2020-03-22,TLN,JT,0-1
2020.0,spring,PCS,4,2020-03-22,RSG,HKA,0-1
2020.0,spring,PCS,4,2020-03-22,NOV,TLN,0-1
2020.0,spring,PCS,4,2020-03-23,LYB,JT,0-1
2020.0,spring,PCS,5,2020-03-27,NOV,HKA,1-0
2020.0,spring,PCS,5,2020-03-27,ALF,MCX,0-1
2020.0,spring,PCS,5,2020-03-27,JT,RSG,0-1
2020.0,spring,PCS,5,2020-03-27,MCX,BJD,1-0
2020.0,spring,PCS,5,2020-03-28,NOV,RSG,0-1
2020.0,spring,PCS,5,2020-03-28,BJD,JT,1-0
2020.0,spring,PCS,5,2020-03-28,NOV,ALF,1-0
2020.0,spring,PCS,5,2020-03-28,ALF,HKA,0-1
2020.0,spring,PCS,5,2020-03-28,TLN,ahq,1-0
2020.0,spring,PCS,5,2020-03-29,JT,ALF,0-1
2020.0,spring,PCS,5,2020-03-29,TLN,BJD,1-0
2020.0,spring,PCS,5,2020-03-29,RSG,ALF,1-0
2020.0,spring,PCS,5,2020-03-29,HKA,MCX,0-1
2020.0,spring,PCS,5,2020-03-29,ahq,HKA,1-0
2020.0,spring,PCS,6,2020-04-03,LYB,ahq,0-1
2020.0,spring,PCS,6,2020-04-03,TLN,LYB,1-0
2020.0,spring,PCS,6,2020-04-03,LYB,MCX,0-1
2020.0,spring,PCS,6,2020-04-03,LYB,NOV,1-0
2020.0,spring,PCS,6,2020-04-04,RSG,LYB,1-0
2020.0,spring,PCS,6,2020-04-04,BJD,NOV,1-0
2020.0,spring,PCS,6,2020-04-04,RSG,TLN,0-1
2020.0,spring,PCS,6,2020-04-04,ahq,ALF,1-0
2020.0,spring,PCS,6,2020-04-04,HKA,TLN,0-1
2020.0,spring,PCS,6,2020-04-04,JT,MCX,0-1
2020.0,spring,PCS,Tiebreakers,2020-04-05,LYB,HKA,0-1
2020.0,spring,PCS,Tiebreakers,2020-04-05,JT,HKA,1-0
