year,season,league_name,week,date,team_1,team_2,result
2020.0,summer,EM,1,2020-08-18,LDLC,G2AR,1-0
2020.0,summer,EM,1,2020-08-18,ESB,RDL,0-1
2020.0,summer,EM,1,2020-08-18,IW,SAM,0-1
2020.0,summer,EM,1,2020-08-18,PT7,5K,0-1
2020.0,summer,EM,1,2020-08-18,CR4,LLL,1-0
2020.0,summer,EM,1,2020-08-18,GL,EGN,1-0
2020.0,summer,EM,1,2020-08-18,RCN,S1,1-0
2020.0,summer,EM,1,2020-08-18,SIN,IF,0-1
2020.0,summer,EM,1,2020-08-18,LLL,LDLC,0-1
2020.0,summer,EM,1,2020-08-18,EGN,ESB,0-1
2020.0,summer,EM,1,2020-08-18,RCN,IW,1-0
2020.0,summer,EM,1,2020-08-18,IF,PT7,0-1
2020.0,summer,EM,1,2020-08-18,G2AR,CR4,0-1
2020.0,summer,EM,1,2020-08-18,RDL,GL,1-0
2020.0,summer,EM,1,2020-08-18,SAM,S1,0-1
2020.0,summer,EM,1,2020-08-18,5K,SIN,0-1
2020.0,summer,EM,1,2020-08-18,LDLC,CR4,1-0
2020.0,summer,EM,1,2020-08-18,ESB,GL,0-1
2020.0,summer,EM,1,2020-08-18,IW,S1,0-1
2020.0,summer,EM,1,2020-08-18,SIN,PT7,0-1
2020.0,summer,EM,1,2020-08-18,G2AR,LLL,1-0
2020.0,summer,EM,1,2020-08-18,RDL,EGN,1-0
2020.0,summer,EM,1,2020-08-18,SAM,RCN,0-1
2020.0,summer,EM,1,2020-08-18,IF,5K,1-0
2020.0,summer,EM,2,2020-08-19,LLL,CR4,0-1
2020.0,summer,EM,2,2020-08-19,EGN,GL,0-1
2020.0,summer,EM,2,2020-08-19,S1,RCN,0-1
2020.0,summer,EM,2,2020-08-19,IF,SIN,1-0
2020.0,summer,EM,2,2020-08-19,G2AR,LDLC,0-1
2020.0,summer,EM,2,2020-08-19,RDL,ESB,1-0
2020.0,summer,EM,2,2020-08-19,SAM,IW,1-0
2020.0,summer,EM,2,2020-08-19,5K,PT7,0-1
2020.0,summer,EM,2,2020-08-19,CR4,LDLC,0-1
2020.0,summer,EM,2,2020-08-19,EGN,RDL,0-1
2020.0,summer,EM,2,2020-08-19,S1,SAM,1-0
2020.0,summer,EM,2,2020-08-19,5K,IF,1-0
2020.0,summer,EM,2,2020-08-19,LLL,G2AR,0-1
2020.0,summer,EM,2,2020-08-19,GL,ESB,1-0
2020.0,summer,EM,2,2020-08-19,IW,RCN,1-0
2020.0,summer,EM,2,2020-08-19,PT7,SIN,1-0
2020.0,summer,EM,2,2020-08-19,CR4,G2AR,0-1
2020.0,summer,EM,2,2020-08-19,ESB,EGN,1-0
2020.0,summer,EM,2,2020-08-19,S1,IW,1-0
2020.0,summer,EM,2,2020-08-19,PT7,IF,0-1
2020.0,summer,EM,2,2020-08-19,LDLC,LLL,1-0
2020.0,summer,EM,2,2020-08-19,GL,RDL,1-0
2020.0,summer,EM,2,2020-08-19,RCN,SAM,1-0
2020.0,summer,EM,2,2020-08-19,SIN,5K,1-0
2020.0,summer,EM,Tiebreakers,2020-08-19,CR4,G2AR,0-1
2020.0,summer,EM,Tiebreakers,2020-08-19,RDL,GL,0-1
2020.0,summer,EM,Tiebreakers,2020-08-19,PT7,IF,0-1
2020.0,summer,EM,Stage,2020-08-21,LDLC,RDL,2-0
2020.0,summer,EM,Stage,2020-08-21,GL,G2AR,2-1
2020.0,summer,EM,Stage,2020-08-21,RCN,PT7,0-2
2020.0,summer,EM,Stage,2020-08-21,IF,S1,2-1
