year,season,league_name,week,date,team_1,team_2,result
2019.0,summer,TPL_a,1,2019-06-10,FB.A,SUP.A,0-1
2019.0,summer,TPL_a,1,2019-06-11,BJK.A,BS.A,1-0
2019.0,summer,TPL_a,1,2019-06-11,DP.A,GAL.A,1-0
2019.0,summer,TPL_a,1,2019-06-11,GS.A,IWC.A,0-1
2019.0,summer,TPL_a,1,2019-06-11,AUR.A,RY.A,0-1
2019.0,summer,TPL_a,1,2019-06-11,GAL.A,BJK.A,0-1
2019.0,summer,TPL_a,1,2019-06-12,BS.A,FB.A,0-1
2019.0,summer,TPL_a,1,2019-06-12,RY.A,SUP.A,0-1
2019.0,summer,TPL_a,1,2019-06-12,IWC.A,AUR.A,1-0
2019.0,summer,TPL_a,1,2019-06-12,GS.A,DP.A,0-1
2019.0,summer,TPL_a,1,2019-06-13,FB.A,RY.A,1-0
2019.0,summer,TPL_a,1,2019-06-14,SUP.A,IWC.A,1-0
2019.0,summer,TPL_a,1,2019-06-14,BJK.A,GS.A,1-0
2019.0,summer,TPL_a,1,2019-06-14,AUR.A,DP.A,0-1
2019.0,summer,TPL_a,1,2019-06-14,BS.A,GAL.A,1-0
2019.0,summer,TPL_a,1,2019-06-14,AUR.A,BJK.A,F-F
2019.0,summer,TPL_a,1,2019-06-15,DP.A,SUP.A,0-1
2019.0,summer,TPL_a,1,2019-06-15,GS.A,BS.A,0-1
2019.0,summer,TPL_a,1,2019-06-15,IWC.A,RY.A,1-0
2019.0,summer,TPL_a,1,2019-06-15,GAL.A,FB.A,0-1
2019.0,summer,TPL_a,2,2019-06-19,RY.A,DP.A,1-0
2019.0,summer,TPL_a,2,2019-06-20,GAL.A,GS.A,0-1
2019.0,summer,TPL_a,2,2019-06-20,SUP.A,BJK.A,1-0
2019.0,summer,TPL_a,2,2019-06-20,FB.A,IWC.A,1-0
2019.0,summer,TPL_a,2,2019-06-20,BS.A,AUR.A,1-0
2019.0,summer,TPL_a,2,2019-06-20,DP.A,IWC.A,1-0
2019.0,summer,TPL_a,2,2019-06-21,AUR.A,GAL.A,0-1
2019.0,summer,TPL_a,2,2019-06-21,GS.A,FB.A,0-1
2019.0,summer,TPL_a,2,2019-06-21,BJK.A,RY.A,0-1
2019.0,summer,TPL_a,2,2019-06-21,SUP.A,BS.A,1-0
2019.0,summer,TPL_a,3,2019-06-27,RY.A,BS.A,1-0
2019.0,summer,TPL_a,3,2019-06-28,GS.A,AUR.A,F-F
2019.0,summer,TPL_a,3,2019-06-28,FB.A,DP.A,1-0
2019.0,summer,TPL_a,3,2019-06-28,GAL.A,SUP.A,0-1
2019.0,summer,TPL_a,3,2019-06-28,IWC.A,BJK.A,1-0
2019.0,summer,TPL_a,3,2019-06-28,SUP.A,GS.A,1-0
2019.0,summer,TPL_a,3,2019-06-29,RY.A,GAL.A,1-0
2019.0,summer,TPL_a,3,2019-06-29,BS.A,IWC.A,0-1
2019.0,summer,TPL_a,3,2019-06-29,AUR.A,FB.A,0-1
2019.0,summer,TPL_a,3,2019-06-29,BJK.A,DP.A,1-0
2019.0,summer,TPL_a,4,2019-07-04,GS.A,RY.A,1-0
2019.0,summer,TPL_a,4,2019-07-05,IWC.A,GAL.A,1-0
2019.0,summer,TPL_a,4,2019-07-05,FB.A,BJK.A,1-0
2019.0,summer,TPL_a,4,2019-07-05,DP.A,BS.A,1-0
2019.0,summer,TPL_a,4,2019-07-05,AUR.A,SUP.A,0-1
2019.0,summer,TPL_a,4,2019-07-05,BS.A,BJK.A,0-1
2019.0,summer,TPL_a,4,2019-07-06,IWC.A,GS.A,1-0
