year,season,league_name,week,date,team_1,team_2,result
2019.0,summer,Challengers Korea,1,2019-06-06,bbq,BRB,0-2
2019.0,summer,Challengers Korea,1,2019-06-06,SPG,VSG,0-2
2019.0,summer,Challengers Korea,1,2019-06-07,MVP,ASR,2-0
2019.0,summer,Challengers Korea,1,2019-06-07,APK,DYN,2-0
2019.0,summer,Challengers Korea,1,2019-06-10,VSG,APK,0-2
2019.0,summer,Challengers Korea,1,2019-06-10,ASR,bbq,2-1
2019.0,summer,Challengers Korea,2,2019-06-13,BRB,VSG,1-2
2019.0,summer,Challengers Korea,2,2019-06-13,SPG,bbq,2-0
2019.0,summer,Challengers Korea,2,2019-06-14,DYN,ASR,2-0
2019.0,summer,Challengers Korea,2,2019-06-14,APK,MVP,2-1
2019.0,summer,Challengers Korea,2,2019-06-17,DYN,SPG,2-1
2019.0,summer,Challengers Korea,2,2019-06-17,MVP,BRB,1-2
2019.0,summer,Challengers Korea,3,2019-06-20,APK,SPG,2-1
2019.0,summer,Challengers Korea,3,2019-06-20,BRB,ASR,1-2
2019.0,summer,Challengers Korea,3,2019-06-21,MVP,bbq,1-2
2019.0,summer,Challengers Korea,3,2019-06-21,VSG,DYN,0-2
2019.0,summer,Challengers Korea,3,2019-06-24,bbq,VSG,0-2
2019.0,summer,Challengers Korea,3,2019-06-24,SPG,BRB,0-2
2019.0,summer,Challengers Korea,4,2019-06-27,ASR,SPG,2-1
2019.0,summer,Challengers Korea,4,2019-06-27,BRB,APK,2-1
2019.0,summer,Challengers Korea,4,2019-06-28,VSG,MVP,2-1
2019.0,summer,Challengers Korea,4,2019-06-28,bbq,DYN,0-2
2019.0,summer,Challengers Korea,4,2019-07-01,MVP,SPG,0-2
2019.0,summer,Challengers Korea,4,2019-07-01,DYN,BRB,2-0
2019.0,summer,Challengers Korea,5,2019-07-08,ASR,APK,1-2
2019.0,summer,Challengers Korea,5,2019-07-08,DYN,MVP,2-1
2019.0,summer,Challengers Korea,6,2019-07-11,VSG,ASR,2-0
2019.0,summer,Challengers Korea,6,2019-07-11,APK,bbq,2-0
2019.0,summer,Challengers Korea,6,2019-07-12,BRB,DYN,2-1
2019.0,summer,Challengers Korea,6,2019-07-12,SPG,MVP,2-0
2019.0,summer,Challengers Korea,6,2019-07-15,bbq,APK,0-2
2019.0,summer,Challengers Korea,6,2019-07-15,ASR,VSG,0-2
2019.0,summer,Challengers Korea,7,2019-07-18,BRB,MVP,2-1
2019.0,summer,Challengers Korea,7,2019-07-18,SPG,DYN,0-2
2019.0,summer,Challengers Korea,7,2019-07-19,APK,VSG,1-2
2019.0,summer,Challengers Korea,7,2019-07-19,bbq,ASR,1-2
2019.0,summer,Challengers Korea,7,2019-07-22,BRB,SPG,2-0
2019.0,summer,Challengers Korea,7,2019-07-22,VSG,bbq,2-0
2019.0,summer,Challengers Korea,8,2019-07-25,DYN,APK,2-0
2019.0,summer,Challengers Korea,8,2019-07-25,ASR,MVP,2-0
2019.0,summer,Challengers Korea,8,2019-07-26,BRB,bbq,2-0
2019.0,summer,Challengers Korea,8,2019-07-26,VSG,SPG,2-0
2019.0,summer,Challengers Korea,8,2019-07-29,ASR,DYN,0-2
2019.0,summer,Challengers Korea,8,2019-07-29,MVP,APK,0-2
2019.0,summer,Challengers Korea,9,2019-08-01,bbq,MVP,1-2
2019.0,summer,Challengers Korea,9,2019-08-01,DYN,VSG,2-1
2019.0,summer,Challengers Korea,9,2019-08-02,SPG,APK,0-2
2019.0,summer,Challengers Korea,9,2019-08-02,ASR,BRB,2-1
2019.0,summer,Challengers Korea,9,2019-08-05,VSG,BRB,1-2
2019.0,summer,Challengers Korea,9,2019-08-05,bbq,SPG,1-2
2019.0,summer,Challengers Korea,10,2019-08-08,DYN,bbq,0-2
2019.0,summer,Challengers Korea,10,2019-08-08,MVP,VSG,0-2
2019.0,summer,Challengers Korea,10,2019-08-09,SPG,ASR,2-1
2019.0,summer,Challengers Korea,10,2019-08-09,APK,BRB,1-2
2019.0,summer,Challengers Korea,10,2019-08-12,MVP,DYN,1-2
2019.0,summer,Challengers Korea,10,2019-08-12,APK,ASR,0-2
