year,season,league_name,week,date,team_1,team_2,result
2019.0,spring,TCL,1,2019-01-19,RYL,SUP,0-1
2019.0,spring,TCL,1,2019-01-19,GS,DP,1-0
2019.0,spring,TCL,1,2019-01-19,FB,HWA,1-0
2019.0,spring,TCL,1,2019-01-19,BUR,GAL,0-1
2019.0,spring,TCL,1,2019-01-19,BJK,AUR,1-0
2019.0,spring,TCL,1,2019-01-20,GS,GAL,1-0
2019.0,spring,TCL,1,2019-01-20,BUR,BJK,0-1
2019.0,spring,TCL,1,2019-01-20,DP,SUP,0-1
2019.0,spring,TCL,1,2019-01-20,HWA,AUR,0-1
2019.0,spring,TCL,1,2019-01-20,RYL,FB,1-0
2019.0,spring,TCL,2,2019-01-26,SUP,FB,0-1
2019.0,spring,TCL,2,2019-01-26,DP,GAL,1-0
2019.0,spring,TCL,2,2019-01-26,RYL,AUR,1-0
2019.0,spring,TCL,2,2019-01-26,HWA,BUR,1-0
2019.0,spring,TCL,2,2019-01-26,GS,BJK,1-0
2019.0,spring,TCL,2,2019-01-27,BJK,DP,0-1
2019.0,spring,TCL,2,2019-01-27,AUR,FB,1-0
2019.0,spring,TCL,2,2019-01-27,HWA,GS,0-1
2019.0,spring,TCL,2,2019-01-27,BUR,RYL,0-1
2019.0,spring,TCL,2,2019-01-27,GAL,SUP,0-1
2019.0,spring,TCL,3,2019-02-02,RYL,GS,1-0
2019.0,spring,TCL,3,2019-02-02,GAL,BJK,0-1
2019.0,spring,TCL,3,2019-02-02,FB,BUR,1-0
2019.0,spring,TCL,3,2019-02-02,SUP,AUR,1-0
2019.0,spring,TCL,3,2019-02-02,DP,HWA,1-0
2019.0,spring,TCL,3,2019-02-03,BUR,AUR,0-1
2019.0,spring,TCL,3,2019-02-03,BJK,SUP,0-1
2019.0,spring,TCL,3,2019-02-03,HWA,GAL,1-0
2019.0,spring,TCL,3,2019-02-03,RYL,DP,1-0
2019.0,spring,TCL,3,2019-02-03,GS,FB,0-1
2019.0,spring,TCL,4,2019-02-09,BJK,HWA,1-0
2019.0,spring,TCL,4,2019-02-09,FB,DP,1-0
2019.0,spring,TCL,4,2019-02-09,AUR,GS,0-1
2019.0,spring,TCL,4,2019-02-09,GAL,RYL,0-1
2019.0,spring,TCL,4,2019-02-09,SUP,BUR,1-0
2019.0,spring,TCL,4,2019-02-10,GS,BUR,1-0
2019.0,spring,TCL,4,2019-02-10,HWA,SUP,0-1
2019.0,spring,TCL,4,2019-02-10,RYL,BJK,1-0
2019.0,spring,TCL,4,2019-02-10,FB,GAL,1-0
2019.0,spring,TCL,4,2019-02-10,DP,AUR,0-1
2019.0,spring,TCL,5,2019-02-16,BUR,DP,0-1
2019.0,spring,TCL,5,2019-02-16,HWA,RYL,0-1
2019.0,spring,TCL,5,2019-02-16,SUP,GS,1-0
2019.0,spring,TCL,5,2019-02-16,AUR,GAL,1-0
2019.0,spring,TCL,5,2019-02-16,BJK,FB,0-1
2019.0,spring,TCL,5,2019-02-17,AUR,BJK,1-0
2019.0,spring,TCL,5,2019-02-17,DP,GS,1-0
2019.0,spring,TCL,5,2019-02-17,FB,HWA,1-0
2019.0,spring,TCL,5,2019-02-17,GAL,BUR,1-0
2019.0,spring,TCL,5,2019-02-17,RYL,SUP,0-1
2019.0,spring,TCL,6,2019-02-23,HWA,AUR,1-0
2019.0,spring,TCL,6,2019-02-23,RYL,FB,0-1
2019.0,spring,TCL,6,2019-02-23,GS,GAL,1-0
2019.0,spring,TCL,6,2019-02-23,SUP,DP,1-0
2019.0,spring,TCL,6,2019-02-23,BUR,BJK,1-0
2019.0,spring,TCL,6,2019-02-24,FB,SUP,1-0
2019.0,spring,TCL,6,2019-02-24,AUR,RYL,0-1
2019.0,spring,TCL,6,2019-02-24,BUR,HWA,0-1
2019.0,spring,TCL,6,2019-02-24,BJK,GS,1-0
