year,season,league_name,week,date,team_1,team_2,result
2017.0,summer,LCK,1,2017-05-30,MVP,JAG,2-1
2017.0,summer,LCK,1,2017-05-30,LZ,KT,2-0
2017.0,summer,LCK,1,2017-05-31,EEW,AF,1-2
2017.0,summer,LCK,1,2017-05-31,SSG,SKT,2-0
2017.0,summer,LCK,1,2017-06-01,LZ,bbq,2-1
2017.0,summer,LCK,1,2017-06-01,ROX,JAG,0-2
2017.0,summer,LCK,1,2017-06-03,AF,KT,1-2
2017.0,summer,LCK,1,2017-06-03,ROX,SSG,1-2
2017.0,summer,LCK,1,2017-06-04,EEW,MVP,2-0
2017.0,summer,LCK,1,2017-06-04,bbq,SKT,0-2
2017.0,summer,LCK,2,2017-06-06,AF,SSG,1-2
2017.0,summer,LCK,2,2017-06-06,ROX,KT,1-2
2017.0,summer,LCK,2,2017-06-07,JAG,EEW,2-0
2017.0,summer,LCK,2,2017-06-07,SKT,LZ,2-1
2017.0,summer,LCK,2,2017-06-08,MVP,SSG,0-2
2017.0,summer,LCK,2,2017-06-08,AF,bbq,2-1
2017.0,summer,LCK,2,2017-06-10,JAG,LZ,2-1
2017.0,summer,LCK,2,2017-06-10,SKT,EEW,2-0
2017.0,summer,LCK,2,2017-06-11,bbq,ROX,0-2
2017.0,summer,LCK,2,2017-06-11,KT,MVP,2-0
2017.0,summer,LCK,3,2017-06-13,KT,JAG,2-0
2017.0,summer,LCK,3,2017-06-13,LZ,ROX,2-0
2017.0,summer,LCK,3,2017-06-14,MVP,SKT,0-2
2017.0,summer,LCK,3,2017-06-14,EEW,bbq,1-2
2017.0,summer,LCK,3,2017-06-15,AF,ROX,2-1
2017.0,summer,LCK,3,2017-06-15,KT,SSG,2-1
2017.0,summer,LCK,3,2017-06-17,MVP,LZ,0-2
2017.0,summer,LCK,3,2017-06-17,JAG,bbq,2-0
2017.0,summer,LCK,3,2017-06-18,SKT,AF,2-1
2017.0,summer,LCK,3,2017-06-18,SSG,EEW,2-0
2017.0,summer,LCK,4,2017-06-20,SKT,JAG,2-0
2017.0,summer,LCK,4,2017-06-20,LZ,EEW,2-0
2017.0,summer,LCK,4,2017-06-21,bbq,SSG,0-2
2017.0,summer,LCK,4,2017-06-21,AF,MVP,2-0
2017.0,summer,LCK,4,2017-06-22,EEW,KT,0-2
2017.0,summer,LCK,4,2017-06-22,ROX,SKT,0-2
2017.0,summer,LCK,4,2017-06-24,ROX,MVP,2-0
2017.0,summer,LCK,4,2017-06-24,bbq,KT,0-2
2017.0,summer,LCK,4,2017-06-25,SSG,JAG,2-1
2017.0,summer,LCK,4,2017-06-25,LZ,AF,2-1
2017.0,summer,LCK,5,2017-06-27,EEW,ROX,1-2
2017.0,summer,LCK,5,2017-06-27,KT,SKT,1-2
2017.0,summer,LCK,5,2017-06-28,SSG,LZ,2-1
2017.0,summer,LCK,5,2017-06-28,JAG,AF,0-2
2017.0,summer,LCK,5,2017-06-29,bbq,MVP,0-2
2017.0,summer,LCK,5,2017-06-29,KT,ROX,1-2
2017.0,summer,LCK,5,2017-07-01,AF,LZ,1-2
2017.0,summer,LCK,5,2017-07-01,JAG,SSG,2-0
2017.0,summer,LCK,5,2017-07-02,bbq,EEW,2-1
2017.0,summer,LCK,5,2017-07-02,SKT,MVP,2-0
2017.0,summer,LCK,6,2017-07-11,LZ,MVP,2-1
2017.0,summer,LCK,6,2017-07-11,EEW,SSG,0-2
2017.0,summer,LCK,6,2017-07-12,ROX,AF,1-2
2017.0,summer,LCK,6,2017-07-12,JAG,KT,1-2
2017.0,summer,LCK,6,2017-07-13,bbq,LZ,0-2
2017.0,summer,LCK,6,2017-07-13,SKT,SSG,0-2
2017.0,summer,LCK,6,2017-07-15,bbq,JAG,2-0
2017.0,summer,LCK,6,2017-07-15,AF,SKT,2-0
2017.0,summer,LCK,6,2017-07-16,MVP,ROX,0-2
2017.0,summer,LCK,6,2017-07-16,KT,EEW,2-1
2017.0,summer,LCK,7,2017-07-18,JAG,SKT,2-0
2017.0,summer,LCK,7,2017-07-18,bbq,AF,1-2
2017.0,summer,LCK,7,2017-07-19,MVP,KT,0-2
2017.0,summer,LCK,7,2017-07-19,ROX,EEW,0-2
2017.0,summer,LCK,7,2017-07-20,LZ,SKT,2-0
2017.0,summer,LCK,7,2017-07-20,SSG,bbq,2-0
2017.0,summer,LCK,7,2017-07-22,SSG,MVP,1-2
2017.0,summer,LCK,7,2017-07-22,EEW,LZ,0-2
2017.0,summer,LCK,7,2017-07-23,KT,AF,2-1
2017.0,summer,LCK,7,2017-07-23,JAG,ROX,2-0
2017.0,summer,LCK,8,2017-07-25,SSG,KT,1-2
2017.0,summer,LCK,8,2017-07-25,ROX,LZ,0-2
2017.0,summer,LCK,8,2017-07-26,MVP,bbq,2-1
2017.0,summer,LCK,8,2017-07-26,EEW,SKT,0-2
2017.0,summer,LCK,8,2017-07-27,SSG,AF,2-0
2017.0,summer,LCK,8,2017-07-27,LZ,JAG,2-1
2017.0,summer,LCK,8,2017-07-28,KT,bbq,2-1
2017.0,summer,LCK,8,2017-07-28,SKT,ROX,2-0
2017.0,summer,LCK,8,2017-07-30,JAG,MVP,1-2
2017.0,summer,LCK,8,2017-07-30,AF,EEW,2-0
2017.0,summer,LCK,9,2017-08-01,KT,LZ,2-0
2017.0,summer,LCK,9,2017-08-01,SSG,ROX,2-1
2017.0,summer,LCK,9,2017-08-02,EEW,JAG,0-2
2017.0,summer,LCK,9,2017-08-02,MVP,AF,2-1
2017.0,summer,LCK,9,2017-08-03,SKT,KT,2-1
2017.0,summer,LCK,9,2017-08-03,ROX,bbq,2-1
2017.0,summer,LCK,9,2017-08-05,MVP,EEW,0-2
2017.0,summer,LCK,9,2017-08-05,AF,JAG,2-0
2017.0,summer,LCK,9,2017-08-06,SKT,bbq,2-1
2017.0,summer,LCK,9,2017-08-06,LZ,SSG,2-0
