year,season,league_name,week,date,team_1,team_2,result
2020.0,summer,LCS_a,1,2020-06-12,C9.A,100.A,0-1
2020.0,summer,LCS_a,1,2020-06-12,FLY.A,IMT.A,1-0
2020.0,summer,LCS_a,1,2020-06-12,TSM.A,TL.A,1-0
2020.0,summer,LCS_a,1,2020-06-12,CLG.A,EG.A,1-0
2020.0,summer,LCS_a,1,2020-06-12,GG.A,DIG.A,1-0
2020.0,summer,LCS_a,1,2020-06-13,C9.A,FLY.A,0-1
2020.0,summer,LCS_a,1,2020-06-13,100.A,EG.A,1-0
2020.0,summer,LCS_a,1,2020-06-13,GG.A,TL.A,1-0
2020.0,summer,LCS_a,1,2020-06-13,TSM.A,DIG.A,1-0
2020.0,summer,LCS_a,1,2020-06-13,CLG.A,IMT.A,0-1
2020.0,summer,LCS_a,2,2020-06-19,C9.A,EG.A,0-1
2020.0,summer,LCS_a,2,2020-06-19,GG.A,CLG.A,0-1
2020.0,summer,LCS_a,2,2020-06-19,100.A,TL.A,0-1
2020.0,summer,LCS_a,2,2020-06-19,TSM.A,IMT.A,0-1
2020.0,summer,LCS_a,2,2020-06-19,FLY.A,DIG.A,0-1
2020.0,summer,LCS_a,2,2020-06-20,C9.A,GG.A,1-0
2020.0,summer,LCS_a,2,2020-06-20,TL.A,EG.A,0-1
2020.0,summer,LCS_a,2,2020-06-20,TSM.A,FLY.A,1-0
2020.0,summer,LCS_a,2,2020-06-20,100.A,IMT.A,1-0
2020.0,summer,LCS_a,2,2020-06-20,CLG.A,DIG.A,1-0
2020.0,summer,LCS_a,3,2020-06-26,DIG.A,EG.A,0-1
2020.0,summer,LCS_a,3,2020-06-26,C9.A,TL.A,1-0
2020.0,summer,LCS_a,3,2020-06-26,GG.A,IMT.A,0-1
2020.0,summer,LCS_a,3,2020-06-26,100.A,TSM.A,0-1
2020.0,summer,LCS_a,3,2020-06-26,FLY.A,CLG.A,0-1
2020.0,summer,LCS_a,3,2020-06-27,C9.A,IMT.A,1-0
2020.0,summer,LCS_a,3,2020-06-27,TL.A,DIG.A,0-1
2020.0,summer,LCS_a,3,2020-06-27,GG.A,FLY.A,1-0
2020.0,summer,LCS_a,3,2020-06-27,TSM.A,EG.A,1-0
2020.0,summer,LCS_a,3,2020-06-27,100.A,CLG.A,1-0
2020.0,summer,LCS_a,4,2020-07-03,100.A,DIG.A,0-1
2020.0,summer,LCS_a,4,2020-07-03,GG.A,TSM.A,0-1
2020.0,summer,LCS_a,4,2020-07-03,C9.A,CLG.A,1-0
2020.0,summer,LCS_a,4,2020-07-03,TL.A,IMT.A,0-1
2020.0,summer,LCS_a,4,2020-07-03,FLY.A,EG.A,0-1
2020.0,summer,LCS_a,4,2020-07-04,C9.A,DIG.A,1-0
2020.0,summer,LCS_a,4,2020-07-04,TSM.A,CLG.A,1-0
2020.0,summer,LCS_a,4,2020-07-04,FLY.A,TL.A,1-0
2020.0,summer,LCS_a,4,2020-07-04,IMT.A,EG.A,1-0
2020.0,summer,LCS_a,4,2020-07-04,GG.A,100.A,1-0
2020.0,summer,LCS_a,5,2020-07-10,TL.A,CLG.A,1-0
2020.0,summer,LCS_a,5,2020-07-10,100.A,FLY.A,0-1
2020.0,summer,LCS_a,5,2020-07-10,C9.A,TSM.A,1-0
2020.0,summer,LCS_a,5,2020-07-10,GG.A,EG.A,0-1
2020.0,summer,LCS_a,5,2020-07-10,DIG.A,IMT.A,0-1
2020.0,summer,LCS_a,5,2020-07-11,C9.A,100.A,0-1
2020.0,summer,LCS_a,5,2020-07-11,GG.A,TL.A,1-0
2020.0,summer,LCS_a,5,2020-07-11,CLG.A,EG.A,1-0
2020.0,summer,LCS_a,5,2020-07-11,FLY.A,DIG.A,0-1
2020.0,summer,LCS_a,5,2020-07-11,TSM.A,IMT.A,1-0
2020.0,summer,LCS_a,6,2020-07-17,TL.A,EG.A,0-1
2020.0,summer,LCS_a,6,2020-07-17,100.A,TSM.A,0-1
2020.0,summer,LCS_a,6,2020-07-17,C9.A,FLY.A,1-0
2020.0,summer,LCS_a,6,2020-07-17,GG.A,IMT.A,1-0
2020.0,summer,LCS_a,6,2020-07-17,CLG.A,DIG.A,1-0
2020.0,summer,LCS_a,6,2020-07-18,C9.A,EG.A,1-0
2020.0,summer,LCS_a,6,2020-07-18,100.A,TL.A,1-0
2020.0,summer,LCS_a,6,2020-07-18,GG.A,DIG.A,1-0
2020.0,summer,LCS_a,6,2020-07-18,CLG.A,IMT.A,1-0
2020.0,summer,LCS_a,6,2020-07-18,TSM.A,FLY.A,0-1
2020.0,summer,LCS_a,7,2020-07-24,100.A,CLG.A,1-0
2020.0,summer,LCS_a,7,2020-07-24,C9.A,TL.A,1-0
2020.0,summer,LCS_a,7,2020-07-24,IMT.A,EG.A,0-1
2020.0,summer,LCS_a,7,2020-07-24,TSM.A,DIG.A,0-1
2020.0,summer,LCS_a,7,2020-07-24,GG.A,FLY.A,1-0
2020.0,summer,LCS_a,7,2020-07-25,C9.A,IMT.A,1-0
2020.0,summer,LCS_a,7,2020-07-25,TSM.A,CLG.A,1-0
2020.0,summer,LCS_a,7,2020-07-25,DIG.A,EG.A,1-0
2020.0,summer,LCS_a,7,2020-07-25,GG.A,100.A,0-1
2020.0,summer,LCS_a,7,2020-07-25,FLY.A,TL.A,1-0
2020.0,summer,LCS_a,8,2020-07-31,TL.A,DIG.A,1-0
2020.0,summer,LCS_a,8,2020-07-31,GG.A,CLG.A,1-0
2020.0,summer,LCS_a,8,2020-07-31,C9.A,TSM.A,1-0
2020.0,summer,LCS_a,8,2020-07-31,100.A,IMT.A,0-1
2020.0,summer,LCS_a,8,2020-07-31,FLY.A,EG.A,0-1
2020.0,summer,LCS_a,8,2020-08-01,TSM.A,EG.A,0-1
2020.0,summer,LCS_a,8,2020-08-01,100.A,FLY.A,1-0
2020.0,summer,LCS_a,8,2020-08-01,C9.A,GG.A,1-0
2020.0,summer,LCS_a,8,2020-08-01,TL.A,CLG.A,0-1
2020.0,summer,LCS_a,8,2020-08-01,DIG.A,IMT.A,1-0
2020.0,summer,LCS_a,9,2020-08-06,C9.A,DIG.A,0-1
2020.0,summer,LCS_a,9,2020-08-06,GG.A,TSM.A,0-1
2020.0,summer,LCS_a,9,2020-08-06,TL.A,IMT.A,0-1
2020.0,summer,LCS_a,9,2020-08-06,100.A,EG.A,1-0
2020.0,summer,LCS_a,9,2020-08-06,FLY.A,CLG.A,0-1
2020.0,summer,LCS_a,9,2020-08-07,FLY.A,IMT.A,1-0
2020.0,summer,LCS_a,9,2020-08-07,100.A,DIG.A,1-0
2020.0,summer,LCS_a,9,2020-08-07,GG.A,EG.A,1-0
2020.0,summer,LCS_a,9,2020-08-07,C9.A,CLG.A,1-0
2020.0,summer,LCS_a,9,2020-08-07,TSM.A,TL.A,1-0
